fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
front-pull-side	front-pull-side	CLEAR	"a ""pull"" action control, front/side positional qualifiers"	NEEDS_CONTEXT		Medium	owning object for the pull action is not stated	"""pull"" is a stable function word (rule 22) even without a named object"	P41
arm left finger 4 5	arm left finger 4 5	CLEAR	left arm, finger 4, segment 5	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain finger anatomy	P41
bh47	Bh47	OPAQUE	"cryptic abbreviation (""Bh""), no grounding for any expansion, numbered"	NOT_APPLICABLE		Low		matches the settled bh01.r precedent -- ungrounded abbreviation	P41
loadarmleft	LoadArmLeft	PARTIAL	"a ""load"" + ""arm"" control, left; character-limb arm vs. mechanical loading-arm/lever reading both plausible"	NEEDS_CONTEXT		Low		"materially different core readings for ""arm"" (character limb vs. mechanical component)"	P41
box_face_02_m	Box_Face_02_M	CLEAR	a box prop, one geometric face, variant 02_M	CLEAR	groupFile/Other	Medium		"matches the Box-family calibration precedent; ""face"" here reads as the box's own geometric face, not character anatomy"	P41
bip01_spine2_013	Bip01_Spine2_013	CLEAR	standard biped spine anatomy, segment 2, numbered	CLEAR	groupFile/Body	High		plain structural spine anatomy with an explicit biped/rig prefix (rule 14)	P41
valvebiped.hat	ValveBiped.Hat	CLEAR	a hat (worn headwear accessory)	CLEAR	groupFile/Clothing	High		explicit named worn accessory	P41
booblsqueeze	BoobLSqueeze	CLEAR	"left breast (""boob"") squeeze/deformation action"	CLEAR	groupFile/Body Morphs	High		explicit squeeze/deformation action on soft-tissue breast anatomy (rule 7)	P41
cloth right 5	cloth right 5	CLEAR	a cloth garment segment, right, variant 5	CLEAR	groupFile/Clothing	High		plain garment segment	P41
squint_both	Squint_Both	CLEAR	a squint expression, both eyes	CLEAR	groupFile/Face/Eyes	High		explicit eye-region expression control	P41
r_front_holster_0u_4v	r_front_holster_0u_4v	CLEAR	a front holster, right side, worn character equipment	CLEAR	groupFile/Clothing	High		matches settled holster-as-worn-equipment precedent (rule 16)	P41
stool	Stool	CLEAR	a stool (furniture prop)	CLEAR	groupFile/Other	High		recognized furniture/prop object, matches the Door/Torch/Pillow precedent	P41
side_right_6	side_right_6	OPAQUE	bare side marker with a number, no object or function named	NOT_APPLICABLE		Low		matches the established bare-position-no-object pattern	P41
