fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id	scanner_lines
flm-armb-arm-lg	Flm-ArmB-Arm-LG	CLEAR	an arm-region rig control in the Flm-ArmB internal namespace, undecoded 1-letter suffix code, left	NEEDS_CONTEXT		Medium	no exact sibling match; family is evenly split between CLEAR/Arms and NEEDS_CONTEXT for similar codes	conservative NEEDS_CONTEXT given the exact tie in this family's precedent	P87	
beard_l	Beard_L	CLEAR	a left beard hair control	CLEAR	groupFile/Hair	High		matches extensive beard sibling family, all CLEAR/CLEAR/Hair	P87	
arm right finger 2xx	arm right finger 2xx	CLEAR	a right finger bone, segment 2, variant	CLEAR	groupFile/Arms/RightArm/RightFingers	High		matches extensive 'arm right finger 2' sibling series, all CLEAR/CLEAR/RightFingers	P87	
capeflap1.l	CapeFlap1.L	CLEAR	a left cape-flap garment control, numbered	CLEAR	groupFile/Clothing	High		matches CapeFlap2.R/L sibling series, all CLEAR/CLEAR/Clothing	P87	
bip_r_eyelash_03	bip_r_eyelash_03	CLEAR	a right eyelash control, numbered	CLEAR	groupFile/Face/Eyes	High		matches bip_r_eyelash_01/02/04 sibling series, all CLEAR/CLEAR/Face/Eyes	P87	
valvebiped.bip01_r_pinkie03	ValveBiped.Bip01_R_Pinkie03	CLEAR	a right pinky-finger bone, segment 03	CLEAR	groupFile/Arms/RightArm/RightFingers	High		matches extensive pinkie sibling family, all CLEAR/CLEAR/LeftFingers or RightFingers	P87	
milkshape3d_skele	MilkShape3D_Skele	OPAQUE	a DCC-tool export artifact naming the whole skeleton root	NOT_APPLICABLE		Medium		a software-tool-name-plus-'skeleton' root marker carries no independent anatomical content (rule 5 analog)	P87	
flap1.l	Flap1.L	CLEAR	a left 'flap' (ambiguous object), numbered	NEEDS_CONTEXT		High	owner not established	direct sibling Flap1.R, CLEAR/NEEDS_CONTEXT	P87	
c_arr_b01	C_ARR_B01	OPAQUE	a cryptic 'ARR' code, center, numbered	NOT_APPLICABLE		High		matches C_ARR_A00/B00/A01 sibling series, all OPAQUE/NOT_APPLICABLE	P87	
tiptouch2	tiptouch2	PARTIAL	a 'tip touch' function control, numbered, unclear which tip	NEEDS_CONTEXT		Medium	no anchor object resolves which tip	function word present but no anatomical anchor (rule 22a)	P87	
knotadjustbig	KnotAdjustBig	CLEAR	a knot accessory size-adjustment control, big variant	NEEDS_CONTEXT		Medium	owner (hair knot vs. garment/bow knot) not established	'knot' is a clear kind of accessory but ownership between hair and clothing is unresolved	P87	
dyng x 02	dyng x 02	CLEAR	a dynamic-physics jiggle function, X axis, no owner named, numbered	NEEDS_CONTEXT		High	owner not established	matches 'dyng x 01/03' sibling series, all CLEAR/NEEDS_CONTEXT	P87	
hat_right_tassel_4	Hat_Right_Tassel_4	CLEAR	a numbered right hat-tassel garment control	CLEAR	groupFile/Clothing	High		direct sibling Hat_Right_Tassel_3, CLEAR/CLEAR/Clothing	P87	
doorrootbone	DoorRootBone	CLEAR	a door root/anchor bone	CLEAR	groupFile/Other	High		matches door sibling family, all CLEAR/CLEAR/Other	P87	
bas.side_right_2_jiggle	BAS.Side_Right_2_jiggle	CLEAR	a jiggle-physics function in the BAS. internal namespace, position side-right, numbered	NEEDS_CONTEXT		High	no anatomical owner named	matches majority jiggle-suffixed BAS. pattern	P87	
leftbrowlower	LeftbrowLower	CLEAR	a left eyebrow lower control	CLEAR	groupFile/Face/Upper Face	High		localized eyebrow mechanism (rule 12)	P87	
bow left 3a	bow left 3a	PARTIAL	a 'bow' (decorative bow / archery bow / ship's bow), left side, lettered variant	NEEDS_CONTEXT		High	materially different core readings for 'bow' remain plausible	matches extensive bow-left/right-lettered sibling family, all NEEDS_CONTEXT (rule 22b)	P87	
face_forehead_l	Face_Forehead_L	CLEAR	a left forehead control	CLEAR	groupFile/Face/Upper Face	High		direct sibling Face_Forehead_R, CLEAR/CLEAR/Face/Upper Face	P87	
bip01_spine1_012	Bip01_Spine1_012	CLEAR	an anatomical spine bone, segment 1, numbered	CLEAR	groupFile/Body	High		matches extensive Bip01_Spine1_### sibling series, all CLEAR/CLEAR/Body	P87	
window_urban_sash_48_88_full_gib12	window_urban_sash_48_88_full_gib12	CLEAR	a destructible window-sash gib fragment, numbered	CLEAR	groupFile/Other	High		matches extensive gib sibling family, all CLEAR/CLEAR/Other (Section 5.B)	P87	
head neck ctr ctr3	head neck ctr ctr3	CLEAR	a head/neck center control, numbered	CLEAR	groupFile/Body	High		matches 'head neck ctr'/'head neck ctr ctr4' sibling series, all CLEAR/CLEAR/Body	P87	
right_innerbrowraise	Right_innerbrowraise	CLEAR	a right inner-eyebrow raise control	CLEAR	groupFile/Face/Upper Face	High		direct sibling Left_innerbrowraise, CLEAR/CLEAR/Face/Upper Face	P87	
molehide	MoleHide	CLEAR	a skin-mole hide/visibility-toggle control	CLEAR	groupFile/Body Morphs	Medium	body region not specified	a skin blemish appearance toggle, matches Body Morphs' skin-appearance scope (rule 7)	P87	
bip01_r_forearm007	Bip01_R_Forearm007	CLEAR	a right forearm bone, numbered	CLEAR	groupFile/Arms	High		ordinary structural arm anatomy (rule 6); bare Arms per rule 10 default	P87	
leftfinge53	LeftFinge53	CLEAR	a left finger bone, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		matches extensive leftfinge/leftfinger sibling series, all CLEAR/CLEAR/LeftFingers	P87	
bone076	Bone076	OPAQUE	a generic numbered bone with no functional or regional word	NOT_APPLICABLE		High		matches extensive bone07# sibling series, all OPAQUE/NOT_APPLICABLE	P87	
bip_suitear3_r	bip_suitear3_R	CLEAR	a right suit-ear garment control, numbered	CLEAR	groupFile/Clothing	High		matches direct sibling bip_suitear3_L and the majority SuitEar sibling pattern, CLEAR/CLEAR/Clothing	P87	
bone117	Bone117	OPAQUE	a generic numbered bone with no functional or regional word	NOT_APPLICABLE		High		matches extensive bone11# sibling series, all OPAQUE/NOT_APPLICABLE	P87	
dyng e 03	dyng e 03	CLEAR	a dynamic-physics jiggle function, E axis/variant, no owner named, numbered	NEEDS_CONTEXT		High	owner not established	matches 'dyng e 01/02' sibling series, all CLEAR/NEEDS_CONTEXT	P87	
bone071	Bone071	OPAQUE	a generic numbered bone with no functional or regional word	NOT_APPLICABLE		High		matches extensive bone07# sibling series, all OPAQUE/NOT_APPLICABLE	P87	
bobcut.front_left_2_jiggle	Bobcut.Front_Left_2_jiggle	CLEAR	a bob-cut hairstyle jiggle control, front-left, numbered	CLEAR	groupFile/Hair	High		matches extensive Bobcut sibling family, all CLEAR/CLEAR/Hair	P87	
stockingsthiccer	StockingsThiccer	CLEAR	a stockings-fit 'thiccer' shape control	CLEAR	groupFile/Clothing	High		object-specific garment fit control stays with the garment (rule 8)	P87	
bip_findex03_r	Bip_FIndex03_R	CLEAR	a right index-finger bone, segment 03	CLEAR	groupFile/Arms/RightArm/RightFingers	High		matches extensive Bip_FIndex sibling series, all CLEAR/CLEAR/LeftFingers or RightFingers	P87	
mot12_rightupleg	MOT12_RightUpLeg	CLEAR	a right upper-leg bone on a motion-capture namespace	CLEAR	groupFile/Legs	High		matches MOT10_RightForeArm/MOT14_RightArm/MOT15_Neck/MOT16_Waist pattern: MOT## prefix set aside, remainder anatomical content routes normally	P87	
arm left finger 2	arm left finger 2	CLEAR	a left finger bone, segment 2	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		matches 'arm left finger 2xx'/'2 a'/'2 c' sibling series, all CLEAR/CLEAR/LeftFingers	P87	
bip_l_index_01	bip_l_index_01	CLEAR	a left index-finger bone, segment 01	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		matches bip_l_index/bip_l_index_02/03 sibling series, all CLEAR/CLEAR/LeftFingers	P87	
object42	Object42	OPAQUE	a generic numbered placeholder object	NOT_APPLICABLE		High		matches extensive Object4# sibling series, all OPAQUE/NOT_APPLICABLE	P87	
unusedmot03-leftfoot	unusedmot03-leftfoot	CLEAR	a self-declared unused placeholder	CLEAR	groupFile/Useless	High		explicit self-declared 'unused' marker (rule 15)	P87	
leg left boot tassle 5a	leg left boot tassle 5a	CLEAR	a left boot-tassel garment control, numbered	CLEAR	groupFile/Clothing	High		matches extensive 'leg left/right boot tassle' sibling family, all CLEAR/CLEAR/Clothing	P87	
cylinder001	Cylinder001	OPAQUE	a DCC-default primitive mesh identifier	NOT_APPLICABLE		Medium		DCC auto-generated primitive name, no independent semantic evidence (Section 5)	P87	
bipbrk r finger2	BipBrk R Finger2	CLEAR	a right finger bone on the BipBrk rig namespace, segment 2	CLEAR	groupFile/Arms/RightArm/RightFingers	High		matches bipbrk r finger1/3/4 sibling series, all CLEAR/CLEAR/RightFingers	P87	
bone 1011	bone 1011	OPAQUE	a generic numbered bone with no functional or regional word	NOT_APPLICABLE		High		matches extensive 'bone 10##' sibling series, all OPAQUE/NOT_APPLICABLE	P87	
x_shift_12	x_shift_12	CLEAR	an X-axis shift function, numbered, no owner named	NEEDS_CONTEXT		High	owner not established	matches the majority x_shift sibling pattern, CLEAR/NEEDS_CONTEXT	P87	
kata_md_r__prot_x50__offset	kata_md_r__prot_x50__offset	CLEAR	a right arm-region rig offset control on the kata_md namespace	CLEAR	groupFile/Arms	High		direct sibling kata_md_l__prot_x50__offset, CLEAR/CLEAR/Arms	P87	
shirt_full_tie_right_3	Shirt_Full_Tie_Right_3	CLEAR	a right shirt-full-tie garment control, numbered	CLEAR	groupFile/Clothing	High		matches extensive Shirt_Full_Tie sibling family, all CLEAR/CLEAR/Clothing	P87	
penis shaft 3	penis shaft 3	CLEAR	a penis-shaft control, numbered	CLEAR	groupFile/Body	High		direct sibling 'penis shaft 6', CLEAR/CLEAR/Body	P87	
whl_4	whL_4	OPAQUE	a cryptic 'whl' code, numbered	NOT_APPLICABLE		Medium	sibling whl_3 was classified CLEAR/CLEAR/Other without a clearly stated distinguishing reason	matches the majority whl_2/5/6 sibling pattern, OPAQUE/NOT_APPLICABLE	P87	
bip_pussyupper_1_l	bip_PussyUpper_1_L	CLEAR	a left upper-vulva control, numbered	CLEAR	groupFile/Body	High		matches bip_PussyUpper_1_R/0_R/0_L sibling series, all CLEAR/CLEAR/Body	P87	
anus_open_middle	anus_open_middle	CLEAR	an anus-opening shape control, middle variant	CLEAR	groupFile/Body Morphs	High		matches extensive anus_open sibling family, all CLEAR/CLEAR/Body Morphs	P87	
c5	C5	OPAQUE	a bare alphanumeric code (plausibly a cervical-vertebra label, unconfirmed in this corpus)	NOT_APPLICABLE		Medium	no corroborating sibling series (C1-C4/C6/T1 etc.) confirms the vertebra-label convention in this corpus	matches bare cryptic-code OPAQUE precedent absent corpus confirmation of a specific convention (rule 23)	P87	
bip_vulvaf	Bip_VulvaF	CLEAR	a vulva control, variant F	CLEAR	groupFile/Body	High		matches ValveBiped.Bip01_L_VulvaF/R_Vulva sibling series, all CLEAR/CLEAR/Body	P87	
hara__null	hara__null	OPAQUE	a bare namespace/null rig node	NOT_APPLICABLE		Medium		an explicit 'null' node marker carries no independent anatomical or functional content	P87	
teeth_top_l	teeth_top_l	CLEAR	a left top-teeth control	CLEAR	groupFile/Face/Lower Face	High		matches direct sibling teeth_top_r, CLEAR/CLEAR/Face/Lower Face	P87	
unused133	unused133	CLEAR	a self-declared unused placeholder	CLEAR	groupFile/Useless	High		explicit self-declared 'unused' marker (rule 15)	P87	
bip01_spine2_010	Bip01_Spine2_010	CLEAR	an anatomical spine bone, segment 2, numbered	CLEAR	groupFile/Body	High		matches extensive Bip01_Spine2_### sibling series, all CLEAR/CLEAR/Body	P87	
oris06_r	oris06_R	CLEAR	a right orbicularis-oris (mouth muscle) control, numbered	CLEAR	groupFile/Face/Lower Face	High		matches extensive oris0 sibling family, all CLEAR/CLEAR/Face/Lower Face	P87	
casterd_0	CasterD_0	CLEAR	a lettered/numbered caster-series prop or rig element	CLEAR	groupFile/Other	High		matches CasterA_0/B_0/C_0/E_0 sibling series, all CLEAR/CLEAR/Other	P87	
flm-arma-tail4	Flm-ArmA-Tail4	CLEAR	a numbered tail segment in the Flm-ArmA namespace	CLEAR	groupFile/Tail	High		matches Flm-ArmA-Tail1/3 sibling series, all CLEAR/CLEAR/Tail	P87	
foot_index_2_l	foot_index_2_L	CLEAR	a left index-toe bone, segment 2	CLEAR	groupFile/Toes/LeftToes	High		ordinary individual digit segment, LeftToes verified subpath (rule 10/18)	P87	
lower_left_drop	lower_left_drop	OPAQUE	a bare direction+function phrase with no object noun	NOT_APPLICABLE		High		matches direct precedent 'upper_left_raise', OPAQUE (bare direction+verb with no owning object)	P87	
shape-petite-cleavage	shape-petite-cleavage	CLEAR	a petite-cleavage breast-shape control	CLEAR	groupFile/Body Morphs	High		explicit body-shape word (rule 7)	P87	
r_pouch	r_pouch	CLEAR	a right worn pouch/bag accessory	CLEAR	groupFile/Clothing	Medium		a pouch is a recognized worn container accessory (rule 16 analog)	P87	
valvebiped.chain_aligned9	ValveBiped.chain_aligned9	PARTIAL	a 'chain' (jewelry/mechanical/physics), aligned, numbered	NEEDS_CONTEXT		High	materially different core readings for 'chain' remain plausible	matches extensive chain_aligned sibling family, all PARTIAL/NEEDS_CONTEXT	P87	
unused spine upper item_ssx h #2	unused spine upper item_SSX H #2	CLEAR	a self-declared unused placeholder	CLEAR	groupFile/Useless	High		explicit self-declared 'unused' marker (rule 15)	P87	
wep_fx_muzzle_m203	WEP_FX_Muzzle_M203	CLEAR	an M203 weapon muzzle-effect control	CLEAR	groupFile/Other	High		matches extensive wep_fx_muzzle sibling family, all CLEAR/CLEAR/Other	P87	
bikini top tight	Bikini Top Tight	CLEAR	a tight bikini-top garment control	CLEAR	groupFile/Clothing	High		matches 'bikini top side'/'tight bikini top' sibling series, all CLEAR/CLEAR/Clothing	P87	
fa_nostril_right_inner	fa_nostril_right_inner	CLEAR	a right inner-nostril control	CLEAR	groupFile/Face/Mid Face	High		direct sibling fa_nostril_right, CLEAR/CLEAR/Face/Mid Face	P87	
tailright3_7	TailRight3_7	CLEAR	a numbered right tail segment	CLEAR	groupFile/Tail	High		matches extensive TailRight3 sibling family, all CLEAR/CLEAR/Tail	P87	
key.black_25	Key.Black_25	CLEAR	a numbered black-key prop	CLEAR	groupFile/Other	High		coherent Key.Black_N series (rule 23)	P87	
nails-long	nails-long	CLEAR	a fingernail length-shape control	CLEAR	groupFile/Fingers	Medium		object-specific nail shape control stays with the FingerNails object family (rule 8)	P87	
body-pussy-gape	Body-Pussy-Gape	CLEAR	a vaginal gape shape control	CLEAR	groupFile/Body Morphs	High		matches vagina-gape family, all CLEAR/CLEAR/Body Morphs (rule 7)	P87	
book_adjusting_pages_r	Book_Adjusting_Pages_R	CLEAR	a right page-adjusting book control	CLEAR	groupFile/Other	High		matches book-page sibling family, all CLEAR/CLEAR/Other	P87	
flatten/beam1	Flatten/beam1	PARTIAL	a 'flatten/beam' control with an unclear owning module, numbered	NEEDS_CONTEXT		Medium	the path-like compound does not parse as an ordinary anatomical or garment control	unresolved technical compound (rule 22a), matches the 'end/outline/shrink' pattern	P87	
marahairroot	maraHairroot	CLEAR	a hair-root control for the Mara character	CLEAR	groupFile/Hair	High		explicit 'hair' naming (rule 8), character prefix set aside (rule 24)	P87	
v_res_sketchpad_high	v_res_sketchpad_high	CLEAR	a high-detail sketchpad prop	CLEAR	groupFile/Other	Medium		recognized generic prop object (rule 16)	P87	
bone.001	Bone.001	OPAQUE	a generic numbered bone with no functional or regional word	NOT_APPLICABLE		High		matches extensive Bone.0## sibling series, all OPAQUE/NOT_APPLICABLE	P87	
saberon_bone22	saberon_Bone22	OPAQUE	a generic numbered bone tied only to a model/variant prefix	NOT_APPLICABLE		High		matches the extensive saberon_Bone## sibling series (bare numbered, no finger qualifier), all OPAQUE/NOT_APPLICABLE (rule 24)	P87	
book_adjusting_pages_l	Book_Adjusting_Pages_L	CLEAR	a left page-adjusting book control	CLEAR	groupFile/Other	High		direct sibling book_adjusting_pages_r, CLEAR/CLEAR/Other	P87	
flm-armb-back-u2	Flm-ArmB-Back-U2	CLEAR	a back-region rig control in the Flm-ArmB internal namespace, undecoded suffix code, numbered	NEEDS_CONTEXT		Medium	no exact sibling match; nearest sibling with the same 'u' prefix is NEEDS_CONTEXT	matches direct sibling flm-armb-back-u1, CLEAR/NEEDS_CONTEXT	P87	
moustache_r_12	Moustache_R_12	CLEAR	a numbered right moustache hair control	CLEAR	groupFile/Hair	Medium	a minority of moustache siblings are Face/Lower Face without a clearly stated distinguishing reason	matches the majority moustache sibling pattern (facial-hair-strand convention), CLEAR/CLEAR/Hair	P87	
wheel_2	wheel_2	CLEAR	a numbered wheel prop control	CLEAR	groupFile/Other	High		matches direct sibling Wheel_2.Rotate, CLEAR/CLEAR/Other	P87	
tailwing_03	tailwing_03	PARTIAL	a numbered tail-wing control	NEEDS_CONTEXT		Medium		matches the majority tailwing_00/01 sibling pattern, PARTIAL/NEEDS_CONTEXT	P87	
rfrown1	RFrown1	CLEAR	a numbered right frown expression control	CLEAR	groupFile/Face/Lower Face	High		matches extensive frown sibling family, all CLEAR/CLEAR/Face/Lower Face	P87	
hide 2	hide 2	CLEAR	a 'hide' (visibility-toggle) function, numbered, no owner named	NEEDS_CONTEXT		Medium	owner not established	function stable (a visibility toggle, rule 22) but no anchor object stated	P87	
21	21	OPAQUE	a bare number with no other content	NOT_APPLICABLE		High		pure numeric literal, no functional/regional word at all	P87	
polysurface27	polySurface27	OPAQUE	a DCC-default primitive mesh identifier	NOT_APPLICABLE		High		DCC auto-generated primitive name, no independent semantic evidence (Section 5)	P87	
