fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
opt_hand_right_ring1	OPT_Hand_Right_Ring1	CLEAR	right hand ring finger, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		ordinary finger anatomy, verified RightFingers subpath	P52
torso pipe b r 1b	torso pipe B R 1b	CLEAR	"a ""pipe"" attached to the torso, right side, variant 1b"	NEEDS_CONTEXT		High	exact mechanical purpose and mounting of the pipe are unresolved	matches the finalized torso-pipe calibration precedent	P52
right_blink	Right_Blink	CLEAR	eye blink, right	CLEAR	groupFile/Face/Eyes	High		localized eye action	P52
bone middle 3	bone middle 3	OPAQUE	"generic bone with a positional adjective (""middle""), numbered; no functional/regional word"	NOT_APPLICABLE		Low		"matches the settled ""bone middle 07""-style precedent"	P52
lknee	LKnee+lKnee+lknee	CLEAR	left knee	CLEAR	groupFile/Legs	High		ordinary structural anatomy	P52
valvebiped.updown	ValveBiped.UpDown	CLEAR	a generic up/down directional-range control	NEEDS_CONTEXT		Low	owning object/mechanism for the up/down range is not stated	directional-range function has one stable reading even without a named object	P52
top_b	Top_B	OPAQUE	"a positional label (""top""), variant b; no object named"	NOT_APPLICABLE		Low		position label only, no object	P52
leg left boot tassle 1b	leg left boot tassle 1b	CLEAR	"a boot tassel (misspelled ""tassle""), left, numbered"	CLEAR	groupFile/Clothing	High		explicit worn garment/accessory item (boot)	P52
bone_eye_r001	Bone_eye_R001	CLEAR	eye, right, numbered, on a generic bone prefix	CLEAR	groupFile/Face/Eyes	High		"""eye"" is the explicit localized feature; ""bone"" prefix is generic (rule 9)"	P52
hotdogroot	hotdogROOT	CLEAR	"penis (""hotdog"", recognized slang), root/anchor"	CLEAR	groupFile/Body Morphs	Medium		"""hotdog"" is recognized English slang for penis; ""root"" mirrors the settled donger root/dong root -> Body Morphs family structure"	P52
nipplechain.center	NippleChain.Center	CLEAR	a nipple chain (worn jewelry accessory), center	CLEAR	groupFile/Clothing	Medium		the chain is the worn jewelry object; the nipple is only the attachment context (rule 8)	P52
right middle finger 2	Right middle finger 2	CLEAR	right hand middle finger, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		ordinary finger anatomy	P52
mila head nostril left 1	Mila head nostril left 1	CLEAR	nostril, left, numbered, on a named-character head prefix	CLEAR	groupFile/Face/Mid Face	High		"character prefix set aside (rule 24); ""nostril"" is the explicit localized feature"	P52
moustache_l_1	Moustache_L_1	CLEAR	a moustache (facial hair), left, numbered	CLEAR	groupFile/Hair	High		recognized facial hair	P52
head nasolabial bulge right	Head Nasolabial Bulge Right	CLEAR	nasolabial fold bulge, right, on a head location prefix	CLEAR	groupFile/Face/Mid Face	High		explicit specific mid-face anatomical term (nasolabial)	P52
bip_anusside_0_r	bip_AnusSide_0_R	CLEAR	anus, side, numbered, right	CLEAR	groupFile/Body	High		plain structural genital/anal anatomy	P52
knotlarge1	KnotLarge1	CLEAR	a knot (bare accessory), large, numbered	NEEDS_CONTEXT		Medium	no owner/mount is named for the knot	bare decorative-accessory noun with no named owner (rule 25)	P52
arm left shoulder 2 adj. 1	arm left shoulder 2 adj. 1	CLEAR	left shoulder, numbered, adjustment variant	CLEAR	groupFile/Arms	High		ordinary structural anatomy	P52
vheightvwidth	VheightVwidth	OPAQUE	"a generic axis-parameter compound (""V height""+""V width""), no object named"	NOT_APPLICABLE		Low		technical axis-parameter word, matches the settled x_shift_9-style precedent	P52
hootersarmdownfixl	HOOTERSArmDownFIXL	CLEAR	"breast (""HOOTERS"", slang) deformation fix for arm-down pose, left"	CLEAR	groupFile/Correctives	Medium		"explicit ""FIX"" corrective-purpose language (rule 5) for a breast-arm pose interaction"	P52
pz252	PZ252	OPAQUE	"cryptic abbreviation (""PZ""), numbered; no grounding for any expansion"	NOT_APPLICABLE		Low		ungrounded abbreviation	P52
throb_back	throb_back	CLEAR	"a ""throb"" (pulsing) effect, back"	NEEDS_CONTEXT		Low	the object/body part performing the throb action is not stated	pulsing/throbbing is a stable function reading even without a named object	P52
flm-arma-sworda-z	Flm-ArmA-SwordA-Z	CLEAR	"a ""sword"" element within the internal ""Flm-ArmA"" namespace, variant Z"	CLEAR	groupFile/Other	Medium		"internal namespace set aside; ""sword"" is grounded weapon content"	P52
head_root_loc	Head_Root_Loc	CLEAR	head, root/anchor locator	CLEAR	groupFile/Body	High		bare structural head reference with no specific facial feature named (rule 13)	P52
creasebottom	CreaseBottom	CLEAR	"a ""crease"" (fold/wrinkle) effect, bottom"	NEEDS_CONTEXT		Low	the object/material creasing is not stated	fold/wrinkle is a stable function reading even without a named object	P52
unused.031	unused.031	CLEAR	a self-declared unused placeholder, numbered	CLEAR	groupFile/Useless	High		"explicit self-declared ""unused"" marker"	P52
tailright4_3	TailRight4_3	CLEAR	tail, right, numbered	CLEAR	groupFile/Tail	High		explicit tail anatomy	P52
bip_suitear3_l	bip_suitear3_L	CLEAR	a costume ear-flap element on a suit, numbered, left	CLEAR	groupFile/Clothing	Medium		"explicit ""suit"" (clothing) ownership for a costume ear-shaped element"	P52
thumb	Thumb	CLEAR	thumb, side-neutral	CLEAR	groupFile/Fingers	High		ordinary finger anatomy, no side marker (rule 11's side-neutral destination)	P52
wing left c	wing left c	CLEAR	a wing segment, left, variant c	CLEAR	groupFile/Wings	High		explicit wing anatomy	P52
brows-r-furrow	Brows-R-Furrow	CLEAR	eyebrows, right, furrow	CLEAR	groupFile/Face/Upper Face	High		localized eyebrow action	P52
bip01_l_upperarm003	Bip01_L_UpperArm003	CLEAR	left upper arm, numbered segment	CLEAR	groupFile/Arms	High		ordinary structural anatomy	P52
fbx_sakura_zero_face	fbx_sakura_zero_face	CLEAR	a face-related marker for this character, on a DCC/model prefix	CLEAR	groupFile/Face	High		matches rule 24's own fbx_sakura_face precedent exactly	P52
flag6	flag6	CLEAR	a flag (real object), numbered	CLEAR	groupFile/Other	High		recognized real-world object	P52
shell.wall_49	Shell.Wall_49	CLEAR	an architectural wall-shell segment, numbered	CLEAR	groupFile/Other	Medium		environment/structure prop object	P52
bip_l_arm_roll	bip_l_arm_roll	CLEAR	left arm, roll	CLEAR	groupFile/Arms	High		ordinary rig anatomy; roll is not corrective evidence (rule 3)	P52
dyng c 02	dyng c 02	CLEAR	"a jiggle-physics (""dyng"") control, center, numbered"	NEEDS_CONTEXT		Low	owning object for the jiggle-physics function is not named	"""dyng"" is a grounded jiggle-physics convention (rule 23), but no anatomical/object owner is stated"	P52
arm right finger 4 d	arm right finger 4 d	CLEAR	right arm finger 4, variant d	CLEAR	groupFile/Arms/RightArm/RightFingers	High		ordinary finger anatomy, verified RightFingers subpath	P52
r ujacketb b phy	R uJacketB b Phy	CLEAR	an upper jacket, physics-simulated, right, variant b	CLEAR	groupFile/Clothing	High		explicit worn garment (jacket) with a physics-sim marker	P52
pbg-rig-eye-lu	PBG-Rig-Eye-LU	CLEAR	"an ""eye"" element within the internal ""PBG-Rig"" namespace, variant LU"	CLEAR	groupFile/Face/Eyes	Medium		"internal namespace set aside (rule 24); ""eye"" is grounded localized content"	P52
r.worrylid	r.worrylid	CLEAR	eyelid, worry expression, right	CLEAR	groupFile/Face/Eyes	High		localized eyelid expression	P52
key.rightbracket	Key.RightBracket	CLEAR	a keyboard-prop key, right bracket	CLEAR	groupFile/Other	High		matches the settled period-separated Key.<label> coherent keyboard-prop series (rule 23)	P52
second_arms_r_thumb3	Second_Arms_R_Thumb3	CLEAR	"an extra (""second"") arm's right thumb, numbered"	CLEAR	groupFile/Arms/RightArm/RightFingers	High		limb count does not change destination (rule 19); ordinary finger anatomy	P52
dyng r single earing 02	dyng r single earing 02	CLEAR	"a jiggle-physics (""dyng"") earring control, right, single, numbered"	CLEAR	groupFile/Clothing	High		"""dyng"" is grounded; earring is the owning worn accessory"	P52
bow right 3f	bow right 3f	PARTIAL	"a ""bow"", right, variant 3f"	NEEDS_CONTEXT		Medium	"""bow"" has materially different core senses (decorative bow / archery bow / ship's bow)"	"matches the settled bare-""bow""-multi-sense precedent"	P52
sash b 1	Sash B 1	CLEAR	a sash (worn accessory), variant b, numbered	CLEAR	groupFile/Clothing	High		recognized worn clothing accessory	P52
flm-arma-swordb-al	Flm-ArmA-SwordB-AL	CLEAR	"a ""sword"" element within the internal ""Flm-ArmA"" namespace, variant AL"	CLEAR	groupFile/Other	Medium		"internal namespace set aside; ""sword"" is grounded weapon content"	P52
handshide	HandsHide	CLEAR	hands, hide (visibility toggle)	CLEAR	groupFile/Arms	Medium		structural/utility visibility control on an anatomical region	P52
middle_forehead	Middle_Forehead	CLEAR	forehead, middle	CLEAR	groupFile/Face/Upper Face	High		explicit upper-face anatomy	P52
small_tail	Small_Tail	CLEAR	tail, small shape descriptor	CLEAR	groupFile/Body Morphs	Medium		explicit shape/size descriptor on an anatomical appendage	P52
valvebiped.bip04_l_middle	ValveBiped.Bip04_L_Middle	CLEAR	a middle-finger reference, left, on a secondary/extra biped skeleton prefix	CLEAR	groupFile/Arms/LeftArm/LeftFingers	Medium		coherent sibling series with bip02_l_middle establishes the middle-finger reading	P52
valvebiped.bip01_swordstrap	ValveBiped.Bip01_SwordStrap	CLEAR	a sword strap, explicit weapon-assembly component	CLEAR	groupFile/Other	High		explicitly named as part of a specific weapon assembly (rule 16 exception), not generic worn equipment	P52
sk_tail02	SK_tail02	CLEAR	tail, numbered, on a generic skeleton rig prefix	CLEAR	groupFile/Tail	High		explicit tail anatomy	P52
brows-r-back	Brows-R-Back	CLEAR	eyebrows, right, back	CLEAR	groupFile/Face/Upper Face	High		localized eyebrow action	P52
bone_skin_098	Bone_skin_098	OPAQUE	generic numbered bone/skin technical identifier, no anatomical content	NOT_APPLICABLE		Low		matches the settled generic-numbered-bone precedent	P52
ca	CA	OPAQUE	bare alphanumeric code, no object or function named	NOT_APPLICABLE		Low		no interpretable content	P52
bas.left_3	BAS.Left_3	OPAQUE	"within the already-unreliable BAS. namespace, ""left"" supplies no further anatomical or functional content beyond a position marker"	NOT_APPLICABLE		Low		matches the settled bas.side_left_1/3 precedent	P52
unusedbone108	unusedbone108	CLEAR	a self-declared unused bone	CLEAR	groupFile/Useless	High		"explicit self-declared ""unused"" marker"	P52
arm left upper	arm left upper	CLEAR	left upper arm	CLEAR	groupFile/Arms	High		ordinary structural anatomy	P52
valvebiped.bip02_l_middle	ValveBiped.Bip02_L_Middle	CLEAR	a middle-finger reference, left, on a secondary/extra biped skeleton prefix	CLEAR	groupFile/Arms/LeftArm/LeftFingers	Medium		coherent sibling series with bip04_l_middle establishes the middle-finger reading	P52
bip01_spine1_016	Bip01_Spine1_016	CLEAR	spine, numbered segment, on an explicit anatomical biped prefix	CLEAR	groupFile/Body	High		explicit anatomical spine literal per rule 14	P52
hose_10	Hose_10	PARTIAL	"a ""hose"", numbered"	NEEDS_CONTEXT		Low	"""hose"" has materially different core senses (clothing hosiery / mechanical fluid hose)"	genuinely competing core readings	P52
tagonly	TagOnly	OPAQUE	"an unclear ""tag only"" technical/organizational phrase, no anatomical or functional content"	NOT_APPLICABLE		Low		no recoverable referent	P52
wheel_front_joint	wheel_front_joint	CLEAR	a wheel, front, joint	CLEAR	groupFile/Other	High		recognized vehicle/mechanism object	P52
biped_foot_l	Biped_Foot_L	CLEAR	left foot	CLEAR	groupFile/Legs	High		ordinary structural anatomy	P52
chestplate_base	chestplate_base	CLEAR	a chestplate (armor), base	CLEAR	groupFile/Clothing	High		recognized worn armor item	P52
third_arms_l_index2	Third_Arms_L_Index2	CLEAR	"an extra (""third"") arm's left index finger, numbered"	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		limb count does not change destination (rule 19); ordinary finger anatomy	P52
toy_bone_17	toy_bone_17	CLEAR	a bone-shaped toy (recognized real-world object), numbered	CLEAR	groupFile/Other	High		"""toy"" disambiguates ""bone"" as a toy object, matching the settled toy_bone_01 precedent"	P52
strap_3_l	strap_3_L	CLEAR	a strap (bare accessory), numbered, left	NEEDS_CONTEXT		Medium	no owner/mount is named for the strap	bare decorative-accessory noun with no named owner (rule 25)	P52
cc_butt.l.002	cc_Butt.l.002	CLEAR	buttock, left, numbered	CLEAR	groupFile/Body	High		plain structural anatomy	P52
neck02	Neck02	CLEAR	neck, numbered segment	CLEAR	groupFile/Body	High		ordinary structural anatomy	P52
kargathbladefist_bone10	kargathbladefist_Bone10	OPAQUE	a generic numbered bone under a named-character prefix; no anatomical content in the number itself	NOT_APPLICABLE		Low		character/model prefix is not itself semantic ownership (rule 24); bare numbered bone carries no anatomical specificity	P52
