fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
bone.001_l.039	Bone.001_L.039	OPAQUE	generic numbered bone, left, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P58
earleft1	EarLeft1	CLEAR	ear, left, numbered	CLEAR	groupFile/Face/Ears	High		localized ear anatomy	P58
body-ass-open	Body-Ass-Open	CLEAR	buttock, open state	CLEAR	groupFile/Body Morphs	High		matches the settled soft-tissue-open-state precedent (anus/vagina open)	P58
wheel_1	wheel_1	CLEAR	a wheel (mechanical object), numbered	CLEAR	groupFile/Other	High		recognized real-world object	P58
r_front_holster_0u_15v	r_front_holster_0u_15v	CLEAR	a front holster, right, worn character equipment	CLEAR	groupFile/Clothing	High		matches the settled holster-as-worn-equipment precedent (rule 16)	P58
pantshipplump	PantsHipPlump	CLEAR	pants (clothing) hip-fit deformation, plump	CLEAR	groupFile/Clothing	Medium		object-specific garment-fit deformation stays with the garment (rule 8)	P58
testis_f_l	testis_f_L	CLEAR	testicle, left	CLEAR	groupFile/Body	High		plain structural genital anatomy	P58
unused144	unused144	CLEAR	a self-declared unused placeholder, numbered	CLEAR	groupFile/Useless	High		"explicit self-declared ""unused"" marker"	P58
marie head forehead right	Marie head forehead right	CLEAR	forehead, right, on a named-character head prefix	CLEAR	groupFile/Face/Upper Face	High		"character prefix set aside (rule 24); ""forehead"" is the explicit localized feature"	P58
bip_bobby_r_thightwist	Bip_BOBBY_R_ThighTwist	CLEAR	right thigh, twist	CLEAR	groupFile/Legs	High		ordinary rig anatomy; twist is not corrective evidence	P58
bow left c 1	bow left c 1	PARTIAL	"a ""bow"", left, variant c, numbered"	NEEDS_CONTEXT		Medium	"""bow"" has materially different core senses (decorative bow / archery bow / ship's bow)"	"matches the settled bare-""bow""-multi-sense precedent"	P58
middle_04	Middle_04	OPAQUE	"a positional label (""middle""), numbered; no object named"	NOT_APPLICABLE		Low		position label only, no object	P58
jiggle02	Jiggle02	CLEAR	a jiggle-physics function, numbered	NEEDS_CONTEXT		Low	owning anatomical object for the jiggle-physics function is not stated	"""jiggle"" is a grounded dynamic-bone-physics function per rule 22"	P58
bip_claw_f	bip_claw_f	CLEAR	a claw (front limb-end), variant f	CLEAR	groupFile/Arms	Medium		"whole limb-end assembly, matching rule 18's whole-paw precedent; ""f"" plausibly denotes front"	P58
belt_l1	Belt_L1	CLEAR	a belt, left, numbered	CLEAR	groupFile/Clothing	High		explicit worn clothing accessory	P58
arm left shoulder 1 ctr3	arm left shoulder 1 ctr3	CLEAR	left shoulder, numbered, control variant	CLEAR	groupFile/Arms	High		ordinary structural anatomy	P58
d11	D11	OPAQUE	bare alphanumeric code, no object or function named	NOT_APPLICABLE		Low		no interpretable content	P58
bone029	Bone029	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P58
chain_24	chain_24	PARTIAL	"a ""chain"", numbered"	NEEDS_CONTEXT		Medium	"""chain"" has materially different core senses (jewelry chain / physics-simulation chain / mechanical chain)"	matches the settled bare-multi-sense-chain precedent	P58
bip01_spine3_003	Bip01_Spine3_003	CLEAR	spine, numbered segment, on an explicit anatomical biped prefix	CLEAR	groupFile/Body	High		explicit anatomical spine literal per rule 14	P58
ropen a	ROpen A	CLEAR	"an ""open"" function, right, variant a"	NEEDS_CONTEXT		Low	owning object for the open action is not stated	function word with one stable reading	P58
veil_r_2	VEIL_R_2	CLEAR	a veil, right, numbered	CLEAR	groupFile/Clothing	High		matches rule 25's own unambiguous-wearable-term example (veil)	P58
bip_r_thumb_02	bip_r_thumb_02	CLEAR	right thumb, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		ordinary finger anatomy, verified RightFingers subpath	P58
cape 3c	Cape 3c	CLEAR	a cape, variant 3c	CLEAR	groupFile/Clothing	High		recognized worn clothing item	P58
wep_bullet5_round	WEP_Bullet5_Round	CLEAR	a weapon bullet round, numbered	CLEAR	groupFile/Other	High		recognized ammunition object	P58
bip01_r_thigh017	Bip01_R_Thigh017	CLEAR	right thigh, numbered segment	CLEAR	groupFile/Legs	High		ordinary structural anatomy	P58
arm right finger 2 a	arm right finger 2 a	CLEAR	right arm finger 2, variant a	CLEAR	groupFile/Arms/RightArm/RightFingers	High		ordinary finger anatomy, verified RightFingers subpath	P58
bag chips opened	BAG CHIPS OPENED	CLEAR	a bag of chips (real object), opened state	CLEAR	groupFile/Other	High		recognized real-world object	P58
concernt	Concernt	CLEAR	"a ""concerned"" whole-face expression (misspelled ""concernt"")"	CLEAR	groupFile/Face/Expressions	Medium		bare whole-face emotion word with no localized feature named	P58
bip01_spine2_008	Bip01_Spine2_008	CLEAR	spine, numbered segment, on an explicit anatomical biped prefix	CLEAR	groupFile/Body	High		explicit anatomical spine literal per rule 14	P58
bone 1024	bone 1024	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P58
oris07_l	oris07_L	CLEAR	"mouth-region facial muscle (Latin ""oris"" = mouth), left, numbered"	CLEAR	groupFile/Face/Lower Face	Medium		"matches the settled ""oris""=mouth-region Master/corpus precedent (Tranche 3 QA correction)"	P58
right little intermediate	Right Little Intermediate	CLEAR	right hand little (pinky) finger, intermediate phalanx	CLEAR	groupFile/Arms/RightArm/RightFingers	High		ordinary finger anatomy (intermediate is a specific finger-joint term)	P58
null.006	Null.006	OPAQUE	"a generic ""null"" (empty transform locator) technical object, numbered"	NOT_APPLICABLE		Low		matches the settled null2 precedent	P58
tilt_brows	tilt_brows	CLEAR	eyebrows, tilt	CLEAR	groupFile/Face/Upper Face	High		localized eyebrow action	P58
eye-l-upset	Eye-L-Upset	CLEAR	eye, left, upset expression	CLEAR	groupFile/Face/Eyes	High		localized eye expression (explicit feature named)	P58
bag 01	Bag 01	CLEAR	a bag (real object), numbered	CLEAR	groupFile/Other	Medium		recognized carried object	P58
bip01_spine3_011	Bip01_Spine3_011	CLEAR	spine, numbered segment, on an explicit anatomical biped prefix	CLEAR	groupFile/Body	High		explicit anatomical spine literal per rule 14	P58
headband tail left b	headband tail left b	CLEAR	a headband's tail/ribbon end, left, variant b	CLEAR	groupFile/Clothing	High		explicit worn clothing accessory (headband)	P58
boobcoverageboobs1	BoobcoverageBoobs1	CLEAR	breast coverage/exposure state, numbered	CLEAR	groupFile/Body Morphs	Medium		a state/appearance control on the breast, no garment explicitly named	P58
balloon-flat-right	balloon-flat-right	CLEAR	a belly-ballooning shape effect, flat state, right	CLEAR	groupFile/Body Morphs	Medium		"matches the settled ""balloon"" belly-shape-effect precedent"	P58
hole	Hole	PARTIAL	"a ""hole""/opening"	NEEDS_CONTEXT		Low	"""hole"" has materially different core senses (anatomical orifice / mechanical opening / torn garment hole)"	genuinely competing core readings	P58
valvebiped.bip01_pelvis.024	ValveBiped.Bip01_Pelvis.024	CLEAR	pelvis, numbered segment	CLEAR	groupFile/Body	High		plain structural anatomy	P58
palmrbezi	PalmRBezi	PARTIAL	"palm, right; ""Bezi"" qualifier unresolved"	CLEAR	groupFile/Arms/RightArm/RightCarpals	High	"""Bezi"" is an actual undecoded token in the literal"	"matches the settled palm/Mizin-style PARTIAL pattern; ""palm"" independently establishes the Carpals destination"	P58
right_inner_raiser	Right_inner_raiser	CLEAR	"a ""raiser"" function, inner, right"	NEEDS_CONTEXT		Low	owning object for the raiser action is not stated	function word with one stable reading	P58
belt_20	belt_20	CLEAR	a belt, numbered	CLEAR	groupFile/Clothing	High		explicit worn clothing accessory	P58
liduppereye.l	liduppereye.l	CLEAR	upper eyelid, left	CLEAR	groupFile/Face/Eyes	High		localized eyelid anatomy	P58
v_weapon.lighter_flame1	v_weapon.lighter_flame1	CLEAR	a lighter flame effect, numbered, on a viewmodel-weapon prefix	CLEAR	groupFile/Other	High		recognized handheld prop effect	P58
taurenrightfoot	taurenRightFoot	CLEAR	right foot, on a creature (tauren) prefix	CLEAR	groupFile/Legs	High		species-neutral anatomical word (rule 18); creature prefix does not change destination	P58
exposedfront	ExposedFront	CLEAR	"an ""exposed"" state, front"	NEEDS_CONTEXT		Low	what is exposed is not stated	exposure/visibility is a stable state reading even without a named object	P58
clothesfitpants	ClothesFitPants	CLEAR	clothes fit, pants	CLEAR	groupFile/Clothing	High		explicit clothing/garment content	P58
l_index_metacarpal	l_index_metacarpal	CLEAR	index finger metacarpal, left	CLEAR	groupFile/Arms/LeftArm/LeftCarpals	High		explicit metacarpal (palm-bone) anatomical term	P58
crow_3.phalanges3_r	Crow_3.Phalanges3_R	CLEAR	phalanges, numbered, right, on a bird (crow) prefix	NEEDS_CONTEXT		Medium	bird phalanges occur in both the wing and the foot; the literal does not say which	matches rule 18's explicit bird-phalanges caution exactly	P58
shell.wall_1	Shell.Wall_1	CLEAR	an architectural wall-shell segment, numbered	CLEAR	groupFile/Other	Medium		environment/structure prop object	P58
bip_teeth_bot_r	bip_teeth_bot_r	CLEAR	teeth, bottom, right	CLEAR	groupFile/Face/Lower Face	High		teeth/mouth anatomy	P58
b10	B10	OPAQUE	bare alphanumeric code, no object or function named	NOT_APPLICABLE		Low		no interpretable content	P58
bone_legml3	Bone_LegML3	CLEAR	leg, variant ML, numbered, on a generic bone prefix	CLEAR	groupFile/Legs	Medium		"""leg"" is the explicit grounded anatomical content"	P58
bobcut.side_left_1_1_jiggle	Bobcut.Side_Left_1_1_jiggle	CLEAR	a bob-cut hairstyle element, side, left, jiggle-physics, numbered	CLEAR	groupFile/Hair	High		recognized hairstyle	P58
pullrightclothaside	PullRightClothAside	CLEAR	cloth, pull aside, right	CLEAR	groupFile/Clothing	High		explicit cloth/garment content	P58
l_elbow_twist_c_helper	l_elbow_twist_c_helper	CLEAR	left elbow, twist, structural helper	CLEAR	groupFile/Arms	High		ordinary rig anatomy; twist/helper are not corrective evidence	P58
ascot.bottom_11	Ascot.Bottom_11	CLEAR	an ascot (neck scarf), bottom, numbered	CLEAR	groupFile/Clothing	High		recognized worn clothing item	P58
wheel_3	wheel_3	CLEAR	a wheel (mechanical object), numbered	CLEAR	groupFile/Other	High		recognized real-world object	P58
cape 2b	Cape 2b	CLEAR	a cape, variant 2b	CLEAR	groupFile/Clothing	High		recognized worn clothing item	P58
body-vagina-hide	Body-Vagina-Hide	CLEAR	vagina, hide (visibility toggle)	CLEAR	groupFile/Body	Medium		structural/utility visibility control on genital anatomy	P58
speakersbig	SpeakersBIG	CLEAR	speakers (real object), large	CLEAR	groupFile/Other	High		recognized real-world object	P58
unused head neck upper attached_head head neck middle	unused head neck upper attached_head head neck middle	CLEAR	a self-declared unused neck control	CLEAR	groupFile/Useless	High		"explicit self-declared ""unused"" marker"	P58
bobcut.side_right_1_2_jiggle	Bobcut.Side_Right_1_2_jiggle	CLEAR	a bob-cut hairstyle element, side, right, jiggle-physics, numbered	CLEAR	groupFile/Hair	High		recognized hairstyle	P58
bip01_r_clavicle017	Bip01_R_Clavicle017	CLEAR	right clavicle, numbered segment	CLEAR	groupFile/Arms	High		plain shoulder-girdle anatomy	P58
frontcloth	FrontCloth	CLEAR	a generic cloth control, front	CLEAR	groupFile/Clothing	High		matches rule 22's generic-cloth-control CLEAR example	P58
unusedtransform8 cmn sl alison	unusedtransform8 cmn sl alison	CLEAR	a self-declared unused transform control	CLEAR	groupFile/Useless	High		"explicit self-declared ""unused"" marker"	P58
labiummajora1_r	LabiumMajora1_R	CLEAR	labia majora, numbered, right	CLEAR	groupFile/Body	High		explicit specific genital anatomical term	P58
narrowf	NarrowF+narrowf	CLEAR	"a ""narrow"" shape descriptor, variant f"	NEEDS_CONTEXT		Low	owning object for the shape descriptor is not stated	stable descriptive word even without a named object	P58
bip_gumsteethupper	bip_GumsTeethUpper	CLEAR	gums and teeth, upper	CLEAR	groupFile/Face/Lower Face	High		teeth/mouth anatomy	P58
lowerliplowerr	LowerLipLowerR	CLEAR	lower lip, lower, right	CLEAR	groupFile/Face/Lower Face	High		explicit mouth/lip anatomy	P58
amazed	Amazed	CLEAR	"an ""amazed"" whole-face expression"	CLEAR	groupFile/Face/Expressions	High		bare whole-face emotion word with no localized feature named	P58
bip hipside r	bip hipside r	CLEAR	right hip joint/articulation, side, explicitly sided	CLEAR	groupFile/Legs	High		matches Rule 26's hip/pelvis boundary (explicitly sided hip -> Legs)	P58
unused l jacketb spo	unused l jacketb spo	CLEAR	a self-declared unused jacket control, left	CLEAR	groupFile/Useless	High		"explicit self-declared ""unused"" marker"	P58
back arrow 10_1	Back arrow 10_1	CLEAR	an arrow (projectile), positioned at the back, numbered	CLEAR	groupFile/Other	Medium		recognized weapon/ammunition object (a quiver-style arrow), matching numbered-multiple pattern	P58
