fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id	scanner_lines
legsbent	LegsBent	CLEAR	a leg-bend-driven shape correction	CLEAR	groupFile/Body Morphs	Medium		'[BodyPart]Bent' names the resulting shape/state at a bent pose (a JCM-style shape control), matching Body Morphs' shape/state/deformation scope.	P101	
thigh_bolt_r	Thigh_Bolt_R	CLEAR	a bolt/fastener object at the thigh, right	NEEDS_CONTEXT		Low		'Bolt' is a recognizable mechanical object (rule 27 category B), but 'thigh' may only describe location not ownership (rule 11/14); no Master precedent for 'bolt' exists to resolve mechanical-prop vs. structural-attachment-point reading.	P101	
belthat_bone_l_02	beltHat_bone_l_02	PARTIAL	an unresolved 'belt hat' relation, bone, left, numbered	NEEDS_CONTEXT		Low		'Belt hat' is the rulebook's own PARTIAL example: an unresolved relation between tokens that does not parse as an ordinary phrase (rule 22).	P101	
right upperarm	Right UpperArm	CLEAR	upper arm anatomy, right	CLEAR	groupFile/Arms	High		Plain structural arm anatomy.	P101	
bone_legrl1	Bone_LegRL1	CLEAR	leg anatomy bone, cryptic 'RL1' suffix	CLEAR	groupFile/Legs	Medium		'Leg' grounds Legs taxonomy regardless of the undecoded 'RL1' suffix (rule 24 pattern).	P101	
leg right thigh ctr4	leg right thigh ctr4	CLEAR	thigh control, right, center, numbered	CLEAR	groupFile/Legs	High		Explicit leg/thigh anatomy.	P101	
bandana_control_main	Bandana_Control_Main	CLEAR	bandana headwear main control	CLEAR	groupFile/Clothing	High		Explicit garment/headwear (bandana).	P101	
polysurface30	polySurface30	OPAQUE	DCC-default primitive mesh name	NOT_APPLICABLE		Low		Maya polySurface## auto-generated name; DCC-default-identifier boundary.	P101	
shorthair_bone_02	shortHair_bone_02	CLEAR	short hair strand bone, numbered	CLEAR	groupFile/Hair	High		Explicit hair content.	P101	
l ulip a	L Ulip A	CLEAR	upper lip control ('Ulip'=Upper Lip), left, variant A	CLEAR	groupFile/Face/Lower Face	Medium		'Ulip' grounded as 'Upper Lip' abbreviation in mouth-mechanism context (rule 23-style).	P101	
l_fin_back_c	l_fin_back_c	CLEAR	fin anatomy, back, left, variant c (species-neutral)	CLEAR	groupFile/Other	High		Direct match to the finalized calibration precedent (l_fin_back_b, CLEAR/CLEAR/Other).	P101	
e6	E6	OPAQUE	bare cryptic alphanumeric code	NOT_APPLICABLE		Low		No recoverable content.	P101	
level1_center	Level1_Center	OPAQUE	generic hierarchy-level label with a generic 'center' qualifier	NOT_APPLICABLE		Low		Rule 27: matches the level2_root example category -- generic level/hierarchy label, no animator-useful referent.	P101	
sk_r_b_leg_3	SK_R_B_leg_3	CLEAR	leg anatomy, right, numbered (SK/B prefix codes set aside)	CLEAR	groupFile/Legs	Medium		'leg' grounds Legs regardless of cryptic prefix codes (rule 24 pattern).	P101	
tekubi_r__rot_te_r__x100__offset	tekubi_r__rot_te_r__x100__offset	CLEAR	wrist ('tekubi') and hand ('te') anatomy, right, offset	CLEAR	groupFile/Arms	High		Grounded Japanese loanwords, matching the established momo/ashi/sakotsu/ude/hiza sibling-series precedent.	P101	
bipmar r foretwist	BipMar R ForeTwist	CLEAR	forearm twist, right (Mar internal namespace set aside)	CLEAR	groupFile/Arms	High		Rule 24: namespace prefix set aside; 'ForeTwist' is plain structural arm anatomy.	P101	
sidelockleft4 jiggle	SideLockLeft4 jiggle	CLEAR	a side-lock hairstyle strand, left, numbered, jiggle physics	CLEAR	groupFile/Hair	High		Explicit hair-lock content.	P101	
bip01-l-toe001	Bip01-L-Toe001	CLEAR	toe bone, left, numbered	CLEAR	groupFile/Toes/LeftToes	High		Explicit toe digit anatomy and side.	P101	
shirt boobs upward r	Shirt Boobs Upward R	CLEAR	shirt garment deformation for chest/breast movement, right	CLEAR	groupFile/Clothing	High		Object-specific garment deformation stays with the garment (rule 8) -- 'Shirt' is the explicit owner object.	P101	
upperblinkl	UpperBlinkL	CLEAR	upper eyelid blink, left	CLEAR	groupFile/Face/Eyes	High		Explicit eyelid mechanism.	P101	
bip_r_pinky_02	bip_r_pinky_02	CLEAR	pinky finger, right, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		Explicit finger anatomy and side.	P101	
toungendright	ToungEndRight	CLEAR	tongue tip/end control, right (misspelling of Tongue accepted)	CLEAR	groupFile/Face/Tongue	High		Accepted misspelling (rule 12: Toung->Tongue); explicit tongue mechanism.	P101	
leg left thigh adj a	leg left thigh adj a	CLEAR	thigh adjustment control, left, variant a	CLEAR	groupFile/Legs	High		Explicit leg/thigh anatomy.	P101	
c_tiel_c13	C_TieL_C13	CLEAR	a necktie garment control, left, numbered	CLEAR	groupFile/Clothing	High		Explicit garment (tie) content.	P101	
l_neck_18	l_neck_18	PARTIAL	a left-prefixed, heavily-numbered 'neck' chain element -- unclear whether structural neck-region anatomy or decorative neck jewelry/hair chain	NEEDS_CONTEXT		Low		Numbering as high as 18 does not match ordinary neck-vertebra anatomy; materially different core readings (structural anatomy vs. decorative chain) compete (rule 22 PARTIAL test).	P101	
rthumbnb	RThumbNb	CLEAR	thumb finger, right, cryptic 'Nb' suffix	CLEAR	groupFile/Arms/RightArm/RightFingers	Medium		'Thumb' grounds finger anatomy regardless of the undecoded 'Nb' suffix (rule 24 pattern).	P101	
left hand	Left Hand	CLEAR	hand anatomy, left	CLEAR	groupFile/Arms	High		Plain structural hand anatomy (Master precedent: bare hand bones route to Arms, not a Fingers-only group).	P101	
flm-arma-crotch	Flm-ArmA-Crotch	CLEAR	crotch/pelvis-region anatomy (Flm-ArmA namespace set aside)	CLEAR	groupFile/Body	Medium		Rule 24: Flm-ArmA namespace prefix set aside (parallel to the settled Flm-ArmB precedent); 'Crotch' is a central/unsided structural anatomical region.	P101	
key.0	Key.0	PARTIAL	a bare 'Key', numbered 0 -- unclear whether a rig pose/keyframe key control or a literal key-shaped prop object	NEEDS_CONTEXT		Low		Materially different core readings (pose-key control vs. prop key object) compete with no disambiguating content (rule 22 PARTIAL test).	P101	
unusedbone131	unusedbone131	CLEAR	a self-declared unused placeholder bone	CLEAR	groupFile/Useless	High		Self-declared 'unused' placeholder (rule 15).	P101	
foreskinforward	ForeskinForward	CLEAR	a foreskin position/state control (forward = covering state)	CLEAR	groupFile/Body Morphs	Medium		'Forward' names a body-state/appearance position of the foreskin, matching this Master's established genital-region convention of routing the entire domain to Body Morphs rather than plain Body.	P101	
lshouldern	LShoulderN	CLEAR	shoulder anatomy, left, cryptic 'N' suffix	CLEAR	groupFile/Arms	Medium		'Shoulder' grounds arm anatomy regardless of the undecoded 'N' suffix (rule 24 pattern).	P101	
valvebiped.bip01_l_foot02	ValveBiped.Bip01_L_Foot02	CLEAR	whole-foot structural bone, left, numbered	CLEAR	groupFile/Legs	High		Live Master precedent: Foot1_L/R, Foot2_L/R bones sit in groupFile/Legs (no separate RightFoot/LeftFoot group exists); this is a whole-foot bone, not a toe digit.	P101	
hat_right_tassel_1	Hat_Right_Tassel_1	CLEAR	a hat tassel decoration, right, numbered	CLEAR	groupFile/Clothing	High		Explicit garment/headwear (hat) ownership stated.	P101	
c_dred_r2_00	C_Dred_R2_00	CLEAR	a dreadlock hair strand, variant R2, numbered	CLEAR	groupFile/Hair	High		'Dred' (dreadlock) is a recognized hairstyle term.	P101	
bone thumb 2	bone thumb 2	CLEAR	thumb finger anatomy, side unspecified, numbered	NEEDS_CONTEXT		Medium		Thumb anatomy is clear, but no side is stated and the Master's Fingers taxonomy is split by side (RightFingers/LeftFingers); the root-level groupFile/Fingers group is a distinct 'finger helper' namespace, not a side-neutral destination for ordinary thumb controls.	P101	
key 10	Key 10	PARTIAL	a bare 'Key', numbered 10 -- same ambiguity as Key.0	NEEDS_CONTEXT		Low		Materially different core readings (pose-key control vs. prop key object) compete (rule 22 PARTIAL test).	P101	
stomp-5	stomp-5	CLEAR	a foot-stomping pose/animation control, numbered variant	CLEAR	groupFile/Legs	Medium		'Stomp' is a stable animator-useful function specifically implying leg/foot action (rule 27 category F).	P101	
l_front_holster_0u_5v	l_front_holster_0u_5v	CLEAR	a holster accessory, front, left, cryptic UV-style suffix	CLEAR	groupFile/Clothing	High		Live Master 'holster' population is 3/3 groupFile/Clothing (holster, holster.001, gear lower holster left) -- direct template match.	P101	
bip faceforeheadtop	bip faceforeheadtop	CLEAR	forehead anatomy, top	CLEAR	groupFile/Face/Upper Face	High		Explicit forehead mechanism.	P101	
browssurprised	BrowsSurprised	CLEAR	brow-raise mechanism for a surprised expression	CLEAR	groupFile/Face/Upper Face	High		Explicit 'Brows' compound localizes the whole-face 'Surprised' state to the brow mechanism (matches the established Brow_Shocked/Eye-Shocked-L localized-template precedent).	P101	
spike_04_m	Spike_04_M	CLEAR	a spike decoration/object, numbered, variant M	NEEDS_CONTEXT		Medium		'Spike' is a recognizable object with no stated owner (rule 22 unnamed-owner CLEAR pattern, parallel to strap/tassel).	P101	
bip_r_cloth_c	bip_r_cloth_c	CLEAR	cloth simulation bone, right, variant c	CLEAR	groupFile/Clothing	High		Explicit cloth/garment content.	P101	
arm right lower	arm right lower	CLEAR	lower arm/forearm anatomy, right	CLEAR	groupFile/Arms	High		Plain structural arm anatomy.	P101	
flex_large	Flex_LARGE	OPAQUE	a generic flex/deformation intensity control, no owning object named	NOT_APPLICABLE		Low		Rule 27 Section 6: bare 'flex' + size descriptor does not by itself establish an owning object; no positive template evidence resolves it.	P101	
l.madder	l.madder	OPAQUE	cryptic 'madder' term, left, no recoverable content	NOT_APPLICABLE		Low		'Madder' has no grounding anywhere in this corpus.	P101	
unused b_r_shoulderuhelper	unused b_r_shoulderuhelper	CLEAR	a self-declared unused shoulder-helper placeholder	CLEAR	groupFile/Useless	High		Self-declared 'unused' placeholder (rule 15) takes priority over the remaining content.	P101	
butt left_jiggle_root	Butt Left_jiggle_root	CLEAR	buttock jiggle-physics anchor bone, left	CLEAR	groupFile/Body	High		'Butt' routes to Body regardless of side marker (established precedent); 'jiggle_root' is a structural physics anchor, not a shape/state control.	P101	
eyes-sleep-r	Eyes-Sleep-R	CLEAR	eyelid sleep/closed state, right	CLEAR	groupFile/Face/Eyes	High		Explicit eye/eyelid mechanism.	P101	
left_arm	Left_arm	CLEAR	arm anatomy, left	CLEAR	groupFile/Arms	High		Plain structural arm anatomy.	P101	
joyblink	joyblink	CLEAR	a joy-context eye blink	CLEAR	groupFile/Face/Eyes	Medium		'Blink' is a localized eye mechanism; the emotional qualifier does not override the specific eye action named (parallel to EyesRBlinkMid).	P101	
leg_bone_correct_fr_01	leg_bone_correct_fr_01	CLEAR	a positively-named leg-bone correction control, front, numbered	CLEAR	groupFile/Correctives	High		Explicit 'correct' wording satisfies the positive repair/correction purpose requirement (rules 2-5).	P101	
frownleft	FrownLeft	CLEAR	a frown mouth expression, left	CLEAR	groupFile/Face/Lower Face	High		Matches the settled bare-word 'Frown' -> Lower Face precedent.	P101	
bip01_r_hand017	Bip01_R_Hand017	CLEAR	hand structural bone, right, numbered	CLEAR	groupFile/Arms	High		Standard bip hand bone, structural anatomy.	P101	
cloth e 00 l	CLOTH E 00 L	CLEAR	cloth simulation control, variant E, numbered, left	CLEAR	groupFile/Clothing	High		Explicit cloth/garment content.	P101	
d_bicepsmucle_l	D_bicepsMucle_L	CLEAR	biceps muscle control ('Mucle'=Muscle misspelling accepted), left	CLEAR	groupFile/Arms	High		Accepted misspelling (rule 12); explicit biceps (arm muscle) anatomy.	P101	
key 1 - eyeleft	Key 1 - EyeLeft	CLEAR	a left-eye pose key control, numbered 1	CLEAR	groupFile/Face/Eyes	High		Explicit 'EyeLeft' qualifier resolves the otherwise-ambiguous 'Key' reading to a localized eye pose control.	P101	
bip01_r_clavicle019	Bip01_R_Clavicle019	CLEAR	clavicle structural bone, right, numbered	CLEAR	groupFile/Arms	High		Structural clavicle/collar anatomy routes to Arms (current post-6bb1f4e Master collar/clavicle precedent).	P101	
keychain.chain_6	Keychain.Chain_6	CLEAR	a keychain accessory, chain component, numbered	CLEAR	groupFile/Other	Medium		Recognized accessory/prop object (rule 16), no live-Master precedent found but no genuine ambiguity in the object identity.	P101	
v_th	v_th	OPAQUE	cryptic 'v'+'th' abbreviation, no recoverable content	NOT_APPLICABLE		Low		No grounding for this fragment in the corpus.	P101	
dyng sextant 1	dyng sextant 1	CLEAR	a sextant prop object, numbered ('dyng' prefix ungrounded but does not erase the grounded 'sextant' content)	CLEAR	groupFile/Other	Medium		Rule 24: an ungrounded prefix does not erase independently grounded content; 'sextant' is a recognizable navigational prop object.	P101	
hel	hel	OPAQUE	bare cryptic 3-letter fragment, no recoverable content	NOT_APPLICABLE		Low		No grounding for 'hel' in this corpus (too short/ambiguous to assume 'helper' or 'helmet').	P101	
unused3	unused3	CLEAR	a self-declared unused placeholder, numbered	CLEAR	groupFile/Useless	High		Self-declared 'unused' placeholder (rule 15).	P101	
