fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id	scanner_lines
lick	Lick	CLEAR	a licking tongue mechanism	CLEAR	groupFile/Face/Tongue	High		'Lick' is a stable, unambiguous tongue-action function.	P108	
h1	H1+h1	OPAQUE	bare cryptic alphanumeric code	NOT_APPLICABLE		Low		No recoverable content.	P108	
funny	Funny	CLEAR	a whole-face funny/amused expression	CLEAR	groupFile/Face/Expressions	Medium		Matches the established bare-emotion-word -> whole-face Expressions pattern.	P108	
shirt boobs big	Shirt Boobs Big	CLEAR	a shirt shape-deformation reacting to breast size, big variant	CLEAR	groupFile/Clothing	High		Object-specific garment deformation stays with the garment (rule 8).	P108	
genitals_outer_middle_left	Genitals_Outer_Middle_Left	CLEAR	genital anatomy, outer, middle, left	CLEAR	groupFile/Body Morphs	Medium		Matches genitals_outer_front_right precedent from this tranche.	P108	
r lowerlip 01	r lowerlip 01	CLEAR	lower lip control, right, numbered	CLEAR	groupFile/Face/Lower Face	High		Explicit lip mechanism.	P108	
key.enter	Key.Enter	CLEAR	a keyboard-key-style control (enter key)	CLEAR	groupFile/Other	Medium		'Enter' is a specific keyboard-key name, resolving the ambiguous 'Key' reading to a literal input/UI-key object.	P108	
arm left finger 3 b	arm left finger 3 b	CLEAR	middle finger, left, variant b	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		Explicit finger anatomy and side.	P108	
bone index 2	bone index 2	CLEAR	index finger anatomy, side unspecified, numbered	NEEDS_CONTEXT		Medium		Finger anatomy is clear, but no side is stated and Fingers taxonomy is split by side.	P108	
l_pbone_knee	l_pbone_knee	CLEAR	knee physics-bone anatomy, left	CLEAR	groupFile/Legs	High		Explicit knee anatomy despite 'pbone' technical qualifier.	P108	
flm-armb-back-b3	Flm-ArmB-Back-B3	CLEAR	back anatomy, Flm-ArmB namespace, variant B3	CLEAR	groupFile/Body	High		Matches the corrected Flm-ArmB-Back-* sub-family.	P108	
key.black_15	Key.Black_15	PARTIAL	a bare 'Key', color variant black, numbered -- same ambiguity as other Key entries	NEEDS_CONTEXT		Low		Materially different core readings (pose-key control vs. prop key object) compete.	P108	
fbx_monster_oboro	fbx_monster_oboro	OPAQUE	a generic character/model reference, no functional or regional content	NOT_APPLICABLE		Low		Does not match the fbx_[character]_face_[state] whole-face-preset template (no 'face'/state component); no other recoverable content.	P108	
fin_top_c_c	fin_top_c_c	CLEAR	fin anatomy, top, variant c, variant c (species-neutral)	CLEAR	groupFile/Other	High		Matches the settled fin_top_* family precedent (Rule 18/Tranche 7).	P108	
bone.019	Bone.019	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low		Bare numbered bone, no recoverable referent.	P108	
bunnyearboneright_2	BunnyEarBoneRight_2	CLEAR	bunny-ear anatomy (species-neutral), right, numbered	CLEAR	groupFile/Face/Ears	High		Explicit ear anatomy, species-neutral per rule 18/19.	P108	
vwidthvout	VWidthVout	PARTIAL	a 'V' width/out shape control -- unclear whether 'V' denotes vagina or another referent	NEEDS_CONTEXT		Low		No disambiguating content confirms what 'V' abbreviates (rule 22 PARTIAL test).	P108	
levator03_l	levator03_L	PARTIAL	a 'levator' muscle, numbered, left -- unclear which levator muscle (lip / eyelid / other)	NEEDS_CONTEXT		Low		Multiple distinct 'levator' muscles exist in the body with no disambiguating qualifier (rule 22 PARTIAL test).	P108	
canvas.root	Canvas.Root	CLEAR	a canvas object, root anchor	NEEDS_CONTEXT		Low		'Canvas' is a recognizable object with no stated specific type/owner.	P108	
c15	C15	OPAQUE	bare cryptic alphanumeric code	NOT_APPLICABLE		Low		No recoverable content.	P108	
l forehead	L Forehead	CLEAR	forehead anatomy, left	CLEAR	groupFile/Face/Upper Face	High		Explicit forehead mechanism.	P108	
e11	E11	OPAQUE	bare cryptic alphanumeric code	NOT_APPLICABLE		Low		No recoverable content.	P108	
puckerer/suck	Puckerer/Suck	CLEAR	a pucker/suck mouth mechanism	CLEAR	groupFile/Face/Lower Face	High		Explicit mouth/lip mechanism.	P108	
rkakato01n	RKakato01N	CLEAR	heel anatomy ('kakato'=Japanese for heel), right, numbered	CLEAR	groupFile/Legs	High		Grounded Japanese loanword, matching the established momo/ashi/hiza/tekubi sibling-series precedent.	P108	
l string1 sec root	l string1 sec root	CLEAR	a garment string, left, numbered, section root	CLEAR	groupFile/Clothing	Medium		Matches the established garment-string convention (right_pants_string_1).	P108	
bipfio l finger1	BipFio L Finger1	CLEAR	finger anatomy, left, numbered (Fio namespace prefix set aside)	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		Rule 24: namespace prefix set aside; explicit finger anatomy and side.	P108	
frontsnarl	FrontSnarl	CLEAR	a snarl mouth expression	CLEAR	groupFile/Face/Lower Face	Medium		'Snarl' specifically implicates a mouth/teeth-baring action, localizing it to Lower Face rather than a whole-face mood.	P108	
canine_lfrontlegtoe	Canine_LFrontLegToe	CLEAR	a toe digit, front leg, left (species-neutral)	CLEAR	groupFile/Toes/LeftToes	High		Explicit toe anatomy, species-neutral per rule 18/19.	P108	
bipfio r foretwist1	BipFio R ForeTwist1	CLEAR	forearm twist, right, numbered (Fio namespace prefix set aside)	CLEAR	groupFile/Arms	High		Rule 24: namespace prefix set aside; explicit forearm anatomy.	P108	
bip chinfront00 l	bip chinfront00 l	CLEAR	chin-front mechanism, numbered, left	CLEAR	groupFile/Face/Lower Face	High		Mirrors bip chinfront00 r established precedent; explicit chin/jaw mechanism.	P108	
whisker_l_1	Whisker_L_1	CLEAR	whisker (facial hair), left, numbered	CLEAR	groupFile/Hair	High		Matches the corrected non-'bip_'-prefixed bare-numbered whisker -> Hair template precedent (Tranche 9).	P108	
