fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id	scanner_lines
r beltd a phy	R BeltD a Phy	CLEAR	a right BeltD garment physics control, variant A	CLEAR	groupFile/Clothing	High		matches direct sibling 'l beltd spo', CLEAR/CLEAR/Clothing	P86	
end/outline/shrink	End/outline/shrink	PARTIAL	an 'outline shrink' control with an unclear owning module (render/shader vs. geometry)	NEEDS_CONTEXT		Medium	the path-like compound does not parse as an ordinary anatomical or garment control	unresolved technical/rendering-adjacent compound (rule 22a)	P86	
e8	E8	OPAQUE	a bare cryptic alphanumeric code	NOT_APPLICABLE		Medium		matches bare cryptic-code OPAQUE precedent	P86	
tear up l	Tear up L	CLEAR	a left 'tear up' expression control	CLEAR	groupFile/Face/Expressions	High		direct sibling 'Tear up R', CLEAR/CLEAR/Face/Expressions	P86	
opt_as_l_armtwist_b	OPT_AS_L_ArmTwist_B	CLEAR	a left arm twist control, variant B	CLEAR	groupFile/Arms	High		matches OPT_AS_L_ArmTwist_A/OPT_AS_R_ArmTwist_A/B sibling series, all CLEAR/CLEAR/Arms	P86	
stockingsheels	StockingsHeels	CLEAR	a stockings/heels footwear garment control	CLEAR	groupFile/Clothing	High		matches direct sibling StockingsHeels2, CLEAR/CLEAR/Clothing	P86	
flex_pinch	Flex_PINCH	CLEAR	a pinch-shape flex function, no owner named	NEEDS_CONTEXT		Medium	owner not established	function stable (a pinch/squeeze shape control, rule 22) but no anchor object stated	P86	
cloth left 5 jb	cloth left 5 JB	CLEAR	a left cloth garment control, numbered	CLEAR	groupFile/Clothing	High		matches extensive 'cloth left' sibling family, all CLEAR/CLEAR/Clothing	P86	
crush-24	crush-24	CLEAR	a 'crush' function control, numbered, no owner named	NEEDS_CONTEXT		High	owner not established	matches the majority crush- sibling pattern, CLEAR/NEEDS_CONTEXT	P86	
puss_out	Puss_out	PARTIAL	a 'puss' (vagina informal / face slang) out-state control	NEEDS_CONTEXT		Medium	materially different core readings (genital vs. face slang) remain plausible	the abbreviated 'puss' form is genuinely ambiguous unlike the fully-spelled 'pussy' sibling family (rule 22b)	P86	
wep_fx_peq_laser	WEP_FX_PEQ_Laser	CLEAR	a weapon PEQ laser-sight effect control	CLEAR	groupFile/Other	High		direct sibling WEP_FX_PEQ_Light, CLEAR/CLEAR/Other	P86	
lithe lower details	Lithe Lower Details	CLEAR	a 'lithe' body-shape detail control, lower	CLEAR	groupFile/Body Morphs	High		matches direct sibling bodyshape-lithe, CLEAR/CLEAR/Body Morphs	P86	
unused.060	unused.060	CLEAR	a self-declared unused placeholder	CLEAR	groupFile/Useless	High		explicit self-declared 'unused' marker (rule 15)	P86	
tailright3_1	TailRight3_1	CLEAR	a numbered right tail segment	CLEAR	groupFile/Tail	High		matches extensive TailRight sibling family, all CLEAR/CLEAR/Tail	P86	
c_tiel_c09	C_TieL_C09	CLEAR	a numbered garment tie-layer control, center, left variant	CLEAR	groupFile/Clothing	High		matches the majority C_TieL sibling family, all CLEAR/CLEAR/Clothing	P86	
hand_right	hand_right	CLEAR	a bare right-hand reference	CLEAR	groupFile/Arms	Medium		ordinary hand anatomy, not an individual digit, no verified hand-level subpath (rule 10 default)	P86	
apron.001	Apron.001	CLEAR	a numbered apron garment control	CLEAR	groupFile/Clothing	High		matches extensive apron sibling family, all CLEAR/CLEAR/Clothing	P86	
right_arm	Right_arm	CLEAR	a bare right-arm root reference	CLEAR	groupFile/Arms/RightArm	High		matches right_arm_twist1_end/twist2_end sibling family, all CLEAR/CLEAR/Arms/RightArm	P86	
whr_7	whR_7	OPAQUE	a bare cryptic alphanumeric code	NOT_APPLICABLE		Medium		matches bare cryptic-code OPAQUE precedent	P86	
globe_bottom	Globe_Bottom	CLEAR	a globe (spherical) prop, bottom section	CLEAR	groupFile/Other	Medium	no finger-globe qualifier present	generic spherical prop object (rule 16), no finger-specific content named	P86	
r_inner_raise	r_inner_raise	CLEAR	a right 'inner raise' function, no owner named	NEEDS_CONTEXT		High	owner not established	matches 'r_inner_raiser'/'right_inner_raiser' sibling series, all CLEAR/NEEDS_CONTEXT (contrast lbrow_inner_raise/rbrow_inner_raise which explicitly name 'brow')	P86	
keychain.chain_8_jiggle	Keychain.Chain_8_jiggle	CLEAR	a numbered keychain jiggle control	CLEAR	groupFile/Clothing	Medium	a minority sibling (chain_7) is groupFile/Other	matches the majority Keychain.Chain sibling pattern, CLEAR/CLEAR/Clothing	P86	
leftnipple6	LeftNipple6	CLEAR	a bare numbered left nipple structural reference	CLEAR	groupFile/Body	High		matches extensive LeftNipple sibling series, all CLEAR/CLEAR/Body	P86	
holo projector	Holo projector	CLEAR	a holographic-projector prop	CLEAR	groupFile/Other	High		matches Holo/Holo Plant sibling family, all CLEAR/CLEAR/Other	P86	
f13	F13	OPAQUE	a bare cryptic alphanumeric code	NOT_APPLICABLE		Medium		matches bare cryptic-code OPAQUE precedent	P86	
helper_rtc	Helper_RTC	OPAQUE	an ungrounded 'RTC' helper code	NOT_APPLICABLE		Medium		'helper' naming neutral (rule 4), but 'RTC' provides no independent content (rule 23)	P86	
shield	Shield	CLEAR	a shield prop/equipment control	CLEAR	groupFile/Other	High		recognized equipment/prop item (rule 16)	P86	
frontcurlout	FrontCurlOut	CLEAR	a front hair-curl-out control	CLEAR	groupFile/Hair	High		direct sibling FrontCurlOutAlt, CLEAR/CLEAR/Hair	P86	
valvebiped.bip01_pelvis.031	ValveBiped.Bip01_Pelvis.031	CLEAR	a pelvis bone, numbered	CLEAR	groupFile/Body	High		matches extensive ValveBiped.Bip01_Pelvis sibling series, all CLEAR/CLEAR/Body	P86	
unused132	unused132	CLEAR	a self-declared unused placeholder	CLEAR	groupFile/Useless	High		explicit self-declared 'unused' marker (rule 15)	P86	
alertr	alertr	CLEAR	a whole-face 'alert' expression preset, right	CLEAR	groupFile/Face/Expressions	Medium		bare whole-state word with no compounded facial feature, matches the bare-emotion-word-to-Expressions pattern	P86	
dlid_l_2	DLid_L_2	CLEAR	a left eyelid control, numbered	CLEAR	groupFile/Face/Eyes	High		ordinary eyelid mechanism (rule 12), 'lid' well-grounded abbreviation in this corpus	P86	
bip_r_foot_middle	bip_r_foot_middle	CLEAR	a right middle-toe/foot bone	CLEAR	groupFile/Legs	High		matches direct sibling bip_r_foot_middle_01, CLEAR/CLEAR/Legs	P86	
sword1	Sword1	CLEAR	a numbered sword weapon prop	CLEAR	groupFile/Other	High		matches extensive sword sibling family, all CLEAR/CLEAR/Other	P86	
bip01 calf.r	Bip01 Calf.R	CLEAR	a right calf bone	CLEAR	groupFile/Legs	High		direct sibling 'bip01 calf.l', CLEAR/CLEAR/Legs	P86	
bottle2_liquid	bottle2_liquid	CLEAR	a numbered bottle-liquid prop control	CLEAR	groupFile/Other	High		matches extensive bottle sibling family, all CLEAR/CLEAR/Other	P86	
chinraise	chinraise	CLEAR	a chin-raise control	CLEAR	groupFile/Face/Lower Face	High		localized mouth/jaw mechanism (rule 12), matches chin0/chinlo family	P86	
def-forearm.l	DEF-forearm.L	CLEAR	a left forearm deformation-rig bone	CLEAR	groupFile/Arms/LeftArm	High		direct sibling DEF-forearm.R, CLEAR/CLEAR/Arms/RightArm	P86	
root ground2	root ground2	CLEAR	a numbered root-ground rig anchor control	CLEAR	groupFile/RigBody	High		matches direct sibling 'root ground.001', CLEAR/CLEAR/RigBody	P86	
slutthinthinnerplungehips	SlutThinThinnerPlungeHips	CLEAR	a hip-region thinness/plunge shape control	CLEAR	groupFile/Body Morphs	Medium	siblings without the explicit 'Hips' anchor (SlutThinThinnerPlunge) were classified PARTIAL/NEEDS_CONTEXT	the explicit 'Hips' anchor resolves the body region that the unqualified 'Plunge' siblings lacked; matches SlutThinThinner02's CLEAR/Body Morphs reading	P86	
bip01_r_upperarm017	Bip01_R_UpperArm017	CLEAR	a right upper-arm bone, numbered	CLEAR	groupFile/Arms	High		ordinary structural arm anatomy (rule 6); bare Arms per rule 10 default	P86	
bip_r_cloth_b	bip_r_cloth_b	CLEAR	a right-side cloth garment control	CLEAR	groupFile/Clothing	High		matches extensive bip_r_cloth_b sibling family, all CLEAR/CLEAR/Clothing	P86	
