fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
toilet	Toilet	CLEAR	a toilet (real object)	CLEAR	groupFile/Other	High		recognized real-world object	P59
scaleup	ScaleUp	CLEAR	"a ""scale up"" function"	NEEDS_CONTEXT		Low	owning object for the scale adjustment is not stated	function word with one stable reading	P59
leftunderchin	LeftUnderChin	CLEAR	chin, under, left	CLEAR	groupFile/Face/Lower Face	High		explicit chin anatomy	P59
r ring 03	r ring 03	CLEAR	ring finger, right, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		ordinary finger anatomy	P59
v_weapon.hands_parent	v_weapon.Hands_parent	CLEAR	a hands-parent attachment bone on a viewmodel weapon rig	CLEAR	groupFile/Other	Medium		weapon-rig utility bone, not the character's own hand anatomy	P59
top.knot	Top.Knot	CLEAR	a top-knot hairstyle	CLEAR	groupFile/Hair	High		recognized hairstyle	P59
metal	metal	CLEAR	"a ""metal"" material descriptor"	NEEDS_CONTEXT		Low	owning object for the material descriptor is not stated	stable descriptive word even without a named object	P59
third_arms_l_thumb2	Third_Arms_L_Thumb2	CLEAR	"a thumb, left, on a supernumerary (""third"") arm set, numbered"	CLEAR	groupFile/Arms/LeftArm/LeftFingers	Medium		the grounded thumb content is classified normally per rule 24; the extra-limb notation does not create a new destination	P59
bone 92	bone 92	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P59
bip_tailc20	bip_tailC20	CLEAR	tail, variant c, numbered	CLEAR	groupFile/Tail	High		explicit tail anatomy	P59
donger07_chain	donger07_chain	CLEAR	"penis root/base anchor (""donger"" family), chain qualifier, numbered"	CLEAR	groupFile/Body Morphs	High		matches the settled donger-family Body-Morphs precedent, chain qualifier unresolved but does not change destination (Tranche 3 QA)	P59
hatplume_3	HatPlume_3	CLEAR	a hat plume (decorative feather), numbered	CLEAR	groupFile/Clothing	High		recognized worn costume accessory	P59
bench.001	Bench.001	CLEAR	a bench (real object/furniture), numbered	CLEAR	groupFile/Other	High		recognized real-world object	P59
g13	G13	OPAQUE	bare alphanumeric code, no object or function named	NOT_APPLICABLE		Low		no interpretable content	P59
leg_3.root	leg_3.root	CLEAR	leg, numbered, root	CLEAR	groupFile/Legs	High		explicit leg anatomy	P59
bipmar lthightwist	BipMar LThighTwist	CLEAR	left thigh twist, on a named-character biped prefix	CLEAR	groupFile/Legs	High		ordinary structural anatomy; character prefix set aside per rule 24	P59
rightupperforearm_helper	RightUpperForeArm_helper	CLEAR	right upper forearm, structural helper	CLEAR	groupFile/Arms	High		ordinary structural anatomy	P59
rightp	RightP	OPAQUE	"side label (""right"") plus a cryptic single letter (""p""); no recoverable object or function"	NOT_APPLICABLE		Low		no reliable core referent	P59
little_happy2	little_happy2	CLEAR	"a slight (""little"") happy whole-face expression, numbered"	CLEAR	groupFile/Face/Expressions	Medium		"bare whole-face emotion word (""happy"") with an intensity modifier, no localized feature named"	P59
bip_r_horn_b	bip_r_horn_b	CLEAR	a horn, right, variant b	CLEAR	groupFile/Other	High		species-neutral anatomical word, settled rule-18 precedent	P59
bone145	Bone145	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P59
arm left shoulder 2 ctr 1	arm left shoulder 2 ctr 1	CLEAR	left shoulder, numbered, control variant	CLEAR	groupFile/Arms	High		ordinary structural anatomy	P59
body-l-ass-squish	Body-L-ass-Squish	CLEAR	buttock, left, squish (deformation)	CLEAR	groupFile/Body Morphs	High		matches the settled soft-tissue-deformation-state precedent	P59
22	22	OPAQUE	bare number, no object or function named	NOT_APPLICABLE		Low		no interpretable content	P59
orcmale_hd_fixed_bone41	orcmale_hd_fixed_Bone41	OPAQUE	"generic numbered bone on a creature prefix, ""fixed"" qualifier; no anatomical content"	NOT_APPLICABLE		Low		"bare numbered bone label; ""fixed"" is a rig-state adjective, not anatomical evidence"	P59
bip_l_cloth_c	bip_l_cloth_c	CLEAR	cloth, left, variant c	CLEAR	groupFile/Clothing	High		explicit cloth/garment content	P59
browsoutterupright	BrowsOutterUpRight	CLEAR	eyebrows, outer, up, right	CLEAR	groupFile/Face/Upper Face	High		explicit eyebrow anatomy	P59
unused duplicate duplicate unused.015	unused duplicate duplicate unused.015	CLEAR	a self-declared unused (doubly marked) control, numbered	CLEAR	groupFile/Useless	High		"explicit self-declared ""unused"" marker"	P59
helena head eyeball left	Helena head eyeball left	CLEAR	eyeball, left, on a named-character head prefix	CLEAR	groupFile/Face/Eyes	High		explicit eye anatomy; character prefix set aside per rule 24	P59
bip01_r_forearm011	Bip01_R_Forearm011	CLEAR	right forearm, numbered segment	CLEAR	groupFile/Arms	High		ordinary structural anatomy	P59
topjaw.ud	TopJaw.UD	CLEAR	jaw, top, up-down axis qualifier	CLEAR	groupFile/Face/Lower Face	High		explicit jaw anatomy	P59
canine_leye	Canine_LEye	CLEAR	left eye, on a canine-creature prefix	CLEAR	groupFile/Face/Eyes	High		explicit eye anatomy; creature prefix set aside per rule 24	P59
barrellock	Barrellock	CLEAR	a barrel lock (cylinder-lock mechanism, real object)	CLEAR	groupFile/Other	Medium		recognized real-world mechanism	P59
