fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
body-suit-fit-nolimbs	Body-Suit-Fit-NoLimbs	CLEAR	a body-suit garment, fit variant, no-limbs coverage state	CLEAR	groupFile/Clothing	High		matches the Master's own Body-Clothed/Unclothed garment-coverage-state naming template	P16
quest_mysterious_puzzlebox_a_retracted_spikes_a_mesh	QUEST_Mysterious_Puzzlebox_A_Retracted_Spikes_A_Mesh	CLEAR	a quest puzzle-box prop mesh	CLEAR	groupFile/Other	High		plain environment/quest-item prop	P16
apron  d2	Apron  d2	CLEAR	apron garment, variant d2	CLEAR	groupFile/Clothing	High		explicit named garment	P16
leftnipple4	LeftNipple4	CLEAR	nipple anatomy, left, numbered	CLEAR	groupFile/Body	High		structurally named anatomy	P16
3rd_recr	3rd_recr	OPAQUE	cryptic fragment, no recoverable anatomical content	NOT_APPLICABLE		Low		no recoverable referent	P16
hatroot	HatRoot	CLEAR	hat garment, root bone	CLEAR	groupFile/Clothing	High		explicit named garment	P16
arm right finger 5	arm right finger 5	CLEAR	pinky finger, right arm	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain finger anatomy	P16
loincloth_front_5	Loincloth_front_5	CLEAR	loincloth garment, front, numbered	CLEAR	groupFile/Clothing	High		explicit named garment	P16
bippbg r finger4	BipPBG R Finger4	CLEAR	ring finger, right, under a character prefix	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain finger anatomy	P16
thightwist1right	ThighTwist1Right	CLEAR	thigh twist bone, numbered, right	CLEAR	groupFile/Legs	High		plain leg twist anatomy	P16
shirt_pull_right_up	shirt_pull_right_up	CLEAR	shirt garment, pull action, right, up direction	CLEAR	groupFile/Clothing	High		explicit named garment action	P16
pussy_left	Pussy_left	CLEAR	genital anatomy, left	CLEAR	groupFile/Body	High		structurally named genital anatomy	P16
bip_r_finger_c_01	bip_r_finger_c_01	CLEAR	finger anatomy, right, variant c, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain finger anatomy	P16
prop_body	prop_body	CLEAR	a generic prop's body/root mesh, not the character's own anatomy	CLEAR	groupFile/Other	Medium		plain prop object	P16
pantsshape	PantsShape	CLEAR	pants garment shape/fit adjustment	CLEAR	groupFile/Clothing	High		explicit named garment owns the shape adjustment	P16
crow_3.ulna_l	Crow_3.Ulna_L	CLEAR	a companion crow creature-prop's ulna bone, left	CLEAR	groupFile/Other	Medium		creature-prop bone anatomy, not the main character's own anatomy (matches Crow_1.Body precedent)	P16
genesis8female	Genesis8Female	OPAQUE	a base-model/figure-name reference with no anatomical content of its own	NOT_APPLICABLE		Low		model/base-figure name reference, no remaining anatomical content (rule 24)	P16
bip_l_pinky_01	bip_l_pinky_01	CLEAR	pinky finger, left, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain finger anatomy	P16
chain_11	chain_11	PARTIAL	"a ""chain"" object, numbered"	NEEDS_CONTEXT		Low	"""chain"" is recognizable but its kind (jewelry vs. rig/physics chain) is unresolved"	recognizable object, kind unresolved	P16
poke07	Poke07	CLEAR	"a ""poke"" deformation control, numbered, object unstated"	NEEDS_CONTEXT		Low	poke function is recognizable but no anatomical object is named	function clear, owner unnamed	P16
unusedbone_14	unusedbone_14	CLEAR	self-declared unused bone, numbered	CLEAR	groupFile/Useless	High		self-declared unused	P16
jiggle_belt3	jiggle_belt3	CLEAR	belt garment jiggle-physics control, numbered	CLEAR	groupFile/Clothing	High		"explicit ""belt"" garment owner named"	P16
arm right shoulder 1 ctr2	arm right shoulder 1 ctr2	CLEAR	shoulder control, right, numbered	CLEAR	groupFile/Arms/RightArm	High		plain shoulder anatomy	P16
hand finger right 4a	hand finger right 4a	CLEAR	ring finger, right hand, variant a	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain finger anatomy	P16
cape2_left1	CAPE2_LEFT1	CLEAR	cape garment, numbered, left, numbered	CLEAR	groupFile/Clothing	High		explicit named garment	P16
armjacketfix	ArmJacketFIX	CLEAR	an arm-jacket clipping-correction control	CLEAR	groupFile/Correctives	High		"explicit ""fix"" repair-purpose language"	P16
_9mm_mesh2	_9mm_mesh2	CLEAR	a 9mm ammunition prop mesh, numbered	CLEAR	groupFile/Other	High		plain weapon-ammunition prop	P16
page1_r	Page1_R	CLEAR	a book/page prop, page 1 variant R	CLEAR	groupFile/Other	Medium		matches the coherent Page<N>_<letter> prop naming series	P16
phone.001	Phone.001	CLEAR	a phone prop, numbered	CLEAR	groupFile/Other	High		plain prop object	P16
bip collarhelper r	bip collarhelper r	CLEAR	right clavicle/shoulder-girdle helper bone, satellite to the bip_collar_R rig bone	CLEAR	groupFile/Arms	High		matches the settled bip_collarhelper Arms precedent	P16
shaft_base	shaft_base	PARTIAL	"a ""shaft"" object, base; penis shaft, weapon/arrow shaft, and mechanical shaft all compete"	NEEDS_CONTEXT		Low	"""shaft"" has materially different core senses not resolved by ""base"" alone"	multi-sense ambiguity	P16
cape2_middle4	CAPE2_MIDDLE4	CLEAR	cape garment, numbered, middle, numbered	CLEAR	groupFile/Clothing	High		explicit named garment	P16
crow_3.phalanges1_r	Crow_3.Phalanges1_R	CLEAR	a companion crow creature-prop's phalanges bone, right	CLEAR	groupFile/Other	Medium		creature-prop bone anatomy, not the main character's own anatomy (matches Crow_1.Body precedent)	P16
mot07_leftleg	MOT07_LeftLeg	CLEAR	left leg anatomy, motion-preset tag	CLEAR	groupFile/Legs	High		plain leg anatomy	P16
strings 8 jb	strings 8 JB	PARTIAL	"a ""strings"" object, numbered; hair strings, puppet strings, and musical strings all compete"	NEEDS_CONTEXT		Low	"""strings"" has materially different core senses not resolved by the literal"	multi-sense ambiguity	P16
vag edit	Vag edit	CLEAR	a vaginal shape-adjustment control	CLEAR	groupFile/Body Morphs	Medium		matches the corpus's vaginal-shape-adjustment control family established across this session	P16
box22	Box22	OPAQUE	"a generic ""box"" object, numbered; likely a placeholder/bounding-box technical object"	NOT_APPLICABLE		Low		generic placeholder-style object name	P16
bip01_l_upperarm019	Bip01_L_UpperArm019	CLEAR	left upper arm, numbered sub-bone	CLEAR	groupFile/Arms/LeftArm	High		plain anatomy, numbering alone is not corrective evidence	P16
bone_bed_05	bone_bed_05	PARTIAL	"a ""bone""/""bed"" compound, numbered; a furniture-bed prop bone vs. another reading are unresolved"	NEEDS_CONTEXT		Low	"""bed"" is recognizable but its relation to ""bone"" and its role here are unresolved"	ambiguous compound	P16
band.bend_left_1	Band.Bend_Left_1	CLEAR	a band object, bend, left, numbered, owner unnamed	NEEDS_CONTEXT		Medium	a band is the same object regardless of owner; ownership alone is missing	matches the settled Band.Bend_Right_1 rule-25 precedent exactly	P16
bip facelipridge1in r	bip facelipridge1in r	CLEAR	a facial lip-ridge structural control, right	CLEAR	groupFile/Face/Lower Face	Medium		mouth-region structural anatomy	P16
kargathbladefist_bone15	kargathbladefist_Bone15	OPAQUE	a generic numbered bone under a named-character prefix; no anatomical content in the number itself	NOT_APPLICABLE		Low		character/model prefix is not itself semantic ownership (rule 24); bare numbered bone carries no anatomical specificity	P16
bip_frangehair	bip_frangehair	CLEAR	fringe hair (bangs), compressed/typo'd spelling	CLEAR	groupFile/Hair	Medium		plain hair anatomy	P16
lid.001	lid.001	PARTIAL	"a bare ""lid"" object, numbered; eyelid vs. a literal container lid compete"	NEEDS_CONTEXT		Low	"""lid"" has materially different core senses not resolved without an explicit ""eye"" qualifier"	multi-sense ambiguity	P16
belt front right c	belt front right c	CLEAR	belt garment, front, right, variant c	CLEAR	groupFile/Clothing	High		explicit named garment	P16
bip01_r_toe	Bip01_R_Toe	CLEAR	toe anatomy, right	CLEAR	groupFile/Toes/RightToes	High		plain toe anatomy	P16
bone_face_eye_top	Bone_Face_Eye_Top	CLEAR	eye anatomy, top, explicit	CLEAR	groupFile/Face/Eyes	High		explicit eye anatomy	P16
rbrow_middle_raise	rbrow_middle_raise	CLEAR	eyebrow raise, middle, right	CLEAR	groupFile/Face/Upper Face	High		plain eyebrow expression	P16
bip_pigtail_r_1	bip_pigtail_R_1	CLEAR	pigtail hairstyle, right, numbered	CLEAR	groupFile/Hair	High		plain hair-style anatomy	P16
book turnpage5	Book TurnPage5	CLEAR	a book prop, turn-page animation control, numbered	CLEAR	groupFile/Other	High		plain prop object	P16
third_arms_l_1	Third_Arms_L_1	CLEAR	"a ""third"" (extra) left arm, numbered"	CLEAR	groupFile/Arms/LeftArm	Medium		extra-limb arm anatomy; limb count does not change destination (rule 19)	P16
risorius03_r	risorius03_R	CLEAR	risorius muscle (mouth-corner smiling muscle), right, numbered	CLEAR	groupFile/Face/Lower Face	Medium		"recognized, unambiguous facial-muscle anatomical term (always mouth-region, unlike ""levator"")"	P16
head eyelash right 01	head eyelash right 01	CLEAR	eyelash anatomy, right, numbered	CLEAR	groupFile/Face/Eyes	High		plain eye-region anatomy	P16
upperraise eyes left	UpperRaise Eyes Left	CLEAR	eye upper-raise expression, left	CLEAR	groupFile/Face/Eyes	High		plain eye expression	P16
eyes-r-open-eye	Eyes-R-Open-Eye	CLEAR	eye open state, right	CLEAR	groupFile/Face/Eyes	High		plain eye expression	P16
crush-21	crush-21	CLEAR	"a ""crush"" (compression) deformation control, numbered, object unstated"	NEEDS_CONTEXT		Low	crush/compress function is recognizable but no anatomical object is named	function clear, owner unnamed	P16
tounge 2	Tounge 2	CLEAR	"tongue anatomy (misspelled ""tounge""), numbered"	CLEAR	groupFile/Face/Tongue	High		plain tongue anatomy	P16
upperarm_roll_right_0	upperarm_roll_right_0	CLEAR	upper arm roll bone, right, numbered	CLEAR	groupFile/Arms/RightArm	High		plain arm roll anatomy; roll is not corrective evidence (rule 3)	P16
left_browinv	Left_BrowInV	CLEAR	"eyebrow, left, ""InV"" variant"	CLEAR	groupFile/Face/Upper Face	High		core eyebrow reading is clear despite the unexplained variant suffix (rule 22)	P16
left middle finger 3 grip 2	Left middle finger 3 grip 2	CLEAR	middle finger, left, grip pose	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain finger anatomy	P16
bone183	Bone183	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P16
legringfinger3_r	LegRingFinger3_R	PARTIAL	"an odd compound naming both ""Leg"" and ""RingFinger3"", right; the actual target body part is unclear"	NEEDS_CONTEXT		Low	"the literal names two different, seemingly contradictory body parts (""Leg"" and ""Finger"") with no way to resolve which is the actual target"	contradictory body-part tokens in one literal	P16
headfin	headfin	CLEAR	a head fin (creature appendage)	NEEDS_CONTEXT		Low	fin anatomy is clear but no established Master destination convention for fins is known	anatomy clear, destination convention unestablished	P16
left ring finger 3 grip 2	Left ring finger 3 grip 2	CLEAR	ring finger, left, grip pose	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain finger anatomy	P16
wep_zipper1	WEP_zipper1	CLEAR	a garment zipper, numbered	CLEAR	groupFile/Clothing	Medium		"""zipper"" is the actual grounded content; the ""WEP_"" prefix does not itself establish weapon ownership (rule 24)"	P16
jiggle_stomach_upper	jiggle_stomach_upper	CLEAR	stomach jiggle-physics control, upper	CLEAR	groupFile/Body	Medium		structural stomach jiggle-chain control (ordinary posing on soft tissue, rule 6)	P16
rtoethumb01	rToeThumb01	CLEAR	"big toe (""toe thumb""), right, numbered"	CLEAR	groupFile/Toes/RightToes	High		plain toe anatomy	P16
l string4 tip sec	l string4 tip sec	PARTIAL	"a ""string"" physics-chain tip, left, numbered"	NEEDS_CONTEXT		Low	"""string"" is recognizable but its kind (jewelry, hair, or other) is unresolved"	recognizable object, kind unresolved	P16
ruby_rt_ringcup_jnt	Ruby_rt_ringCup_jnt	PARTIAL	"a ""ringCup"" compound joint, right, under a character prefix"	NEEDS_CONTEXT		Low	"""ringCup"" does not resolve to one clear object"	ambiguous compound	P16
frily_31.r	Frily_31.R	CLEAR	a decorative frill garment trim, numbered, right	CLEAR	groupFile/Clothing	Medium		frill is a garment-trim decoration	P16
wep_stock_2	WEP_Stock_2	CLEAR	weapon stock, numbered	CLEAR	groupFile/Other	High		plain weapon-mechanism control	P16
bip facetempleup l	bip facetempleup l	CLEAR	face temple region, up direction, left	CLEAR	groupFile/Face/Upper Face	Medium		temple is an upper-face-adjacent region	P16
polysurface7	polySurface7	OPAQUE	a generic mesh-name artifact, no anatomical content	NOT_APPLICABLE		Low		technical mesh-name artifact	P16
furcollaropen1	FurCollarOpen1	CLEAR	a fur-collar garment, open state, numbered	CLEAR	groupFile/Clothing	High		explicit named garment	P16
door_3	door_3	CLEAR	a door prop, numbered	CLEAR	groupFile/Other	High		plain environment/prop object	P16
bobcut.right_1_jiggle	Bobcut.Right_1_jiggle	CLEAR	bob-cut hairstyle jiggle, right, numbered	CLEAR	groupFile/Hair	High		plain hair-style anatomy	P16
bip_fthumb02_l	Bip_FThumb02_L	CLEAR	thumb finger, left, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain finger anatomy	P16
rmiddle2	RMiddle2	CLEAR	middle finger, right, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain finger anatomy	P16
bip01_spine1_013	Bip01_Spine1_013	CLEAR	spine anatomy, numbered	CLEAR	groupFile/Body	High		plain torso anatomy	P16
bow right 2g	bow right 2g	PARTIAL	"a ""bow"" object, right, numbered; decorative bow / archery bow / other senses compete"	NEEDS_CONTEXT		Low	"""bow"" has materially different core senses not resolved by the literal (rule 25)"	multi-sense ambiguity	P16
bipfio r foretwist	BipFio R ForeTwist	CLEAR	right forearm twist bone	CLEAR	groupFile/Arms/RightArm	High		plain arm twist anatomy	P16
smerk	Smerk	CLEAR	"smirk expression (misspelled ""smerk"")"	CLEAR	groupFile/Face/Lower Face	High		plain mouth-region expression	P16
tailleft4_3	TailLeft4_3	CLEAR	tail anatomy, left, numbered	CLEAR	groupFile/Tail	High		plain tail anatomy	P16
box_face_11_m	Box_Face_11_M	PARTIAL	"ambiguous between an actual facial control and a technical ""box"" placeholder object, variant 11, M"	NEEDS_CONTEXT		Low	"""Box"" prefix leaves object type genuinely unresolved"	competing readings: facial control vs placeholder box object	P16
ball_bn1	ball_bn1	CLEAR	testicle anatomy, numbered bone	CLEAR	groupFile/Body	Medium		structurally named genital anatomy	P16
jiggle leg left thigh 1	jiggle leg left thigh 1	CLEAR	left thigh jiggle-physics control, numbered	CLEAR	groupFile/Legs	High		structural thigh jiggle-chain control (ordinary posing on soft tissue, rule 6)	P16
cloth middle 5	cloth middle 5	CLEAR	cloth garment, middle, numbered	CLEAR	groupFile/Clothing	High		"explicit ""cloth"" garment word"	P16
sign02	sign02	CLEAR	a sign prop, numbered	CLEAR	groupFile/Other	High		plain prop object	P16
c_tiel_c03	C_TieL_C03	CLEAR	necktie garment, left, variant c, numbered	CLEAR	groupFile/Clothing	High		explicit named garment	P16
