fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
x_short	x_short	PARTIAL	an extreme/short size descriptor, object unnamed	NEEDS_CONTEXT		Low	the object or body part being shortened is not stated	size-extreme label pattern (cf. BulgeXL/BulgeXTreme), but no anchor object	P33
bone 1052	bone 1052	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P33
r_fin_back_b	r_fin_back_b	CLEAR	fin appendage, right, back position, variant b	NEEDS_CONTEXT		Medium	no existing group among the Master's valid destinations is confirmed as the right home for fin anatomy	matches the settled fin/creature-appendage precedent from Tranche 3	P33
jnt_left	jnt_left	OPAQUE	generic numbered/technical joint, left, no functional/regional word	NOT_APPLICABLE		Low		matches the settled bare jnt_### technical-joint precedent	P33
 side1lf	 SIDE1LF	OPAQUE	"cryptic fragment (""SIDE1LF""), no clear anatomical or functional content despite the readable ""side"" and number"	NOT_APPLICABLE		Low	"""LF"" does not confidently resolve to a specific qualifier"	ambiguous short fragment	P33
unused jnt-066	unused jnt-066	CLEAR	a self-declared unused placeholder joint, numbered	CLEAR	groupFile/Useless	High		"self-declared ""unused"" (rule 15)"	P33
bip_stone_l_foretwist1	Bip_STONE_L_ForeTwist1	CLEAR	"left forearm twist bone, variant 1, on the ""STONE"" character model"	CLEAR	groupFile/Arms/LeftArm	High		"explicit ""ForeTwist"" content grounds this regardless of the character-name prefix (rule 24)"	P33
object010_002	Object010_002	OPAQUE	generic placeholder object name, no referent	NOT_APPLICABLE		Low		matches the settled Object### placeholder precedent	P33
jiggle.tassle_back_4	Jiggle.Tassle_Back_4	CLEAR	"a tassel accessory's jiggle-physics bone (""Tassle"" is an obvious misspelling of ""tassel""), back position, numbered"	NEEDS_CONTEXT		Medium	no owner is named for the tassel accessory	matches rule 25's own TasselB bare-accessory-no-owner example; the jiggle qualifier does not establish ownership	P33
r_rear_holster_0u_2v	r_rear_holster_0u_2v	CLEAR	a holster, right side, rear position	CLEAR	groupFile/Clothing	High		worn equipment -- holster defaults to Clothing (rule 16), matches l_rear_holster_* regression-set precedent	P33
bow right d 2	bow right d 2	PARTIAL	"a ""bow"", right, numbered"	NEEDS_CONTEXT		Low	"""bow"" has materially different core senses (decorative bow / archery bow / other)"	"matches the settled bare-""bow"" multi-sense precedent"	P33
pussparent.002_l.010	PussParent.002_L.010	CLEAR	"a parent/root rig bone for the vaginal (""puss"") control chain, left, numbered"	CLEAR	groupFile/Body	High		"plain structural genital anatomy; ""Parent"" is a rig-hierarchy descriptor, not a deformation"	P33
bip_tentacle.009	Bip_Tentacle.009	CLEAR	tentacle appendage, numbered	NEEDS_CONTEXT		Medium	no existing group among the Master's valid destinations is confirmed as the right home for tentacle anatomy	matches the settled tentacle/creature-appendage precedent from Tranche 3	P33
bip_r_middle	bip_r_middle	CLEAR	right middle finger	CLEAR	groupFile/Arms/RightArm/RightFingers	High		matches the valvebiped.bip01_l_middle precedent	P33
unused duplicate duplicate unused.004	unused duplicate duplicate unused.004	CLEAR	a self-declared unused/duplicate placeholder, numbered	CLEAR	groupFile/Useless	High		"self-declared ""unused""/""duplicate"", matches rule 15's own named example exactly"	P33
lid upper - down	Lid Upper - Down	CLEAR	upper eyelid, downward pose	CLEAR	groupFile/Face/Upper Face	High		matches Master's upper-lid precedent	P33
c_prop_standa	C_Prop_StandA	CLEAR	a prop display stand, variant A	CLEAR	groupFile/Other	Medium	"exact meaning of the ""C_"" prefix is uncertain"	recognized generic prop-stand object	P33
fitshorts	FitShorts	CLEAR	a shorts garment fit/adjustment control	CLEAR	groupFile/Clothing	High		explicit garment ownership	P33
fa_nostril_left_inner	fa_nostril_left_inner	CLEAR	left nostril, inner	CLEAR	groupFile/Face/Mid Face	High		plain nose-region anatomy	P33
baffle_bottom.back	baffle_bottom.Back	CLEAR	a mechanical baffle component, bottom-back position	CLEAR	groupFile/Other	Medium	exact object type (weapon/acoustic/other baffle) is not fully certain	recognized mechanical component	P33
sash 2b	Sash 2b	CLEAR	a sash garment accessory, numbered variant	CLEAR	groupFile/Clothing	High		plain garment item	P33
wheel_fr	Wheel_FR	CLEAR	a wheel prop, front-right position	CLEAR	groupFile/Other	High		recognized mechanical/vehicle object, matches the wheel_1.base precedent	P33
rassimpactextrude1	RAssImpactExtrude1	CLEAR	right buttock, impact-extrude shape reaction, numbered	CLEAR	groupFile/Body Morphs	High		matches the settled R-Ass-Smack calibration precedent -- explicit impact/deformation words on anatomy	P33
bipfio rcalftwist1	BipFio RCalfTwist1	CLEAR	"right calf twist bone, variant 1, within an internal ""BipFio"" namespace"	CLEAR	groupFile/Legs	High		"ordinary twist-bone anatomy, not corrective (rule 3); explicit ""CalfTwist"" content grounds this regardless of the namespace prefix"	P33
tailright1_1	TailRight1_1	CLEAR	tail control, right bend axis, numbered	CLEAR	groupFile/Tail	High		tail is the clear object, matches tailleft4_1/tailleft2_6 precedent	P33
mirror_l	mirror_l	PARTIAL	"a ""mirror"" element, left"	NEEDS_CONTEXT		Low	"""mirror"" has materially different core senses (a physical mirror prop vs. a rig mirroring/symmetry function)"	no disambiguating content favors either reading	P33
+right_elbow_aux_end	+right_elbow_aux_end	CLEAR	right elbow, auxiliary control, end position	CLEAR	groupFile/Arms/RightArm	High		"explicit ""elbow"" content grounds this regardless of the ""+""/""aux"" markers"	P33
wakazashi.tassel_front_4	Wakazashi.Tassel_Front_4	CLEAR	a tassel accessory on a wakizashi sword prop, front position, numbered	CLEAR	groupFile/Other	High		matches rule 24's own named Wakazashi.Tassel_* example exactly -- weapon/prop ownership	P33
eye shines move	Eye shines move	CLEAR	an eye-shine/glint visual effect, movement control	CLEAR	groupFile/Face/Eyes	Medium		eye-region visual-effect control	P33
eyeballs-up	Eyeballs-Up	CLEAR	eyeballs, looking up	CLEAR	groupFile/Face/Eyes	High		plain eye-posing control	P33
teeth-l/h-toggle	Teeth-L/H-Toggle	CLEAR	"teeth, a visibility/state toggle, qualifier (""L/H"") unresolved"	CLEAR	groupFile/Face/Mid Face	Medium	"exact meaning of ""L/H"" is not established, but does not compete with the ""teeth"" anatomical reading"	plain mouth-region anatomy with an unresolved qualifier (rule 22 -- missing qualifier does not force PARTIAL)	P33
jacket belt l2	Jacket belt L2	CLEAR	a jacket's belt accessory, left, numbered	CLEAR	groupFile/Clothing	High		explicit garment ownership	P33
bip_leg.001	Bip_leg.001	CLEAR	leg, numbered	CLEAR	groupFile/Legs	High		plain leg anatomy	P33
flapright	flapright	PARTIAL	"a ""flap"" element, right side"	NEEDS_CONTEXT		Low	the owning object/context for the flap (garment flap, ear flap, or other) is not established	object is real but ownership is not stated	P33
pantiessideleotard	PantiesSideLeotard	CLEAR	panties/leotard garment, side variant	CLEAR	groupFile/Clothing	High		explicit compound garment ownership	P33
lkakato02n	LKakato02N	CLEAR	"left heel control, numbered (""Kakato"" read as Japanese for ""heel"")"	CLEAR	groupFile/Legs	Medium	"""Kakato"" read as a genuine Japanese word, not independently corroborated beyond the word itself"	matches the settled lkakato01n precedent	P33
r dcorin	R Dcorin	OPAQUE	cryptic compound with no recoverable anatomical or functional content, right	NOT_APPLICABLE		Low		matches the settled l dcorin precedent	P33
l_rear_holster_0u_0v	l_rear_holster_0u_0v	CLEAR	a holster, left side, rear position	CLEAR	groupFile/Clothing	High		worn equipment -- holster defaults to Clothing (rule 16), matches the calibration regression-set precedent	P33
cheeckfilll+cheeckfillr	CheeckFillL+CheeckFillR	CLEAR	"cheek volume-fill morph, left+right combined (""Cheeck"" is an obvious misspelling of ""cheek"")"	CLEAR	groupFile/Face/Mid Face	High		facial cheek-region shape control stays within Face subgroups, matching the hoho/cheek->Mid Face precedent	P33
shell.wall_53	Shell.Wall_53	CLEAR	a wall shell/structural segment prop, numbered	CLEAR	groupFile/Other	Medium		matches the shell.wall_51 precedent	P33
key.o	Key.O	CLEAR	a physical keyboard key, letter O	CLEAR	groupFile/Other	High		"matches the established period-separated ""Key.<label>"" physical-prop series"	P33
poke08	Poke08	CLEAR	"a ""poke"" deformation function, numbered"	NEEDS_CONTEXT		Medium	the owning body part being poked is not named	function is clear (rule 7's own listed contextual-evidence word), object/owner unknown	P33
undereye_right_in	underEye_Right_IN	CLEAR	under-eye area, right, inward	CLEAR	groupFile/Face/Expressions	Medium		matches Master's Eyebag/under-eye precedent (-> Face/Expressions)	P33
head eye brili right	head eye brili right	CLEAR	"an eye brilliance/shine effect, right (""brili"" plausibly abbreviates ""brilliance"")"	CLEAR	groupFile/Face/Eyes	Medium	"abbreviation ""brili"" is plausible but not corpus-confirmed"	"eye-region visual-effect control, matches ""eye shines"" pattern in this same tranche"	P33
s1	S1	OPAQUE	bare alphanumeric code, no object or function named	NOT_APPLICABLE		Low		no recoverable referent	P33
plane.002	Plane.002	OPAQUE	a generic default-named primitive mesh (Plane), numbered	NOT_APPLICABLE		Low		matches the settled pCube/pPlane/polySurface DCC-default-placeholder precedent	P33
bedroomeyes	bedroomeyes	CLEAR	"""bedroom eyes"" (a seductive eye expression)"	CLEAR	groupFile/Face/Expressions	Medium		recognized English idiom for a facial expression	P33
def-neck.001	DEF-neck.001	CLEAR	"neck, numbered sub-bone, on a ""DEF-"" deform-bone prefix"	CLEAR	groupFile/Body	High		"plain structural neck anatomy; ""DEF-"" prefix is not itself corrective evidence (rule 4)"	P33
c_tiel_c07	C_TieL_C07	CLEAR	a tie/fastening element, left, numbered	CLEAR	groupFile/Clothing	Medium	"parse of ""TieL"" as ""Tie""+""Left"" is plausible but not fully certain"	garment-fastening object, matches shirt_full_tie_left_3 pattern	P33
unused.020	unused.020	CLEAR	a self-declared unused placeholder, numbered	CLEAR	groupFile/Useless	High		"self-declared ""unused"" (rule 15)"	P33
car05_controller05	Car05_controller05	CLEAR	a car prop's own controller element, numbered	CLEAR	groupFile/Other	Medium		recognized vehicle/environment prop control	P33
defined	defined	CLEAR	muscle-definition shape descriptor	CLEAR	groupFile/Body Morphs	Medium	the specific body region is not stated	matches the established muscle-definition/fitness-detail Body Morphs precedent	P33
rightclothlift	RightClothLift	CLEAR	"a cloth/garment ""lift"" deformation, right"	CLEAR	groupFile/Clothing	High		garment-owned deformation stays with the garment (rule 8)	P33
pussy_open_left	pussy_open_left	CLEAR	"vaginal region, ""open"" state, left"	CLEAR	groupFile/Body Morphs	High		explicit anatomical open/state morphology, matches the AnusOpen precedent	P33
bld_gen_army_tent_small_a_bottom_a_mesh	BLD_GEN_Army_Tent_Small_A_Bottom_A_Mesh	CLEAR	an army tent prop mesh, small variant/section labeled	CLEAR	groupFile/Other	High		recognized real-world object (tent), matches the bld_gen_army_tent_big precedent	P33
hood upper	hood upper	CLEAR	a hood garment, upper position	CLEAR	groupFile/Clothing	High		explicit garment ownership	P33
wep_bullet2	WEP_Bullet2	CLEAR	a bullet/ammunition prop, numbered	CLEAR	groupFile/Other	High		recognized real-world object, matches valvebiped_bullet3 precedent	P33
browmiddle_left_down	browMiddle_Left_Down	CLEAR	eyebrow, middle, left, downward pose	CLEAR	groupFile/Face/Upper Face	High		plain eyebrow-posing control	P33
keychain.chain_4	Keychain.Chain_4	CLEAR	a keychain accessory, chain component, numbered	CLEAR	groupFile/Clothing	High		matches the keychain.chain_2 precedent	P33
sash b 2	Sash B 2	CLEAR	a sash garment accessory, numbered variant	CLEAR	groupFile/Clothing	High		matches the sash 2b precedent in this same tranche	P33
cord1	Cord1	CLEAR	a cord accessory, numbered	NEEDS_CONTEXT		Medium	no owner is named for the cord accessory	matches the settled bare-accessory-no-owner cord/rope/string family precedent (rule 25 pattern)	P33
r upperlip 02	r upperlip 02	CLEAR	upper lip, right, numbered	CLEAR	groupFile/Face/Lower Face	High		plain lip anatomy	P33
polysurface3	polySurface3	OPAQUE	a generic mesh-name artifact, no anatomical content	NOT_APPLICABLE		Low		matches the settled polySurface DCC-default-placeholder precedent	P33
flm-armb-float-b3	Flm-ArmB-Float-B3	CLEAR	"a ""float"" function in the internal ""Flm-ArmB"" namespace, variant B3 (object unstated)"	NEEDS_CONTEXT		Low	"""ArmB"" reads as an internal model-section label, not anatomical arm"	matches the established Flm-ArmB-Float precedent exactly	P33
drowsy	Drowsy	CLEAR	"a ""drowsy"" facial expression"	CLEAR	groupFile/Face/Expressions	Medium		matches the Master's basic-emotion/state expression-word precedent	P33
bip chin01 r	bip chin01 r	CLEAR	chin, numbered, right	CLEAR	groupFile/Face/Lower Face	High		plain chin anatomy	P33
smile_both	Smile_Both	CLEAR	a smile expression, both sides	CLEAR	groupFile/Face/Lower Face	Medium		mouth-region posing control	P33
brk-rig-bacon-fr	Brk-Rig-Bacon-FR	OPAQUE	"a ""Bacon"" element within the internal ""Brk-Rig"" namespace, front-right variant; no recognizable anatomical or functional content"	NOT_APPLICABLE		Low	"""Bacon"" is a real English word but does not correspond to any recognizable rig or anatomical concept in this context, and the namespace itself is already established as unreliable"	ungrounded despite being a real dictionary word	P33
crow_2.femur_r	Crow_2.Femur_R	CLEAR	femur (thigh bone), right, on a crow creature model	CLEAR	groupFile/Legs	High		femur is unambiguously leg anatomy regardless of species (rule 18); not part of the wing skeleton, so no Wings ambiguity applies	P33
head earring left c	head earring left c	CLEAR	an earring accessory, left, variant c	CLEAR	groupFile/Clothing	High		worn jewelry accessory	P33
jig_bot	Jig_BOT	CLEAR	a jiggle-physics function, bottom position, object unstated	NEEDS_CONTEXT		Medium	the owning object/body part is not named	"function is clear (""jig"" = jiggle), object/owner unknown"	P33
key.6	Key.6	CLEAR	a physical keyboard/piano key, numbered	CLEAR	groupFile/Other	High		"matches the established period-separated ""Key.<label>"" physical-prop series"	P33
genital right 1	genital right 1	CLEAR	genital anatomy, right, numbered	CLEAR	groupFile/Body	High		plain structural genital anatomy, matches the calibration regression-set precedent	P33
c neck1w spo	C Neck1W Spo	CLEAR	"neck, numbered, ""Spo"" (likely ""spare"")"	CLEAR	groupFile/Body	High		"plain structural neck anatomy; ""Spo"" qualifier does not override the anatomical owner (matches L Hip Spo precedent)"	P33
finger_index_left_1	finger_index_left_1	CLEAR	left index finger, numbered segment	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain finger anatomy	P33
sounding rod	Sounding Rod	CLEAR	a sounding-rod prop object	CLEAR	groupFile/Other	High		"recognized real-world/specific-context object; both a generic depth-sounding rod and the specific medical/kink-context ""sound"" reading converge on a prop object destination"	P33
bip01 upperarm.r	Bip01 UpperArm.R	CLEAR	right upper arm	CLEAR	groupFile/Arms/RightArm	High		plain arm anatomy	P33
foot_ring_1_r	foot_ring_1_R	CLEAR	"right foot ""ring"" toe (fourth toe), numbered"	CLEAR	groupFile/Toes/RightToes	Medium		matches the bip_r_foot_ring_02 precedent	P33
bone_legfl2	Bone_LegFL2	CLEAR	"leg bone, numbered, position/side abbreviation (""FL"") unresolved"	CLEAR	groupFile/Legs	Medium	"exact meaning of ""FL"" is not established"	"explicit ""Leg"" content grounds this regardless of the unresolved suffix (rule 22 -- missing qualifier does not force PARTIAL)"	P33
m03	M03	OPAQUE	bare alphanumeric code, no object or function named	NOT_APPLICABLE		Low		no recoverable referent	P33
bip_strands1	bip_Strands1	CLEAR	hair strands, numbered	CLEAR	groupFile/Hair	High		explicit hair ownership	P33
polysurface116	polySurface116	OPAQUE	a generic mesh-name artifact, no anatomical content	NOT_APPLICABLE		Low		matches the settled polySurface DCC-default-placeholder precedent	P33
foot_fingerbase_r	foot_fingerbase_R	CLEAR	"right toe base (""finger"" used loosely for toe), foot-qualified"	CLEAR	groupFile/Toes/RightToes	Medium		"""foot"" establishes toe ownership, unlike the genuine leg+finger cross-region conflict"	P33
bulgeshort	BulgeShort	CLEAR	"a ""short"" bulge-size variant"	CLEAR	groupFile/Body Morphs	High		matches the BulgeXL/Bulge-family Body Morphs precedent	P33
shell.wall_18	Shell.Wall_18	CLEAR	a wall shell/structural segment prop, numbered	CLEAR	groupFile/Other	Medium		matches the shell.wall_51/53 precedent	P33
right_13	right_13	OPAQUE	bare side marker with a number, no object or function named	NOT_APPLICABLE		Low		no recoverable referent	P33
