fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
boon_hinge_left	boon_hinge_left	PARTIAL	"a hinge mechanism, left; the object it hinges (""boon"") is unclear"	NEEDS_CONTEXT		Low	"hinge function is recognizable but ""boon"" does not resolve to a named object"	function recognizable, object unclear	P14
fan.top_3	Fan.Top_3	CLEAR	a fan prop, top, numbered	CLEAR	groupFile/Other	Medium		plain held/generic prop object	P14
wing_right_5_1	Wing_Right_5_1	CLEAR	wing anatomy, right, numbered	CLEAR	groupFile/Wings	High		plain wing anatomy	P14
upper_arm.r.001	upper_arm.R.001	CLEAR	upper arm anatomy, right, numbered	CLEAR	groupFile/Arms/RightArm	High		plain arm anatomy	P14
bip wristtwisthelper r	bip wristtwisthelper r	CLEAR	wrist twist helper bone, right	CLEAR	groupFile/Arms/RightArm	High		plain wrist-twist anatomy; twist/helper is not corrective evidence (rules 3-4)	P14
object37	Object37	OPAQUE	generic placeholder object name, no content	NOT_APPLICABLE		Low		generic placeholder object name	P14
bow left a 4	bow left a 4	PARTIAL	"a ""bow"" object, left, numbered; decorative bow / archery bow / other senses compete"	NEEDS_CONTEXT		Low	"""bow"" has materially different core senses not resolved by the literal (rule 25)"	multi-sense ambiguity	P14
bone_necklace_02	Bone_Necklace_02	CLEAR	a bone-themed necklace, numbered	CLEAR	groupFile/Clothing	High		"explicit ""necklace"" jewelry owner named"	P14
ropebelt_tassel_back_1	RopeBelt_Tassel_Back_1	CLEAR	a rope-belt garment with a tassel, back, numbered	CLEAR	groupFile/Clothing	High		tassel with an explicit named owner (RopeBelt), unlike the bare-tassel precedent	P14
bip_tailc05	bip_tailC05	CLEAR	tail bone, numbered variant	CLEAR	groupFile/Tail	High		plain tail anatomy	P14
clawhandright	ClawHandRight	CLEAR	a claw-shaped hand pose/control, right	CLEAR	groupFile/Arms/RightArm	Medium		hand-region control, not specific enough for a single finger destination	P14
vagopenbe	VagOpenBE	CLEAR	vaginal-open state morph, variant suffix unclear	CLEAR	groupFile/Body Morphs	Medium		"core ""vag open"" reading is clear despite the unexplained ""BE"" suffix (rule 22)"	P14
bobcut.side_left_1_2_jiggle	Bobcut.Side_Left_1_2_jiggle	CLEAR	bob-cut hairstyle jiggle, side, left, numbered	CLEAR	groupFile/Hair	High		plain hair-style anatomy	P14
earring right 1	earring right 1	CLEAR	earring jewelry, right, numbered	CLEAR	groupFile/Clothing	High		worn jewelry/accessory item	P14
bobcut.side_left_2_3_jiggle	Bobcut.Side_Left_2_3_jiggle	CLEAR	bob-cut hairstyle jiggle, side, left, numbered	CLEAR	groupFile/Hair	High		plain hair-style anatomy	P14
blink happy eye l	Blink Happy Eye L	CLEAR	eye blink expression, happy variant, left	CLEAR	groupFile/Face/Eyes	High		plain eye expression	P14
wrinkles-11	wrinkles-11	CLEAR	a skin-wrinkle appearance control, numbered	CLEAR	groupFile/Body Morphs	Medium		wrinkle is inherently an appearance/state deformation	P14
pcube3	pCube3	OPAQUE	a generic default-named primitive mesh (Maya pCube), no anatomical content	NOT_APPLICABLE		Low		technical primitive-mesh artifact	P14
third_arms_l_2	Third_Arms_L_2	CLEAR	"a ""third"" (extra) left arm, numbered"	CLEAR	groupFile/Arms/LeftArm	Medium		extra-limb arm anatomy; limb count does not change destination (rule 19)	P14
desks_root	desks_root	CLEAR	a desk-row prop root	CLEAR	groupFile/Other	High		plain environment/prop object	P14
musclewaist	MuscleWaist	CLEAR	waist muscle definition	CLEAR	groupFile/Body Morphs	Medium		muscle definition/tone is itself an appearance quality	P14
l dcorin	L Dcorin	OPAQUE	cryptic compound with no recoverable anatomical or functional content, left	NOT_APPLICABLE		Low		no recoverable referent	P14
ltoe06n	LToe06N	CLEAR	toe anatomy, left, numbered	CLEAR	groupFile/Toes/LeftToes	High		plain toe anatomy	P14
door_5	door_5	CLEAR	a door prop, numbered	CLEAR	groupFile/Other	High		plain environment/prop object	P14
key 27	Key 27	OPAQUE	"a bare numbered ""Key"" preset marker with no named object or content"	NOT_APPLICABLE		Low		bare index/preset marker, no content	P14
hookb	HookB	CLEAR	a hook prop/attachment, variant B	CLEAR	groupFile/Other	Medium		plain prop/attachment object	P14
cannon_root	cannon_root	CLEAR	a cannon weapon prop root	CLEAR	groupFile/Other	High		plain weapon prop	P14
59	59	OPAQUE	a number alone carries no semantic content	NOT_APPLICABLE		Low		"bare number, no content (matches settled ""28"" precedent)"	P14
fronthair awake c joint	fronthair awake c joint	CLEAR	"front-hair joint, ""awake"" pose variant, numbered/lettered"	CLEAR	groupFile/Hair	Medium		plain hair anatomy; qualifiers do not undermine the core hair reading (rule 22)	P14
bot_left	BOT_LEFT	OPAQUE	"a positional abbreviation (""bottom"") with no named object, left"	NOT_APPLICABLE		Low		positional label only, no object	P14
unused head neck lower attached_ssx h #2 head neck upper	unused head neck lower attached_ssx h #2 head neck upper	CLEAR	self-declared unused head/neck control	CLEAR	groupFile/Useless	High		self-declared unused	P14
bone 65	bone 65	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P14
sidehair_r_root	sideHair_R_root	CLEAR	side hair strand, right, root	CLEAR	groupFile/Hair	High		plain hair anatomy	P14
r03	R03	OPAQUE	a bare side-marker-plus-number code, no object named	NOT_APPLICABLE		Low		side marker alone, no object	P14
holster_r	holster_R	CLEAR	holster, right	CLEAR	groupFile/Clothing	High		worn equipment defaults to Clothing absent explicit weapon/prop-assembly ownership (rule 16)	P14
arm left wrist b	arm left wrist b	CLEAR	wrist anatomy, left, variant b	CLEAR	groupFile/Arms/LeftArm	High		plain wrist anatomy	P14
leftupperlid	LeftUpperLid	CLEAR	upper eyelid, left	CLEAR	groupFile/Face/Eyes	High		plain eyelid anatomy	P14
glovethin	Glovethin	CLEAR	glove garment, thin variant	CLEAR	groupFile/Clothing	High		explicit named garment	P14
head snout	head snout	CLEAR	snout (creature muzzle/nose) anatomy	CLEAR	groupFile/Face/Mid Face	Medium		nose-region equivalent anatomy, species-neutral (rule 18)	P14
bone ring 4	bone ring 4	PARTIAL	a ring-shaped bone element, numbered; finger-ring jewelry vs. a technical bone-ring rig element compete	NEEDS_CONTEXT		Low	"""ring"" has materially different senses (jewelry vs. rig geometry) not resolved by the literal"	multi-sense ambiguity	P14
bone 73	bone 73	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P14
key 2	Key 2	OPAQUE	"a bare numbered ""Key"" preset marker with no named object or content"	NOT_APPLICABLE		Low		bare index/preset marker, no content	P14
flm-arma-sworda-al	Flm-ArmA-SwordA-AL	CLEAR	a sword weapon prop, under the Flm-ArmA rig namespace	CLEAR	groupFile/Other	Medium		"""Sword"" is the dominant named object regardless of the internal ""ArmA"" namespace label"	P14
thigh03	thigh03	CLEAR	thigh anatomy, unsided, numbered	CLEAR	groupFile/Legs	High		plain leg/thigh anatomy	P14
baffle.l	baffle.L	OPAQUE	"a ""baffle"" object with no established character-relevant meaning, left"	NOT_APPLICABLE		Low		ungrounded technical term, no anatomical or clothing anchor	P14
armband fit	armband fit	CLEAR	armband garment, fit variant	CLEAR	groupFile/Clothing	High		explicit named garment	P14
key.white_2	Key.White_2	CLEAR	a piano/keyboard-key prop, white key 2	CLEAR	groupFile/Other	Medium		matches the coherent Key.<label> period-separated prop series	P14
puck	puck	CLEAR	a puck prop	CLEAR	groupFile/Other	Medium		plain prop object	P14
valvebiped.bip01_pelvis.020	ValveBiped.Bip01_Pelvis.020	CLEAR	pelvis anatomy, numbered	CLEAR	groupFile/Body	High		plain torso/pelvis anatomy	P14
angery left	angery left	CLEAR	"angry expression (misspelled ""angery""), left"	CLEAR	groupFile/Face/Expressions	Medium		named whole-face emotion expression, no specific feature named	P14
valvebiped.bip01_l_clavivle	ValveBiped.Bip01_L_Clavivle	CLEAR	"left clavicle (obvious misspelling of ""Clavicle"")"	CLEAR	groupFile/Arms/LeftArm	High		clavicle/shoulder-girdle anatomy	P14
head nostril lower	head nostril lower	CLEAR	nostril anatomy, lower part	CLEAR	groupFile/Face/Mid Face	High		plain nose-region anatomy	P14
bobby_bone_necklace_08	BOBBY_Bone_NeckLace_08	CLEAR	a necklace, under a named-character prefix, numbered	CLEAR	groupFile/Clothing	Medium		"explicit ""necklace"" jewelry owner named, independent of the character-name prefix (rule 24)"	P14
momo_rt_r__prot_x0__offset	momo_rt_r__prot_x0__offset	CLEAR	"a rotation control on the thigh (""momo""), right, index/offset; ""prot"" is an unexplained qualifier with no established competing meaning"	CLEAR	groupFile/Legs	Medium		"thigh is the only established anatomical anchor; ""prot"" does not name a competing region"	P14
bip_r_finger_b_02	bip_r_finger_b_02	CLEAR	finger anatomy, right, variant b, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain finger anatomy	P14
flm-arma-necklb	Flm-ArmA-NeckLB	CLEAR	neck-region control, under the Flm-ArmA rig namespace	CLEAR	groupFile/Body	Medium		"""Neck"" is the explicit named region regardless of the internal ""ArmA"" namespace label"	P14
bone_face_eye_r_shape_u_out	Bone_Face_Eye_R_Shape_U_Out	CLEAR	eye anatomy, right, shape control, upper-out direction	CLEAR	groupFile/Face/Eyes	High		explicit eye anatomy	P14
brk-rig-eye-r	Brk-Rig-Eye-R	CLEAR	eye-rig control, right	CLEAR	groupFile/Face/Eyes	Medium		"""Eye"" is the explicit named region regardless of the internal rig-namespace prefix"	P14
l beltd spo	L BeltD Spo	CLEAR	"belt garment, left, variant D; ""spo"" suffix does not override the explicit garment owner"	CLEAR	groupFile/Clothing	High		"explicit named garment; ""spo"" does not override the owner (matches l hip spo precedent)"	P14
bip01_r_forearm017	Bip01_R_Forearm017	CLEAR	right forearm, numbered sub-bone	CLEAR	groupFile/Arms/RightArm	High		plain anatomy, numbering alone is not corrective evidence	P14
loot_gen_backpack_a_posed_a_mesh	LOOT_GEN_Backpack_A_Posed_A_Mesh	CLEAR	a backpack equipment mesh	CLEAR	groupFile/Clothing	High		worn equipment item	P14
bip_upperarm_l_1	bip_upperarm_l_1	CLEAR	upper arm, left, numbered	CLEAR	groupFile/Arms/LeftArm	High		plain arm anatomy	P14
canin_pen_6	canin_pen_6	CLEAR	canine genital anatomy, numbered	CLEAR	groupFile/Body	Medium		structurally named genital anatomy, species-neutral (rule 18)	P14
leg left thigh adj. 2	leg left thigh adj. 2	CLEAR	left thigh adjustment control, numbered	CLEAR	groupFile/Legs	High		plain leg/thigh anatomy	P14
bip_cockrings	bip_cockrings	CLEAR	a worn penis-ring accessory	CLEAR	groupFile/Clothing	Medium		worn jewelry/accessory item	P14
bikini_b	Bikini_b	CLEAR	bikini garment, variant	CLEAR	groupFile/Clothing	High		explicit named garment	P14
bowtie.bow_right_2	Bowtie.Bow_Right_2	CLEAR	a bowtie garment, right, numbered	CLEAR	groupFile/Clothing	High		"explicit ""Bowtie"" naming resolves the bow-ambiguity to the decorative-tie sense"	P14
l_rear_holster_0u_6v	l_rear_holster_0u_6v	CLEAR	holster, left, rear, cloth-sim grid coordinate suffix	CLEAR	groupFile/Clothing	High		worn equipment defaults to Clothing absent explicit weapon/prop-assembly ownership (rule 16)	P14
hlp_lowerarm_1_l	hlp_lowerArm_1_L	CLEAR	lower-arm helper bone, left, numbered	CLEAR	groupFile/Arms/LeftArm	High		"plain arm anatomy; ""hlp""/helper is not corrective evidence (rule 4)"	P14
strap_r_2	Strap_R_2	CLEAR	a strap object, right, numbered, owner unnamed	NEEDS_CONTEXT		Medium	a strap is the same object regardless of owner; ownership alone is missing	matches settled Strap_B.02-style rule-25 precedent	P14
head-short	head-short	CLEAR	"head shape/size morph, ""short"" variant"	CLEAR	groupFile/Body Morphs	Medium		"""short"" is a size/shape descriptor applied to an anatomical region word"	P14
bip_arm_rotate_r	bip_Arm_Rotate_R	CLEAR	arm rotation control, right	CLEAR	groupFile/Arms/RightArm	High		plain arm anatomy	P14
belly-nudetop	Belly-nudetop	CLEAR	belly control, top region, nude/unclothed state; exact control mechanism/purpose not established	NEEDS_CONTEXT		Medium	"available evidence cannot determine whether the exposed control represents a body morphology/state deformation, a clothing/visibility/geometry-state control, or another model-specific presentation mechanism; matches the settled Belly-bottomnude precedent exactly (same ""Belly"" root, same unresolved clothing-state suffix pattern)"	matches settled Belly-bottomnude QA4 precedent	P14
cape2_right51	CAPE2_RIGHT51	CLEAR	cape garment, numbered, right, numbered	CLEAR	groupFile/Clothing	High		explicit named garment	P14
earring.pendant_right_2_jiggle	Earring.Pendant_Right_2_jiggle	CLEAR	earring/pendant jewelry, right, jiggle physics	CLEAR	groupFile/Clothing	High		worn jewelry/accessory item	P14
mitt	mitt	CLEAR	a mitt (hand-covering) garment	CLEAR	groupFile/Clothing	Medium		plain worn garment item	P14
eyes suspicious	eyes Suspicious	CLEAR	eye expression, suspicious	CLEAR	groupFile/Face/Eyes	High		plain eye expression	P14
arm.cover	Arm.Cover	CLEAR	arm cover/sleeve garment	CLEAR	groupFile/Clothing	High		explicit named garment	P14
valvebiped.bip01_r_rocket	ValveBiped.Bip01_R_Rocket	CLEAR	a rocket-launcher weapon attachment bone, right	CLEAR	groupFile/Other	Medium		plain weapon prop bone	P14
jiggle_thigh_r	jiggle_thigh_R	CLEAR	thigh jiggle-physics control, right	CLEAR	groupFile/Legs	High		structural thigh jiggle-chain control (ordinary posing on soft tissue, rule 6)	P14
lowerface	LowerFace	CLEAR	the lower-face region root/parent control	CLEAR	groupFile/Face/Lower Face	High		names the region itself	P14
left ring finger 1	Left ring finger 1	CLEAR	ring finger, left	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain finger anatomy	P14
ii	II	OPAQUE	a cryptic short code (roman numeral or abbreviation), no grounding for any expansion	NOT_APPLICABLE		Low		ungrounded code	P14
key.4	Key.4	PARTIAL	"a ""Key"" indexed item; whether this matches the period-separated prop series or another ""Key"" convention is unclear (no descriptive label present)"	NEEDS_CONTEXT		Low	"the literal does not clearly match either established ""Key"" naming template"	ambiguous which Key convention applies	P14
genitalsdown	GenitalsDown	CLEAR	"genital anatomy, ""down"" position/direction"	CLEAR	groupFile/Body Morphs	Medium		directional state word on genital anatomy, consistent with this session's other genital+direction Body Morphs rows	P14
lforearmex	LForeArmEX	CLEAR	"left forearm anatomy, ""EX"" suffix unresolved"	CLEAR	groupFile/Arms/LeftArm	High		core forearm reading is clear despite the unexplained suffix (rule 22)	P14
upperarmtwist1left	UpperArmTwist1Left	CLEAR	upper arm twist bone, numbered, left	CLEAR	groupFile/Arms/LeftArm	High		plain arm twist anatomy	P14
