fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
neutrall	NeutralL	CLEAR	a "neutral" whole-face expression state, left	CLEAR	groupFile/Face/Expressions	Medium		named whole-face preset state (rule 7)	P70
frily_root_1.l	Frily_Root_1.L	CLEAR	a "frilly" garment element root, left, numbered	CLEAR	groupFile/Clothing	Medium		matches the settled frily sibling precedent	P70
wep_clipazine_child	WEP_Clipazine_Child	CLEAR	a weapon magazine ("clipazine") child part	CLEAR	groupFile/Other	High		recognized weapon-part prop	P70
head_neck_upper	head_neck_upper	CLEAR	neck, upper, bare structural	CLEAR	groupFile/Body	High		bare neck with no specific feature defaults to Body	P70
fbx_weapon_asagi_3	fbx_weapon_asagi_3	CLEAR	a weapon prop on a named character, numbered	CLEAR	groupFile/Other	High		recognized weapon-part prop	P70
arm right elbow adjust a	arm right elbow adjust a	CLEAR	right elbow, adjustment, variant	CLEAR	groupFile/Arms	High		plain arm anatomy	P70
bh13.l	Bh13.L	OPAQUE	cryptic fragment ("Bh"), no recoverable anatomical or functional content, numbered, left	NOT_APPLICABLE		Low		matches the settled Bh01.r/Bh01.l/Bh03.r/Bh11.r/Bh43 sibling precedent	P70
gatling	gatling	CLEAR	a gatling gun (weapon)	CLEAR	groupFile/Other	High		recognized weapon prop	P70
bip01_spine3_008	Bip01_Spine3_008	CLEAR	spine, bare structural, numbered	CLEAR	groupFile/Body	High		bare structural spine anatomy	P70
l thumb 02	l thumb 02	CLEAR	left thumb, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain finger anatomy, verified LeftFingers subpath	P70
head laughline upper right	head laughline upper right	CLEAR	a laugh-line (nasolabial fold), upper, right	CLEAR	groupFile/Face/Mid Face	High		matches the settled laughline sibling precedent	P70
cock_01.001	Cock_01.001	CLEAR	penis anatomy, numbered	CLEAR	groupFile/Body	High		plain structural genital anatomy	P70
earring.ring_1	Earring.Ring_1	CLEAR	an earring (jewelry accessory), numbered	CLEAR	groupFile/Clothing	High		worn jewelry/accessory term	P70
pot3	pot3	CLEAR	a pot (environment/furniture prop), numbered	CLEAR	groupFile/Other	Medium		matches the settled "plant pot" sibling precedent (this tranche)	P70
tailright4_1	TailRight4_1	CLEAR	right tail, numbered	CLEAR	groupFile/Tail	High		explicit tail anatomy	P70
headgear_l.006	Headgear_L.006	CLEAR	a headgear accessory, left, numbered	CLEAR	groupFile/Clothing	High		matches the settled headgear_r sibling precedent (this tranche)	P70
brk-rig-hole-v1	Brk-Rig-Hole-V1	CLEAR	a "Hole" element under the internal Brk-Rig namespace, numbered	NEEDS_CONTEXT		Medium	no specific owning region/destination resolved for the "Hole" element	matches the settled brk-rig-hole-a/v2 sibling precedent (verified current ledger values)	P70
brk-rig-bacon-b	Brk-Rig-Bacon-B	OPAQUE	an internal codename ("bacon") under the Brk-Rig namespace with no independently grounded semantic content	NOT_APPLICABLE		Low		matches the settled brk-rig-bacon-fl/fr/bl sibling precedent (verified current ledger values)	P70
right_2	Right_2+right_2	OPAQUE	bare side marker with a number, no object or function named	NOT_APPLICABLE		Low		matches the settled bare side-marker-plus-number precedent	P70
bas.side_right_3	BAS.Side_Right_3	OPAQUE	a positional label under the BAS. internal namespace, numbered, no object named	NOT_APPLICABLE		Low		matches the settled bas.side_left-style bare positional-label-under-namespace precedent	P70
asimpact 2	Asimpact 2	PARTIAL	an ambiguous compound (possibly "Ass Impact" or an unrelated "AS" + "impact"), numbered	NEEDS_CONTEXT		Low	the word segmentation itself is genuinely uncertain, yielding materially different plausible readings	multi-sense/uncertain-segmentation compound	P70
back 2	Back 2	CLEAR	back, bare structural, numbered	CLEAR	groupFile/Body	Medium		plain structural back anatomy	P70
veil_middle_1	VEIL_MIDDLE_1	CLEAR	a veil garment, middle, numbered	CLEAR	groupFile/Clothing	High		explicit garment term	P70
bip01_r_hand019	Bip01_R_Hand019	CLEAR	right hand, numbered	CLEAR	groupFile/Arms	High		plain arm/hand anatomy	P70
liplowerinner_r	LipLowerInner_R	CLEAR	lower lip, inner, right	CLEAR	groupFile/Face/Lower Face	High		lip is a mouth/lower-face feature	P70
tie_02	Tie_02	CLEAR	a necktie (garment accessory), numbered	CLEAR	groupFile/Clothing	High		worn garment-accessory term	P70
tailleft4_5	TailLeft4_5	CLEAR	left tail, numbered	CLEAR	groupFile/Tail	High		explicit tail anatomy	P70
egg.wall_5	Egg.Wall_5	CLEAR	a building/shell wall (environment prop), numbered	CLEAR	groupFile/Other	High		matches the settled egg.wall sibling precedent	P70
bandana knot	Bandana Knot	CLEAR	a bandana garment's knot	CLEAR	groupFile/Clothing	High		explicit garment term	P70
unused147	unused147	CLEAR	a self-declared unused/duplicate placeholder, numbered	CLEAR	groupFile/Useless	High		explicit self-declared "unused" marker (rule 15)	P70
blinkmid1	BlinkMid1	CLEAR	an eye blink, middle, numbered	CLEAR	groupFile/Face/Eyes	High		explicit eye-region feature	P70
cloth_side_b_l	cloth_side_B_L	CLEAR	a generic cloth/garment control, side, left	CLEAR	groupFile/Clothing	Medium		generic clothing term (rule 8)	P70
arm_rotate_l	Arm_Rotate_L	CLEAR	left arm rotation control	CLEAR	groupFile/Arms	High		plain arm anatomy	P70
hands skinny	Hands Skinny	CLEAR	hands, "skinny" shape	CLEAR	groupFile/Body Morphs	Medium		explicit shape/size descriptor (rule 7)	P70
bip01_r_hand018	Bip01_R_Hand018	CLEAR	right hand, numbered	CLEAR	groupFile/Arms	High		plain arm/hand anatomy	P70
bip_pinky_2_l_end	bip_pinky_2_L_end	CLEAR	left pinky finger, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain finger anatomy, verified LeftFingers subpath	P70
bip forearmtwistbottom r	bip forearmtwistbottom r	CLEAR	right forearm twist, bottom	CLEAR	groupFile/Arms	High		plain arm anatomy	P70
side_left_7	side_left_7	OPAQUE	a positional label ("side")/side-marker with a number, no object named	NOT_APPLICABLE		Low		matches the settled bare positional-label-no-object precedent	P70
bone078	Bone078	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		matches the settled Bone### precedent	P70
unused stomach root	unused stomach root	CLEAR	a self-declared unused/duplicate placeholder	CLEAR	groupFile/Useless	High		explicit self-declared "unused" marker (rule 15)	P70
wep_front_sight	WEP_Front_Sight	CLEAR	a weapon front sight part	CLEAR	groupFile/Other	High		recognized weapon-part prop	P70
dyng r necklace 03	dyng r necklace 03	CLEAR	a "dyng" (jiggle-physics) function on a named necklace accessory, right, numbered	CLEAR	groupFile/Clothing	High		unlike bare "dyng" cases, the owning object ("necklace") is explicitly named	P70
lipnasolabialcrease_l	LipNasolabialCrease_L	CLEAR	a lip-region crease near the nasolabial fold, left	CLEAR	groupFile/Face/Lower Face	Medium		"Lip" is the head/governing term of the compound	P70
back.bow_right_2	Back.Bow_Right_2	CLEAR	a bow accessory on the back, right, numbered	CLEAR	groupFile/Clothing	High		unlike bare "bow" cases, the owning location ("back") is explicitly named	P70
bow left 1a	bow left 1a	CLEAR	a "bow" accessory, left, numbered	NEEDS_CONTEXT		Medium	no owner named for the bow accessory	bare accessory noun, ownership unresolved (rule 25)	P70
asup	Asup	OPAQUE	cryptic fragment, no recoverable anatomical or functional content	NOT_APPLICABLE		Low		no readable content	P70
lowerlidlowerl+lowerlidlowerr	LowerLidLowerL+LowerLidLowerR	CLEAR	lower eyelid, lower direction, both sides	CLEAR	groupFile/Face/Eyes	High		eyelid is an eye-region feature	P70
whr_1	whR_1	OPAQUE	cryptic fragment ("whR"), no recoverable anatomical or functional content, numbered	NOT_APPLICABLE		Low		matches the settled whr_2/whr_5 sibling precedent (verified current ledger values)	P70
bow right 1d	bow right 1d	CLEAR	a "bow" accessory, right, numbered	NEEDS_CONTEXT		Medium	no owner named for the bow accessory	bare accessory noun, ownership unresolved (rule 25)	P70
bone177	Bone177	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		matches the settled Bone### precedent	P70
s2	s2	OPAQUE	bare alphanumeric code, no object or function named	NOT_APPLICABLE		Low		no readable content	P70
pbg-base	PBG-Base	OPAQUE	a generic "base"/root node under the PBG-Rig namespace, no anatomical content	NOT_APPLICABLE		Low		"Base" alone names no specific object or function	P70
root hips_l.002	root hips_L.002	CLEAR	hip joint, left, numbered	CLEAR	groupFile/Legs	High		explicitly sided hip joint routes to Legs (rule 26)	P70
head cheeck left 2	head cheeck left 2	CLEAR	cheek (apparent misspelling of "cheek"), left, numbered	CLEAR	groupFile/Face/Mid Face	High		cheek is a mid-face feature; literal spelling preserved as written (rule 12)	P70
generichuman_l_cornerlipjnt	GenericHuman_l_cornerLipJnt	CLEAR	lip corner, left	CLEAR	groupFile/Face/Lower Face	High		lip is a mouth/lower-face feature	P70
bone_skin	Bone_skin	OPAQUE	a generic surface-deformation helper bone, no location named	NOT_APPLICABLE		Low		matches the settled bone_skin_092/093 sibling precedent (verified this tranche)	P70
boobsie3	boobsie3	CLEAR	breast anatomy, numbered	CLEAR	groupFile/Body	High		matches the settled boobsie1/4/5 sibling precedent (verified current ledger values)	P70
mune_r__const_kata_r__rot_sakotsu_r__x0__offset	mune_r__const_kata_r__rot_sakotsu_r__x0__offset	CLEAR	a chest/breast control constrained by shoulder rotation via the clavicle (Japanese: mune=chest, kata=shoulder, sakotsu=clavicle), right	NEEDS_CONTEXT		Medium	the literal names multiple distinct anatomical regions (chest, shoulder, clavicle) in a constraint relationship with no single clear owner	mixed-region literal, not resolved by the complete literal	P70
pencil04	pencil04	CLEAR	a pencil (prop object), numbered	CLEAR	groupFile/Other	High		recognized prop-object term	P70
bip_r_cloth_a_02	bip_r_cloth_a_02	CLEAR	a generic cloth/garment control, right, numbered	CLEAR	groupFile/Clothing	Medium		generic clothing term (rule 8)	P70
spike_06_m	Spike_06_M	PARTIAL	a "spike" (weapon, hair, or decorative sense), numbered, variant M	NEEDS_CONTEXT		Low	"spike" has materially different plausible readings with nothing to disambiguate	multi-sense bare word	P70
l dlipout b	L Dlipout B	CLEAR	lip control, outward, left, variant	CLEAR	groupFile/Face/Lower Face	Medium		"Lip" is grounded mouth/lower-face content despite the undecoded "D" prefix, matching the settled D-prefix-lid/lip pattern (this tranche)	P70
submesh_00_lod_1.1222	submesh_00_LOD_1.1222	OPAQUE	a generic level-of-detail mesh artifact, no anatomical content	NOT_APPLICABLE		Low		matches the settled submesh_00_LOD sibling precedent (this tranche)	P70
fit upper 01	fit Upper 01	OPAQUE	a generic "fit"/"upper" placeholder label, numbered, no specific object named	NOT_APPLICABLE		Low		matches the settled "fit upper 03" sibling precedent (this tranche)	P70
flm-arma-swordb-br	Flm-ArmA-SwordB-BR	CLEAR	a "SwordB" weapon element within the internal Flm-ArmA namespace, variant BR	CLEAR	groupFile/Other	Medium		matches the settled Flm-ArmA-SwordA/SwordB weapon-grounded sibling precedent	P70
back 6_1	Back 6_1	CLEAR	back, bare structural, numbered	CLEAR	groupFile/Body	Medium		plain structural back anatomy	P70
bone 66	bone 66	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		matches the settled Bone### precedent	P70
wep_slide_extractor	WEP_Slide_Extractor	CLEAR	a weapon slide extractor part	CLEAR	groupFile/Other	High		recognized weapon-part prop	P70
lidsupright	LidsUpRight	CLEAR	eyelid up, right	CLEAR	groupFile/Face/Eyes	High		eyelid is an eye-region feature	P70
rpinky	RPinky	CLEAR	right pinky finger, bare	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain finger anatomy, verified RightFingers subpath	P70
v_ind_ss_deskfan2_high_0	v_ind_ss_deskfan2_high_0	CLEAR	a desk fan (environment/furniture prop), numbered	CLEAR	groupFile/Other	High		recognized environment/furniture prop	P70
body-waist-pannel-shrink-remove	Body-Waist-Pannel-Shrink-Remove	CLEAR	a waist "panel" shrink/remove shape control	CLEAR	groupFile/Body Morphs	High		explicit shape/deformation descriptor (rule 7)	P70
wep_boxmagazine_bullet4	WEP_BoxMagazine_Bullet4	CLEAR	a box-magazine bullet (ammunition object), numbered	CLEAR	groupFile/Other	High		matches the settled wep_boxmagazine_bullet1/3 sibling precedent	P70
apron c3	Apron c3	CLEAR	an apron garment, variant, numbered	CLEAR	groupFile/Clothing	High		explicit garment term	P70
hook_left	HOOK_LEFT	PARTIAL	a "hook" (weapon hook, garment fastener, or prop hook), left	NEEDS_CONTEXT		Low	"hook" has materially different plausible readings with nothing to disambiguate	multi-sense bare word	P70
topright	TopRight	OPAQUE	a positional label combining "top" and "right", no object named	NOT_APPLICABLE		Low		matches the settled bare positional-label-no-object precedent	P70
lowerleg_left	lowerleg_left	CLEAR	left lower leg	CLEAR	groupFile/Legs	High		plain leg anatomy	P70
ph12	PH12	OPAQUE	bare alphanumeric code, no object or function named	NOT_APPLICABLE		Low		matches the settled PH03 sibling precedent (this tranche)	P70
cklegbendforwardr120	CKLegBendForwardR120	CLEAR	a leg-bend-forward posing control, right, numbered	CLEAR	groupFile/Legs	Medium		plain leg-posing control; "CK" prefix is not an established repair-purpose marker (rule 5) so this stays a plain pose control, not Correctives	P70
bip_pads_l	bip_pads_l	PARTIAL	"pads" (armor pad, shoulder pad, or paw pad), left	NEEDS_CONTEXT		Low	materially different plausible readings with nothing to disambiguate	matches the settled bip_pad_l sibling precedent (this tranche)	P70
bone081	Bone081	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		matches the settled Bone### precedent	P70
- ex	- ex	OPAQUE	a cryptic symbolic fragment, no recoverable anatomical or functional content	NOT_APPLICABLE		Low		no readable content	P70
flm-arma-foot-r1	Flm-ArmA-Foot-R1	CLEAR	a foot, under the internal Flm-ArmA namespace, right, numbered	CLEAR	groupFile/Legs	High		"Foot" is grounded content that survives the internal-namespace prefix (rule 24), matching the settled Flm-ArmB-Foot-RA sibling precedent (this tranche)	P70
