fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
pussy-extreme-forward-down	pussy-extreme-forward-down	CLEAR	vaginal shape/position deformation, extreme intensity, forward-down direction	CLEAR	groupFile/Body Morphs	Medium		matches this tranche's own 'anus-extreme-forward-down' reasoning: 'extreme' denotes a deformation-intensity variant	P126
torso3.001	torso3.001	CLEAR	torso, structural, numbered	CLEAR	groupFile/Body	High		plain structural torso anatomy	P126
wrinkle-4	wrinkle-4	CLEAR	skin wrinkle appearance effect, numbered	CLEAR	groupFile/Body Morphs	Medium		'wrinkle' is a recognized skin-appearance/deformation concept	P126
lthighex	LThighEX	CLEAR	thigh, left, expansion/extra variant	CLEAR	groupFile/Legs	High		explicit thigh anatomy	P126
l_elbow_outer_upper_helper	l_elbow_outer_upper_helper	CLEAR	elbow, left, outer, upper, helper	CLEAR	groupFile/Arms	High		explicit elbow anatomy	P126
bip_r_index_03	bip_r_index_03	CLEAR	index finger, right, structural, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		explicit finger anatomy	P126
pussyspread1	PussySpread1	CLEAR	vaginal spread, numbered	CLEAR	groupFile/Body Morphs	High		explicit 'spread' shape/state word	P126
blowin	BlowIn	PARTIAL	a 'blow in' function -- unresolved whether mouth/cheek-blow action or another sense	NEEDS_CONTEXT		Low	matches the direct sibling's own unresolved reading	matches sibling 'blowout' -> PARTIAL/NEEDS_CONTEXT (directional-qualified 'blow' variant, distinct from the bare 'blowl+blowr' -> Lower Face precedent)	P126
third_arms_l_thumb4	Third_Arms_L_Thumb4	CLEAR	thumb, segment 4, left, on an alternate/extra arm set	CLEAR	groupFile/Arms/LeftArm/LeftFingers	Medium		matches the second_arms/third_arms_[side]_[finger][number] -> [side]Fingers dominant template	P126
foot_index_1_l	foot_index_1_L	CLEAR	index toe, left foot, numbered	CLEAR	groupFile/Toes/LeftToes	High		explicit toe anatomy	P126
bone 72	bone 72	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		rule 27: bare numbered bone	P126
cj_fridge_3	cj_fridge_3	CLEAR	a refrigerator prop, numbered ('CJ' namespace prefix)	CLEAR	groupFile/Other	Medium		recognized prop object	P126
shell.wall_32	Shell.Wall_32	CLEAR	shell-prop wall segment, numbered	CLEAR	groupFile/Other	Medium		matches the egg.wall-style numbered prop-wall family pattern	P126
bobcut.rear_right_3	Bobcut.Rear_Right_3	CLEAR	bob-cut hairstyle, rear, right, numbered	CLEAR	groupFile/Hair	High		explicit hairstyle anatomy	P126
mouth open tongue out ahegaostyle	Mouth open Tongue Out AhegaoStyle	CLEAR	'Ahegao'-style whole-face expression, mouth open, tongue out	CLEAR	groupFile/Face/Expressions	High		matches the established whole-face 'Ahegao' Expressions precedent	P126
shorten	Shorten+shorten	CLEAR	a shortening/size-reduction function, owning object unstated	NEEDS_CONTEXT		Medium	the shortened object is not named	'shorten' is a stable degree/shape-adjustment concept (parallel to established 'narrow'/'thin' family)	P126
shell.wall_3	Shell.Wall_3	CLEAR	shell-prop wall segment, numbered	CLEAR	groupFile/Other	Medium		matches this tranche's own 'shell.wall_32' and the egg.wall-style prop family pattern	P126
head nostril middle	head nostril middle	CLEAR	nostril, middle	CLEAR	groupFile/Face/Mid Face	Medium		nose/nostril is a recognized mid-face anatomical region	P126
38	38	OPAQUE	pure numeric literal, no content	NOT_APPLICABLE		Low		rule 27/22: bare number, no referent	P126
l footroll	l footRoll	CLEAR	foot roll, left	CLEAR	groupFile/Legs	High		explicit foot anatomy	P126
ltoe04n	LToe04N	CLEAR	toe, left, numbered, variant n	CLEAR	groupFile/Toes/LeftToes	High		explicit toe anatomy	P126
footleft	FootLeft	CLEAR	foot, left	CLEAR	groupFile/Legs	High		explicit foot anatomy	P126
cape_14_r	cape_14_R	CLEAR	cape garment, numbered, right	CLEAR	groupFile/Clothing	High		cape is a recognized worn garment	P126
c_dred_l2_06	C_Dred_L2_06	CLEAR	dreadlock hair, left, numbered ('C_' model prefix)	CLEAR	groupFile/Hair	Medium		'Dred' = dreadlocks, explicit hair anatomy; model prefix set aside (rule 24)	P126
bip_l_eyelash_03	bip_l_eyelash_03	CLEAR	eyelash, left, structural, numbered	CLEAR	groupFile/Face/Eyes	High		explicit eyelash anatomy	P126
small eyes	Small Eyes+Small eyes	CLEAR	eye size, small	CLEAR	groupFile/Face/Eyes	High		explicit eye anatomy	P126
legpeopledifferencefinger2_l	LegPeopleDifferenceFinger2_L	CLEAR	finger 2, left (auto-generated shape-difference naming artifact)	CLEAR	groupFile/Arms/LeftArm/LeftFingers	Low		'finger' is grounded anatomy surviving the surrounding technical/auto-generated naming noise (rule 24-style)	P126
bip_pigtail_r_2	bip_pigtail_R_2	CLEAR	pigtail hairstyle, right, numbered	CLEAR	groupFile/Hair	High		explicit hairstyle anatomy	P126
throb-mid	throb-mid	CLEAR	a throbbing-pulse function, middle position, owning object unstated	NEEDS_CONTEXT		Medium	the throbbing object is not named	'throb' is a stable dynamic-effect function parallel to jiggle	P126
r hip spo	R Hip Spo	CLEAR	hip joint, right, physics/sport variant	CLEAR	groupFile/Legs	High		explicitly sided structural hip joint -> Legs (rule 26)	P126
shaft_3	shaft_3	PARTIAL	shaft (penis / weapon / arrow / mechanical), numbered	NEEDS_CONTEXT		Medium	materially different core senses of 'shaft' remain unresolved absent a naming anchor	matches direct siblings 'shaft_1'/'shaft_2' -> PARTIAL/NEEDS_CONTEXT (distinct from the bare unnumbered 'shaft' -> Body precedent, which lacks this numbered-variant ambiguity)	P126
shorthair_bone_06	shortHair_bone_06	CLEAR	short hair, structural bone, numbered	CLEAR	groupFile/Hair	High		explicit hair anatomy	P126
arm left finger 2 b	arm left finger 2 b	CLEAR	finger 2 (index), left arm, variant b	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		explicit finger anatomy	P126
bottle3	bottle3	CLEAR	a bottle prop, numbered	CLEAR	groupFile/Other	Medium		recognized prop object	P126
eyes close left	eyes close left	CLEAR	eyes close, left	CLEAR	groupFile/Face/Eyes	High		explicit eye anatomy	P126
unused bip01_lcalftwist1_jiggle	unused Bip01_LCalfTwist1_Jiggle	CLEAR	self-declared unused placeholder	CLEAR	groupFile/Useless	High		self-declared 'unused' -> Useless (rule 15)	P126
jiggle.tassle_front_07	Jiggle.Tassle_Front_07	CLEAR	a tassel accessory (decorative-theme noun), front, jiggle, numbered	NEEDS_CONTEXT		Medium	the tassel's mount/owner is not named	'tassel' is a recognized bare-accessory-theme noun per rule 22	P126
cape1_left4	CAPE1_LEFT4	CLEAR	cape garment, left, numbered	CLEAR	groupFile/Clothing	High		cape is a recognized worn garment	P126
bone 700	bone 700	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		rule 27: bare numbered bone	P126
brk-rig-eye-ru	Brk-Rig-Eye-RU	CLEAR	eye control, right-upper ('Brk-Rig' internal namespace prefix)	CLEAR	groupFile/Face/Eyes	High		matches the direct-established 'mar-rig-eye-ru'/'fio-rig-eye-ru' -> Face/Eyes precedent exactly	P126
musclesthigh	MusclesThigh	CLEAR	thigh muscle definition/appearance	CLEAR	groupFile/Body Morphs	Medium		matches the muscleshoulders/torsodefinition body-composition-appearance reasoning	P126
b16	B16	OPAQUE	bare alphanumeric code, no content	NOT_APPLICABLE		Low		rule 27: cryptic code with no grounding	P126
c_dred_c2_05	C_Dred_C2_05	CLEAR	dreadlock hair, center, numbered ('C_' model prefix)	CLEAR	groupFile/Hair	Medium		matches this tranche's own 'c_dred_l2_06' -- 'Dred' = dreadlocks, explicit hair anatomy	P126
bootsbuttsize	BootsButtsize	CLEAR	buttock size, 'Boots' body-shape preset context	CLEAR	groupFile/Body Morphs	Medium		explicit 'size' shape word	P126
thigh_twist_l_02	thigh_twist_l_02	CLEAR	thigh twist, left, structural, numbered	CLEAR	groupFile/Legs	High		explicit thigh anatomy	P126
tailright3_3	TailRight3_3	CLEAR	tail, right, numbered	CLEAR	groupFile/Tail	High		explicit tail anatomy	P126
