fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id	scanner_lines
bow right 2e	bow right 2e	PARTIAL	a 'bow' (decorative ribbon-bow / archery bow / other sense), right, variant	NEEDS_CONTEXT		Low	materially different core senses compete	Matches Rule 22/25's own worked multi-sense 'bow' example.	P71	
bone186	Bone186	OPAQUE	a generic numbered rig bone	NOT_APPLICABLE		High		Generic Bone+number pattern.	P71	
rshoulderjb	RShoulderJb	CLEAR	right shoulder anatomy, jiggle-bone variant	CLEAR	groupFile/Arms	Medium		Shoulder anatomy stable; 'JB' plausibly jiggle-bone abbreviation but not required for the core reading.	P71	
bip_stoolclothlower_0_r	bip_StoolClothLower_0_R	CLEAR	a stool's cloth covering, lower section, right, numbered	CLEAR	groupFile/Other	Medium		Furniture-prop cloth feature, not character-worn clothing (Rule 16).	P71	
leglittlefinger1_l	LegLittleFinger1_L	CLEAR	leg + little-finger, mixed-region compound, left	NEEDS_CONTEXT		Medium	competing anatomical owners unresolved	Matches established mixed leg+finger compound precedent (e.g. legmiddlefinger1_l).	P71	
blades	blades	PARTIAL	'blades' (weapon blades / mechanical fan blades / skate blades)	NEEDS_CONTEXT		Low	materially different core senses compete	No disambiguating context for which 'blades' sense applies.	P71	
wheel_rr	Wheel_RR	CLEAR	a vehicle wheel, rear-right position	CLEAR	groupFile/Other	High		Recognized vehicle part.	P71	
vagopen07	VagOpen07	CLEAR	a vaginal open-state control, numbered	CLEAR	groupFile/Body Morphs	High		Matches established genital 'open'-as-state-morph precedent (AnusOpen family), distinct from positional 'in/inner' which stays Body.	P71	
headjaw	HeadJaw	CLEAR	jaw anatomy	CLEAR	groupFile/Face/Lower Face	High		'Head' is a location prefix (Rule 13); jaw is the true lower-face feature.	P71	
bow left b 3	bow left b 3	PARTIAL	a 'bow' (decorative ribbon-bow / archery bow / other sense), left, variant	NEEDS_CONTEXT		Low	materially different core senses compete	Matches the same multi-sense 'bow' precedent as sibling row r_dlid/bow right 2e.	P71	
knotmedium1	KnotMedium1	CLEAR	a decorative knot accessory, medium size, numbered	NEEDS_CONTEXT		Low	no owner named	Bare unowned decorative-accessory noun (Rule 25).	P71	
rope.02.r	rope.02.R	CLEAR	a rope accessory, numbered, right	NEEDS_CONTEXT		Low	no owner named	Bare unowned cord/rope-family noun, matches established string/cord/rope NEEDS_CONTEXT precedent.	P71	
r dlid b	R Dlid B	CLEAR	a lid-region control (plausibly lower eyelid), right, variant B	NEEDS_CONTEXT		Low	no confirmed naming-template precedent fixes Eyes vs Upper Face for bare 'Dlid'	Sibling of r_dlid_a; same unresolved Eyes-vs-Upper-Face template.	P71	
bone163	Bone163	OPAQUE	a generic numbered rig bone	NOT_APPLICABLE		High		Generic Bone+number pattern.	P71	
leg3	leg3	CLEAR	leg anatomy, numbered	CLEAR	groupFile/Legs	High		Plain structural leg anatomy.	P71	
bip_r_ripupper0	bip_r_ripupper0	PARTIAL	a 'rip' (tear/damage effect, or unclear compound), upper region, right, numbered	NEEDS_CONTEXT		Low	affected garment/object not named	No Master precedent; 'rip' plausibly a tear/damage effect but the affected garment/object is not named.	P71	
hinge.music_stand	Hinge.Music_Stand	CLEAR	a music stand prop, hinge mechanism	CLEAR	groupFile/Other	High		Recognized furniture/prop object (Rule 16).	P71	
eye upset	Eye upset	CLEAR	an eye-region 'upset' emotional expression	CLEAR	groupFile/Face/Eyes	Medium		'Eye' is the explicit named feature/mechanism, not a whole-face preset template.	P71	
thigh fix deformation 90 l	Thigh Fix Deformation 90 L	CLEAR	a thigh deformation-fix corrective, angle 90, left	CLEAR	groupFile/Correctives	High		Explicit 'fix'+'deformation' correction language (Rule 5).	P71	
left_lidupclose	Left_LidUpClose	CLEAR	left upper eyelid, closing action	CLEAR	groupFile/Face/Eyes	Medium		Explicit lid+close eyelid posing action.	P71	
r ucor	R Ucor	OPAQUE	a cryptic 'Ucor' code, no recoverable content	NOT_APPLICABLE		Medium		Matches established cryptic-code OPAQUE pattern (cf. R Dcorin/L Dcor); zero Master grounding.	P71	
bip01 foot.l	Bip01 Foot.L	CLEAR	left foot anatomy	CLEAR	groupFile/Legs	High		Plain structural foot anatomy.	P71	
cape left 3	cape left 3	CLEAR	a cape garment, left, numbered	CLEAR	groupFile/Clothing	High		Explicit worn garment.	P71	
buttsizenew	ButtsizeNew	CLEAR	buttock size, new variant	CLEAR	groupFile/Body Morphs	High		Explicit size descriptor on buttock anatomy.	P71	
bip01_l_clavicle008	Bip01_L_Clavicle008	CLEAR	left clavicle anatomy, standard biped rig, numbered	CLEAR	groupFile/Arms	High		Clavicle/shoulder-girdle anatomy, established Arms precedent.	P71	
pantsanusopen	PantsAnusOpen	CLEAR	pants garment with an anus-open mechanism	CLEAR	groupFile/Clothing	High		Matches Rule 8's own worked 'PantsAnalOpen' example: named garment (pants) is the primary object.	P71	
telebase	Telebase	OPAQUE	an unexplained 'tele'+'base' compound	NOT_APPLICABLE		Medium		No Master grounding for either token combined.	P71	
v_weapon.m3_shell	v_weapon.M3_SHELL	CLEAR	an M3 weapon's ammunition shell casing, viewmodel prefix	CLEAR	groupFile/Other	High		Recognized weapon/ammunition part.	P71	
unused.010	unused.010	CLEAR	a self-declared unused control	CLEAR	groupFile/Useless	High		Explicit 'unused' declaration (Rule 15).	P71	
hm	Hm	OPAQUE	a bare 2-letter code/interjection	NOT_APPLICABLE		Medium		No grounding for standalone 'Hm'.	P71	
smileright	SmileRight	CLEAR	a smile mouth expression, right	CLEAR	groupFile/Face/Lower Face	High		Matches settled Smile bare-word family precedent (mouth-specific).	P71	
arm right elbow twist1	arm right elbow twist1	CLEAR	right arm elbow twist, numbered	CLEAR	groupFile/Arms	High		Standard rig twist-bone anatomy (Rule 3).	P71	
55	55	OPAQUE	a bare number	NOT_APPLICABLE		High		No semantic content.	P71	
bip001-r-toe0	Bip001-R-Toe0	CLEAR	right toe anatomy, numbered	CLEAR	groupFile/Toes/RightToes	High		Plain structural toe anatomy.	P71	
rm01	RM01	OPAQUE	a bare alphanumeric code	NOT_APPLICABLE		Medium		No grounding for 'RM' abbreviation.	P71	
headfurtip.l	HeadFurTip.L	CLEAR	head fur, tip segment, left	CLEAR	groupFile/Hair	Medium		Direct live-Master precedent: bare Fur/Fur.B/Fur.F/fur.l/fur.r family (10/14 hits) at groupFile/Hair, distinct from the MP_-prefixed body-fur subset routed to Other.	P71	
cape2_right1	CAPE2_RIGHT1	CLEAR	a cape garment, numbered variant, right, numbered	CLEAR	groupFile/Clothing	High		Explicit worn garment.	P71	
wep_fx_muzzle7	WEP_FX_Muzzle7	CLEAR	a weapon muzzle effect, numbered	CLEAR	groupFile/Other	High		Recognized weapon part.	P71	
right_lipupv	Right_LipUpV	CLEAR	right lip, upward direction, variant v	CLEAR	groupFile/Face/Lower Face	Medium		Explicit lip anatomy; 'v' suffix unresolved but doesn't disturb the core reading.	P71	
adjust_wrist_l	adjust_wrist_L	CLEAR	a wrist adjustment control, left	CLEAR	groupFile/Arms	High		Explicit wrist anatomy, structural adjustment function.	P71	
unusedbone127	unusedbone127	CLEAR	a self-declared unused bone	CLEAR	groupFile/Useless	High		Explicit 'unused' declaration.	P71	
polysurface63	polySurface63	OPAQUE	a DCC default primitive mesh name	NOT_APPLICABLE		High		Matches settled DCC-default-name boundary (Rule 10/Section 10).	P71	
bone 1077	bone 1077	OPAQUE	a generic numbered rig bone	NOT_APPLICABLE		High		Generic Bone+number pattern.	P71	
vag insert	vag insert	CLEAR	vaginal anatomy, insertion-point control	CLEAR	groupFile/Body	Medium		Structural genital control, matches the positional/structural (not state-morph) precedent.	P71	
backhair5.002	backhair5.002	CLEAR	back hair, numbered, sub-index	CLEAR	groupFile/Hair	High		Explicit hair anatomy.	P71	
ph13	PH13	OPAQUE	a bare alphanumeric code	NOT_APPLICABLE		Medium		No grounding for 'PH' abbreviation.	P71	
v_weapon.right_arm	v_weapon.Right_Arm	CLEAR	right arm, viewmodel weapon-rig prefix	CLEAR	groupFile/Arms	Medium		Matches established v_weapon.* Arms-family precedent; bare 'arm' (non-finger) defaults to the plain Arms parent (Rule 10).	P71	
rlowerlid	rLowerLid	CLEAR	right lower eyelid	CLEAR	groupFile/Face/Eyes	High		Explicit lower-eyelid anatomy.	P71	
l whiskers a phy	l whiskers a phy	CLEAR	left whiskers, variant A, physics/jiggle	CLEAR	groupFile/Hair	High		Direct live-Master precedent: 76 'whisker' hits, all groupFile/Hair.	P71	
frontcloth.02	FrontCloth.02	CLEAR	a front cloth garment piece, numbered	CLEAR	groupFile/Clothing	High		Explicit garment piece.	P71	
bip thightwistbottom l	bip thightwistbottom l	CLEAR	thigh twist, bottom segment, left	CLEAR	groupFile/Legs	High		Standard rig twist-bone anatomy (Rule 3).	P71	
unused head neck lower attached_ssx h #2 root hips	unused head neck lower attached_ssx h #2 root hips	CLEAR	a self-declared unused control referencing head/neck/hip anatomy	CLEAR	groupFile/Useless	High		Explicit 'unused' declaration overrides the anatomical content (Rule 15).	P71	
head eye root	head eye root	CLEAR	eye anatomy root/anchor, head location prefix	CLEAR	groupFile/Face/Eyes	High		'Head' is a location prefix (Rule 13); eye is the true feature.	P71	
key.white_6	Key.White_6	CLEAR	a white piano/keyboard key prop, numbered	CLEAR	groupFile/Other	High		Matches Rule 23's own worked Key.<label> keyboard-prop series precedent.	P71	
