fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
bip01_r_thigh010	Bip01_R_Thigh010	CLEAR	thigh bone, right, numbered	CLEAR	groupFile/Legs	High		plain structural leg anatomy	P138
v_weapon.lighter_flame2	v_weapon.lighter_flame2	CLEAR	viewmodel weapon lighter-flame effect, numbered	CLEAR	groupFile/Other	Medium		part of the weapon viewmodel rig	P138
alligator_reference	alligator_reference	OPAQUE	species-named reference/guide bone	NOT_APPLICABLE		Medium		no specific controllable anatomical referent beyond species name	P138
bullet earring 4	bullet earring 4	CLEAR	bullet-shaped earring accessory, numbered	CLEAR	groupFile/Clothing	High		garment accessory	P138
rtoe02n	RToe02N	CLEAR	toe, right, numbered, variant	CLEAR	groupFile/Toes	High		toe anatomy	P138
bj	BJ	OPAQUE	bare alphanumeric code	NOT_APPLICABLE		High		no recoverable referent	P138
analcanal	AnalCanal	CLEAR	anal canal anatomy	CLEAR	groupFile/Body	Medium		grounded anatomical term, no shape/state word; direct-pose structural anogenital anatomy per current doctrine; FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE	P138
fh13.r	Fh13.R	OPAQUE	cryptic ungrounded abbreviation+number+side code	NOT_APPLICABLE		High		matches established Fh##.* cryptic-code precedent	P138
fang left2	fang left2	CLEAR	fang (tooth) anatomy, left, numbered	CLEAR	groupFile/Face/Lower Face	Medium		species-neutral tooth/mouth anatomy	P138
unused duplicate duplicate unused.005	unused duplicate duplicate unused.005	CLEAR	self-declared unused/duplicate placeholder	CLEAR	groupFile/Useless	High		self-declared unused/duplicate (rule 15)	P138
cape12	cape12	CLEAR	cape garment, numbered	CLEAR	groupFile/Clothing	High		garment item	P138
arm right elbow adj. 1	arm right elbow adj. 1	CLEAR	right elbow adjustment, numbered	CLEAR	groupFile/Arms	Medium		ordinary structural arm adjustment	P138
stomp-7	stomp-7	CLEAR	a stomp/impact function, numbered	NEEDS_CONTEXT		Medium		stable dynamic function (rule 22), owner unstated	P138
ebrow_bone_correct_r_02	ebrow_bone_correct_r_02	CLEAR	eyebrow bone correction, right, numbered	CLEAR	groupFile/Correctives	High		explicit "correct" repair purpose	P138
l_hand_00004	l_hand_00004	CLEAR	hand bone, left, numbered	CLEAR	groupFile/Arms	High		plain structural hand anatomy	P138
bip_toasty-cpu	bip_Toasty-CPU	OPAQUE	cryptic ungrounded internal codename	NOT_APPLICABLE		Low		no recoverable referent	P138
dlip_3	DLip_3	CLEAR	lip anatomy, numbered	CLEAR	groupFile/Face/Lower Face	Medium		matches established dlip[in/out]-family localized mouth mechanism precedent	P138
l shoulder2	l shoulder2	CLEAR	shoulder, left, numbered	CLEAR	groupFile/Arms	High		structural arm/shoulder anatomy	P138
tailstopa1	TailsTopA1	CLEAR	tail, top, variant, numbered	CLEAR	groupFile/Tail	High		tail anatomy	P138
weapon.rearleft	Weapon.RearLeft	CLEAR	weapon attachment, rear-left	CLEAR	groupFile/Other	High		recognized weapon prop	P138
transn	TransN	OPAQUE	generic transform/translate operation, no subject	NOT_APPLICABLE		Medium		no recoverable referent (rule 27)	P138
cock.ball.left	Cock.Ball.Left	CLEAR	penis and testicle anatomy, left	CLEAR	groupFile/Body	High		no shape/state word; direct-pose structural sexual anatomy per current doctrine; FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE	P138
v-openud	V-OpenUD	PARTIAL	possible viseme mouth-shape open vs ungrounded "V" abbreviation	NEEDS_CONTEXT		Low	materially different core readings, ungrounded	unresolved V-Open polysemy, matches v-close precedent	P138
c12	C12	OPAQUE	bare alphanumeric code	NOT_APPLICABLE		High		no recoverable referent	P138
calml	calml	CLEAR	calm whole-face expression	CLEAR	groupFile/Face/Expressions	Medium		established bare-emotion-word whole-face precedent	P138
lowertentacle3	LowerTentacle3	CLEAR	tentacle, species-neutral anatomy, numbered	CLEAR	groupFile/Other	High		established tentacle precedent	P138
exanger	EXAnger	CLEAR	anger whole-face expression	CLEAR	groupFile/Face/Expressions	High		established bare-emotion-word whole-face precedent	P138
bip_tailc19	bip_tailC19	CLEAR	tail, variant, numbered	CLEAR	groupFile/Tail	High		tail anatomy	P138
bone127	Bone127	OPAQUE	generic numbered bone	NOT_APPLICABLE		High		no independent content	P138
link	link	CLEAR	a link/connector object	NEEDS_CONTEXT		Low		recognizable object, owner unresolved	P138
bone 1060	bone 1060	OPAQUE	generic numbered bone	NOT_APPLICABLE		High		no independent content	P138
lupperlid	lUpperLid	CLEAR	left upper eyelid	CLEAR	groupFile/Face/Eyes	High		localized eye mechanism	P138
foreskin-down	foreskin-down	CLEAR	foreskin, positional (down)	CLEAR	groupFile/Body	Medium		positional qualifier only, no shape/state word; direct-pose structural sexual anatomy per current doctrine; FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE	P138
bip_r_thumb_03	bip_r_thumb_03	CLEAR	right thumb, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		explicit finger anatomy	P138
unusedbone186	unusedbone186	CLEAR	self-declared unused bone placeholder	CLEAR	groupFile/Useless	High		self-declared unused (rule 15)	P138
unusedbone154	unusedbone154	CLEAR	self-declared unused bone placeholder	CLEAR	groupFile/Useless	High		self-declared unused (rule 15)	P138
legringfinger2_l	LegRingFinger2_L	CLEAR	4th toe (cross-limb finger-name convention), left	CLEAR	groupFile/Toes	Medium		established cross-limb digit-naming template (leg+finger-name = toe)	P138
tassela	TasselA	CLEAR	tassel decoration, variant	CLEAR	groupFile/Clothing	High		garment decoration	P138
foreskin_3	foreskin_3	CLEAR	foreskin anatomy, numbered	CLEAR	groupFile/Body	Medium		no shape/state word; direct-pose structural sexual anatomy per current doctrine; FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE	P138
m_head_3	m_head_3	CLEAR	head anatomy, numbered variant	CLEAR	groupFile/Body	High		bare structural head default (rule 13)	P138
