fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
belt_tassle1	Belt_Tassle1	CLEAR	"a belt tassel (misspelled ""tassle""), numbered"	CLEAR	groupFile/Clothing	High		explicit worn clothing accessory	P57
gen_3	Gen_3	OPAQUE	"cryptic abbreviation (""Gen""), numbered; no grounding for any expansion within this project's evidence"	NOT_APPLICABLE		Low		insufficient direct corpus/Master grounding for any specific expansion	P57
valvebiped.polysurface19	ValveBiped.polySurface19	OPAQUE	a generic mesh-name artifact, no anatomical content	NOT_APPLICABLE		Low		technical DCC-artifact naming	P57
shocked 2	Shocked 2+shocked 2	CLEAR	a shocked expression, numbered	CLEAR	groupFile/Face/Expressions	High		"matches the settled bare-""Shocked""-family Expressions precedent (Tranche 5 correction)"	P57
bas.side_right_4	BAS.Side_Right_4	OPAQUE	"within the already-unreliable BAS. namespace, ""side right"" supplies no further anatomical or functional content beyond a position marker"	NOT_APPLICABLE		Low		matches the settled bas.side_left/right precedent	P57
shorten_5	shorten_5	CLEAR	"a ""shorten"" function, numbered"	NEEDS_CONTEXT		Low	owning object for the shorten action is not stated	function word with one stable reading, per rule 22's function-word pattern	P57
shell.wall_45	Shell.Wall_45	CLEAR	an architectural wall-shell segment, numbered	CLEAR	groupFile/Other	Medium		environment/structure prop object	P57
wep_bullet5_shell	WEP_Bullet5_Shell	CLEAR	a weapon bullet shell casing, numbered	CLEAR	groupFile/Other	High		recognized ammunition object	P57
bone_face_eye_r_shape_u_mid	Bone_Face_Eye_R_Shape_U_Mid	CLEAR	eye shape, right, upper-mid, on a generic bone prefix	CLEAR	groupFile/Face/Eyes	High		"""eye"" is the explicit localized feature"	P57
level3_west	Level3_West	CLEAR	a level/waypoint reference, west direction (matches the accepted level5_south precedent)	NEEDS_CONTEXT		Medium	"owning system/category for the ""Level"" reference is not established"	matches the accepted level5_south precedent	P57
belt_back_l	belt_back_L	CLEAR	a belt, back, left	CLEAR	groupFile/Clothing	High		explicit worn clothing accessory	P57
torso upperbrace f r	Torso upperbrace F R	CLEAR	"a ""brace"" object positioned at the torso, front, right, upper"	NEEDS_CONTEXT		Medium	the brace object's ownership/mechanism is not established by the torso location alone	matches the settled torso-brace owner-vs-location precedent (Tranche 5)	P57
ruby_head_eye_r	ruby_head_eye_r	CLEAR	eye, right, on a named-character head prefix	CLEAR	groupFile/Face/Eyes	High		"character prefix set aside (rule 24); ""eye"" is the explicit localized feature"	P57
teeth_upper_2	Teeth_Upper_2	CLEAR	teeth, upper, numbered	CLEAR	groupFile/Face/Lower Face	High		teeth are part of the mouth/lower-face structure	P57
browinnerraisel+browinnerraiser	BrowInnerRaiseL+BrowInnerRaiseR	CLEAR	eyebrows, inner, raise, combined left+right	CLEAR	groupFile/Face/Upper Face	High		localized eyebrow action	P57
qwn-rig-hole-a	Qwn-Rig-Hole-A	OPAQUE	"within the already-unreliable Qwn-Rig internal namespace, ""hole"" supplies no anatomical or functional content without an anchor object"	NOT_APPLICABLE		Low		matches the settled Fio-Rig/Qwn-Rig internal-namespace precedent	P57
c_lur_b01	C_LUR_B01	OPAQUE	"cryptic abbreviation (""LUR""), numbered; no grounding for any expansion"	NOT_APPLICABLE		Low		ungrounded abbreviation	P57
left middle finger 3	Left middle finger 3	CLEAR	left hand middle finger, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		ordinary finger anatomy, verified LeftFingers subpath	P57
unused129	unused129	CLEAR	a self-declared unused placeholder, numbered	CLEAR	groupFile/Useless	High		"explicit self-declared ""unused"" marker"	P57
leg right buttock	leg right buttock	CLEAR	right leg region near the buttock	CLEAR	groupFile/Legs	Medium		"""leg"" is the explicit dominant/leading token, matching the settled ""leg right butt"" adjacency precedent"	P57
tv screen off	TV screen off	CLEAR	a TV screen, off state	CLEAR	groupFile/Other	High		recognized real-world object	P57
sword2 blade	Sword2 Blade	CLEAR	a sword blade, numbered	CLEAR	groupFile/Other	High		recognized weapon object	P57
head eye root left	head eye root left	CLEAR	eye, root/anchor, left, on a head location prefix	CLEAR	groupFile/Face/Eyes	High		"""eye"" is the explicit localized feature"	P57
outerbrows_raise_l	outerbrows_raise_l	CLEAR	eyebrows, outer, raise, left	CLEAR	groupFile/Face/Upper Face	High		localized eyebrow action	P57
valvebiped.bip01_r_upperarmtwist2	ValveBiped.Bip01_R_UpperarmTwist2	CLEAR	right upper arm, twist, numbered	CLEAR	groupFile/Arms	High		ordinary rig anatomy; twist is not corrective evidence	P57
maid.necktie_right_outer_3	Maid.Necktie_Right_Outer_3	CLEAR	a necktie, right, outer, numbered, on a costume prefix	CLEAR	groupFile/Clothing	High		explicit worn clothing accessory	P57
bip_findex01_l	Bip_FIndex01_L	CLEAR	left hand index finger, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	Medium		"""index"" standardly denotes the index finger absent a ""toe"" qualifier"	P57
valvebiped.bip01_l_ring	ValveBiped.Bip01_L_Ring	CLEAR	left hand ring finger	CLEAR	groupFile/Arms/LeftArm/LeftFingers	Medium		"""Ring"" in this ValveBiped finger-naming position denotes the ring finger"	P57
rsmalltoe3 2	rsmalltoe3 2	CLEAR	small toe (pinky toe), right, numbered	CLEAR	groupFile/Toes/RightToes	High		ordinary toe anatomy, verified RightToes subpath	P57
level5_west	Level5_West	CLEAR	a level/waypoint reference, west direction (matches the accepted level5_south precedent)	NEEDS_CONTEXT		Medium	"owning system/category for the ""Level"" reference is not established"	matches the accepted level5_south precedent	P57
flatchested	flatchested	CLEAR	chest/breast, flat shape descriptor	CLEAR	groupFile/Body Morphs	High		explicit shape/size descriptor	P57
level1_east	Level1_East	CLEAR	a level/waypoint reference, east direction (matches the accepted level5_south precedent)	NEEDS_CONTEXT		Medium	"owning system/category for the ""Level"" reference is not established"	matches the accepted level5_south precedent	P57
arm right finger	arm right finger	CLEAR	right arm finger, side-neutral digit	CLEAR	groupFile/Arms/RightArm/RightFingers	High		ordinary finger anatomy, verified RightFingers subpath	P57
back 1_1	Back 1_1	CLEAR	back (torso region), numbered	CLEAR	groupFile/Body	Medium		bare structural body-region reference	P57
unused.034	unused.034	CLEAR	a self-declared unused placeholder, numbered	CLEAR	groupFile/Useless	High		"explicit self-declared ""unused"" marker"	P57
bow right 1h	bow right 1h	PARTIAL	"a ""bow"", right, variant 1h"	NEEDS_CONTEXT		Medium	"""bow"" has materially different core senses (decorative bow / archery bow / ship's bow)"	"matches the settled bare-""bow""-multi-sense precedent"	P57
crush-28	crush-28	CLEAR	"a ""crush"" function, numbered"	NEEDS_CONTEXT		Low	owning object/body part for the crush action is not stated	function word with one stable reading, per rule 22's poke/crush pattern	P57
innerbrowslower	InnerBrowsLower	CLEAR	eyebrows, inner, lower	CLEAR	groupFile/Face/Upper Face	High		localized eyebrow action	P57
d4	D4	OPAQUE	bare alphanumeric code, no object or function named	NOT_APPLICABLE		Low		no interpretable content	P57
bip hiphelper r	bip hiphelper r	CLEAR	right hip joint/articulation, structural helper, explicitly sided	CLEAR	groupFile/Legs	High		"matches Rule 26's hip/pelvis boundary; ""helper"" does not change the destination"	P57
key.right	Key.RIGHT	CLEAR	a keyboard-prop key, right arrow key	CLEAR	groupFile/Other	High		matches the settled period-separated Key.<label> coherent keyboard-prop series	P57
bone.015.r	Bone.015.r	OPAQUE	generic numbered bone, right, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P57
unusedbone050	unusedbone050	CLEAR	a self-declared unused bone	CLEAR	groupFile/Useless	High		"explicit self-declared ""unused"" marker"	P57
bipfio r finger3	BipFio R Finger3	CLEAR	right hand finger, numbered, on a rig prefix	CLEAR	groupFile/Arms/RightArm/RightFingers	High		ordinary finger anatomy, verified RightFingers subpath	P57
au15	AU15	CLEAR	a facial Action Unit (FACS-style) parameter, numbered 15	CLEAR	groupFile/Face/Expressions	High		matches the settled bare-AU-number Master precedent	P57
outfit_feet_fix	OUTFIT_FEET_FIX	CLEAR	"a garment (""outfit"") fit correction for the feet"	CLEAR	groupFile/Correctives	Medium		"explicit ""FIX"" corrective-purpose language (rule 5) for a garment-feet interaction"	P57
pointy	Pointy	CLEAR	"a ""pointy"" shape descriptor"	NEEDS_CONTEXT		Low	owning object for the shape descriptor is not stated	stable descriptive word even without a named object	P57
l_head_13	l_head_13	CLEAR	head, left, numbered	CLEAR	groupFile/Body	High		bare structural head reference with no specific facial feature named (rule 13)	P57
arm.right_base	Arm.Right_Base	CLEAR	right arm, base/root	CLEAR	groupFile/Arms	High		ordinary structural anatomy	P57
right_lipupin	Right_LipUpIn	CLEAR	upper lip, inward, right	CLEAR	groupFile/Face/Lower Face	High		explicit mouth/lip anatomy	P57
skull_14	skull_14	CLEAR	skull, numbered	CLEAR	groupFile/Body	High		bare structural skull reference with no specific facial feature named (rule 13)	P57
apron c2	Apron c2	CLEAR	an apron, variant c2	CLEAR	groupFile/Clothing	High		recognized worn clothing item	P57
right_u_vag_1	right_u_vag_1	CLEAR	vagina, upper, right, numbered	CLEAR	groupFile/Body	High		plain structural genital anatomy	P57
z_shift_1	z_shift_1	CLEAR	"a ""shift"" function, z-axis, numbered"	NEEDS_CONTEXT		Low	owning object for the shift is not stated beyond the axis label	function word with one stable reading, per rule 22's shift-function pattern	P57
eyeballs-smallpupils-r	Eyeballs-SmallPupils-R	CLEAR	eyeball/pupil, small, right	CLEAR	groupFile/Face/Eyes	High		localized eye anatomy	P57
back-pull-side	back-pull-side	CLEAR	back, pull action, side	CLEAR	groupFile/Body	Medium		structural back-region posing action	P57
h3jiggle01	H3Jiggle01	CLEAR	a jiggle-physics function, variant H3, numbered	NEEDS_CONTEXT		Low	owning anatomical object for the jiggle-physics function is not stated	"""jiggle"" is a grounded dynamic-bone-physics function per rule 22"	P57
unusedbone181	unusedbone181	CLEAR	a self-declared unused bone	CLEAR	groupFile/Useless	High		"explicit self-declared ""unused"" marker"	P57
bip01_r_hand008	Bip01_R_Hand008	CLEAR	right hand, numbered segment	CLEAR	groupFile/Arms	High		ordinary structural anatomy	P57
flm-armb-neckr	Flm-ArmB-NeckR	CLEAR	"neck, right, within the internal ""Flm-ArmB"" namespace"	CLEAR	groupFile/Body	Medium		"internal namespace set aside (rule 24); ""neck"" is grounded content"	P57
wakazashi.tassel_rear_4	Wakazashi.Tassel_Rear_4	CLEAR	a tassel, rear, numbered, on a named weapon (wakazashi)	CLEAR	groupFile/Other	High		matches rule 25's own documented Wakazashi.Tassel_* example exactly	P57
ropebelt_tassel_back_2	RopeBelt_Tassel_Back_2	CLEAR	a rope belt tassel, back, numbered	CLEAR	groupFile/Clothing	High		"""belt"" is the explicit grounded clothing owner"	P57
puss_open	Puss_open	CLEAR	"vagina (""puss""), open state"	CLEAR	groupFile/Body Morphs	High		matches the settled AnusOpen/vagina-open soft-tissue-state precedent	P57
page_curl_5	page_curl_5	CLEAR	a book page, curl action, numbered	CLEAR	groupFile/Other	Medium		recognized book/page prop object	P57
valvebiped.xsi_5	ValveBiped.XSI_5	OPAQUE	a generic DCC-software (Softimage XSI) technical artifact, numbered; no anatomical content	NOT_APPLICABLE		Low		technical DCC-tool-naming artifact	P57
bone.024	Bone.024	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P57
eyeslook down	EyesLook Down	CLEAR	eyes, look down	CLEAR	groupFile/Face/Eyes	High		localized eye action	P57
hat_left_4	Hat_Left_4	CLEAR	a hat, left, numbered	CLEAR	groupFile/Clothing	High		recognized worn clothing item	P57
bip_tailc03	bip_tailC03	CLEAR	tail, numbered	CLEAR	groupFile/Tail	High		explicit tail anatomy	P57
bip_tentacle.005	Bip_Tentacle.005	CLEAR	a tentacle, numbered	CLEAR	groupFile/Other	High		species-neutral anatomical word with settled rule-18 precedent (tentacle -> Other)	P57
flowerchoker2.r	FlowerChoker2.R	CLEAR	a flower choker (jewelry/accessory), numbered, right	CLEAR	groupFile/Clothing	High		recognized worn jewelry accessory	P57
c_dred_l1_06	C_Dred_L1_06	CLEAR	"dreadlocks (""Dred""), variant, numbered"	CLEAR	groupFile/Hair	Medium		recognized hairstyle abbreviation	P57
pc_ram_2	pc_ram_2	CLEAR	computer RAM (real object), numbered	CLEAR	groupFile/Other	High		recognized real-world object	P57
front 3	Front 3	OPAQUE	"a positional label (""front""), numbered; no object named"	NOT_APPLICABLE		Low		position label only, no object	P57
unused right testicle jiggle item_penis	unused right testicle jiggle item_penis	CLEAR	a self-declared unused testicle jiggle control	CLEAR	groupFile/Useless	High		"explicit self-declared ""unused"" marker"	P57
calf_twist_r_02	calf_twist_r_02	CLEAR	right calf, twist, numbered	CLEAR	groupFile/Legs	High		ordinary rig anatomy; twist is not corrective evidence	P57
bip001-xtra0102	Bip001-Xtra0102	OPAQUE	"a generic ""extra"" technical identifier, numbered; no anatomical content"	NOT_APPLICABLE		Low		no recoverable referent	P57
angry_brows_left	angry_brows_left	CLEAR	eyebrows, angry expression, left	CLEAR	groupFile/Face/Upper Face	High		localized eyebrow expression (explicit feature named)	P57
barbel3_l	Barbel3_L	CLEAR	a barbel (sensory whisker-like appendage), numbered, left	NEEDS_CONTEXT		Low	no existing Master destination is confirmed for barbel anatomy	species-neutral anatomical word (rule 18) with no established destination	P57
wakazashi.tassel_front_1	Wakazashi.Tassel_Front_1	CLEAR	a tassel, front, numbered, on a named weapon (wakazashi)	CLEAR	groupFile/Other	High		matches rule 25's own documented Wakazashi.Tassel_* example exactly	P57
leg right thigh adj.	leg right thigh adj.	CLEAR	right thigh, adjustment	CLEAR	groupFile/Legs	High		ordinary structural anatomy	P57
jacket_border_6_r	jacket_border_6_R	CLEAR	a jacket border, numbered, right	CLEAR	groupFile/Clothing	High		explicit worn clothing item	P57
upper__gnull	upper__gnull	OPAQUE	"a positional label (""upper"") with a cryptic fragment (""gnull""); no anatomical or functional content"	NOT_APPLICABLE		Low		no recoverable referent	P57
eyes-fullfurrow	Eyes-FullFurrow	CLEAR	eyes, full furrow	CLEAR	groupFile/Face/Eyes	High		"the literal explicitly names ""Eyes"", not ""Brows"", as the feature"	P57
bh46	Bh46	OPAQUE	"cryptic abbreviation (""Bh""), numbered; no grounding for any expansion"	NOT_APPLICABLE		Low		matches the settled bh001.r/bhr45 pattern	P57
bip_head12_r	bip_head12_r	CLEAR	head, numbered, right	CLEAR	groupFile/Body	High		bare structural head reference with no specific facial feature named (rule 13)	P57
63	63	OPAQUE	bare number, no words at all	NOT_APPLICABLE		Low		a number alone carries no semantic content	P57
