fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id	scanner_lines
bhl46	BhL46	OPAQUE	cryptic 'Bh' code, numbered, side	NOT_APPLICABLE		Low		Matches the established cryptic 'Bh##.*' family precedent (no independent grounding).	P104	
bip_stoolclothback_1_l	bip_StoolClothBack_1_L	CLEAR	a cloth simulation element, back position, numbered, left	CLEAR	groupFile/Clothing	Medium		Explicit 'cloth' content grounds Clothing despite the unusual 'stool' qualifier.	P104	
jacket_border_7_l	jacket_border_7_L	CLEAR	jacket border/trim, numbered, left	CLEAR	groupFile/Clothing	High		Explicit garment (jacket) content.	P104	
left_1	left_1	OPAQUE	bare side marker plus number, no object named	NOT_APPLICABLE		Low		Rule 27: generic side+number alone identifies no controlled referent.	P104	
lhoodear	LHoodear	CLEAR	a hood-ear decoration (animal-eared hood), left	CLEAR	groupFile/Clothing	Medium		'Hood' is the explicit garment content; 'ear' names a common hood-decoration feature.	P104	
polysurface18	polySurface18	OPAQUE	DCC-default primitive mesh name	NOT_APPLICABLE		Low		Maya polySurface## auto-generated name; DCC-default-identifier boundary.	P104	
bip_pigtail_r_0	bip_pigtail_R_0	CLEAR	pigtail hairstyle strand, right, numbered	CLEAR	groupFile/Hair	High		Explicit hairstyle content.	P104	
cum-flat-back	cum-flat-back	CLEAR	a fluid/effect object, flat state, back	CLEAR	groupFile/Other	Medium		Matches the established fluid/effect-object convention (rule 7 analog, parallel to Condom-Fill/DripLiquid -> Other).	P104	
bip_bobby_l_thightwist1	Bip_BOBBY_L_ThighTwist1	CLEAR	thigh twist bone, left, numbered (BOBBY character prefix set aside)	CLEAR	groupFile/Legs	High		Rule 24: prefix set aside; plain structural thigh anatomy, mirrors the right-side sibling in this tranche.	P104	
pad1_3	pad1_3	CLEAR	a pad object, numbered	NEEDS_CONTEXT		Low		'Pad' is a recognizable object (armor/shoulder pad) with no stated owner.	P104	
valvebiped.valvebiped	ValveBiped.ValveBiped	OPAQUE	a self-referential namespace label with no additional content	NOT_APPLICABLE		Low		No anatomical/object content beyond the repeated namespace name.	P104	
nasolabialmiddle_r	NasolabialMiddle_R	CLEAR	nasolabial fold (laugh-line) mechanism, middle, right	CLEAR	groupFile/Face/Lower Face	High		Mouth-adjacent facial mechanism, matches the laugh-line precedent from this tranche.	P104	
nippokedouble02	NipPokeDouble02	CLEAR	a nipple-poke shape control, double, numbered	CLEAR	groupFile/Body Morphs	High		Explicit anatomy with explicit shape descriptor (poke), mirrors nippokedouble06 in this tranche.	P104	
topwidehips	Topwidehips	CLEAR	a hip-width shape control, top position	CLEAR	groupFile/Body Morphs	Medium		'Wide hips' is an explicit shape/size descriptor on a body region.	P104	
ascot.bottom_6	Ascot.Bottom_6	CLEAR	an ascot neckwear garment, bottom position, numbered	CLEAR	groupFile/Clothing	High		Explicit garment (ascot) content, mirrors ascot.bottom_1 established this tranche.	P104	
torso pipe b r 2b	torso pipe B R 2b	CLEAR	a pipe/tube object located at the torso, variant B, right, numbered	NEEDS_CONTEXT		Low		Mirrors 'torso pipe b r 2a' from this same tranche; same unresolved mechanical-prop-vs-anatomy-adjacent reading.	P104	
dyng l single earing 01	dyng l single earing 01	CLEAR	an earring accessory ('earing'=misspelling of earring), left, numbered ('dyng' prefix ungrounded but does not erase the grounded content)	CLEAR	groupFile/Clothing	High		Rule 24: ungrounded prefix does not erase grounded content; explicit jewelry content.	P104	
stockingheel.l	stockingheel.l	CLEAR	stocking garment, heel component, left	CLEAR	groupFile/Clothing	High		Explicit garment (stocking) content.	P104	
key.leftbracket	Key.LeftBracket	CLEAR	a keyboard-key-style control (left bracket key)	CLEAR	groupFile/Other	Medium		'LeftBracket' is a specific keyboard-key name, resolving the otherwise-ambiguous 'Key' reading to a literal input/UI-key object rather than a pose key.	P104	
right thumb 2 grip 2	Right thumb 2 grip 2	CLEAR	thumb finger, right, numbered, grip variant	CLEAR	groupFile/Arms/RightArm/RightFingers	High		Explicit finger anatomy and side.	P104	
head_b_t	Head_B_T	CLEAR	head anatomy, cryptic 'B'/'T' suffixes	CLEAR	groupFile/Body	Medium		'Head' grounds Body taxonomy regardless of the undecoded suffixes (rule 24 pattern).	P104	
wing_right_3_2	Wing_Right_3_2	CLEAR	wing anatomy, right, numbered	CLEAR	groupFile/Wings	High		Explicit wing anatomy.	P104	
foottip.r	FootTip.R	CLEAR	foot-tip structural bone, right	CLEAR	groupFile/Legs	Medium		Whole-foot naming ('FootTip', not 'ToeTip') matches the Foot1_L/R live-Master precedent routing to Legs.	P104	
cloth_back_b_4_l	cloth_back_B_4_L	CLEAR	cloth simulation control, back, variant B, numbered, left	CLEAR	groupFile/Clothing	High		Explicit cloth/garment content, mirrors cloth_back_b_2_l from this tranche.	P104	
m_neck_7	m_neck_7	CLEAR	neck anatomy, central/unsided, numbered	CLEAR	groupFile/Body	Medium		Unsided neck anatomy routes to Body per established convention.	P104	
doofspeakers.001_cube.004	doofspeakers.001_Cube.004	CLEAR	a speaker prop object, numbered	CLEAR	groupFile/Other	Medium		'Speakers' is a deliberately-named recognizable prop object, not a bare DCC-default primitive name.	P104	
fringe 9	fringe 9	CLEAR	a hair fringe/bangs strand, numbered	CLEAR	groupFile/Hair	High		Matches the established bare/numbered fringe hair template (rule 27 category G).	P104	
biceps left	Biceps Left	CLEAR	biceps muscle anatomy, left	CLEAR	groupFile/Arms	High		Plain structural arm-muscle anatomy.	P104	
neck03	Neck03	CLEAR	neck anatomy, numbered, central/unsided	CLEAR	groupFile/Body	High		Unsided neck anatomy routes to Body.	P104	
key.8	Key.8	PARTIAL	a bare 'Key', numbered 8 -- same ambiguity as other Key entries	NEEDS_CONTEXT		Low		Materially different core readings (pose-key control vs. prop key object) compete.	P104	
lower 2	Lower 2	OPAQUE	generic positional adjective 'lower', numbered, no object named	NOT_APPLICABLE		Low		Rule 27: bare positional adjective with no controlled subject.	P104	
innerlips top middle	innerlips top middle	CLEAR	inner-mouth-lip mechanism, top, middle	CLEAR	groupFile/Face/Lower Face	Medium		Top/middle positional descriptors match the mouth-lip mechanism naming pattern rather than genital anatomy.	P104	
opt_hand_left_pinky3	OPT_Hand_Left_Pinky3	CLEAR	pinky finger, left, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		Explicit finger anatomy and side.	P104	
opt_acs_osage_l13	OPT_acs_osage_l13	PARTIAL	an 'osage' (dangling-physics) accessory chain, left, numbered -- unclear whether hair-physics or accessory-physics	NEEDS_CONTEXT		Low		'acs'(accessory) and 'osage'(dangling-physics chain term) compete for whether this is Hair or a worn-accessory chain; no disambiguating content.	P104	
vagopene	VagOpenE	CLEAR	vagina open shape control, variant E	CLEAR	groupFile/Body Morphs	High		Explicit genital anatomy plus explicit shape/state descriptor (open).	P104	
mane_forward	mane_forward	CLEAR	mane hair, forward position	CLEAR	groupFile/Hair	High		Explicit hair (mane) content.	P104	
adjust	Adjust	OPAQUE	bare generic verb 'adjust', no object named	NOT_APPLICABLE		Low		Rule 27: a bare generic action alone does not identify a controlled subject.	P104	
backhair1.001	backhair1.001	CLEAR	back hair strand, numbered	CLEAR	groupFile/Hair	High		Explicit hair content.	P104	
left index finger 3	Left index finger 3	CLEAR	index finger, left, segment 3	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		Explicit finger anatomy and side.	P104	
