fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id	scanner_lines
flm-arma-swordb-ar	Flm-ArmA-SwordB-AR	CLEAR	a sword weapon prop, variant B/AR (Flm-ArmA namespace set aside)	CLEAR	groupFile/Other	High		Rule 24: namespace prefix set aside; explicit weapon (sword) content, matches Flm-ArmA-SwordB-F precedent.	P109	
bone42	Bone42	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low		Bare numbered bone, no recoverable referent.	P109	
legpeopledifferencefinger3_l	LegPeopleDifferenceFinger3_L	PARTIAL	a Leg+Finger digit-template compound with an unresolved 'PeopleDifference' middle token, left, numbered	NEEDS_CONTEXT		Low		Matches the established legpeopledifferencefinger1_l unresolved pattern.	P109	
teeth upper	teeth upper	CLEAR	upper teeth mechanism	CLEAR	groupFile/Face/Lower Face	High		Explicit teeth/mouth mechanism.	P109	
bip_pussylower_0_r	bip_PussyLower_0_R	CLEAR	vagina anatomy, lower position, numbered, right	CLEAR	groupFile/Body Morphs	High		Matches bip_PussyLower_1_R precedent.	P109	
submesh_00_lod_1.640	submesh_00_LOD_1.640	OPAQUE	a generic mesh/LOD technical identifier	NOT_APPLICABLE		Low		Matches the established submesh/LOD technical-identifier OPAQUE precedent.	P109	
cloth left 7 jb	cloth left 7 JB	CLEAR	cloth simulation control, left, numbered, jiggle-bone suffix	CLEAR	groupFile/Clothing	High		Explicit cloth/garment content.	P109	
second_arms_r_index4	Second_Arms_R_Index4	CLEAR	an index-finger segment on a secondary/extra right arm, numbered	NEEDS_CONTEXT		Medium		Clear finger content, but 'Second_Arms' is a nonstandard extra-limb namespace with no established taxonomy mapping.	P109	
wep_m203_flipsight	WEP_M203_FlipSight	CLEAR	an M203 weapon flip sight accessory	CLEAR	groupFile/Other	High		WEP prefix + recognized weapon-accessory object.	P109	
lipb	lipB	CLEAR	lip mechanism, variant B	CLEAR	groupFile/Face/Lower Face	High		Explicit lip mechanism.	P109	
tailright1_5	TailRight1_5	CLEAR	tail anatomy, right, numbered	CLEAR	groupFile/Tail	High		Explicit tail anatomy.	P109	
stressr	stressr	OPAQUE	a 'stress' descriptor with side marker, no owning object named	NOT_APPLICABLE		Low		Rule 27: 'stress' alone does not identify what is under stress.	P109	
car04_controller01	Car04_controller01	CLEAR	a car prop controller, numbered	CLEAR	groupFile/Other	High		Recognized vehicle prop object.	P109	
pussyclosed	PussyClosed	CLEAR	vagina closed-state shape control	CLEAR	groupFile/Body Morphs	High		Explicit genital anatomy plus explicit state descriptor.	P109	
h_l_pinky1	h_L_Pinky1	CLEAR	pinky finger, left, numbered ('h'=hand)	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		Explicit finger anatomy and side.	P109	
cape_13_r	cape_13_R	CLEAR	cape garment, numbered, right	CLEAR	groupFile/Clothing	High		Explicit garment (cape) content.	P109	
fa_up_lid_left_center	fa_up_lid_left_center	CLEAR	upper eyelid mechanism, left, center	CLEAR	groupFile/Face/Eyes	High		Explicit eyelid mechanism.	P109	
strap b 4	strap b 4	CLEAR	a strap accessory, variant b, numbered	NEEDS_CONTEXT		Medium		'Strap' is a recognizable object with no stated owner (rule 22 unnamed-owner pattern).	P109	
v_weapon.left_ring01	v_weapon.Left_Ring01	CLEAR	a weapon-rig finger-placement reference point, left, numbered	CLEAR	groupFile/Other	Medium		Matches the established v_weapon.* namespace family convention.	P109	
turtleneckcleavage	TurtleNeckCleavage	CLEAR	a turtleneck shape-deformation reacting to cleavage	CLEAR	groupFile/Clothing	High		'TurtleNeck' is the explicit garment owner; object-specific deformation stays with the garment (rule 8).	P109	
rachel bun_1_jiggle	Rachel bun_1_jiggle	CLEAR	a hair bun, numbered, jiggle physics (character prefix set aside)	CLEAR	groupFile/Hair	High		Rule 24: character prefix set aside; explicit hairstyle content.	P109	
beadhangduo b1	BeadHangDuo B1	CLEAR	a hanging bead decoration, duo variant, numbered	CLEAR	groupFile/Clothing	High		Matches BeadHangBack Duo A1 precedent; explicit decorative content.	P109	
squint both	Squint Both	CLEAR	eye squint mechanism, both sides	CLEAR	groupFile/Face/Eyes	High		Explicit eye mechanism.	P109	
bip_r_ring_03	bip_r_ring_03	CLEAR	ring finger, right, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		Explicit finger anatomy and side.	P109	
angery1	angery1	CLEAR	a whole-face angry expression ('angery'=meme misspelling), numbered	CLEAR	groupFile/Face/Expressions	High		Matches the established bare-emotion-word -> whole-face Expressions pattern.	P109	
finger_middle_right_2	finger_middle_right_2	CLEAR	middle finger, right, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		Explicit finger anatomy and side.	P109	
rot_blades	rot_blades	CLEAR	rotating blades, mechanical object	CLEAR	groupFile/Other	Medium		Recognized mechanical prop object (blades).	P109	
shoulder_right	Shoulder_Right	CLEAR	shoulder anatomy, right	CLEAR	groupFile/Arms	High		Plain structural shoulder anatomy.	P109	
level1_south	Level1_South	OPAQUE	generic hierarchy-level label with a directional qualifier	NOT_APPLICABLE		Low		Rule 27: matches the level2_root/level1_center/level5_east example category.	P109	
browtiltdownright	BrowTiltDownRight	CLEAR	brow tilt-down mechanism, right	CLEAR	groupFile/Face/Upper Face	High		Explicit brow mechanism, mirrors browtiltdownleft.	P109	
right index finger 2	Right index finger 2	CLEAR	index finger, right, segment 2	CLEAR	groupFile/Arms/RightArm/RightFingers	High		Explicit finger anatomy and side.	P109	
upperlid-l	UpperLid-l	CLEAR	upper eyelid, left	CLEAR	groupFile/Face/Eyes	High		Explicit eyelid mechanism.	P109	
bip_claw_c	bip_claw_c	PARTIAL	claw anatomy (species-neutral), variant c -- unclear whether hand-claw or foot-claw	NEEDS_CONTEXT		Low		No location qualifier resolves whether this is Arms (hand claw) or Legs (foot claw) anatomy (rule 22 PARTIAL test).	P109	
scene_root	Scene_Root	OPAQUE	a technical scene-hierarchy root marker, no character content	NOT_APPLICABLE		Low		Rule 27: technical scene marker, no animator-useful referent.	P109	
fa_eyebag_left_inn	fa_eyebag_left_inn	CLEAR	eyebag mechanism, left, inner	CLEAR	groupFile/Face/Expressions	High		Matches the settled fa_eyebag_* family-specific Expressions routing.	P109	
wep_boltrelease	WEP_BoltRelease	CLEAR	a weapon bolt-release mechanism	CLEAR	groupFile/Other	High		WEP prefix + recognized weapon-mechanism object.	P109	
bone..002	Bone..002	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low		Bare numbered bone, no recoverable referent.	P109	
ascot.bottom_12	Ascot.Bottom_12	CLEAR	an ascot neckwear garment, bottom position, numbered	CLEAR	groupFile/Clothing	High		Explicit garment (ascot) content.	P109	
tailleft4_4	TailLeft4_4	CLEAR	tail anatomy, left, numbered	CLEAR	groupFile/Tail	High		Explicit tail anatomy.	P109	
unusedfacial	unusedfacial	CLEAR	a self-declared unused placeholder	CLEAR	groupFile/Useless	High		Self-declared 'unused' placeholder (rule 15).	P109	
valvebiped.bip01_l_pinkie01	ValveBiped.Bip01_L_Pinkie01	CLEAR	pinky finger, left, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		Explicit finger anatomy and side.	P109	
top_a	Top_A	CLEAR	a top garment, variant a	CLEAR	groupFile/Clothing	High		Matches Top_02 precedent.	P109	
pussparent.002_l.007	PussParent.002_L.007	CLEAR	vagina parent/root bone (truncated 'Puss'='Pussy'), left, numbered	CLEAR	groupFile/Body	High		Matches the settled finalized-calibration precedent PussParent.002_L.008 exactly, same numbered family. NOTE: PussParent.002_L.008 is a documented CALIBRATION_EXCEPTION_CANDIDATE (see PHASE2_CALIBRATION_EXCEPTION_REVIEW_TRANCHE9.txt); production classification follows the current unmodified calibration for consistency pending separate review.	P109	
hat_right_1	Hat_Right_1	CLEAR	hat garment, right, numbered	CLEAR	groupFile/Clothing	High		Explicit garment/headwear content.	P109	
bone_bed_08	bone_bed_08	OPAQUE	cryptic 'bone bed' compound, numbered, no recoverable content	NOT_APPLICABLE		Low		Matches the established bone_bed_01 OPAQUE precedent.	P109	
t2	T2	OPAQUE	bare cryptic alphanumeric code	NOT_APPLICABLE		Low		No recoverable content.	P109	
ascot.bottom_7	Ascot.Bottom_7	CLEAR	an ascot neckwear garment, bottom position, numbered	CLEAR	groupFile/Clothing	High		Explicit garment (ascot) content.	P109	
hand finger left 2a	hand finger left 2a	CLEAR	index finger, left, variant a	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		Explicit finger anatomy and side.	P109	
nyotengu head nostril right 1	Nyotengu head nostril right 1	CLEAR	nostril mechanism, right, numbered (character prefix set aside)	CLEAR	groupFile/Face/Mid Face	High		Matches the nostril right 2 sibling precedent from this tranche.	P109	
bip upperarmtwisttop l	bip upperarmtwisttop l	CLEAR	upper arm twist, top, left	CLEAR	groupFile/Arms	High		Explicit arm anatomy.	P109	
bone43	Bone43	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low		Bare numbered bone, no recoverable referent.	P109	
wep_bullet1_round	WEP_Bullet1_Round	CLEAR	a bullet/ammunition round, numbered	CLEAR	groupFile/Other	High		WEP prefix + recognized ammunition object.	P109	
fit boots	fit boots	CLEAR	a boots garment fit adjustment	CLEAR	groupFile/Clothing	High		Explicit garment (boots) content with fit-adjustment function (rule 8).	P109	
bone ring 3	bone ring 3	CLEAR	ring finger anatomy, side unspecified, numbered	NEEDS_CONTEXT		Low		Matches bone ring 06 precedent; finger anatomy clear, side unresolved.	P109	
bip01_r_thigh004	Bip01_R_Thigh004	CLEAR	thigh structural bone, right, numbered	CLEAR	groupFile/Legs	High		Standard bip thigh bone.	P109	
bip_bucket	bip_Bucket	CLEAR	a bucket prop object	CLEAR	groupFile/Other	High		Recognized prop object.	P109	
beadhangfront2	BeadHangFront2	CLEAR	a hanging bead decoration, front, numbered	CLEAR	groupFile/Clothing	High		Matches the BeadHang* sibling precedent.	P109	
boxb01	BoxB01	CLEAR	a generic box object, variant B, numbered	CLEAR	groupFile/Other	High		Matches the established Box##/BoxA1/BoxC calibration precedent.	P109	
v_dd	v_dd	OPAQUE	cryptic 'v_dd' code, no recoverable content	NOT_APPLICABLE		Low		No grounding for 'dd' in this corpus.	P109	
rbuttsmack	RButtSmack	CLEAR	a buttock smack action, right	CLEAR	groupFile/Body	High		'Smack' is an action, not a shape/size descriptor, so the plain butt->Body default applies.	P109	
head nostril right 4	head nostril right 4	CLEAR	nostril mechanism, right, numbered	CLEAR	groupFile/Face/Mid Face	High		Nose/nostril mechanism localizes to Mid Face.	P109	
right arm screw 2	Right arm screw 2	CLEAR	a screw fastener object, arm-located, right, numbered	NEEDS_CONTEXT		Low		'Screw' is a recognizable mechanical object; 'arm' may describe location rather than ownership (rule 11).	P109	
2	2	OPAQUE	pure numeric literal, zero other content	NOT_APPLICABLE		Low		Matches the established pure-numeric-literal OPAQUE precedent.	P109	
arm left finger 4 b	arm left finger 4 b	CLEAR	ring finger, left, variant b	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		Explicit finger anatomy and side.	P109	
arm right palm ctr	arm right palm ctr	CLEAR	palm anatomy, right	CLEAR	groupFile/Arms	High		Explicit palm/hand anatomy.	P109	
rbigtoe 2	rbigtoe 2	CLEAR	big toe, right, numbered	CLEAR	groupFile/Toes/RightToes	High		Explicit toe digit anatomy and side.	P109	
apron d3	Apron d3	CLEAR	apron garment, variant d3	CLEAR	groupFile/Clothing	High		Explicit garment (apron) content.	P109	
plate 1	Plate 1	PARTIAL	'plate', numbered -- materially different core readings (armor plate / dinnerware / structural plate)	NEEDS_CONTEXT		Low		Rule 22's own worked PARTIAL example word ('plate').	P109	
bipfio l finger4	BipFio L Finger4	CLEAR	ring finger, left, numbered (Fio namespace prefix set aside)	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		Rule 24: namespace prefix set aside; explicit finger anatomy and side.	P109	
browstiltupright	BrowsTiltUpRight	CLEAR	brow tilt-up mechanism, right	CLEAR	groupFile/Face/Upper Face	High		Matches BrowsTiltUpLeft precedent.	P109	
apron f1	Apron f1	CLEAR	apron garment, variant f1	CLEAR	groupFile/Clothing	High		Explicit garment (apron) content.	P109	
c_tier_c05	C_TieR_C05	CLEAR	a necktie garment control, right, variant C05	CLEAR	groupFile/Clothing	High		Matches the C_TieL_C13 sibling precedent.	P109	
third_arms_r_index2	Third_Arms_R_Index2	CLEAR	an index-finger segment on a tertiary/extra right arm, numbered	NEEDS_CONTEXT		Medium		Matches the Second_Arms nonstandard extra-limb namespace pattern; no established taxonomy mapping.	P109	
fin-rig-cape1	Fin-Rig-Cape1	CLEAR	a cape garment, Fin-Rig namespace, numbered	CLEAR	groupFile/Clothing	High		Rule 24: 'Fin-Rig' namespace prefix (parallel to Fio-Rig/Mar-Rig) set aside; explicit garment (cape) content.	P109	
leg_2.root	leg_2.root	CLEAR	leg anatomy, numbered, structural root	CLEAR	groupFile/Legs	High		Explicit leg anatomy.	P109	
leg right roll 2	leg right roll 2	CLEAR	leg anatomy, right, roll function, numbered	CLEAR	groupFile/Legs	High		Explicit leg anatomy.	P109	
