fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
kargathbladefist_bone37	kargathbladefist_Bone37	OPAQUE	"a generic numbered bone under a named-character prefix (""Kargath Bladefist""); no anatomical content in the number itself"	NOT_APPLICABLE		Low		character/model prefix is not itself semantic ownership (rule 24); the bare numbered bone carries no anatomical specificity	P11
outfit_boob_fix	OUTFIT_BOOB_FIX	CLEAR	an outfit/breast clipping-correction control	CLEAR	groupFile/Correctives	High		"explicit ""fix"" repair-purpose language"	P11
wing_left_4_1	Wing_Left_4_1	CLEAR	wing anatomy, left, numbered	CLEAR	groupFile/Wings	High		plain wing anatomy	P11
bottomhair3	BottomHair3	CLEAR	a bottom-layer hair control, numbered	CLEAR	groupFile/Hair	Medium		hair-region control	P11
leg right thigh ctr3	leg right thigh ctr3	CLEAR	right thigh control, numbered	CLEAR	groupFile/Legs	High		plain leg/thigh anatomy	P11
qwn-rig-face	Qwn-Rig-Face	CLEAR	a face-rig anchor/root control	CLEAR	groupFile/Face	Medium		plain face-rig anatomy, no specific subregion named	P11
eyes close normal	Eyes Close Normal	CLEAR	eye-close expression, normal variant	CLEAR	groupFile/Face/Eyes	High		plain eye expression	P11
key.white_24	Key.White_24	CLEAR	a piano/keyboard-key prop, white key 24	CLEAR	groupFile/Other	Medium		matches the coherent Key.<label> period-separated prop series	P11
blc	BLC	OPAQUE	unexplained bare acronym, no grounding for any expansion	NOT_APPLICABLE		Low		ungrounded acronym	P11
bone108	Bone108	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P11
half_closed	half_closed	OPAQUE	"a state descriptor (""half closed"") with no named object"	NOT_APPLICABLE		Low		state word alone, no object	P11
strap_a.02	Strap_A.02	CLEAR	a strap object, variant A.02, owner unnamed	NEEDS_CONTEXT		Medium	a strap is the same object regardless of owner; ownership alone is missing	matches the settled Strap_B.02-style rule-25 precedent	P11
piercing.anus_ring	Piercing.Anus_Ring	CLEAR	anus-ring body piercing jewelry	CLEAR	groupFile/Clothing	Medium		worn jewelry/accessory item	P11
finger3b	finger3b	CLEAR	a generic finger, unsided, numbered/lettered	CLEAR	groupFile/Fingers	Medium		plain unsided finger anatomy; side-neutral Fingers destination used per rule 11	P11
plane07	Plane07	OPAQUE	"a generic geometric ""plane"" primitive, numbered; no anatomical or functional specificity"	NOT_APPLICABLE		Low		generic primitive-geometry name	P11
music_gen_guitar_lute_a_mesh	MUSIC_GEN_Guitar_Lute_A_Mesh	CLEAR	a guitar/lute musical-instrument prop mesh	CLEAR	groupFile/Other	High		plain instrument prop	P11
throb-rear	throb-rear	CLEAR	"a pulsing (""throb"") deformation at the rear/buttock"	CLEAR	groupFile/Body Morphs	Medium		explicit pulsing/state deformation word	P11
pjcmforearmfwd75r	pJCMForeArmFwd75R	CLEAR	a joint-corrective morph (JCM) for the forearm, forward 75 degrees, right	CLEAR	groupFile/Correctives	High		explicit JCM corrective-morph naming convention	P11
bip_findex01_r	Bip_FIndex01_R	CLEAR	right index finger, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain finger anatomy	P11
depth_6	depth_6	OPAQUE	"generic ""depth"" parameter, numbered; no object named"	NOT_APPLICABLE		Low		generic parameter word, no object	P11
flm-rig-eye-ru	Flm-Rig-Eye-RU	CLEAR	an eye-rig control, right-upper (or similar) variant	CLEAR	groupFile/Face/Eyes	Medium		"""Eye"" is the explicit named region regardless of the Flm-rig internal namespace prefix"	P11
polysurface217	polySurface217	OPAQUE	a generic mesh-name artifact, no anatomical content	NOT_APPLICABLE		Low		technical mesh-name artifact	P11
headgear_l.005	Headgear_L.005	CLEAR	headgear garment, left, numbered	CLEAR	groupFile/Clothing	High		explicit named garment	P11
finger_middle_left_0	finger_middle_left_0	CLEAR	middle finger, left	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain finger anatomy	P11
ballsl01	ballsL01	CLEAR	testicle anatomy, left, numbered	CLEAR	groupFile/Body	High		structurally named genital anatomy	P11
torso brace f l	Torso brace F L	CLEAR	"a torso-positioned ""brace"" object, front, left; the brace's ownership/mechanism (support garment vs. structural rig element) is not established by ""torso"" alone"	NEEDS_CONTEXT		Low	"""torso"" names only the location, not the brace's ownership or mechanism (same owner-vs-location caution as the torso-pipe precedent)"	location named, object ownership unresolved	P11
leftinhandring	LeftInHandRing	PARTIAL	a ring object in the left hand; whether this is a held prop or a finger-posing control is unresolved	NEEDS_CONTEXT		Low	"""in hand"" suggests a held object but the exact nature (jewelry prop vs. finger pose) is not established"	held-object vs finger-pose ambiguity	P11
bipfio rcalftwist	BipFio RCalfTwist	CLEAR	right calf twist bone	CLEAR	groupFile/Legs	High		plain leg twist anatomy	P11
bip01_spine1_004	Bip01_Spine1_004	CLEAR	spine bone, segment 1, numbered variant	CLEAR	groupFile/Body	High		plain torso anatomy	P11
l bust04 tip sec	l bust04 tip sec	CLEAR	left breast jiggle/secondary-motion chain, tip, numbered	CLEAR	groupFile/Body	Medium		structural breast jiggle-chain control (ordinary posing on soft tissue, rule 6)	P11
left_19	left_19	OPAQUE	a bare side marker with a number, no named object	NOT_APPLICABLE		Low		side marker alone, no object	P11
v_weapon.left_pinky03	v_weapon.Left_Pinky03	CLEAR	viewmodel weapon-hand pinky finger, left, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		v_weapon finger controls route to the corresponding finger taxonomy (settled precedent)	P11
pot1	pot1	CLEAR	a pot prop, numbered	CLEAR	groupFile/Other	High		plain prop object	P11
l1stnc	L1stNc	OPAQUE	cryptic abbreviation, no grounding for any expansion	NOT_APPLICABLE		Low		ungrounded abbreviation	P11
bobcut.left_1	Bobcut.Left_1	CLEAR	a bob-cut hairstyle control, left, numbered	CLEAR	groupFile/Hair	High		plain hair-style anatomy	P11
eyes_tight	eyes_tight	CLEAR	eyes-tight/squint expression	CLEAR	groupFile/Face/Eyes	High		plain eye expression	P11
polysurface140	polySurface140	OPAQUE	a generic mesh-name artifact, no anatomical content	NOT_APPLICABLE		Low		technical mesh-name artifact	P11
spine03	Spine03	CLEAR	spine bone, numbered	CLEAR	groupFile/Body	High		plain torso anatomy	P11
canine_rear02	Canine_REar02	PARTIAL	"a canine creature part; the token ""REar"" could parse as ""R(ight) Ear"" or ""Rear"" (buttock/back), which are materially different readings"	NEEDS_CONTEXT		Low	the literal genuinely supports two different anatomical readings (ear vs. rear) with no way to choose between them	genuine parse ambiguity between ear and rear	P11
earring_base	Earring_Base	CLEAR	earring jewelry, base/root	CLEAR	groupFile/Clothing	High		worn jewelry/accessory item	P11
leg left thigh adj. 3	leg left thigh adj. 3	CLEAR	left thigh adjustment control, numbered	CLEAR	groupFile/Legs	High		plain leg/thigh anatomy	P11
bone-l-forearm-twist	Bone-L-ForeArm-Twist	CLEAR	left forearm twist bone	CLEAR	groupFile/Arms/LeftArm	High		plain arm twist anatomy	P11
arm right cloth 2a	arm right cloth 2a	CLEAR	right arm sleeve/cloth garment, numbered variant	CLEAR	groupFile/Clothing	High		explicit garment cloth	P11
shell.wall_9	Shell.Wall_9	OPAQUE	"ambiguous compound (""shell"" + ""wall""); could be armor, a creature shell, or an environment structure, with nothing anchoring it to the character"	NOT_APPLICABLE		Low		no single reliable referent among several unrelated possible readings	P11
gatling2	gatling2	CLEAR	a Gatling-gun weapon prop, numbered	CLEAR	groupFile/Other	High		plain weapon prop	P11
lipscornerslower	LipsCornersLower	CLEAR	lip-corner lowering expression	CLEAR	groupFile/Face/Lower Face	High		plain mouth-region expression control	P11
earring left b	earring left b	CLEAR	earring jewelry, left, variant b	CLEAR	groupFile/Clothing	High		worn jewelry/accessory item	P11
left_puckerliplo	Left_PuckerLipLo	CLEAR	lower-lip pucker, left	CLEAR	groupFile/Face/Lower Face	High		plain mouth-region expression control	P11
key.black_17	Key.Black_17	CLEAR	a piano/keyboard-key prop, black key 17	CLEAR	groupFile/Other	Medium		matches the coherent Key.<label> period-separated prop series	P11
bip_r_index_01	bip_r_index_01	CLEAR	right index finger, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain finger anatomy	P11
tail 7 jb	tail 7 JB	CLEAR	"tail bone, numbered, ""jb"" suffix unresolved"	CLEAR	groupFile/Tail	Medium		"core tail anatomy clear regardless of the unresolved ""jb"" suffix (rule 22)"	P11
