fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
belt_tassle2	Belt_Tassle2	CLEAR	a belt tassel accessory, numbered	CLEAR	groupFile/Clothing	High		worn garment accessory	P116
l_front_holster_0u_0v	l_front_holster_0u_0v	CLEAR	a holster, left front, variant	CLEAR	groupFile/Clothing	High		matches the live-Master holster family (Clothing, worn equipment)	P116
level5_root	Level5_Root	OPAQUE	a generic hierarchy-level label with a generic 'root' suffix	NOT_APPLICABLE		Low	no recoverable animator-useful referent (rule 27) -- this is the literal Rule 27's own worked example ('level2_root'), numbered	matches the Rule 27 worked example directly; note the ledger's level1_root/level3_root remain unresolved CLEAR/NEEDS_CONTEXT candidates from an earlier candidate note, not reopened here per the task's own instruction	P116
left_hand_twist3_end	left_hand_twist3_end	CLEAR	left hand twist bone, numbered, end of chain	CLEAR	groupFile/Arms/LeftArm	High		plain structural arm/hand anatomy	P116
nipplesplump	NipplesPlump	CLEAR	nipples plump (shape change)	CLEAR	groupFile/Body Morphs	High		explicit breast/nipple shape change	P116
hokage hat left 3a	hokage hat left 3a	CLEAR	Hokage hat garment, left, numbered variant	CLEAR	groupFile/Clothing	High		worn garment (named costume-hat reference set aside per rule 24)	P116
wrinkles-12	wrinkles-12	CLEAR	a skin/body wrinkle effect, numbered	CLEAR	groupFile/Body Morphs	Medium		matches the live-Master bare 'Wrinkle 01'/'Wrinkle 02' precedent (Body Morphs), distinct from the nose-specific 'nose wrinkle' Face/Mid Face template this literal does not match	P116
left middle finger 2 grip 2	Left middle finger 2 grip 2	CLEAR	left middle finger, segment 2, grip variant 2	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain sided finger anatomy	P116
claws small	Claws Small	CLEAR	claws, small (shape/size)	CLEAR	groupFile/Body Morphs	High		matches the established creature-claw-shape Body Morphs domain (ClawsHands precedent)	P116
tighten	tighten	OPAQUE	a bare 'tighten' operation with no stated subject	NOT_APPLICABLE		Low	no recoverable animator-useful referent (rule 27) -- matches the established bare 'shorten'-style caution		P116
bip_l_foot_index_01	bip_l_foot_index_01	CLEAR	left foot index toe, numbered	CLEAR	groupFile/Toes/LeftToes	High		direct toe anatomy naming	P116
valvebiped.bip01_r_calf_twist	ValveBiped.Bip01_R_Calf_Twist	CLEAR	right calf twist bone	CLEAR	groupFile/Legs	High		plain structural leg anatomy	P116
eyeslblinkmid	EyesLBlinkMid	CLEAR	left eye blink, middle variant	CLEAR	groupFile/Face/Eyes	High		eyelid mechanism	P116
headband tail left e	headband tail left e	CLEAR	headband tail, left, variant e	CLEAR	groupFile/Clothing	High		worn garment accessory	P116
flm-arma-foot-l3	Flm-ArmA-Foot-L3	CLEAR	left foot, Flm-ArmA namespace, numbered variant	CLEAR	groupFile/Legs	Medium		matches the Flm-ArmA/ArmB-Foot -> Legs precedent (namespace set aside, rule 24)	P116
wep_boltassist	WEP_BoltAssist	CLEAR	a weapon bolt-assist mechanism	CLEAR	groupFile/Other	High		'wep_' weapon convention	P116
object015	Object015	OPAQUE	generic numbered placeholder object	NOT_APPLICABLE		Low	matches the established generic 'Object###' placeholder precedent		P116
tool_gen_music_violin_bow_a_mesh	TOOL_GEN_Music_Violin_Bow_A_Mesh	CLEAR	a violin-bow instrument accessory prop	CLEAR	groupFile/Other	High		recognized generic prop	P116
table low	Table low	CLEAR	a table object, low variant	CLEAR	groupFile/Other	Medium		recognized generic furniture prop	P116
toy_bone_18	toy_bone_18	CLEAR	a toy-bone prop, numbered	CLEAR	groupFile/Other	Medium		recognized generic prop	P116
wrinkles-6	wrinkles-6	CLEAR	a skin/body wrinkle effect, numbered	CLEAR	groupFile/Body Morphs	Medium		matches the direct sibling 'wrinkles-12' this tranche (Body Morphs)	P116
beltcontrol.0014	BeltControl.0014	CLEAR	a belt control, numbered	CLEAR	groupFile/Clothing	High		worn garment/equipment	P116
lowerdrawer	LowerDrawer	CLEAR	a drawer furniture object, lower	CLEAR	groupFile/Other	Medium		recognized generic furniture prop	P116
bottomhair2	BottomHair2	CLEAR	bottom hair, numbered	CLEAR	groupFile/Hair	High		named hair feature	P116
strings 7 jb	strings 7 JB	PARTIAL	'strings' -- materially different competing readings (garment ties/drawstrings / musical-instrument strings / puppet strings), numbered	NEEDS_CONTEXT		Low	no qualifier resolves which kind of strings this is	rule 22 PARTIAL test	P116
flm-arma-swordb-n	Flm-ArmA-SwordB-N	CLEAR	a sword, Flm-ArmA namespace, variant B, 'N' qualifier	CLEAR	groupFile/Other	Medium	'N' suffix undecoded	matches the direct sibling 'flm-arma-swordb-jl' this tranche; sword content grounded regardless of namespace/suffix (rule 24)	P116
toppregnant	TopPregnant	CLEAR	top garment fit adjustment for a pregnant belly	CLEAR	groupFile/Clothing	High		matches the established garment-pregnancy-fit pattern (Body-Suit-Fit-NoUpper/pants pregnant/shirt small thigs)	P116
page1_b	Page1_B	OPAQUE	ambiguous UI/page reference with a bare letter suffix	NOT_APPLICABLE		Low	matches the established ungrounded 'page#_x' cryptic-fragment precedent		P116
eyesblinkl+eyesblinkr	EyesBlinkL+EyesBlinkR	CLEAR	combined eye-blink control, left and right	CLEAR	groupFile/Face/Eyes	High		eyelid mechanism	P116
fur_gen_bed_single_rich_b_frame_a_mesh	FUR_GEN_Bed_Single_Rich_B_Frame_A_Mesh	CLEAR	a bed-frame furniture prop	CLEAR	groupFile/Other	High		recognized generic furniture prop	P116
l_shoulder_twist_c_helper	l_shoulder_twist_c_helper	CLEAR	left shoulder twist helper, variant c	CLEAR	groupFile/Arms/LeftArm	High		plain structural arm anatomy; 'helper' does not erase the anatomical owner (rule 4)	P116
e9	E9	OPAQUE	cryptic 1-letter+number code, no content	NOT_APPLICABLE		Low	matches the established ungrounded cryptic-fragment precedent		P116
teeth none upper	Teeth None Upper	CLEAR	upper teeth, 'none' (hidden) state	CLEAR	groupFile/Face/Lower Face	High		teeth are a mouth/lower-face feature	P116
mid_left	MID_LEFT	OPAQUE	a bare positional label with no owning object	NOT_APPLICABLE		Low	no recoverable animator-useful referent (rule 27)		P116
sperm.tail_2	Sperm.Tail_2	CLEAR	a sperm-tail (flagellum) element, numbered	NEEDS_CONTEXT		Low	no Master precedent establishes whether this is a body-effect or a discrete FX/particle prop	'sperm tail' is a real, identifiable biological concept even though its taxonomy category is unresolved	P116
bip_tailc00	bip_tailC00	CLEAR	tail bone, variant c, numbered	CLEAR	groupFile/Tail	High		plain structural tail anatomy	P116
strap a 2	strap a 2	CLEAR	a strap accessory, variant a, numbered	NEEDS_CONTEXT		Medium	mount/owner is not stated	recognizable accessory object with unnamed owner (rule 22/25)	P116
h_l_index1	h_L_Index1	CLEAR	left index finger, numbered, 'H' prefix undecoded	CLEAR	groupFile/Arms/LeftArm/LeftFingers	Medium	'H' prefix undecoded	plain sided finger anatomy regardless of undecoded prefix (rule 24)	P116
case	Case	CLEAR	a case/container object	CLEAR	groupFile/Other	Medium		recognized generic object, same kind of thing regardless of contents (rule 22)	P116
wep_sight_matech2	WEP_Sight_Matech2	CLEAR	a weapon sight accessory, numbered	CLEAR	groupFile/Other	High		'wep_' weapon convention	P116
shorthair_bone_l_03	shortHair_bone_l_03	CLEAR	short-hair bone, left, numbered	CLEAR	groupFile/Hair	High		hair bone control	P116
bip_r_index	bip_r_index	CLEAR	right index finger bone	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain sided finger anatomy	P116
right_stretcher	Right_Stretcher	CLEAR	a stretch mechanism, right, limb unstated	NEEDS_CONTEXT		Medium	which limb/segment this IK-stretch mechanism serves is unstated	'stretcher' is a recognized rigging function concept (rule 22 pattern) even though its specific owner is unstated	P116
bip_hand_rotate_r	bip_Hand_Rotate_R	CLEAR	right hand rotation control	CLEAR	groupFile/Arms/RightArm	High		hand rotation is arm/wrist mechanism	P116
toy_bone_11	toy_bone_11	CLEAR	a toy-bone prop, numbered	CLEAR	groupFile/Other	Medium		recognized generic prop, matching sibling toy_bone_18	P116
wide 2 left	Wide 2 Left	OPAQUE	a bare 'wide' positional label with no stated body part or object	NOT_APPLICABLE		Low	no recoverable animator-useful referent (rule 27)		P116
side_right_9	side_right_9	OPAQUE	a bare positional label with no owning object	NOT_APPLICABLE		Low	matches the established bare 'side_right_N' cryptic-fragment precedent		P116
open a	Open A	PARTIAL	a bare 'open' -- materially different competing readings across this corpus (anus/cervix/mouth/eyes/door all use bare 'open' with different owners), variant a	NEEDS_CONTEXT		Low	no qualifier identifies what opens	unlike 'jiggle'/'lift', bare 'open' does not have one stable reading in this corpus (rule 22 PARTIAL test)	P116
bottomlipup	BottomLipUp	CLEAR	bottom lip, up	CLEAR	groupFile/Face/Lower Face	High		lip is a Lower Face mechanism	P116
key.black_27	Key.Black_27	CLEAR	a piano/keyboard black key, numbered	CLEAR	groupFile/Other	Medium		matches this batch's Key.* keyboard-key family (Other)	P116
adrenaline_wing1	adrenaline_wing1	PARTIAL	an 'adrenaline wing' -- materially different competing readings (creature wing / vehicle spoiler-like effect object), numbered	NEEDS_CONTEXT		Low	no live-Master precedent for 'adrenaline' in either direction	rule 22 PARTIAL test	P116
titty outline	Titty Outline	CLEAR	breast outline/contour	CLEAR	groupFile/Body Morphs	High		explicit breast shape control	P116
scrotumstretchl	ScrotumStretchL	CLEAR	scrotum stretch, left	CLEAR	groupFile/Body Morphs	High		matches the extensive live-Master scrotum family (Body Morphs)	P116
fit pants	fit pants	CLEAR	pants fit adjustment	CLEAR	groupFile/Clothing	High		garment-specific fit control stays with the garment (rule 8)	P116
right_9	right_9	OPAQUE	a bare 'right' positional label with no owning object	NOT_APPLICABLE		Low	matches the established bare 'right_N' cryptic-fragment precedent		P116
left_stretch	left_stretch	CLEAR	a stretch mechanism, left, limb unstated	NEEDS_CONTEXT		Medium	which limb/segment this stretch mechanism serves is unstated	matches the direct sibling 'right_stretcher' this tranche	P116
g5	G5	OPAQUE	cryptic 1-letter+number code, no content	NOT_APPLICABLE		Low	matches the established ungrounded cryptic-fragment precedent		P116
headband tail right e	headband tail right e	CLEAR	headband tail, right, variant e	CLEAR	groupFile/Clothing	High		worn garment accessory, matching direct sibling headband tail left e	P116
key.white_39	Key.White_39	CLEAR	a piano/keyboard white key, numbered	CLEAR	groupFile/Other	Medium		matches this batch's Key.* keyboard-key family	P116
lever.suctioncup	Lever.SuctionCup	CLEAR	a lever with a suction-cup end	CLEAR	groupFile/Other	High		matches the live-Master bare 'Lever' precedent, with a descriptive qualifier	P116
v_weapon.right_middle02	v_weapon.Right_Middle02	CLEAR	right middle finger, numbered, weapon-grip namespace	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain sided finger anatomy	P116
zipper.boot_left	Zipper.Boot_Left	CLEAR	a boot zipper, left	CLEAR	groupFile/Clothing	High		garment fastener	P116
arm left shoulder ctr 1	arm left shoulder ctr 1	CLEAR	left shoulder, 'ctr' variant, numbered	CLEAR	groupFile/Arms/LeftArm	Medium	'ctr' qualifier undecoded	plain structural arm/shoulder anatomy regardless of undecoded qualifier (rule 24)	P116
bip_ear4_r	bip_Ear4_R	CLEAR	right ear, numbered	CLEAR	groupFile/Face/Ears	High		ear anatomy	P116
anuspucker	AnusPucker	CLEAR	anus pucker (shape/state)	CLEAR	groupFile/Body Morphs	High		explicit genital shape/state change	P116
bottle1_liquid	bottle1_liquid	CLEAR	a bottle prop, liquid-level control, numbered	CLEAR	groupFile/Other	Medium		recognized generic prop	P116
torch4	Torch4	CLEAR	a torch (light prop), numbered	CLEAR	groupFile/Other	High		recognized generic prop	P116
stomp-2	stomp-2	CLEAR	a stomp action/reaction, numbered	NEEDS_CONTEXT		Low	which limb/whole-body owns this stomp action, and its taxonomy destination, are unestablished	ordinary recognizable action concept (rule 22 category F) with no Master precedent to resolve destination	P116
helperbody1r	helperBody1R	OPAQUE	a generic 'helper'+'body' label with no specific region identified, numbered, right	NOT_APPLICABLE		Low	'body' does not specify which region (rule 27 generic-label caution)		P116
valvebiped.bip01_r_pinkie02	ValveBiped.Bip01_R_Pinkie02	CLEAR	right pinky finger, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain sided finger anatomy	P116
leg right boot tassle 6a	leg right boot tassle 6a	CLEAR	boot tassel accessory, right leg, numbered	CLEAR	groupFile/Clothing	High		worn garment accessory	P116
bow left 3e	bow left 3e	PARTIAL	a 'bow' -- materially different competing readings (decorative bow / archery bow / ship's bow), left, numbered	NEEDS_CONTEXT		Low	no qualifier resolves which sense applies	matches the settled 'bow' PARTIAL precedent	P116
key 3	Key 3	CLEAR	a piano/keyboard key, numbered	CLEAR	groupFile/Other	Medium		matches this batch's Key.* keyboard-key family	P116
finger_pinky_left_1	finger_pinky_left_1	CLEAR	left pinky finger, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain sided finger anatomy	P116
nippoke05	NipPoke05	CLEAR	nipple poke (shape/pose), numbered	CLEAR	groupFile/Body Morphs	High		explicit breast/nipple shape change	P116
object44	Object44	OPAQUE	generic numbered placeholder object	NOT_APPLICABLE		Low	matches the established generic 'Object##' placeholder precedent		P116
bh444	Bh444	OPAQUE	cryptic letter+number fragment, no grounding	NOT_APPLICABLE		Low	matches the established ungrounded Bh##.*-style cryptic-fragment precedent		P116
arm_rotate1_r	Arm_Rotate1_R	CLEAR	right arm rotation control, numbered	CLEAR	groupFile/Arms/RightArm	High		plain structural arm anatomy	P116
crush-17	crush-17	CLEAR	a 'crush' function, numbered, object unstated	NEEDS_CONTEXT		Medium	object crushed is unstated	'crush' is an explicitly accepted bare-function word (rule 22) with one stable reading and no realistic competing sense	P116
