fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
gag_r_01	Gag_R_01	CLEAR	a mouth gag (worn restraint item), right, numbered	CLEAR	groupFile/Clothing	Medium		worn accessory	P25
bogen	Bogen	PARTIAL	"Bogen" (German for "bow"/arc)	NEEDS_CONTEXT		Low	materially different core senses (archery bow / curved arc / other), matching the English "bow" ambiguity	foreign word with the same multi-sense ambiguity as "bow"	P25
cock_09	Cock_09	CLEAR	penis (genital anatomy), numbered	CLEAR	groupFile/Body	High		plain structural genital anatomy	P25
tenta_b_1_r	tenta_b_1_R	CLEAR	tentacle, numbered, right	NEEDS_CONTEXT		Medium	no established Master destination convention exists for tentacle appendages (Tranche 2 precedent)	tentacle anatomy is clear; owning destination is not established	P25
longear_bone_l_03	longear_bone_l_03	CLEAR	a long ear (creature ear anatomy), left, numbered	CLEAR	groupFile/Face/Ears	High		species-neutral ear anatomy (rule 18)	P25
bip_middlebrow	bip_middlebrow	CLEAR	middle eyebrow, unsided	CLEAR	groupFile/Face/Upper Face	High		plain eyebrow anatomy	P25
school_bowtie	School_Bowtie	CLEAR	a bowtie on a school costume	CLEAR	groupFile/Clothing	High		"bowtie" explicitly disambiguates "bow" as a garment accessory	P25
eye angry r	Eye Angry R	CLEAR	eye angry expression, right	CLEAR	groupFile/Face/Eyes	High		plain eye expression control	P25
spine upper_r	spine upper_R	CLEAR	an upper-spine control, right-qualified	NEEDS_CONTEXT		Medium	no garment/hair-object noun is present to establish ownership one way or the other (rule 14's bare-spine branch)	bare spine literal with no ownership evidence	P25
rough_small_2	rough_small_2	OPAQUE	"rough" and "small" descriptors, no object named	NOT_APPLICABLE		Low		no anchor object for the descriptors	P25
page1_e	Page1_E	CLEAR	a keyboard-prop page key, E	CLEAR	groupFile/Other	High		matches the coherent "Page<N>_<letter>" series	P25
r ulip a	R Ulip A	PARTIAL	right lip control with an undecoded "U" qualifier, variant a	CLEAR	groupFile/Face/Lower Face	Medium	the "U" prefix does not resolve to a grounded word (parallel to the Dlid/Ulid cryptic-prefix pattern)	"lip" is the clear anatomical owner regardless of the undecoded "U" prefix	P25
wep_fx_light1	WEP_FX_Light1	CLEAR	a weapon light effect, numbered	CLEAR	groupFile/Other	High		weapon effect, matching the established weapons-to-Other precedent	P25
baffle_bottom.front	baffle_bottom.Front	CLEAR	a baffle (mechanical/environment object), bottom, front	CLEAR	groupFile/Other	Medium		names a recognized mechanical/prop object	P25
bone36	Bone36	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P25
leg4	leg4	CLEAR	leg, numbered	CLEAR	groupFile/Legs	High		plain leg anatomy	P25
flm-arma-swordb-cl2	Flm-ArmA-SwordB-CL2	CLEAR	a sword (weapon), variant B, sub-part	CLEAR	groupFile/Other	High		"Sword" is grounded content independent of the Flm-ArmA namespace prefix (rule 24)	P25
eye_down_l	Eye_down_L	CLEAR	left eye looking down	CLEAR	groupFile/Face/Eyes	High		ordinary eye-posing control	P25
shell.wall_43	Shell.Wall_43	CLEAR	a "shell" structure's wall segment, numbered	CLEAR	groupFile/Other	High		names a recognized environment/prop object; sibling of Shell.Wall_28 confirms the series	P25
facesmall	FaceSmall	CLEAR	face size descriptor, small	CLEAR	groupFile/Body Morphs	Medium		explicit size descriptor on the character's own body	P25
bulgeanimsmall1	BulgeAnimSmall1	CLEAR	bulge shape animation, small, numbered	CLEAR	groupFile/Body Morphs	High		explicit shape/size language on the character's own body	P25
nosie6	Nosie6	CLEAR	nose (informal spelling "Nosie"), numbered	CLEAR	groupFile/Face/Mid Face	Medium	reading "Nosie" as "Nose"	obvious informal spelling of "nose"	P25
pad3_4	pad3_4	PARTIAL	a "pad", numbered	NEEDS_CONTEXT		Low	"pad" has materially different core senses, matching the Tranche 2 "pad" precedent	bare multi-sense word	P25
bone_skin_096	Bone_skin_096	OPAQUE	a generic skin-weight/bind-related bone, no anatomical region named	NOT_APPLICABLE		Low		no functional or regional content beyond a generic technical bone	P25
v_weapon.lighter_flame3	v_weapon.lighter_flame3	CLEAR	a lighter (recognized real-world object), flame, numbered	CLEAR	groupFile/Other	High		names a recognized real-world handheld prop object	P25
key 8	Key 8	CLEAR	a numbered preset/key slot in the established keyframe-preset series	NEEDS_CONTEXT		Medium	the exact pose/state it keys is unstated	series membership is CLEAR (rule 23); target object is not named	P25
crow_2.clavical_l	Crow_2.Clavical_L	CLEAR	left clavicle (misspelled "Clavical") on a crow model	NEEDS_CONTEXT		Medium	a shoulder-girdle bone on a bird is not automatically Wings by elimination (rule 18); the literal does not itself say "wing"	clavicle anatomy is clear; Arms-vs-Wings ownership is not established for this bird model	P25
bone100	Bone100	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P25
cup.pivot_right	Cup.Pivot_Right	PARTIAL	a "cup", pivot mechanism, right	NEEDS_CONTEXT		Low	"cup" has materially different core senses (bra cup / drinking cup / mechanical cup) per rule 22's own example	bare multi-sense word, no grounding to pick a reading	P25
head skull right	Head Skull Right	CLEAR	bare structural skull reference, right	CLEAR	groupFile/Body	High		bare skull with no specific facial feature defaults to Body (rule 13)	P25
valvebiped.bip01_r_calftwist1	ValveBiped.Bip01_R_CalfTwist1	CLEAR	right calf twist bone, standard ValveBiped naming	CLEAR	groupFile/Legs	High		twist is not corrective evidence (rule 3); plain leg anatomy	P25
mila unusedopt-head-dummy	Mila unusedopt-head-dummy	CLEAR	self-declared unused head-dummy control	CLEAR	groupFile/Useless	High		self-declared "unused" takes priority over the anatomical referent (rule 15)	P25
bone_legrl2	Bone_LegRL2	CLEAR	leg, right-side, numbered	CLEAR	groupFile/Legs	Medium		plain leg anatomy	P25
right index proximal	Right Index Proximal	CLEAR	right index finger, proximal segment	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain finger anatomy	P25
key.minus	Key.MINUS	CLEAR	a keyboard-prop key, Minus	CLEAR	groupFile/Other	High		matches the coherent "Key.<label>" keyboard-prop series	P25
bone forearm	bone forearm	CLEAR	forearm, plain structural	CLEAR	groupFile/Arms	High		plain forearm anatomy	P25
balls-tighten	balls-tighten	CLEAR	testicle "tighten" soft-tissue state	CLEAR	groupFile/Body Morphs	High		direction word on anatomy with no ordinary skeletal joint	P25
generichuman_l_nostriljnt	GenericHuman_l_nostrilJnt	CLEAR	left nostril joint	CLEAR	groupFile/Face/Mid Face	High		"GenericHuman" is a rig-template prefix (rule 24); plain nose anatomy	P25
bip01-r-foretwist003	Bip01-R-ForeTwist003	CLEAR	right forearm twist bone, numbered	CLEAR	groupFile/Arms	High		twist is not corrective evidence (rule 3); plain forearm anatomy	P25
l ujacketa c phy	L uJacketA c Phy	CLEAR	a jacket physics-simulation control, variant A, sub-part c, left	CLEAR	groupFile/Clothing	High		"Jacket" is explicit; "Phy" matches the established physics-sim clothing-collar naming pattern	P25
page2_a	Page2_A	CLEAR	a keyboard-prop page key, A	CLEAR	groupFile/Other	High		matches the coherent "Page<N>_<letter>" series	P25
canine_rbackleg2	Canine_RBackLeg2	CLEAR	a canine's right back leg, numbered	CLEAR	groupFile/Legs	High		limb count/species does not change destination (rule 19); sibling of canine_lbackleg2	P25
arm.left_length	Arm.Left_Length	CLEAR	left arm length descriptor	CLEAR	groupFile/Body Morphs	High		explicit size descriptor on the character's own body	P25
bone144	Bone144	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P25
bellyinflateleotard1	BellyInflateLeotard1	CLEAR	a belly-inflate fit adjustment for a leotard, numbered	CLEAR	groupFile/Clothing	High		explicit garment name ("Leotard") grounds this as garment-owned, matching the established PantsBellyInflate/SpeedoBellyInflate Master precedent	P25
prf_sakura_costume_1	prf_sakura_costume_1	CLEAR	a costume, numbered	CLEAR	groupFile/Clothing	High		"sakura" is a character prefix (rule 24); "costume" is the grounded content	P25
valvebiped.w_adrenaline	ValveBiped.w_adrenaline	CLEAR	an adrenaline item/effect	CLEAR	groupFile/Other	Medium	the "w_" prefix is not grounded	"adrenaline" is a recognizable real-world/game item concept	P25
opt_hand_left_pinky2	OPT_Hand_Left_Pinky2	CLEAR	left pinky finger, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain finger anatomy	P25
headroot	HeadRoot	CLEAR	bare structural head root	CLEAR	groupFile/Body	High		bare head defaults to Body (rule 13); root/origin designation does not change this (rule 6)	P25
blanket clean	Blanket clean	CLEAR	a blanket (recognized real-world object), clean variant	CLEAR	groupFile/Other	High		names a recognized real-world prop object	P25
