fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
bip_tail_a_07	bip_tail_a_07	CLEAR	tail, variant a, numbered	CLEAR	groupFile/Tail	High		explicit tail anatomy	P60
crush-20	crush-20	CLEAR	"a ""crush"" deformation state, numbered"	NEEDS_CONTEXT		Low	owning object for the crush deformation is not stated	stable deformation concept even without a named owner	P60
egg.wall_2	Egg.Wall_2	CLEAR	an egg-shaped wall structure segment, numbered	CLEAR	groupFile/Other	Medium		recognized environment/structure object, matches the shell.wall pattern	P60
beadhangfrontduo a3	BeadHangFrontDuo A3	CLEAR	a hanging bead accessory, front, duo, variant	CLEAR	groupFile/Clothing	Medium		recognized worn jewelry/accessory	P60
midshirtexpand	MidShirtExpand	CLEAR	a shirt, mid, expand (garment-fit deformation)	CLEAR	groupFile/Clothing	High		explicit worn clothing item	P60
belt_22	belt_22	CLEAR	a belt, numbered	CLEAR	groupFile/Clothing	High		explicit worn clothing accessory	P60
key.white_53	Key.White_53	CLEAR	a white piano/keyboard key, numbered	CLEAR	groupFile/Other	High		matches the settled Key.White/Key.Black coherent keyboard-prop series	P60
jacketbellyinflate	JacketBellyInflate	CLEAR	a jacket, belly, inflate (deformation)	CLEAR	groupFile/Clothing	High		explicit worn clothing item	P60
brows-cheerful	brows-cheerful	CLEAR	eyebrows, cheerful expression	CLEAR	groupFile/Face/Upper Face	High		explicit eyebrow anatomy	P60
bas.right_2	BAS.Right_2	OPAQUE	"cryptic abbreviation (""BAS""), right, numbered; no recoverable object or function despite a coherent dot-notation sibling series"	NOT_APPLICABLE		Low		"the sibling series confirms a real designed system but does not itself reveal what ""BAS"" names"	P60
bip_back_jacket_l	bip_back_jacket_L	CLEAR	a jacket, back, left	CLEAR	groupFile/Clothing	High		explicit worn clothing item	P60
neck0	Neck0+neck0	CLEAR	neck, numbered	CLEAR	groupFile/Body	High		central torso anatomy	P60
arm right shoulder 2 ctr.001	arm right shoulder 2 ctr.001	CLEAR	right shoulder, numbered, control variant	CLEAR	groupFile/Arms	High		ordinary structural anatomy	P60
pcylinder12	pCylinder12	CLEAR	a cylinder (generic real geometric object), numbered	CLEAR	groupFile/Other	Medium		"matches the settled Box10/Box22 ""genericity is not opacity"" precedent"	P60
c dlip	C Dlip	CLEAR	"lower (""down"") lip, variant c"	CLEAR	groupFile/Face/Lower Face	Medium		matches the settled lipul/lipur/lipdl/lipdr coherent shorthand template	P60
tentaclebottom1	TentacleBottom1	CLEAR	a tentacle (creature appendage), bottom, numbered	CLEAR	groupFile/Other	Medium		recognized creature-appendage term with no dedicated taxonomy group	P60
taurenmale_hd_bone_66	taurenmale_hd_bone_66	OPAQUE	generic numbered bone on a creature prefix, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P60
leftnasolabialfurrow	LeftNasolabialFurrow	CLEAR	nasolabial furrow (nose-to-mouth fold), left	CLEAR	groupFile/Face/Mid Face	Medium		specific recognized anatomical term anchored on the nose region	P60
ei	EI	OPAQUE	bare two-letter code, no object or function named	NOT_APPLICABLE		Low		no interpretable content	P60
crow_2.humerus_l	Crow_2.Humerus_L	CLEAR	humerus (the wing's upper bone in a bird), left, on a bird (crow) prefix	CLEAR	groupFile/Wings	High		humerus is uniquely a wing bone in birds, unlike phalanges which occur in both wing and foot (rule 18's caution does not apply here)	P60
beadhangbackroot	BeadHangBackRoot	CLEAR	a hanging bead accessory, back, root	CLEAR	groupFile/Clothing	Medium		recognized worn jewelry/accessory	P60
bone39	Bone39	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P60
prop_01	prop_01	OPAQUE	"a generic ""prop"" placeholder, numbered; no specific real object named"	NOT_APPLICABLE		Low		bare generic technical label, unlike a named real object	P60
ass bone_r	ass bone_R	CLEAR	buttock, bone, right	CLEAR	groupFile/Body	High		structural buttock anatomy	P60
sperm.tail_4	Sperm.Tail_4	CLEAR	a sperm-cell tail (novelty physics prop), numbered	CLEAR	groupFile/Other	Medium		a novelty simulated prop, not the character's own anatomical tail	P60
bip_r_horn_a	bip_r_horn_a	CLEAR	a horn, right, variant a	CLEAR	groupFile/Other	High		species-neutral anatomical word, settled rule-18 precedent	P60
bone_skin_095	Bone_skin_095	OPAQUE	a generic skin-deformation bone, numbered; no anatomical location named	NOT_APPLICABLE		Low		bare numbered bone label with a generic rigging qualifier	P60
bulge-3	Bulge-3	CLEAR	"a ""bulge"" shape deformation, numbered"	NEEDS_CONTEXT		Low	owning object for the bulge is not stated	stable deformation concept even without a named owner	P60
bone_softchair_low	bone_softchair_low	CLEAR	a chair (real object/furniture), soft, low, on a bone prefix	CLEAR	groupFile/Other	Medium		recognized real-world object	P60
wrinkle_small_2	wrinkle_small_2	CLEAR	a small skin wrinkle, numbered	NEEDS_CONTEXT		Low	the body location of the wrinkle is not stated	stable skin-deformation concept even without a named location	P60
tailright2_5	TailRight2_5	CLEAR	tail, right, numbered	CLEAR	groupFile/Tail	High		explicit tail anatomy	P60
toplid_l3	toplid_L3	CLEAR	upper eyelid, left, numbered	CLEAR	groupFile/Face/Eyes	High		explicit eyelid anatomy	P60
feather 1b	feather 1b	CLEAR	a feather (real material/object), variant	CLEAR	groupFile/Other	Medium		bare feather with no named owner defaults to a generic real-object reading	P60
bip01_neck012	Bip01_Neck012	CLEAR	neck, numbered segment	CLEAR	groupFile/Body	High		central torso anatomy	P60
key.leftcommand	Key.LeftCommand	CLEAR	the Left Command keyboard key	CLEAR	groupFile/Other	High		matches the settled Key.White/Key.Black coherent keyboard-prop series	P60
shell.wall_47	Shell.Wall_47	CLEAR	a shell/wall structure segment, numbered	CLEAR	groupFile/Other	Medium		recognized environment/structure object, established shell.wall series	P60
l ucorin	L Ucorin	OPAQUE	"cryptic fragment (""Ucorin""), left; no recoverable anatomical or functional content"	NOT_APPLICABLE		Low		no reliable core referent	P60
rwing07	RWing07	CLEAR	a wing, right, numbered	CLEAR	groupFile/Wings	High		explicit wing anatomy	P60
fringe 18	fringe 18	CLEAR	a hair fringe, numbered	CLEAR	groupFile/Hair	High		recognized hairstyle element	P60
pb_l_cmy01_bhair_4	pb_L_CMY01_BHair_4	CLEAR	"hair (""BHair""), left, numbered, on an internal namespace prefix"	CLEAR	groupFile/Hair	Medium		"internal namespace set aside (rule 24); ""hair"" is the explicit grounded content"	P60
door up right	Door up right	CLEAR	a door (real object), up, right	CLEAR	groupFile/Other	High		recognized environment/structure object	P60
ebinnerupperl	EBInnerUpperL	CLEAR	"eyebrow (""EB"" abbreviation), inner, upper, left"	CLEAR	groupFile/Face/Upper Face	Medium		"""EB"" is the recognized eyebrow abbreviation established in the corpus"	P60
jacket_border_3_l	jacket_border_3_L	CLEAR	a jacket, border, left, numbered	CLEAR	groupFile/Clothing	High		explicit worn clothing item	P60
taurenmale_hd_bone_61	taurenmale_hd_bone_61	OPAQUE	generic numbered bone on a creature prefix, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P60
bonelow01	BoneLow01	OPAQUE	"a ""bone""+""low"" compound, numbered; no anatomical location named"	NOT_APPLICABLE		Low		generic technical bone label with a positional adjective	P60
palmlmizin	PalmLMizin	PARTIAL	"palm, left; ""Mizin"" qualifier unresolved"	CLEAR	groupFile/Arms/LeftArm/LeftCarpals	High	"""Mizin"" is an actual undecoded token in the literal"	matches the calibration-documented Mizin palm-control worked example exactly	P60
head eyeiris right	head eyeiris right	CLEAR	eye iris, right	CLEAR	groupFile/Face/Eyes	High		explicit eye anatomy	P60
hand_rotate1_r	Hand_Rotate1_R	CLEAR	hand rotation, right, numbered	CLEAR	groupFile/Arms	High		whole-hand control, not a specific carpal/finger	P60
bone_legfr2	Bone_LegFR2	CLEAR	leg, variant FR, numbered, on a generic bone prefix	CLEAR	groupFile/Legs	Medium		"""leg"" is the explicit grounded anatomical content"	P60
ropebelt_tassel_front_4	RopeBelt_Tassel_Front_4	CLEAR	a rope belt with a tassel, front, numbered	CLEAR	groupFile/Clothing	High		explicit worn clothing accessory	P60
bippbg	BipPBG	OPAQUE	"cryptic fragment (""PBG"") on a biped prefix; no recoverable anatomical or functional content"	NOT_APPLICABLE		Low		no reliable core referent	P60
shorthair_bone_l_04	shortHair_bone_l_04	CLEAR	short hair, left, numbered	CLEAR	groupFile/Hair	High		explicit hair anatomy	P60
third_arms_r_middle1	Third_Arms_R_Middle1	CLEAR	"a middle finger, right, on a supernumerary (""third"") arm set, numbered"	CLEAR	groupFile/Arms/RightArm/RightFingers	Medium		matches the settled third-arm-thumb precedent; grounded finger content classified normally per rule 24	P60
mar-rig-eye-r	Mar-Rig-Eye-R	CLEAR	"an ""eye"" element within the internal ""Mar-Rig"" namespace, right"	CLEAR	groupFile/Face/Eyes	Medium		internal namespace set aside (rule 24); matches the settled Fio-Rig-Eye-R pattern	P60
tear up r	Tear up R	CLEAR	a tear/crying effect, up, right	CLEAR	groupFile/Face/Expressions	Medium		"matches the settled ""tears"" cosmetic-effect Face/Expressions precedent (Tranche 5 QA)"	P60
l shinroll	l shinRoll	CLEAR	shin, roll, left	CLEAR	groupFile/Legs	High		plain structural anatomy	P60
arm right shoulder ctrl 1	arm right shoulder ctrl 1	CLEAR	right shoulder, numbered	CLEAR	groupFile/Arms	High		ordinary structural anatomy	P60
valvebiped.hinge1	ValveBiped.hinge1	OPAQUE	a generic rig hinge constraint, numbered; no anatomical location or specific object named	NOT_APPLICABLE		Low		biped-rig utility term, not a located anatomical feature or standalone prop	P60
wep_m203_railsight2	WEP_M203_RailSight2	CLEAR	an M203 grenade launcher rail sight (weapon attachment), numbered	CLEAR	groupFile/Other	High		recognized real-world weapon and attachment	P60
capeflap2.r	CapeFlap2.R	CLEAR	a cape flap, right, numbered	CLEAR	groupFile/Clothing	High		explicit worn clothing item	P60
shine2	shine2	CLEAR	"a ""shine"" material/lighting effect, numbered"	NEEDS_CONTEXT		Low	owning object for the shine effect is not stated	stable material/lighting concept even without a named owner	P60
bas.rear_center_3	BAS.Rear_Center_3	OPAQUE	"cryptic abbreviation (""BAS""), rear center, numbered; no recoverable object or function despite a coherent dot-notation sibling series"	NOT_APPLICABLE		Low		"the sibling series confirms a real designed system but does not itself reveal what ""BAS"" names"	P60
leg right std	leg right StD	PARTIAL	"leg, right; ""StD"" qualifier unresolved"	CLEAR	groupFile/Legs	High	"""StD"" is an actual undecoded token in the literal"	"matches the palm/Mizin-style PARTIAL pattern; ""leg"" independently grounds the destination"	P60
taurenmale_hd_bone_57	taurenmale_hd_bone_57	OPAQUE	generic numbered bone on a creature prefix, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P60
fin-rig-eye-ru	Fin-Rig-Eye-RU	CLEAR	"an ""eye"" element within the internal ""Fin-Rig"" namespace, right variant"	CLEAR	groupFile/Face/Eyes	Medium		internal namespace set aside (rule 24); matches the settled Fio-Rig-Eye-R / Mar-Rig-Eye-R pattern	P60
