fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
bone middle 08	bone middle 08	OPAQUE	generic numbered bone, positional qualifier	NOT_APPLICABLE		Medium		no specific anatomy named	P137
fur_gen_bed_single_rich_a_mesh.001	FUR_GEN_Bed_Single_Rich_A_Mesh.001	CLEAR	bed furniture prop mesh, numbered	CLEAR	groupFile/Other	Medium		recognized furniture/prop object	P137
dyng head rope2 02	dyng head rope2 02	CLEAR	a rope accessory, numbered	NEEDS_CONTEXT		Low		recognizable object, owner/qualifiers unresolved	P137
rag2	rag2	CLEAR	rag cloth prop, numbered	CLEAR	groupFile/Other	Low		recognized prop object	P137
lipsdepressorsbig	lipsdepressorsbig	CLEAR	lip-depressor muscles, large	CLEAR	groupFile/Face/Lower Face	Medium		grounded anatomical mouth-muscle term	P137
bg1	BG1	OPAQUE	cryptic ungrounded code	NOT_APPLICABLE		Low		no recoverable animator-useful referent	P137
bip_l_pinky_03	bip_l_pinky_03	CLEAR	left pinky finger, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		explicit finger anatomy	P137
bip armpitbase l	bip armpitbase l	CLEAR	armpit base, left	CLEAR	groupFile/Arms	High		structural armpit anatomy	P137
sidelockleftroot	SideLockLeftRoot	CLEAR	sidelock hairstyle root/anchor, left	CLEAR	groupFile/Hair	Medium		named hairstyle	P137
bip_pussybottom	bip_PussyBottom	CLEAR	vaginal anatomy, bottom region	CLEAR	groupFile/Body	Medium		positional qualifier only, no shape/state word; direct-pose structural sexual anatomy per current doctrine; FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE	P137
bip_tie_3_l	bip_Tie_3_L	CLEAR	necktie garment, left, numbered	CLEAR	groupFile/Clothing	High		garment accessory	P137
turet	turet	CLEAR	turret prop (accepted misspelling)	CLEAR	groupFile/Other	Medium		recognized weapon/vehicle prop	P137
unused135	unused135	CLEAR	self-declared unused placeholder	CLEAR	groupFile/Useless	High		self-declared unused (rule 15)	P137
bhr47	BhR47	OPAQUE	cryptic ungrounded abbreviation+number+side code	NOT_APPLICABLE		High		matches established Bh##.* cryptic-code precedent	P137
wep_m203_nade	WEP_M203_Nade	CLEAR	weapon grenade	CLEAR	groupFile/Other	High		recognized weapon prop	P137
nyotengu head forehead right	Nyotengu head forehead right	CLEAR	forehead, right (character prefix set aside)	CLEAR	groupFile/Face/Upper Face	High		localized brow/forehead mechanism	P137
outfit-sock	Outfit-Sock	CLEAR	sock garment	CLEAR	groupFile/Clothing	High		garment item	P137
l ujacketc spo	L uJacketC Spo	CLEAR	jacket, physics variant, left	CLEAR	groupFile/Clothing	High		garment cloth-sim control	P137
legpeopledifferencefinger2_r	LegPeopleDifferenceFinger2_R	CLEAR	toe (cross-limb finger-name convention), right, numbered	CLEAR	groupFile/Toes	Medium		established cross-limb digit-naming template (leg+finger-name = toe)	P137
asagi_costume_1_f	asagi_costume_1_F	CLEAR	costume garment (character prefix), numbered, variant	CLEAR	groupFile/Clothing	High		garment item	P137
bipflm lthightwist	BipFlm LThighTwist	CLEAR	left thigh twist (namespace set aside)	CLEAR	groupFile/Legs	High		explicit thigh content	P137
polysurface36	polySurface36	OPAQUE	DCC default primitive name	NOT_APPLICABLE		High		DCC-authoring residue, no independent evidence	P137
unused.049	unused.049	CLEAR	self-declared unused placeholder	CLEAR	groupFile/Useless	High		self-declared unused (rule 15)	P137
grip.005	grip.005	CLEAR	a grip function/object, numbered	NEEDS_CONTEXT		Medium		recognizable object/function, owner unresolved	P137
ropebelt_tassel_back_3	RopeBelt_Tassel_Back_3	CLEAR	rope-belt tassel decoration, positional, numbered	CLEAR	groupFile/Clothing	High		garment decoration	P137
ulip_5	ULip_5	CLEAR	upper lip, numbered	CLEAR	groupFile/Face/Lower Face	Medium		"U"=upper abbreviation, localized mouth mechanism	P137
assimpactpushup	AssImpactPushUp	CLEAR	buttock impact/reaction push	CLEAR	groupFile/Body Morphs	High		matches established Ass-Smack/Butt-Smack impact-reaction precedent (Tranche 12 self-correction)	P137
valvebiped.r_collar	Valvebiped.R_collar	CLEAR	structural clavicle bone (ValveBiped skeleton convention), right	CLEAR	groupFile/Arms	High		established ValveBiped-prefixed collar-clavicle-to-Arms precedent	P137
bip_l_lipupper0	bip_l_lipupper0	CLEAR	upper lip, left, numbered	CLEAR	groupFile/Face/Lower Face	High		localized mouth/lip mechanism	P137
pinky ringer	Pinky ringer	PARTIAL	"ringer" -- ring-finger reference vs unrelated ringer/bell mechanism, pinky	NEEDS_CONTEXT		Low	materially different core readings	unresolved ringer polysemy	P137
page1_c	Page1_C	CLEAR	book-page prop, numbered, variant	CLEAR	groupFile/Other	Medium		recognized prop object	P137
dec_gen_wagon_caravan_a_mesh_barrels	DEC_GEN_Wagon_Caravan_A_Mesh_Barrels	CLEAR	wagon/barrel props	CLEAR	groupFile/Other	High		recognized environment prop	P137
knee_twist_l	knee_twist_l	CLEAR	knee twist, left	CLEAR	groupFile/Legs	High		plain structural leg anatomy	P137
right ring finger 1	Right ring finger 1	CLEAR	right ring finger, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		explicit finger anatomy	P137
bip_r_cloth_c_01	bip_r_cloth_c_01	CLEAR	cloth-sim bone, right, variant, numbered	CLEAR	groupFile/Clothing	High		garment cloth-sim bone	P137
sarah_soft_chair_rigged	sarah_soft_chair_rigged	CLEAR	chair prop (scene-specific name)	CLEAR	groupFile/Other	Medium		recognized furniture prop	P137
fringe 5	fringe 5	CLEAR	fringe hair, numbered	CLEAR	groupFile/Hair	High		established fringe hair template	P137
bottle4	bottle4	CLEAR	bottle prop, numbered	CLEAR	groupFile/Other	High		recognized prop object	P137
beltcontrolbucle	BeltControlBucle	CLEAR	belt buckle control (accepted misspelling)	CLEAR	groupFile/Clothing	High		garment accessory	P137
r index 03	r index 03	CLEAR	right index finger, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		explicit finger anatomy	P137
x_shift_4	x_shift_4	OPAQUE	generic axis-shift operation, numbered	NOT_APPLICABLE		High		no recoverable referent (rule 27)	P137
bone index 08	bone index 08	CLEAR	index finger, numbered, side-neutral	CLEAR	groupFile/Fingers	Medium		no side marker, side-neutral finger destination (rule 11)	P137
bone middle 05	bone middle 05	CLEAR	middle finger, numbered, side-neutral	CLEAR	groupFile/Fingers	Low		no side marker, side-neutral finger destination (rule 11)	P137
camera_screen	camera_screen	CLEAR	camera prop with screen	CLEAR	groupFile/Other	Low		recognized prop object	P137
legthin	Legthin	CLEAR	leg, thin shape	CLEAR	groupFile/Body Morphs	High		explicit shape descriptor	P137
polysurface25	polySurface25	OPAQUE	DCC default primitive name	NOT_APPLICABLE		High		DCC-authoring residue, no independent evidence	P137
pb_l_cmy01_bhair_6	pb_L_CMY01_BHair_6	CLEAR	body/back hair bone, left, numbered	CLEAR	groupFile/Hair	Medium		hair-related bone	P137
dummy02	Dummy02	OPAQUE	generic placeholder/reference bone, numbered	NOT_APPLICABLE		High		no independent content	P137
shin muscular	Shin Muscular	CLEAR	shin, muscular appearance	CLEAR	groupFile/Body Morphs	High		explicit appearance/shape descriptor	P137
bhl41	BhL41	OPAQUE	cryptic ungrounded abbreviation+number+side code	NOT_APPLICABLE		High		matches established Bh##.* cryptic-code precedent	P137
dyng x 04	dyng x 04	OPAQUE	cryptic ungrounded code with axis letter	NOT_APPLICABLE		Low		no recoverable referent	P137
fa_under_chin_right_in	fa_under_chin_right_in	CLEAR	under-chin, right, inward	CLEAR	groupFile/Face/Lower Face	High		localized chin/jaw mechanism, not the fa_eyebag-specific exception family	P137
bone 1092	bone 1092	OPAQUE	generic numbered bone	NOT_APPLICABLE		High		no independent content	P137
bighead	BigHead	CLEAR	head, size increase	CLEAR	groupFile/Body Morphs	High		explicit size-increase descriptor	P137
shell.wall_14	Shell.Wall_14	CLEAR	wall-shell/panel prop, numbered	CLEAR	groupFile/Other	Low		recognized environment prop	P137
lowerliplowerl+lowerliplowerr	LowerLipLowerL+LowerLipLowerR	CLEAR	lower lip, lower, combined left+right control	CLEAR	groupFile/Face/Lower Face	High		localized mouth mechanism, combined-side control	P137
wall.rack	wall.rack	CLEAR	wall-rack furniture prop	CLEAR	groupFile/Other	Medium		recognized furniture prop	P137
arm right bracelet 03	arm right bracelet 03	CLEAR	bracelet accessory, right, numbered	CLEAR	groupFile/Clothing	High		garment accessory	P137
bone07	Bone07	OPAQUE	generic numbered bone	NOT_APPLICABLE		High		no independent content	P137
b4	B4	OPAQUE	bare alphanumeric code	NOT_APPLICABLE		High		no recoverable referent	P137
nippokedouble01	NipPokeDouble01	CLEAR	nipple poke/protrusion, double, numbered	CLEAR	groupFile/Body Morphs	Medium		explicit shape/protrusion function	P137
bip01_l_forearm016	Bip01_L_Forearm016	CLEAR	forearm bone, left, numbered	CLEAR	groupFile/Arms	High		plain structural arm anatomy	P137
right_20	right_20	OPAQUE	bare positional label "right", numbered, no owning object	NOT_APPLICABLE		High		matches established bare-positional-label precedent	P137
bl	BL	OPAQUE	bare alphanumeric code	NOT_APPLICABLE		High		no recoverable referent	P137
second_arms_l_thumb1	Second_Arms_L_Thumb1	CLEAR	left thumb, numbered (supernumerary "second arm" limb set)	CLEAR	groupFile/Arms/LeftArm/LeftFingers	Medium		limb count/multiplicity does not change body-part destination (rule 19)	P137
flm-armb-leg-rua	Flm-ArmB-Leg-RUA	CLEAR	leg (Flm-ArmB namespace set aside), suffix RUA	CLEAR	groupFile/Legs	Medium		matches corrected Flm-ArmB Leg template	P137
bip01_r_forearm013	Bip01_R_Forearm013	CLEAR	forearm bone, right, numbered	CLEAR	groupFile/Arms	High		plain structural arm anatomy	P137
bip_anusroot_l	bip_AnusRoot_L	CLEAR	anus root/anchor bone, left	CLEAR	groupFile/Body	Medium		explicit "root" = structural anchor, no shape/state word; direct-pose structural anogenital anatomy per current doctrine; FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE	P137
bone_guns	Bone_Guns	PARTIAL	"guns" -- weapon-attachment bone vs bicep/arm-muscle slang	NEEDS_CONTEXT		Low	materially different core readings	unresolved guns polysemy	P137
bip01_l_hand018	Bip01_L_Hand018	CLEAR	hand bone, left, numbered	CLEAR	groupFile/Arms	High		plain structural hand anatomy	P137
c_dred_c1_07	C_Dred_C1_07	CLEAR	dreadlock hairstyle, variant, numbered	CLEAR	groupFile/Hair	High		named hairstyle	P137
frily60.l	Frily60.L	CLEAR	frilly garment decoration, numbered, left	CLEAR	groupFile/Clothing	High		garment decoration	P137
chain_13	chain_13	PARTIAL	"chain" with no anchor word = jewelry/physics-sim/mechanical chain, numbered	NEEDS_CONTEXT		Medium	materially different core readings (rule 22)	unresolved chain polysemy	P137
valvebiped.bip01_l_ear04	ValveBiped.Bip01_L_Ear04	CLEAR	ear, left, numbered	CLEAR	groupFile/Face/Ears	High		localized ear anatomy	P137
null.003	Null.003	OPAQUE	generic null/empty reference object, numbered	NOT_APPLICABLE		High		no recoverable animator-useful referent (rule 27)	P137
bip_leg.005	Bip_leg.005	CLEAR	leg bone, numbered	CLEAR	groupFile/Legs	High		plain structural leg anatomy	P137
