fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id	scanner_lines
breath-bottomnude	Breath-bottomnude	CLEAR	a breathing effect, bottom-nude state, subject and control purpose partially unresolved	NEEDS_CONTEXT		Low	'breath'/'nude'/'bottom' gives a clear semantic subject and state but does not establish control purpose	matches direct current-ledger sibling breath-nudetop, and the settled belly-bottomnude QA precedent pattern	P98	
scrotumcleavagedown	ScrotumCleavageDown	CLEAR	scrotum cleavage shape control, downward	CLEAR	groupFile/Body Morphs	High		explicit genital shape/deformation descriptor	P98	
cloth2	Cloth2	CLEAR	a cloth simulation control, numbered	CLEAR	groupFile/Clothing	High		matches live-Master/ledger cloth-simulation precedent	P98	
cape05	cape05	CLEAR	a cape garment, numbered	CLEAR	groupFile/Clothing	High		matches live-Master 'cape N L/R' precedent	P98	
cloth e 00 r	CLOTH E 00 R	CLEAR	a cloth simulation control, variant E, numbered, right	CLEAR	groupFile/Clothing	High		matches live-Master/ledger cloth-simulation precedent	P98	
d_forearmmucle02_l	D_ForearmMucle02_L	CLEAR	left forearm muscle anatomy, numbered (misspelling 'mucle' accepted)	CLEAR	groupFile/Arms	High		explicit forearm muscle anatomy, misspelling accepted per rule 12	P98	
flm-armb-neckf	Flm-ArmB-NeckF	CLEAR	neck anatomy, Flm-ArmB namespace, variant F	CLEAR	groupFile/Body	High		matches the settled Flm-ArmB-Neck-* sub-family (100% consistent CLEAR/CLEAR/Body regardless of suffix, Tranche 9 family QA)	P98	
btn.time	Btn.Time	OPAQUE	a generic 'button/time' UI-technical label	NOT_APPLICABLE		Low	no anatomical/clothing content, generic UI-technical term	no Master/ledger precedent recovers this fragment	P98	
halfblink	HalfBlink	CLEAR	a half-blink eye function	CLEAR	groupFile/Face/Eyes	High		blink is an eye-specific function	P98	
spine upper_l.002	spine upper_L.002	CLEAR	spine anatomy, upper, numbered, left	CLEAR	groupFile/Body	High		plain structural spine anatomy	P98	
kunai_tassel_1	Kunai_Tassel_1	CLEAR	a decorative tassel on a kunai weapon prop, numbered	CLEAR	groupFile/Other	Medium		'Kunai' names a weapon prop; the tassel is a cosmetic component of that weapon, not a worn character accessory	P98	
opt_as_l_wrist_b	OPT_AS_L_Wrist_B	CLEAR	left wrist anatomy, variant B, OPT/AS namespace	CLEAR	groupFile/Arms	Medium		matches direct current-ledger sibling opt_as_r_wrist_b, explicit wrist anatomy grounds this regardless of namespace (rule 24)	P98	
saberon_bone48	saberon_Bone48	OPAQUE	bare numbered technical bone under a character-name prefix	NOT_APPLICABLE		Low	character/model prefix is not itself semantic ownership (rule 24); bare numbered bone carries no anatomical specificity	matches the extensive current-ledger saberon_bone## sibling series, all OPAQUE/NOT_APPLICABLE	P98	
chin_left_4	chin_left_4	CLEAR	chin anatomy, left, numbered	CLEAR	groupFile/Face/Lower Face	High		matches direct current-ledger sibling chin_right_1/3, chin is a lower-face feature	P98	
bip_eye_ref_track_r	bip_eye_ref_track_r	CLEAR	a right eye reference-tracking control	CLEAR	groupFile/Face/Eyes	High		explicit eye anatomy/function	P98	
bip01_l_forearm012	Bip01_L_Forearm012	CLEAR	left forearm anatomy, numbered segment	CLEAR	groupFile/Arms	High		plain structural arm anatomy	P98	
eyeball right	Eyeball Right+eyeball right	CLEAR	right eyeball anatomy	CLEAR	groupFile/Face/Eyes	High		matches extensive live-Master eyeball family (141 hits)	P98	
body-l-nipple-pull	Body-L-nipple-pull	CLEAR	left nipple-pull shape control	CLEAR	groupFile/Body Morphs	High		explicit body-shape deformation on named anatomy (nipple)	P98	
thigh_twist_r_01	thigh_twist_r_01	CLEAR	right thigh-twist anatomy, numbered	CLEAR	groupFile/Legs	High		matches live-Master bip_thigh_twist_00/01_L/R precedent	P98	
bow left 1g	bow left 1g	CLEAR	a bow ribbon accessory, left, variant 1G	CLEAR	groupFile/Clothing	Low	ribbon-bow-accessory vs. archery-weapon reading is unresolved	matches direct current-ledger sibling 'bow right b 1'/'bow left d 1/3h'	P98	
eye happy r	Eye Happy R	CLEAR	a happy eyes expression, right	CLEAR	groupFile/Face/Eyes	High		matches direct current-ledger sibling 'eyes happy right', eye-specific expression control	P98	
z_shift_5	z_shift_5	OPAQUE	a bare axis-shift technical label, no named object	NOT_APPLICABLE		Low	'shift'+axis is a vague technical label, matching the leftright/updown/scale-axis-label precedent	matches valvebiped.leftright/scale_z-style vague axis-label OPAQUE precedent	P98	
finger_middle_left_2	finger_middle_left_2	CLEAR	left middle-finger digit, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		explicit finger digit anatomy	P98	
bone048	Bone048	OPAQUE	generic numbered skinning bone	NOT_APPLICABLE		Medium	no anatomical/functional content	matches settled Bone### precedent	P98	
unused dogmeat_pelvis	unused dogmeat_pelvis	CLEAR	self-declared unused marker, pelvis location, Dogmeat character namespace	CLEAR	groupFile/Useless	High		matches settled 'unused*' precedent (rule 15)	P98	
arm right cloth 1c	arm right cloth 1c	CLEAR	an arm-sleeve cloth simulation control, right, numbered, variant C	CLEAR	groupFile/Clothing	High		matches live-Master/ledger cloth-simulation precedent	P98	
bip_theethu.001	Bip_theethU.001	CLEAR	upper teeth anatomy, numbered (misspelling 'theeth' accepted)	CLEAR	groupFile/Face/Lower Face	Medium		teeth anatomy is a lower-face feature, misspelling accepted per rule 12	P98	
r_front_holster_0u_14v	r_front_holster_0u_14v	CLEAR	a front holster worn accessory, right, undecoded variant codes	CLEAR	groupFile/Clothing	High		matches direct current-ledger sibling r_front_holster_0u_8v	P98	
bip_penis-0	bip_penis-0	CLEAR	penis anatomy, numbered segment	CLEAR	groupFile/Body	High		plain structural genital anatomy	P98	
object29	Object29	OPAQUE	generic DCC placeholder object name	NOT_APPLICABLE		Low	no interpretable content	matches the extensive settled Object## placeholder precedent	P98	
lipscornersin	LipsCornersIn	CLEAR	lip corners, inward control	CLEAR	groupFile/Face/Lower Face	High		lip anatomy is Lower Face, matches direct sibling lipscornersup	P98	
bikini_01	Bikini_01	CLEAR	a bikini garment, numbered	CLEAR	groupFile/Clothing	High		explicit worn garment	P98	
hipn	HipN	CLEAR	hip/pelvis anatomy, undecoded suffix N	CLEAR	groupFile/Body	Medium		central/unsided hip-pelvis anchor grounds this (rule 26), undecoded suffix does not erase the root (rule 24)	P98	
wep_gl_grenade	WEP_GL_Grenade	CLEAR	a grenade-launcher weapon prop	CLEAR	groupFile/Other	High		recognized weapon prop	P98	
fyounger	FYounger	CLEAR	a 'younger' age-appearance shape control, female variant	CLEAR	groupFile/Body Morphs	Medium		'younger' is a body/face-age-appearance shape descriptor	P98	
bip001-l-foretwist1	Bip001-L-ForeTwist1	CLEAR	left forearm-twist anatomy, numbered	CLEAR	groupFile/Arms	High		matches live-Master Bip01-L-ForeTwist/Foretwist1 precedent	P98	
rhumb1	rhumb1	OPAQUE	cryptic 'Rhumb' fragment, numbered	NOT_APPLICABLE		Low	no independent grounding	no Master/ledger precedent recovers this fragment	P98	
eyelipupleft	EyeLipUpLeft	CLEAR	an eyelid-up control, left ('Lip' plausibly a typo for 'Lid')	CLEAR	groupFile/Face/Eyes	Medium		matches the UpperLidRaiser/lowerlidraiser eyelid-raiser convention; 'Lip' read as a misspelling of 'Lid' (rule 12)	P98	
newscope	newscope	CLEAR	a weapon scope attachment prop	CLEAR	groupFile/Other	High		recognized weapon-part prop	P98	
heeltoe	heeltoe	CLEAR	a heel-to-toe foot-roll mechanism control	CLEAR	groupFile/Legs	Medium		foot-roll articulation, matches 'r footroll' precedent	P98	
muscle - arms	Muscle - Arms	CLEAR	an arm muscle-definition shape control	CLEAR	groupFile/Body Morphs	High		matches extensive live-Master Muscle/muscle-back family precedent	P98	
arm left arm twist 2	arm left arm twist 2	CLEAR	left arm-twist anatomy, numbered	CLEAR	groupFile/Arms	High		ordinary twist-bone anatomy, not corrective (rule 3)	P98	
right ring finger 1 expansion 1	Right ring finger 1 expansion 1	CLEAR	right ring-finger digit, expansion variant, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		matches live-Master RingFinger1Expand1_R precedent	P98	
spine lower_r.001	spine lower_R.001	CLEAR	spine anatomy, lower, numbered, right	CLEAR	groupFile/Body	High		plain structural spine anatomy	P98	
wep_magazine_bullet4	WEP_Magazine_Bullet4	CLEAR	a weapon magazine bullet prop, numbered	CLEAR	groupFile/Other	High		recognized ammunition prop	P98	
arm left finger 1 b	arm left finger 1 b	CLEAR	left hand finger 1, variant B	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		explicit finger digit anatomy	P98	
bone112	Bone112	OPAQUE	generic numbered skinning bone	NOT_APPLICABLE		Medium	no anatomical/functional content	matches settled Bone### precedent	P98	
eyelashes-suspicious	Eyelashes-Suspicious	CLEAR	a suspicious eyelashes expression	CLEAR	groupFile/Face/Eyes	High		eyelash is an eye-region feature	P98	
bendoverassadjust	BendOverAssAdjust	CLEAR	a bend-over buttock adjustment shape control	CLEAR	groupFile/Body Morphs	Medium		matches the extensive Ass-family Body-Morphs precedent for buttock pose/shape accommodation	P98	
bone_legrl3	Bone_LegRL3	CLEAR	right-lower-leg anatomy (LegRL abbreviation), numbered	CLEAR	groupFile/Legs	Low	'LegRL' abbreviation inferred from context, not independently confirmed	explicit 'Leg' content grounds this regardless of the undecoded remainder (rule 24)	P98	
pussy chitsu base	pussy chitsu base	CLEAR	a vaginal shape control base ('chitsu'=Japanese for vagina)	CLEAR	groupFile/Body Morphs	High		'pussy' directly grounds this per the extensive live-Master Pussy family (344 hits); 'chitsu' is a Japanese-loanword synonym (rule 23-style)	P98	
earring_l_u_3	Earring_L_U_3	CLEAR	a left earring jewelry accessory, upper, numbered	CLEAR	groupFile/Clothing	High		explicit worn jewelry accessory	P98	
labiamajoralowerpull	LabiaMajoraLowerPull	CLEAR	labia majora lower-pull shape control	CLEAR	groupFile/Body Morphs	High		explicit genital shape/deformation descriptor, matches Right_Small_Labia-family precedent	P98	
bone_rrl1	bone_RRL1	CLEAR	right-rear-leg anatomy (RRL abbreviation), numbered	CLEAR	groupFile/Legs	Low	'RRL' abbreviation inferred from the corpus's canine-leg naming convention, not independently confirmed	matches direct sibling bone_lfl2 (this ledger), plausibly 'Right Rear Leg'	P98	
face-facialgigachad	Face-FacialGigaChad	CLEAR	a 'gigachad' meme whole-face preset expression	CLEAR	groupFile/Face/Expressions	Medium		matches the fbx_[character]_face_[state]-style whole-face-preset template, a named preset state rather than a localized mechanism	P98	
lipupper_r3	lipUpper_R3	CLEAR	upper lip anatomy, right, numbered	CLEAR	groupFile/Face/Lower Face	High		lip anatomy is Lower Face, matches direct sibling lipupper_r2	P98	
sakotsu_rt_r_d__offset	sakotsu_rt_r_d__offset	CLEAR	collarbone anatomy ('sakotsu'=Japanese for collarbone), right, variant D, offset control	CLEAR	groupFile/Arms	Medium		'sakotsu' is a Japanese anatomical term for collarbone, matches the 'momo'=thigh/'ashi'=leg grounded-loanword precedent (rule 23)	P98	
