fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
cons_potion_healing_a_superior_mesh	CONS_Potion_Healing_A_Superior_Mesh	CLEAR	a healing potion prop, superior variant (generator-style prefix/suffix set aside)	CLEAR	groupFile/Other	High		recognized game-item/prop object	P45
bobcut.front_left_3_jiggle	Bobcut.Front_Left_3_jiggle	CLEAR	a bob-cut hairstyle element, front, left, numbered, jiggle physics	CLEAR	groupFile/Hair	High		recognized hairstyle term	P45
bip01_neck016	Bip01_Neck016	CLEAR	standard biped neck anatomy, numbered	CLEAR	groupFile/Body	High		bare structural neck anatomy defaults to Body (rule 13-style)	P45
jiggle.tassle_front_02	Jiggle.Tassle_Front_02	CLEAR	a tassel (worn accessory) with jiggle physics, front, numbered	CLEAR	groupFile/Clothing	High		plain worn garment accessory	P45
left upperarm	Left UpperArm	CLEAR	upper-arm anatomy, left	CLEAR	groupFile/Arms	High		plain structural arm anatomy	P45
lmiddle0	lMiddle0+lmiddle0	CLEAR	left middle-finger anatomy, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain finger anatomy	P45
cloth middle 4	cloth middle 4	CLEAR	a cloth garment segment, middle position, numbered	CLEAR	groupFile/Clothing	High		plain garment segment	P45
adjust_kneecap_r	adjust_kneecap_R	CLEAR	kneecap anatomy, right, adjust (rig control)	CLEAR	groupFile/Legs	High		ordinary kneecap rig control	P45
head3	Head3	CLEAR	head anatomy, numbered	CLEAR	groupFile/Body	High		bare structural head anatomy defaults to Body (rule 13)	P45
emaciated lower details	Emaciated Lower Details	CLEAR	"an ""emaciated"" (extreme-thinness) shape control, lower body"	CLEAR	groupFile/Body Morphs	High		explicit shape/appearance descriptor on the body (rule 7)	P45
ringtoe2_r	ringToe2_r	CLEAR	right ring-toe anatomy, numbered	CLEAR	groupFile/Toes/RightToes	High		plain toe anatomy	P45
bip_r_foot_thumb_03	bip_r_foot_thumb_03	CLEAR	"right big toe (""foot thumb"") anatomy, numbered"	CLEAR	groupFile/Toes/RightToes	High		"""foot thumb"" is a recognized colloquial term for the big toe"	P45
brows-l-upset	Brows-L-Upset	CLEAR	"an ""upset"" eyebrow expression, left"	CLEAR	groupFile/Face/Upper Face	High		plain eyebrow anatomy with an expression state	P45
bip_stone_l_calftwist	Bip_STONE_L_CalfTwist	CLEAR	left calf-twist bone (model/variant prefix set aside)	CLEAR	groupFile/Legs	High		twist is standard rig anatomy, not corrective (rule 3)	P45
bipflm r finger4	BipFlm R Finger4	CLEAR	right finger 4 (rig/model prefix set aside)	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain finger anatomy	P45
rpectoral root	rpectoral root	CLEAR	right pectoral (chest muscle) root/anchor bone	CLEAR	groupFile/Body	High		explicit anatomical muscle term	P45
crush-19	crush-19	CLEAR	"a ""crush"" action control, numbered"	NEEDS_CONTEXT		Medium	owning object/body part for the crush action is not stated	"""crush"" is a stable function word (rule 22) even without a named object"	P45
body-suit-fit	Body-Suit-Fit	CLEAR	a body suit (garment) fit adjustment	CLEAR	groupFile/Clothing	High		explicit named worn garment	P45
clothesfitshirt	ClothesFitShirt	CLEAR	a shirt (garment) fit adjustment	CLEAR	groupFile/Clothing	High		explicit named worn garment	P45
c_dred_r1_06	C_Dred_R1_06	CLEAR	"a dreadlock (""dred"") hairstyle element, right variant, numbered"	CLEAR	groupFile/Hair	Medium		"""dred"" is a recognized dreadlock-hairstyle abbreviation"	P45
pcube6	pCube6	OPAQUE	a generic default-named primitive mesh (Maya pCube), numbered	NOT_APPLICABLE		Low		technical DCC-default geometry placeholder	P45
bootswidehips	Bootswidehips	CLEAR	"a ""wide hips"" body-shape control, contextualized by boots (garment) state"	CLEAR	groupFile/Body Morphs	Medium		the body-shape effect (wide hips) is the primary subject; boots are only the contextual garment state (rule 8's primary-subject test)	P45
level2_west	Level2_West	CLEAR	a level/waypoint reference, west direction (matches the accepted level5_south precedent)	NEEDS_CONTEXT		Medium	"owning system/category for the ""Level"" reference is not established"	matches the accepted level5_south precedent	P45
leg left boot tassle 2b	leg left boot tassle 2b	CLEAR	a boot tassel (worn garment accessory), leg/left, variant 2b	CLEAR	groupFile/Clothing	High		plain worn garment accessory	P45
butts	Butts	CLEAR	buttock anatomy, plural	CLEAR	groupFile/Body	High		explicit structurally-named buttock anatomy	P45
rightelbowpoint_helper	RightElbowPoint_helper	CLEAR	right elbow-point helper bone	CLEAR	groupFile/Arms	High		"""helper"" is neutral rig naming (rule 4); elbow is the clear anatomical referent"	P45
ltoeindex01	lToeIndex01	CLEAR	left index-toe anatomy, numbered	CLEAR	groupFile/Toes/LeftToes	High		plain toe anatomy	P45
canine_spine1	Canine_Spine1	CLEAR	spine anatomy on a canine creature model, numbered	CLEAR	groupFile/Body	High		explicit biped/rig-style spine literal with no garment/hair-object noun (rule 14); species-neutral anatomy (rule 18)	P45
car03	car03	CLEAR	a car (vehicle prop), numbered	CLEAR	groupFile/Other	High		recognized vehicle/prop object	P45
arm left wrist ctrl 2	arm left wrist ctrl 2	CLEAR	left wrist control, numbered	CLEAR	groupFile/Arms	High		ordinary wrist rig control	P45
screen_height	screen_height	CLEAR	a screen/display prop height parameter	CLEAR	groupFile/Other	Medium		recognized technical/prop parameter, not a character anatomy control	P45
body-l-ass-up	Body-L-ass-Up	CLEAR	"left buttock (""ass"") ""up"" appearance control"	CLEAR	groupFile/Body Morphs	Medium		soft-tissue anatomy with no ordinary skeletal joint supports a Body-Morphs reading of the direction word on this literal (rule 7, nipple-up-style purpose-based reading)	P45
fang left1	fang left1	CLEAR	fang (tooth) anatomy, left, numbered	CLEAR	groupFile/Face/Lower Face	High		matches the live-Master fang precedent (5/5 -> Face/Lower Face)	P45
lefteyehalfopen	LeftEyeHalfOpen	CLEAR	a half-open left-eye state	CLEAR	groupFile/Face/Eyes	High		plain eye-region anatomy and state	P45
frily_root_0.l	Frily_Root_0.L	CLEAR	a frilly (garment trim, obvious misspelling) root anchor, left, numbered	CLEAR	groupFile/Clothing	Medium		"""Frily"" is a recognizable misspelling of ""frilly,"" a garment-trim descriptor"	P45
nippoke01	NipPoke01	CLEAR	nipple-poke deformation control, numbered	CLEAR	groupFile/Body Morphs	High		explicit poke/deformation action on nipple soft tissue, matches the settled precedent	P45
toy_bone_04	toy_bone_04	CLEAR	a bone-shaped toy (recognized real-world object), numbered	CLEAR	groupFile/Other	Medium		"""toy"" disambiguates ""bone"" as a toy object, not skeletal anatomy"	P45
hiza_l_d__offset	hiza_l_d__offset	CLEAR	"knee (Japanese ""hiza"") anatomy, left, offset parameter"	CLEAR	groupFile/Legs	Medium		recognized Japanese anatomical term (knee)	P45
tailright2_7	TailRight2_7	CLEAR	tail anatomy, right variant, numbered	CLEAR	groupFile/Tail	High		plain tail anatomy	P45
flm-armb-neckb	Flm-ArmB-NeckB	CLEAR	neck anatomy, variant B (internal Flm-ArmB namespace set aside)	CLEAR	groupFile/Body	High		"""Neck"" is meaningful, independently-grounded content despite the internal rig namespace (rule 24)"	P45
hurt	Hurt	CLEAR	"a ""hurt"" expression state"	CLEAR	groupFile/Face/Expressions	High		matches rule 22's own documented HurtR CLEAR example -- whole-face expression state	P45
vagina_base	vagina_base	CLEAR	vaginal anatomy, base/root	CLEAR	groupFile/Body	High		explicit genital anatomical term	P45
vag inner open	vag inner open	CLEAR	vaginal inner-anatomy open action	CLEAR	groupFile/Body	High		explicit genital anatomical term with a structural action	P45
bothlid-l	BothLid-l	CLEAR	both-eyelid control, left	CLEAR	groupFile/Face/Eyes	High		plain eyelid anatomy	P45
right_lipcnrtwst	Right_LipCnrTwst	CLEAR	lip-corner twist action, right	CLEAR	groupFile/Face/Lower Face	High		plain lip anatomy and action	P45
rag1	rag1	CLEAR	a rag (cloth prop object), numbered	CLEAR	groupFile/Other	Medium		recognized real-world object	P45
eye-blink-happy-right	eye-blink-happy-right	CLEAR	a happy eye-blink expression, right	CLEAR	groupFile/Face/Eyes	High		explicit eye-region expression control	P45
flm-armb-arm-lb	Flm-ArmB-Arm-LB	CLEAR	arm anatomy, variant LB (internal Flm-ArmB namespace set aside)	CLEAR	groupFile/Arms	High		"""Arm"" is a named internal segment (parallel to the established Foot/Leg/Neck/Sword siblings in this same namespace), independently-grounded content (rule 24)"	P45
right middle finger 1 grip 2	Right middle finger 1 grip 2	CLEAR	right middle-finger grip control, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain finger anatomy with an established grip-control function	P45
head eyefold left 3	head eyefold left 3	CLEAR	eyelid-fold anatomy, left, numbered (head is a location prefix)	CLEAR	groupFile/Face/Eyes	High		plain eye-region anatomy	P45
canine_com	Canine_COM	CLEAR	"center-of-mass (""COM"") rig anchor on a canine creature model"	CLEAR	groupFile/Body	High		"matches the live-Master ""NPC COM [COM]"" -> Body precedent -- recognized rig-anchor abbreviation"	P45
bone.017	Bone.017	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P45
bippbg lthightwist1	BipPBG LThighTwist1	CLEAR	left thigh-twist bone (rig/model prefix set aside), numbered	CLEAR	groupFile/Legs	High		twist is standard rig anatomy, not corrective (rule 3)	P45
arm right shoulder 2 adj. 3	arm right shoulder 2 adj. 3	CLEAR	right shoulder control, numbered, adjust variant	CLEAR	groupFile/Arms	High		ordinary shoulder rig control	P45
levator06_l	levator06_L	PARTIAL	"a ""levator"" (lifting/elevating) muscle, left, numbered; target organ/region not established by the bare word"	NEEDS_CONTEXT		Low	generic lifting-muscle term with no region qualifier; competing core readings across body regions (matches the settled levator03_r precedent)		P45
