fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
bip01_r_clavicle004	Bip01_R_Clavicle004	CLEAR	right clavicle bone, numbered	CLEAR	groupFile/Arms/RightArm	High		plain structural arm/shoulder anatomy	P113
glutes size	Glutes Size	CLEAR	glute size change	CLEAR	groupFile/Body Morphs	High		explicit shape/size change	P113
v_ih	v_ih	OPAQUE	cryptic code, no content	NOT_APPLICABLE		Low	no recoverable animator-useful referent (rule 27)		P113
backhair l02 joint 1	backhair l02 joint 1	CLEAR	back-hair joint, left, numbered	CLEAR	groupFile/Hair	High		hair joint control	P113
ebouterlowererr	EBOuterLowererR	CLEAR	eyebrow outer-lowerer, right ('EB'=eyebrow)	CLEAR	groupFile/Face/Upper Face	High		brow is an Upper Face mechanism	P113
head nostril left 3	head nostril left 3	CLEAR	left nostril, numbered	CLEAR	groupFile/Face/Mid Face	High		nose/nostril is a Mid Face mechanism	P113
bobcut.rear_center_2	Bobcut.Rear_Center_2	CLEAR	Bobcut hairstyle, rear center, numbered	CLEAR	groupFile/Hair	High		named hairstyle	P113
cartraffic	cartraffic	CLEAR	a car-traffic object/system reference	CLEAR	groupFile/Other	Medium		recognized generic vehicle/environment object	P113
bonehigh01	BoneHigh01	OPAQUE	generic bone with a vague positional qualifier	NOT_APPLICABLE		Low	'high' does not identify specific anatomy (rule 27)		P113
| tits size | + (metal)	| Tits Size | + (METAL)	CLEAR	breast size change, with a 'metal' variant tag	CLEAR	groupFile/Body Morphs	High		explicit breast size/shape change; the '(METAL)' tag is a variant qualifier that does not change the core reading	P113
ahoge 1	Ahoge 1	CLEAR	an ahoge (hair antenna/cowlick), numbered	CLEAR	groupFile/Hair	High		named hair feature	P113
bip_r_horn_02	bip_r_horn_02	CLEAR	right horn, numbered	CLEAR	groupFile/Other	High		settled horn -> Other precedent (rule 18)	P113
bip_r_finger_a_01	bip_r_finger_a_01	CLEAR	right finger, variant a, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain sided finger anatomy	P113
lbrow middle	lbrow middle	CLEAR	left brow, middle	CLEAR	groupFile/Face/Upper Face	High		brow is an Upper Face mechanism	P113
waki_l__slerp_kata_l__i40_x0__offset	waki_l__slerp_kata_l__i40_x0__offset	CLEAR	armpit ('waki'), left, interpolated against shoulder ('kata'), numbered offset	CLEAR	groupFile/Arms/LeftArm	Low	Japanese terms translated by general vocabulary knowledge, not independently corpus-cross-checked (no live-Master 'waki' hits)	grounded via the same Japanese-loanword sibling-series pattern already established for momo/ashi/sakotsu/ude/hiza (rule 23); armpit/shoulder region is arm anatomy	P113
l_upper_leg_front_helper	l_upper_leg_front_helper	CLEAR	left upper leg, front, helper bone	CLEAR	groupFile/Legs	High		plain structural leg anatomy; 'helper' does not erase the anatomical owner (rule 4)	P113
fake_wheel_rl	fake_wheel_rl	CLEAR	a decorative (fake) vehicle wheel prop	CLEAR	groupFile/Other	Medium		recognized generic vehicle-part prop	P113
bip01_spine3_019	Bip01_Spine3_019	CLEAR	spine bone, segment 3, numbered	CLEAR	groupFile/Body	High		plain structural spine anatomy	P113
officechair	officechair	CLEAR	an office chair prop	CLEAR	groupFile/Other	High		recognized generic furniture prop	P113
nudelowerbodyvagopen	NudeLowerBodyVagOpen	CLEAR	vagina open state	CLEAR	groupFile/Body Morphs	High		explicit genital shape/state change	P113
sidelockleft2	SideLockLeft2	CLEAR	a sidelock hair strand, left, numbered	CLEAR	groupFile/Hair	High		named hair-strand feature, matches direct sibling sidelockleft3	P113
bip_fpinky00_r	Bip_FPinky00_R	CLEAR	right pinky finger, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain sided finger anatomy	P113
arm left elbow twist2	arm left elbow twist2	CLEAR	left elbow twist bone, numbered	CLEAR	groupFile/Arms/LeftArm	High		plain structural arm anatomy	P113
index1_base.r	index1_base.r	CLEAR	right index finger base, segment 1	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain sided finger anatomy	P113
unused.056	unused.056	CLEAR	a self-declared unused placeholder	CLEAR	groupFile/Useless	High		self-declared 'unused' marker (rule 15)	P113
unused148	unused148	CLEAR	a self-declared unused placeholder	CLEAR	groupFile/Useless	High		self-declared 'unused' marker (rule 15)	P113
lever	Lever	CLEAR	a lever object/mechanism	CLEAR	groupFile/Other	High		recognized generic mechanical object	P113
collar front right	collar front right	CLEAR	a garment collar, front, right	CLEAR	groupFile/Clothing	High		matches the settled descriptive multi-word garment-collar template	P113
v_weapon.l_wrist_helper	v_weapon.L_wrist_helper	CLEAR	left wrist helper bone, weapon-grip namespace	CLEAR	groupFile/Arms/LeftArm	High		wrist is arm anatomy; namespace prefix set aside (rule 24)	P113
stockingsthiccerreal	StockingsThiccerReal	CLEAR	stockings thickness/size increase	CLEAR	groupFile/Clothing	High		garment-specific shape/fit adjustment stays with the garment (rule 8)	P113
wep_bullet7_round	WEP_Bullet7_Round	CLEAR	a weapon bullet round, numbered	CLEAR	groupFile/Other	High		'wep_' weapon convention	P113
cock.shaft_1	Cock.Shaft_1	CLEAR	penis shaft, numbered	CLEAR	groupFile/Body Morphs	High		matches the live-Master 'Cock.Shaft0-10' precedent (Body Morphs)	P113
pinkyleft2	PinkyLeft2	CLEAR	left pinky finger, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain sided finger anatomy	P113
bip_penis-ball-1.l	bip_penis-ball-1.L	CLEAR	penis-ball (testicle), numbered, left	CLEAR	groupFile/Body Morphs	High		matches the extensive live-Master testicle/scrotum family (Body Morphs)	P113
flm-arma-foot-r5	Flm-ArmA-Foot-R5	CLEAR	right foot, Flm-ArmA namespace, numbered variant	CLEAR	groupFile/Legs	Medium		Flm-ArmA parallels the established Flm-ArmB namespace (rule 24 set-aside); 'Foot' is plain structural anatomy, matching the Flm-ArmB-Foot -> Legs precedent	P113
l04	L04	OPAQUE	a bare side+number label with no owning object	NOT_APPLICABLE		Low	no recoverable animator-useful referent (rule 27)		P113
shorten_4	shorten_4	OPAQUE	a bare 'shorten' operation with no stated subject	NOT_APPLICABLE		Low	no recoverable animator-useful referent (rule 27) -- every live-Master 'shorten' hit names an explicit object (Shaft/ForeArm/Skirt); this literal names none		P113
hand_rotate1_l	Hand_Rotate1_L	CLEAR	left hand rotation control, numbered	CLEAR	groupFile/Arms/LeftArm	High		hand rotation is arm/wrist mechanism	P113
flex_drop	Flex_DROP	OPAQUE	a generic flex+drop operation with no stated subject	NOT_APPLICABLE		Low	no recoverable animator-useful referent (rule 27) -- 'flex' requires positive object/purpose evidence before escaping OPAQUE, per current doctrine		P113
r04	R04	OPAQUE	a bare side+number label with no owning object	NOT_APPLICABLE		Low	no recoverable animator-useful referent (rule 27)		P113
arm right finger 3	arm right finger 3	CLEAR	right arm finger 3	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain sided finger anatomy	P113
shirt small thigs	Shirt Small Thigs	CLEAR	shirt fit adjustment (accepted 'Thigs' misspelling of thighs)	CLEAR	groupFile/Clothing	Medium		garment-specific fit control stays with the garment (rule 8)	P113
valvebiped.bip01_pelvis.034	ValveBiped.Bip01_Pelvis.034	CLEAR	central pelvis bone, numbered	CLEAR	groupFile/Body	High		central/unsided structural pelvis anchor -> Body (rule 26)	P113
r_part	R_part	OPAQUE	a bare 'part' with a side marker, no specific object named	NOT_APPLICABLE		Low	'part' does not identify what part (rule 27)		P113
valvebiped.bip02_r_foot	ValveBiped.Bip02_R_Foot	CLEAR	right foot bone	CLEAR	groupFile/Legs	High		plain structural foot anatomy	P113
pupils-glareremove-r	Pupils-GlareRemove-R	CLEAR	pupil glare-removal control, right	CLEAR	groupFile/Face/Eyes	High		eye/pupil mechanism	P113
anime angry br	Anime angry bR	CLEAR	angry expression, variant bR	CLEAR	groupFile/Face/Expressions	High		matches the established 'anime angry bl'/'anime angry bottom' whole-face Expressions precedent	P113
butt_size	butt_size	CLEAR	butt size change	CLEAR	groupFile/Body Morphs	High		explicit shape/size change	P113
left_22	left_22	OPAQUE	a bare 'left' positional label with no owning object	NOT_APPLICABLE		Low	no recoverable animator-useful referent (rule 27)		P113
righteyehalfopen	RightEyeHalfOpen	CLEAR	right eye, half-open state	CLEAR	groupFile/Face/Eyes	High		eyelid mechanism	P113
