fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
left_small_labia3	Left_Small_Labia3	CLEAR	labia minora anatomy, left, numbered	CLEAR	groupFile/Body	High		structurally named genital anatomy	P18
bip001-neck	Bip001-Neck	CLEAR	neck anatomy	CLEAR	groupFile/Body	High		plain torso/neck anatomy	P18
upperlips_anger_r	upperlips_anger_r	CLEAR	upper lip, anger expression, right	CLEAR	groupFile/Face/Lower Face	High		plain mouth-region expression	P18
eye-l-open	Eye-L-Open	CLEAR	eye open state, left	CLEAR	groupFile/Face/Eyes	High		plain eye expression	P18
arm left shoulder 2 adj. 3	arm left shoulder 2 adj. 3	CLEAR	shoulder anatomy, left, numbered	CLEAR	groupFile/Arms/LeftArm	High		plain shoulder anatomy	P18
robe2	ROBE2	CLEAR	robe garment, numbered	CLEAR	groupFile/Clothing	High		explicit named garment	P18
heelfoot	heelfoot	CLEAR	heel/foot anatomy	CLEAR	groupFile/Legs	High		plain foot anatomy	P18
_90	_90	OPAQUE	a number alone carries no semantic content	NOT_APPLICABLE		Low		bare number, no content	P18
fh02	Fh02	OPAQUE	a cryptic abbreviation with no grounding for any expansion, numbered	NOT_APPLICABLE		Low		ungrounded abbreviation	P18
box10	Box10	OPAQUE	"a generic ""box"" object, numbered; likely a placeholder/bounding-box technical object"	NOT_APPLICABLE		Low		generic placeholder-style object name	P18
byakugan	Byakugan	CLEAR	a recognized franchise-specific special eye technique/appearance	CLEAR	groupFile/Face/Eyes	Medium		"""Byakugan"" has an unambiguous, exclusively eye-related meaning in its only real-world usage context"	P18
fit shirt	fit shirt	CLEAR	shirt garment, fit variant	CLEAR	groupFile/Clothing	High		explicit named garment	P18
unused head neck lower attached_ssx h #2 head neck lower attach	unused head neck lower attached_ssx h #2 head neck lower attach	CLEAR	self-declared unused head/neck control	CLEAR	groupFile/Useless	High		self-declared unused	P18
belt.kunai	Belt.Kunai	CLEAR	a belt garment with an attached kunai weapon	CLEAR	groupFile/Clothing	Medium		belt is the primary garment object	P18
l dlipin b	L Dlipin B	CLEAR	"lower lip, left, inward pucker, variant B (matches the ""lipd""=lower-lip shorthand established template)"	CLEAR	groupFile/Face/Lower Face	Medium		matches the settled lipdl/lipdr/lipul/lipur coherent shorthand template	P18
wep_slider2	WEP_slider2	CLEAR	weapon slide mechanism, numbered	CLEAR	groupFile/Other	High		plain weapon-mechanism control	P18
oya3_l__prot_x50	oya3_l__prot_x50	OPAQUE	"an unexplained token (""oya""), left, numbered; no grounding for any expansion"	NOT_APPLICABLE		Low		ungrounded term	P18
crow_2.body	Crow_2.Body	CLEAR	a companion crow creature-prop's body/root	CLEAR	groupFile/Other	Medium		creature-prop object, not the main character's own anatomy	P18
cock-head-fat	cock-head-fat	CLEAR	"penis head, ""fat"" shape morph"	CLEAR	groupFile/Body Morphs	High		matches the settled cock-head-skinny -> Body Morphs precedent	P18
unusedarm left finger pinky	unusedarm left finger pinky	CLEAR	self-declared unused finger control	CLEAR	groupFile/Useless	High		self-declared unused	P18
tight bikini top	Tight Bikini Top	CLEAR	"bikini garment, top, ""tight"" variant"	CLEAR	groupFile/Clothing	High		explicit named garment	P18
fullanger	FullAnger	CLEAR	"""full anger"" expression"	CLEAR	groupFile/Face/Expressions	Medium		named whole-face emotion expression, no specific feature named	P18
cape 4a	Cape 4a	CLEAR	cape garment, variant	CLEAR	groupFile/Clothing	High		explicit named garment	P18
opt_hand_right_root	OPT_Hand_Right_Root	CLEAR	hand anatomy root, right, optional variant	CLEAR	groupFile/Arms/RightArm	High		plain hand anatomy	P18
unused.046	unused.046	CLEAR	self-declared unused control, numbered	CLEAR	groupFile/Useless	High		self-declared unused	P18
earring.ring_3	Earring.Ring_3	CLEAR	earring jewelry, numbered	CLEAR	groupFile/Clothing	High		worn jewelry/accessory item	P18
gag_l_05	Gag_L_05	CLEAR	a worn mouth-gag accessory, left, numbered	CLEAR	groupFile/Clothing	Medium		worn accessory item	P18
arm right cloth 2c	arm right cloth 2c	CLEAR	right arm sleeve/cloth garment, numbered variant	CLEAR	groupFile/Clothing	High		explicit garment cloth, matches arm right cloth 2a precedent	P18
flm-arma-tummy2	Flm-ArmA-Tummy2	CLEAR	stomach/tummy anatomy, under the Flm-ArmA rig namespace, numbered	CLEAR	groupFile/Body	Medium		"""Tummy"" is the explicit named region regardless of the internal ""ArmA"" namespace label"	P18
i8	I8	OPAQUE	cryptic bare code, no grounding for any expansion	NOT_APPLICABLE		Low		ungrounded code	P18
sash 2c	Sash 2c	CLEAR	sash garment, variant	CLEAR	groupFile/Clothing	High		explicit named garment	P18
bld_gen_army_tent_medium_a_top_a_mesh	BLD_GEN_Army_Tent_Medium_A_Top_A_Mesh	CLEAR	an army-tent environment prop mesh	CLEAR	groupFile/Other	High		plain environment/prop object	P18
penis1_1	penis1_1	CLEAR	penis anatomy, numbered	CLEAR	groupFile/Body	High		structurally named genital anatomy	P18
bip chinup01 r	bip chinup01 r	CLEAR	"chin, ""up"" direction, right, numbered"	CLEAR	groupFile/Face/Lower Face	High		plain chin-region anatomy	P18
bip_ear6_l	bip_Ear6_L	CLEAR	ear anatomy, left, numbered	CLEAR	groupFile/Face/Ears	High		plain ear anatomy	P18
bip_r_ear1	bip_r_ear1	CLEAR	ear anatomy, right, numbered	CLEAR	groupFile/Face/Ears	High		plain ear anatomy	P18
foreskin-pull	foreskin-pull	CLEAR	"foreskin ""pull"" deformation"	CLEAR	groupFile/Body Morphs	High		explicit pull/state deformation word on genital anatomy	P18
unused.052	unused.052	CLEAR	self-declared unused control, numbered	CLEAR	groupFile/Useless	High		self-declared unused	P18
upperarmbase_l	UpperArmBase_L	CLEAR	upper arm anatomy, base, left	CLEAR	groupFile/Arms/LeftArm	High		plain arm anatomy	P18
head cheeck left 3	head cheeck left 3	CLEAR	"cheek anatomy (misspelled ""cheeck""), left, numbered"	CLEAR	groupFile/Face/Mid Face	High		plain cheek anatomy	P18
bipflm	BipFlm	OPAQUE	a bare rig-name/character prefix with no further anatomical content	NOT_APPLICABLE		Low		prefix root only, no anatomical specificity	P18
h3jiggle05	H3Jiggle05	CLEAR	"a secondary-motion ""jiggle"" control, numbered, owning object unstated"	NEEDS_CONTEXT		Medium	jiggle function is clear but no owning object is named	function clear, owner unnamed (rule 22 jiggle example)	P18
wep_knob	WEP_Knob	CLEAR	weapon knob mechanism	CLEAR	groupFile/Other	High		plain weapon-mechanism control	P18
bone168	Bone168	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P18
lipupperouter_r	LipUpperOuter_R	CLEAR	upper lip, outer, right	CLEAR	groupFile/Face/Lower Face	High		explicit lip anatomy	P18
bippbg l finger2	BipPBG L Finger2	CLEAR	index finger, left, under a character prefix	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain finger anatomy	P18
longear_bone_l_01	longear_bone_l_01	CLEAR	long-ear (creature ear) anatomy, left, numbered	CLEAR	groupFile/Face/Ears	High		plain ear anatomy	P18
loot_gen_backpack_b_posed_a_mesh	LOOT_GEN_Backpack_B_Posed_A_Mesh	CLEAR	a backpack equipment mesh	CLEAR	groupFile/Clothing	High		worn equipment item	P18
bone147	Bone147	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P18
longear_bone_l_06	longear_bone_l_06	CLEAR	long-ear (creature ear) anatomy, left, numbered	CLEAR	groupFile/Face/Ears	High		plain ear anatomy	P18
bip_l_cloth_b_02	bip_l_cloth_b_02	CLEAR	cloth garment, left, variant b, numbered	CLEAR	groupFile/Clothing	High		"explicit ""cloth"" garment word"	P18
collarfixarmsup80	CollarFixArmsUp80	CLEAR	a collar-garment clipping correction for an arms-up pose, numbered	CLEAR	groupFile/Correctives	High		"explicit ""Fix"" repair-purpose language"	P18
bone_torso	bone_TORSO	CLEAR	torso anatomy bone, explicit	CLEAR	groupFile/Body	High		plain torso anatomy	P18
unusedbone211	unusedbone211	CLEAR	self-declared unused bone, numbered	CLEAR	groupFile/Useless	High		self-declared unused	P18
r3rdnb	R3rdNb	OPAQUE	cryptic fragment, right, no recoverable anatomical content	NOT_APPLICABLE		Low		no recoverable referent	P18
torso brace b r	Torso brace B R	CLEAR	"a torso-positioned ""brace"" object, variant B, right; the brace's ownership/mechanism is not established by ""torso"" alone"	NEEDS_CONTEXT		Low	"""torso"" names only the location, not the brace's ownership or mechanism (same owner-vs-location caution as the torso-pipe precedent)"	location named, object ownership unresolved	P18
defineass	DefineASS	CLEAR	"buttock ""definition""/tone shape control"	CLEAR	groupFile/Body Morphs	Medium		definition/tone is itself an appearance quality (matches TopMuscles/musclewaist precedent)	P18
leg_2.middle	leg_2.middle	CLEAR	leg anatomy, numbered, middle segment	CLEAR	groupFile/Legs	High		plain leg anatomy	P18
sk_neck01	SK_neck01	CLEAR	neck anatomy, numbered	CLEAR	groupFile/Body	High		plain torso/neck anatomy	P18
bip01_pelvis007	Bip01_Pelvis007	CLEAR	pelvis anatomy, numbered	CLEAR	groupFile/Body	High		plain torso/pelvis anatomy	P18
bip_fpinky03_r	Bip_FPinky03_R	CLEAR	pinky finger, right, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain finger anatomy	P18
saberon_bone49	saberon_Bone49	OPAQUE	a generic numbered bone under a named-character prefix; no anatomical content in the number itself	NOT_APPLICABLE		Low		character/model prefix is not itself semantic ownership (rule 24); bare numbered bone carries no anatomical specificity	P18
fio-rig-strip-r2	Fio-Rig-Strip-R2	PARTIAL	"a rig ""strip"" element, right, numbered; object type is unresolved"	NEEDS_CONTEXT		Low	"""strip"" is recognizable but its type/ownership is not established"	recognizable term, type unresolved	P18
kargathbladefist_bone43	kargathbladefist_Bone43	OPAQUE	a generic numbered bone under a named-character prefix; no anatomical content in the number itself	NOT_APPLICABLE		Low		character/model prefix is not itself semantic ownership (rule 24); bare numbered bone carries no anatomical specificity	P18
key.white_17	Key.White_17	CLEAR	a piano/keyboard-key prop, white key 17	CLEAR	groupFile/Other	Medium		matches the coherent Key.<label> period-separated prop series	P18
51	51	OPAQUE	a number alone carries no semantic content	NOT_APPLICABLE		Low		"bare number, no content (matches settled ""28"" precedent)"	P18
