fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
stage 4 gib	STAGE 4 GIB	CLEAR	gore/fx gib object, numbered	CLEAR	groupFile/Other	High		established "gib" grounded precedent	P134
adrenaline_cap	adrenaline_cap	CLEAR	adrenaline injector cap prop	CLEAR	groupFile/Other	Medium		recognized prop object	P134
wep_boxmagazine_bullet2	WEP_BoxMagazine_Bullet2	CLEAR	weapon box-magazine bullet, numbered	CLEAR	groupFile/Other	High		recognized weapon prop	P134
scrotumleft	scrotumLeft	CLEAR	scrotum anatomy, left	CLEAR	groupFile/Body	Medium		no shape/state word; direct-pose structural sexual anatomy per current doctrine; FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE	P134
ivy.earring_right	Ivy.Earring_Right	CLEAR	earring accessory (character prefix), right	CLEAR	groupFile/Clothing	High		garment accessory	P134
rfrown2	RFrown2	CLEAR	frown expression, right, numbered	CLEAR	groupFile/Face/Lower Face	High		established bare "Frown" localized precedent	P134
feather root	feather root	CLEAR	feather root/anchor	CLEAR	groupFile/Wings	Medium		feather anatomy, matches wing-family treatment	P134
cloth back middle 2	cloth back middle 2	CLEAR	cloth-sim control, back, middle, numbered	CLEAR	groupFile/Clothing	High		garment cloth-sim control	P134
wep_magnifier_scope	WEP_Magnifier_Scope	CLEAR	weapon magnifier scope	CLEAR	groupFile/Other	High		recognized weapon accessory	P134
flap2.l	Flap2.L	CLEAR	a flap feature/accessory, numbered, left	NEEDS_CONTEXT		Low		recognizable feature, owner (garment vs wing) unresolved	P134
corner up	Corner up	OPAQUE	generic positional "corner", no stated owner	NOT_APPLICABLE		Medium		no recoverable referent (rule 27)	P134
basket	basket	CLEAR	basket prop	CLEAR	groupFile/Other	Medium		recognized prop object	P134
