fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id	scanner_lines
strings 9	strings 9	PARTIAL	bare 'strings', numbered, owning object unresolved	NEEDS_CONTEXT		Low	could be a clothing drawstring set or another string-like object	matches direct sibling 'strings 3' (this batch), materially different readings compete	P93	
polysurface76	polySurface76	OPAQUE	DCC-default primitive geometry placeholder	NOT_APPLICABLE		Low	primitive type does not describe what the mesh became	matches the settled polySurface DCC-default-placeholder precedent	P93	
facial_loot	Facial_Loot	PARTIAL	competing readings: a facial feature vs. a game 'loot' reward item	NEEDS_CONTEXT		Low	'facial' and 'loot' are an unusual, materially different-domain combination with no disambiguation	no Master/ledger precedent resolves this compound	P93	
cape 2a	Cape 2a	CLEAR	a cape garment, numbered, variant A	CLEAR	groupFile/Clothing	High		matches live-Master 'cape N L/R' precedent	P93	
bip01_l_upperarm004	Bip01_L_UpperArm004	CLEAR	left upper-arm anatomy, numbered segment	CLEAR	groupFile/Arms	High		plain structural arm anatomy	P93	
v_weapon.strike_lever	v_weapon.strike_lever	CLEAR	a viewmodel weapon strike-lever mechanism part	CLEAR	groupFile/Other	High		recognized weapon-prop rig control	P93	
egg.wall_16	Egg.Wall_16	CLEAR	an egg-wall environment/prop panel, numbered	CLEAR	groupFile/Other	Low	unclear exact object, but 'wall' is a recognizable real-world structural object	matches direct sibling shell.wall_23/60/56 (this ledger), groupFile/Other	P93	
spine06	Spine06	CLEAR	spine anatomy, numbered segment	CLEAR	groupFile/Body	High		plain structural spine anatomy	P93	
cons_potion_healing_a_mesh	CONS_Potion_Healing_A_Mesh	CLEAR	a healing-potion consumable prop mesh, variant A	CLEAR	groupFile/Other	High		recognized real-world/game consumable prop object	P93	
bone 1085	bone 1085	OPAQUE	generic numbered technical bone	NOT_APPLICABLE		Medium	no anatomical/functional content	matches the settled Bone### generic-numbered-bone precedent	P93	
bip_r_middle_01	bip_r_middle_01	CLEAR	right middle-finger digit, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		explicit finger digit anatomy	P93	
wep_sight_carry_m203sight	WEP_Sight_Carry_M203Sight	CLEAR	a weapon sight attachment (M203 sight), carry variant	CLEAR	groupFile/Other	High		recognized weapon-part prop	P93	
flap4.r	Flap4.R	CLEAR	a flap accessory, numbered, right	CLEAR	groupFile/Other	Low	garment-vs-mechanical flap ownership unresolved	matches live-Master 'toolboxFlapRight'-style generic-object flap precedent rather than a confirmed garment	P93	
ctr bero1 joint pos	ctr bero1 joint pos	OPAQUE	cryptic 'ctr Bero1 joint pos' fragment	NOT_APPLICABLE		Low	'Bero' carries no independent grounding; 'joint pos' is generic rig-plumbing terminology (section 12)	no Master/ledger precedent recovers this fragment	P93	
flapright_open	flapright_open	CLEAR	a flap-open mechanism control, right	CLEAR	groupFile/Other	Medium		matches live-Master 'toolboxFlapRight' generic mechanical-flap precedent rather than a confirmed garment	P93	
foot_index_0_l	foot_index_0_L	CLEAR	a left foot index-toe digit (hand-digit-naming template projected to the foot), numbered	CLEAR	groupFile/Toes/LeftToes	Medium		matches direct sibling foot_index_2_r (this ledger), cross-limb digit-naming pattern	P93	
bip_r_index_sub	bip_r_index_sub	CLEAR	right index-finger sub-segment	CLEAR	groupFile/Arms/RightArm/RightFingers	High		explicit finger digit anatomy	P93	
r bottom lid	R bottom lid	CLEAR	right bottom eyelid anatomy	CLEAR	groupFile/Face/Eyes	High		eyelid anatomy is an eye-specific feature	P93	
l_inner_lower	l_inner_lower	OPAQUE	bare spatial descriptors with no named owning object	NOT_APPLICABLE		Low	'inner'/'lower' alone name no anatomical feature or object	no owning object survives beyond position markers	P93	
bip_belldinger	bip_BellDinger	CLEAR	a bell/jingle-charm worn accessory	CLEAR	groupFile/Clothing	Low		'Bell'+'Dinger' plausibly denotes a jingling bell charm, a worn decorative accessory	P93	
unusedbone167	unusedbone167	CLEAR	self-declared unused marker, numbered bone	CLEAR	groupFile/Useless	High		matches the extensive current-ledger unusedbone### sibling series, all CLEAR/CLEAR/Useless (rule 15)	P93	
c_tiel_c05	C_TieL_C05	PARTIAL	a 'tie' fastening reference, undecoded L/C codes, numbered	NEEDS_CONTEXT		Low	'Tie' establishes a fastening concept but the owning object (hair vs garment) is unresolved	matches the 'mid_tied'/'c tiea spo' pattern of unresolved tie-fastening references	P93	
l_outer_raiser	L_outer_raiser	CLEAR	an outer eyelid/brow raiser function, left	CLEAR	groupFile/Face/Eyes	Medium		matches the UpperLidRaiser/lowerlidraiser raiser-function template	P93	
f9	F9	OPAQUE	bare 2-character alphanumeric code	NOT_APPLICABLE		Low	no readable content	matches settled bare-cryptic-code precedent	P93	
bone30	Bone30	OPAQUE	generic numbered skinning bone	NOT_APPLICABLE		Medium	no anatomical/functional content	matches settled Bone### precedent	P93	
genitals_inner_middle_left	Genitals_Inner_Middle_Left	CLEAR	inner-middle genital shape control, left	CLEAR	groupFile/Body Morphs	Medium		matches the broader genital-shape family precedent (e.g. Right_Small_Labia), explicit genital anatomy with positional descriptor	P93	
headband back upper	headband back upper	CLEAR	a headband garment accessory, back-upper position	CLEAR	groupFile/Clothing	High		matches extensive live-Master headband family (33 hits), predominantly groupFile/Clothing	P93	
bone-r-thigh-twist	Bone-R-Thigh-Twist	CLEAR	right thigh-twist anatomy	CLEAR	groupFile/Legs	High		matches live-Master bip_thigh_twist_00/01_L/R bare-anatomy precedent (no garment qualifier present)	P93	
rachel head eyeball left	Rachel head eyeball left	CLEAR	left eyeball anatomy, Rachel character namespace	CLEAR	groupFile/Face/Eyes	High		explicit eyeball anatomy grounds this regardless of the character-name prefix (rule 24), matches extensive eyeball precedent	P93	
002	002	OPAQUE	a bare numeric literal with no other content	NOT_APPLICABLE		Low	pure numeric label, no anatomical/functional word	matches settled pure-numeric-literal precedent	P93	
r_upper_leg_front_helper	r_upper_leg_front_helper	CLEAR	right upper-leg front anatomy, helper qualifier	CLEAR	groupFile/Legs	High		explicit leg anatomy; helper does not imply Correctives (rule 3)	P93	
sword_2	sword_2	CLEAR	a sword weapon prop, numbered	CLEAR	groupFile/Other	High		recognized weapon prop	P93	
eyeballs-bigpupils-l	Eyeballs-BigPupils-L	CLEAR	left eyeball, enlarged-pupil shape variant	CLEAR	groupFile/Face/Eyes	High		eye-specific shape controls stay in Face/Eyes (matches live-Master EyeSocketBig->Upper Face-style facial-localization precedent), not Body Morphs	P93	
kargathbladefist_bone33	kargathbladefist_Bone33	OPAQUE	bare numbered technical bone under a character-name prefix	NOT_APPLICABLE		Low	character/model prefix is not itself semantic ownership (rule 24); the bare numbered bone carries no anatomical specificity	matches the extensive current-ledger kargathbladefist_bone## sibling series, all OPAQUE/NOT_APPLICABLE	P93	
valvebiped.leftbutt	ValveBiped.leftButt	CLEAR	buttock anatomy, left	CLEAR	groupFile/Body	High		matches direct current-ledger sibling valvebiped.rightbutt, CLEAR/CLEAR/Body (rule 26 override)	P93	
valvebiped.chain_aligned3	ValveBiped.chain_aligned3	PARTIAL	bare multi-sense 'chain' word within the ValveBiped rig-chain namespace, no grounding to pick a reading	NEEDS_CONTEXT		Medium	could be a kinematic bone-chain or a worn chain accessory; no disambiguating content	matches the extensive current-ledger valvebiped.chain_aligned2/5/7/9/11/13 sibling family, all PARTIAL/NEEDS_CONTEXT	P93	
m_head_1	m_head_1	CLEAR	head anatomy, numbered segment, model/central variant M	CLEAR	groupFile/Body	Medium		bare structural head anatomy defaults to Body absent a specific facial feature (rule 13), matches l_head_3 sibling	P93	
necklace middle	necklace middle	CLEAR	a necklace jewelry accessory, middle position	CLEAR	groupFile/Clothing	High		explicit worn jewelry accessory	P93	
earleft5	EarLeft5	CLEAR	left ear anatomy, numbered	CLEAR	groupFile/Face/Ears	High		explicit ear anatomy	P93	
grip.007	grip.007	CLEAR	a gripping function/mechanism control, numbered	NEEDS_CONTEXT		Low	'grip' names a stable function even without a named object	matches direct current-ledger sibling grip.008, CLEAR/CLEAR NEEDS_CONTEXT	P93	
lowertentacle0	LowerTentacle0	CLEAR	a tentacle segment, lower position, numbered	CLEAR	groupFile/Other	High		settled Rule 18 tentacle precedent, matches lowertentacle1 sibling	P93	
condom 1	condom 1	CLEAR	a condom worn item, numbered	CLEAR	groupFile/Clothing	High		matches the corrected current-ledger 'condom 3/4/5' bare-numbered Condom_N template precedent (Tranche 9 family QA), all CLEAR/CLEAR/Clothing	P93	
band.root	Band.Root	CLEAR	a band/strap object root anchor	CLEAR	groupFile/Other	Low	worn-vs-prop ownership of the band is unresolved	matches the 'condom root' rig-anchor precedent (Rule 16), groupFile/Other	P93	
roboarm	RoboArm	CLEAR	a robotic arm prop/mechanical assembly	CLEAR	groupFile/Other	Medium		'robo' prefix indicates a standalone mechanical prop rather than the character's own arm anatomy	P93	
unusedbone0049	unusedbone0049	CLEAR	self-declared unused marker, numbered bone	CLEAR	groupFile/Useless	High		matches the extensive current-ledger unusedbone### sibling series, all CLEAR/CLEAR/Useless (rule 15)	P93	
urethrashape1	UrethraShape1	CLEAR	urethra shape control, numbered	CLEAR	groupFile/Body Morphs	High		matches extensive live-Master urethra family (179 hits), all groupFile/Body Morphs; explicit 'shape' word reinforces this	P93	
