fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
foreskinrbump3	foreskinRbump3	CLEAR	"foreskin ""bump"" shape morph, right, numbered"	CLEAR	groupFile/Body Morphs	Medium		"""bump"" is a shape/appearance deformation word"	P15
gib_2	gib_2	CLEAR	"a ""gib"" (dismemberment/gore fragment) object, numbered"	NEEDS_CONTEXT		Low	"""gib"" is a recognized game-development term for a gore/damage fragment, but which body part or context it represents is unstated"	recognized game-dev term, target unstated	P15
key.black_2	Key.Black_2	CLEAR	a piano/keyboard-key prop, black key 2	CLEAR	groupFile/Other	Medium		matches the coherent Key.<label> period-separated prop series	P15
eyeballs-bigpupils-r	Eyeballs-BigPupils-R	CLEAR	eye anatomy, big-pupils state, right	CLEAR	groupFile/Face/Eyes	High		pupil-state control, grouped with other eye-state expression controls	P15
vagopen03	VagOpen03	CLEAR	vaginal-open state morph, numbered	CLEAR	groupFile/Body Morphs	High		explicit state deformation word	P15
helpthighfwdl	HelpThighFwdL	CLEAR	a thigh helper bone, forward, left	CLEAR	groupFile/Legs	High		"plain thigh anatomy; ""help""/helper is not corrective evidence (rule 4)"	P15
beard control	beard control	CLEAR	a beard (facial hair) control	CLEAR	groupFile/Hair	High		facial hair falls under Hair	P15
canin_ball_r2	canin_ball_r2	CLEAR	canine testicle anatomy, right, numbered	CLEAR	groupFile/Body	Medium		structurally named genital anatomy, species-neutral (rule 18)	P15
sk_l_b_leg_2	SK_L_B_leg_2	CLEAR	leg anatomy, left, numbered	CLEAR	groupFile/Legs	Medium		plain leg anatomy	P15
canine	Canine	PARTIAL	"a bare ""canine"" word; the canine tooth (dental anatomy) and the canine (dog) creature designation are materially different core readings"	NEEDS_CONTEXT		Low	"""canine"" has two unrelated core senses not resolved by the literal"	multi-sense ambiguity	P15
fringe 7	fringe 7	CLEAR	a hair fringe (bangs) control, numbered	CLEAR	groupFile/Hair	High		plain hair anatomy	P15
_02	_02	OPAQUE	a bare numbered index, no content	NOT_APPLICABLE		Low		bare index, no content	P15
frily_10.r	Frily_10.R	CLEAR	a decorative frill garment trim, numbered, right	CLEAR	groupFile/Clothing	Medium		frill is a garment-trim decoration	P15
watersuperlow	WaterSuperLow	CLEAR	an environment water-level control	CLEAR	groupFile/Other	Medium		environment/liquid-simulation control, unrelated to character anatomy	P15
lbigtoe 2	lbigtoe 2	CLEAR	big toe, left, numbered	CLEAR	groupFile/Toes/LeftToes	High		plain toe anatomy	P15
headfurtop.l	HeadFurTop.L	CLEAR	head fur, top, left	CLEAR	groupFile/Hair	Medium		hair-like fur anatomy	P15
bip_r_lipmid0	bip_r_lipmid0	CLEAR	lip middle, right, numbered	CLEAR	groupFile/Face/Lower Face	High		explicit lip anatomy	P15
gentle_5	gentle_5	OPAQUE	"a quality/intensity adjective (""gentle"") with no named object, numbered"	NOT_APPLICABLE		Low		adjective alone, no object	P15
door hallway	Door Hallway	CLEAR	a hallway door prop	CLEAR	groupFile/Other	High		plain environment/prop object	P15
005	005	OPAQUE	a number alone carries no semantic content	NOT_APPLICABLE		Low		"bare number, no content (matches settled ""28"" precedent)"	P15
tehheh lick	TehHeh Lick	CLEAR	"a laugh (""tee-hee"") plus tongue-lick mouth/tongue expression"	CLEAR	groupFile/Face/Tongue	Medium		explicit tongue action named	P15
bipfin r foretwist	BipFin R ForeTwist	CLEAR	right forearm twist bone	CLEAR	groupFile/Arms/RightArm	High		plain arm twist anatomy	P15
iamnotweak	IAMNOTWEAK	OPAQUE	a joke/label phrase with no recoverable anatomical or functional content	NOT_APPLICABLE		Low		no recoverable referent	P15
bip_tail_a_03	bip_tail_a_03	CLEAR	tail anatomy, variant a, numbered	CLEAR	groupFile/Tail	High		plain tail anatomy	P15
bone069	Bone069	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P15
page4_l	Page4_L	CLEAR	a book/page prop, page 4 variant L	CLEAR	groupFile/Other	Medium		matches the coherent Page<N>_<letter> prop naming series	P15
bone189	Bone189	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P15
unusedneck3	unusedNeck3	CLEAR	self-declared unused neck control, numbered	CLEAR	groupFile/Useless	High		self-declared unused	P15
lbrow_inner_raise	lbrow_inner_raise	CLEAR	eyebrow inner raise, left	CLEAR	groupFile/Face/Upper Face	High		plain eyebrow expression	P15
piercing.pussy_ring_jiggle	Piercing.Pussy_Ring_jiggle	CLEAR	genital piercing jewelry, jiggle physics	CLEAR	groupFile/Clothing	Medium		worn jewelry/accessory item, matches piercing.anus_ring precedent	P15
shorthair_bone_r_01	shortHair_bone_r_01	CLEAR	short-hair bone, right, numbered	CLEAR	groupFile/Hair	High		plain hair anatomy	P15
page5_l	Page5_L	CLEAR	a book/page prop, page 5 variant L	CLEAR	groupFile/Other	Medium		matches the coherent Page<N>_<letter> prop naming series	P15
bip thightwisttop r	bip thightwisttop r	CLEAR	thigh twist bone, top, right	CLEAR	groupFile/Legs	High		plain leg twist anatomy	P15
l_head_5	l_head_5	CLEAR	head-region control, left-side variant, numbered	CLEAR	groupFile/Body	Medium		bare structural head defaults to Body (rule 13); side/number are non-core variant details	P15
belt a	belt a	CLEAR	belt garment, variant a	CLEAR	groupFile/Clothing	High		explicit named garment	P15
opt_hand_left_metacarpal04	OPT_Hand_Left_Metacarpal04	CLEAR	metacarpal (hand bone) anatomy, left, numbered	CLEAR	groupFile/Arms/LeftArm/LeftCarpals	High		plain hand-bone anatomy	P15
opt_hand_right_middle2	OPT_Hand_Right_Middle2	CLEAR	middle finger, right hand, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain finger anatomy	P15
(flex) foot	(FLEX) Foot	CLEAR	"a ""flex"" categorization label for the foot region"	CLEAR	groupFile/Legs	Medium		"matches the Master's own ""(FLEX) Arms"" -> Arms precedent, applied to Foot -> Legs"	P15
unusedtransform12 cmn sl alison	unusedtransform12 cmn sl alison	CLEAR	self-declared unused transform control	CLEAR	groupFile/Useless	High		self-declared unused	P15
dick_bigger	dick_bigger	CLEAR	"penis size morph, ""bigger"""	CLEAR	groupFile/Body Morphs	High		explicit size deformation word	P15
pantswaist1	Pantswaist1	CLEAR	pants garment, waist, numbered	CLEAR	groupFile/Clothing	High		explicit named garment	P15
you_can't_runaway	You_can't_runaway	OPAQUE	a joke/label phrase with no recoverable anatomical or functional content	NOT_APPLICABLE		Low		no recoverable referent	P15
foreskinrimpullback	ForeskinRimPullBack	CLEAR	"foreskin rim, ""pull back"" deformation"	CLEAR	groupFile/Body Morphs	Medium		explicit pull-back state deformation of anatomy	P15
legpeopledifferencefinger1_r	LegPeopleDifferenceFinger1_R	PARTIAL	"an odd compound naming both ""Leg"" and ""Finger1"", right; the actual target body part is unclear"	NEEDS_CONTEXT		Low	"the literal names two different, seemingly contradictory body parts (""Leg"" and ""Finger"") with no way to resolve which is the actual target"	contradictory body-part tokens in one literal	P15
flex_splat_04	Flex_SPLAT_04	CLEAR	"a flex/""splat"" impact deformation, numbered, object/location unstated"	NEEDS_CONTEXT		Low	a splat/impact deformation function is recognizable but no body part or object is named	function recognizable, location unnamed	P15
cloth_bone_up_r_03	cloth_bone_up_r_03	CLEAR	cloth garment bone, up, right, numbered	CLEAR	groupFile/Clothing	High		"explicit ""cloth"" garment word"	P15
bone 1088	bone 1088	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P15
tail 9 jb	tail 9 JB	CLEAR	"tail bone, numbered, ""jb"" suffix unresolved"	CLEAR	groupFile/Tail	Medium		"core tail anatomy clear regardless of the unresolved ""jb"" suffix (rule 22)"	P15
bip_r_cloth_d_01	bip_r_cloth_d_01	CLEAR	cloth garment, right, variant d, numbered	CLEAR	groupFile/Clothing	High		"explicit ""cloth"" garment word"	P15
clasp02	clasp02	CLEAR	a clasp (fastener) accessory, numbered	CLEAR	groupFile/Clothing	Medium		worn/garment fastener defaults to Clothing	P15
earring.ring_2	Earring.Ring_2	CLEAR	earring jewelry, numbered	CLEAR	groupFile/Clothing	High		worn jewelry/accessory item	P15
unused headjnt	unused headjnt	CLEAR	self-declared unused head joint	CLEAR	groupFile/Useless	High		self-declared unused	P15
cornerpullerl+cornerpullerr	CornerPullerL+CornerPullerR	CLEAR	mouth-corner pull expression control, combined left+right	CLEAR	groupFile/Face/Lower Face	Medium		plain mouth-region expression	P15
fio-rig-strip-r3	Fio-Rig-Strip-R3	PARTIAL	"a rig ""strip"" element, right, numbered; object type (garment strip vs. other) is unresolved"	NEEDS_CONTEXT		Low	"""strip"" is recognizable but its type/ownership is not established"	recognizable term, type unresolved	P15
cape_13_l	cape_13_L	CLEAR	cape garment, numbered, left	CLEAR	groupFile/Clothing	High		explicit named garment	P15
sign03	sign03	CLEAR	a sign prop, numbered	CLEAR	groupFile/Other	High		plain prop object	P15
valvebiped.bip01_r_calftwist2	ValveBiped.Bip01_R_CalfTwist2	CLEAR	calf twist bone, right, numbered	CLEAR	groupFile/Legs	High		plain leg twist anatomy	P15
topnoundershirt	TopNoUnderShirt	CLEAR	a top garment worn without an undershirt layer	CLEAR	groupFile/Clothing	Medium		explicit garment-layering state control	P15
rsidehair	RSidehair	CLEAR	side hair, right	CLEAR	groupFile/Hair	High		plain hair anatomy	P15
33	33	OPAQUE	a number alone carries no semantic content	NOT_APPLICABLE		Low		"bare number, no content (matches settled ""28"" precedent)"	P15
f16	F16	OPAQUE	a bare alphanumeric code with no grounding for any expansion	NOT_APPLICABLE		Low		ungrounded code	P15
lipscompress	LipsCompress	CLEAR	lip compression expression	CLEAR	groupFile/Face/Lower Face	High		plain mouth-region expression	P15
