fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
clawhandleft	ClawHandLeft	CLEAR	hand reshaped into a claw, left	CLEAR	groupFile/Body Morphs	Medium		matches the live-Master 'ClawsHands' precedent (Body Morphs) -- a shape transformation, not merely a finger pose	P111
upeerlidraiserl+upeerlidraiserr	UpeerLidRaiserL+UpeerLidRaiserR	CLEAR	upper-eyelid-raiser control, combined left and right (accepted 'Upeer' typo for 'Upper')	CLEAR	groupFile/Face/Eyes	Medium		eyelid-raiser is an eye mechanism	P111
bip_l_arm_02_roll	bip_l_arm_02_roll	CLEAR	left arm roll bone, numbered	CLEAR	groupFile/Arms/LeftArm	High		plain structural arm anatomy	P111
car09	car09	CLEAR	a car/vehicle prop, numbered	CLEAR	groupFile/Other	Medium		recognized generic object	P111
bip01_l_thigh017	Bip01_L_Thigh017	CLEAR	left thigh bone, numbered	CLEAR	groupFile/Legs	High		plain structural leg anatomy	P111
jewel	Jewel	CLEAR	a decorative jewel/gem	NEEDS_CONTEXT		Medium	mount/owner (crown, ring, necklace, etc.) is not stated	recognizable decorative-accessory noun with unnamed owner (rule 22/25 -- same kind of object regardless of owner)	P111
valvebiped.bip01_l_finger2_twist_1	ValveBiped.Bip01_L_Finger2_Twist_1	CLEAR	left finger 2 twist bone	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		ValveBiped skeletal finger-twist convention	P111
facial_bone_uprlip_r01	Facial_Bone_UprLip_R01	CLEAR	upper-lip facial bone, right, numbered	CLEAR	groupFile/Face/Lower Face	High		lip is a Lower Face mechanism	P111
arm right finger 3 b	arm right finger 3 b	CLEAR	right arm finger 3, variant b	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain sided finger anatomy	P111
v_weapon.root27	v_weapon.Root27	CLEAR	a weapon root control, numbered	CLEAR	groupFile/Other	High		matches the live-Master v_weapon.root## family (all Other)	P111
bone.001_l.042	Bone.001_L.042	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low	no anatomical or functional word		P111
valvebiped.bip01_l_finger1_twist_1	ValveBiped.Bip01_L_Finger1_Twist_1	CLEAR	left finger 1 twist bone	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		ValveBiped skeletal finger-twist convention	P111
bone060	Bone060	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low	no anatomical or functional word		P111
valvebiped.bip01_r_middle03	ValveBiped.Bip01_R_Middle03	CLEAR	right middle finger, segment 3	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain sided finger anatomy	P111
polysurface124	polySurface124	OPAQUE	DCC-default primitive mesh name	NOT_APPLICABLE		Low	construction residue	DCC-default-identifier boundary	P111
rightmetatarsus	RightMetatarsus	CLEAR	right metatarsus (foot bone region)	CLEAR	groupFile/Legs	High		foot-region anatomy under this Master's Legs taxonomy (no separate Feet root group)	P111
mot03_leftfoot	MOT03_LeftFoot	CLEAR	left foot, numbered motion variant	CLEAR	groupFile/Legs	High		plain structural foot anatomy	P111
forearmright	ForearmRight	CLEAR	right forearm	CLEAR	groupFile/Arms/RightArm	High		plain structural arm anatomy	P111
l index 03	l index 03	CLEAR	left index finger, segment 3	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain sided finger anatomy	P111
rthumbnc	RThumbNc	CLEAR	right thumb, 'NC' suffix unresolved	CLEAR	groupFile/Arms/RightArm/RightFingers	Medium	'NC' suffix undecoded	thumb is grounded anatomy; undecoded suffix does not erase it (rule 24)	P111
eyelashes-happy	Eyelashes-Happy	CLEAR	eyelash appearance in a 'happy' expression state	CLEAR	groupFile/Face/Eyes	Medium		eyelashes are an eye-region feature	P111
anuopenwedgieexposedtorn	AnuOpenWedgieExposedTorn	CLEAR	a torn/exposed garment state (wedgie) at the anus area	CLEAR	groupFile/Clothing	Medium		garment damage/exposure-state naming, matching this batch's 'pussyopensuitexposedtorn' template	P111
blowout	BlowOut	PARTIAL	'blowout' -- materially different competing readings (hair blowout / explosion effect / tire blowout)	NEEDS_CONTEXT		Low	no qualifier resolves which sense applies	bare word with no live-Master grounding and multiple unrelated senses (rule 22 PARTIAL test)	P111
plane	Plane	OPAQUE	a bare, unnumbered 'Plane' -- DCC-default primitive naming shape	NOT_APPLICABLE		Low	matches the Blender/Maya default-plane-primitive naming pattern with no independent semantic evidence	DCC-default-identifier boundary (systematic default Plane naming)	P111
opt_hand_left_middle1	OPT_Hand_Left_Middle1	CLEAR	left middle finger, segment 1, 'OPT' prefix set aside	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain sided finger anatomy	P111
side_right_1	side_right_1	OPAQUE	a bare positional label with no owning object	NOT_APPLICABLE		Low	no recoverable animator-useful referent (rule 27)	matches the established bare 'side_right_N' cryptic-fragment precedent	P111
collar right 2	collar right 2	CLEAR	a garment collar, right, numbered	CLEAR	groupFile/Clothing	High		matches the settled descriptive multi-word garment-collar template (Clothing)	P111
pussyopensuitexposedtorn	PussyOpenSuitExposedTorn	CLEAR	a torn/exposed suit garment state	CLEAR	groupFile/Clothing	High		garment damage/exposure-state naming	P111
box_kg_empty	box_KG_empty	CLEAR	a box prop, empty state, numbered/coded qualifier	CLEAR	groupFile/Other	Medium		recognized generic box object with a descriptive state qualifier	P111
ripple01	Ripple01	PARTIAL	a 'ripple' effect -- materially different competing readings (water / cloth / skin-muscle ripple)	NEEDS_CONTEXT		Low	no qualifier resolves which surface/medium ripples	bare word, no disambiguating token (rule 22 PARTIAL test)	P111
bone084	Bone084	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low	no anatomical or functional word		P111
box_face_08_m	Box_Face_08_M	PARTIAL	a 'Box Face' (geometric face of a box vs. a character's face), numbered, variant M	NEEDS_CONTEXT		Medium	no positive evidence resolves this 20-member template	matches the settled Box_Face_##_M precedent	P111
head eye corner lefta	head eye corner lefta	CLEAR	left eye corner, variant a	CLEAR	groupFile/Face/Eyes	High		eye-corner is an Eyes mechanism	P111
valvebiped.bip01_r_middle01	ValveBiped.Bip01_R_Middle01	CLEAR	right middle finger, segment 1	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain sided finger anatomy	P111
fringe 14	fringe 14	CLEAR	hair fringe/bangs, numbered	CLEAR	groupFile/Hair	High		matches the settled bare/numbered fringe hair template	P111
