fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
bip01 forearmtwist.r	Bip01 ForearmTwist.R	CLEAR	forearm twist, structural ValveBiped bone, right	CLEAR	groupFile/Arms	High		explicit forearm anatomy	P122
opt_hand_left_index3	OPT_Hand_Left_Index3	CLEAR	index finger, segment 3, left hand	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		explicit finger anatomy	P122
ringtoe2_l	ringToe2_l	CLEAR	ring toe, left, numbered	CLEAR	groupFile/Toes/LeftToes	High		explicit toe anatomy	P122
openeye	OpenEye	CLEAR	eye open state	CLEAR	groupFile/Face/Eyes	High		explicit eye anatomy	P122
l_fin_front_b	l_fin_front_b	CLEAR	fin, left, front, variant b	CLEAR	groupFile/Other	High		settled fin -> Other precedent	P122
genitals_inner_back_left	Genitals_Inner_Back_Left	CLEAR	genitals, inner, back, left -- plain positional structural segment	CLEAR	groupFile/Body	Medium		no shape/size/state/deformation vocabulary; plain positional descriptor of structural anatomy; direct-pose structural sexual anatomy -> Body per current doctrine (Tranche 12 QA 8950c85). FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE.	P122
jiggle01b	Jiggle01b	CLEAR	a jiggle-physics function, numbered, owning object unstated	NEEDS_CONTEXT		Medium	the jiggled object is not named	jiggle is an established stable CLEAR function per rule 22	P122
key.u	Key.U	CLEAR	piano key, letter U	CLEAR	groupFile/Other	High		matches the extensive key.[letter/color]_N piano-prop family precedent	P122
launcher_left	launcher_left	CLEAR	a launcher weapon, left	CLEAR	groupFile/Other	Medium		recognized weapon object	P122
toy_bone_15	toy_bone_15	CLEAR	a toy-bone prop object, numbered	CLEAR	groupFile/Other	Medium		recognized prop object (dog-toy-style bone), not skeletal anatomy	P122
cum.root	cum.root	CLEAR	cum/fluid-effect object, structural root anchor	CLEAR	groupFile/Other	Medium		recognized fluid/effect object with a structural root anchor (rule 7)	P122
bip_l_lipupper2	bip_l_lipupper2	CLEAR	upper lip, left, structural, numbered	CLEAR	groupFile/Face/Lower Face	High		explicit lip anatomy	P122
upperlips_pushout	upperlips_pushout	CLEAR	upper lips pushed outward	CLEAR	groupFile/Face/Lower Face	High		explicit lip/mouth mechanism	P122
rough_small_5	rough_small_5	OPAQUE	cryptic generic descriptor, no anatomical/object referent	NOT_APPLICABLE		Low		matches the majority rough_small_N OPAQUE precedent (5/6 siblings)	P122
steering_joint	steering_joint	CLEAR	a vehicle/mechanical steering joint	CLEAR	groupFile/Other	Medium		recognized mechanical prop joint, non-anatomical	P122
glovemuscles	GloveMuscles	CLEAR	glove garment muscle-shape simulation	CLEAR	groupFile/Clothing	Medium		'glove' is the explicit garment owner	P122
bone068	Bone068	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		rule 27: bare numbered bone	P122
lipupperouter_l	LipUpperOuter_L	CLEAR	upper lip, outer, left	CLEAR	groupFile/Face/Lower Face	High		explicit lip anatomy	P122
tail_up_c	tail_up_c	CLEAR	tail, up direction, variant c	CLEAR	groupFile/Tail	High		explicit tail anatomy/pose	P122
object46	Object46	OPAQUE	generic placeholder object name, numbered	NOT_APPLICABLE		Low		matches the exhaustive object### -> OPAQUE precedent (76/76 siblings)	P122
body-l-pussy-rub	Body-L-Pussy-Rub	CLEAR	vaginal rub/friction shape effect, left	CLEAR	groupFile/Body Morphs	High		exact live-Master match: 'Pussy Rub'/'Pussy-Rub-L'/'Pussy-Rub-R' (3/3 hits) -> Body Morphs	P122
polysurface22	polySurface22	OPAQUE	DCC-default primitive mesh name	NOT_APPLICABLE		Low		settled DCC-default-name boundary	P122
crush-22	crush-22	CLEAR	a 'crush' function, numbered, owning object unstated	NEEDS_CONTEXT		Medium	the crushed object is not named	'crush' is an established stable CLEAR function per rule 22	P122
penis_06.004	Penis_06.004	CLEAR	penis, structural segment, numbered/dotted variant	CLEAR	groupFile/Body	Medium		plain numbered penis segment, no shape/state word; direct-pose structural sexual anatomy -> Body per current doctrine (Tranche 12 QA 8950c85). FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE.	P122
frown-left	Frown-Left	CLEAR	frown expression, left	CLEAR	groupFile/Face/Lower Face	High		matches the established bare-word 'Frown' -> Lower Face precedent	P122
bh12.l	Bh12.L	OPAQUE	cryptic 2-letter+number code with side marker, no grounding	NOT_APPLICABLE		Low		matches the established ungrounded 'Bh##'-style cryptic-code precedent	P122
bone_rfl2	bone_RFL2	OPAQUE	cryptic bone code, no established grounding	NOT_APPLICABLE		Low	'RFL' does not decode to any established convention	cryptic suffix with no sibling grounding	P122
cloth left c	cloth left c	CLEAR	cloth garment, left, variant c	CLEAR	groupFile/Clothing	High		explicit 'cloth' garment word	P122
def-ribcage.t.r.001	DEF-ribcage.T.R.001	CLEAR	ribcage, structural DEF-rig deformation bone, numbered variant	CLEAR	groupFile/Body	Medium		'DEF' is an ordinary rig-deformation-bone prefix, not corrective evidence; 'ribcage' is plain torso anatomy	P122
leyegroup	lEyeGroup	CLEAR	left eye control group	CLEAR	groupFile/Face/Eyes	High		explicit eye anatomy	P122
bone ring 1	bone ring 1	PARTIAL	a 'bone ring' control, numbered -- unresolved whether an IK ring widget, a literal ring accessory, or something else	NEEDS_CONTEXT		Low	no established grounding for 'bone ring' as a single coherent concept	matches the majority 'bone ring N' PARTIAL/NEEDS_CONTEXT precedent (4/7 siblings)	P122
car05	car05	CLEAR	a car/vehicle prop, numbered	CLEAR	groupFile/Other	Medium		recognized vehicle prop object	P122
wep_topcover	WEP_TopCover	CLEAR	weapon top cover	CLEAR	groupFile/Other	High		matches the wep_* weapon-prop family precedent	P122
bip_l_cloth_a_01	bip_l_cloth_a_01	CLEAR	cloth garment, left, variant a, numbered	CLEAR	groupFile/Clothing	High		explicit 'cloth' garment word	P122
whl_1	whL_1	OPAQUE	cryptic 2-3 letter+number code, no grounding	NOT_APPLICABLE		Low		matches the established ungrounded 'whL_#'-style cryptic-code precedent	P122
strings 6	strings 6	CLEAR	strings (decorative cord/accessory theme), numbered, owning object/mount unstated	NEEDS_CONTEXT		Medium	the mount/owner of the strings is not named	'strings' is a recognized bare-accessory-theme noun per rule 22 (same kind of object regardless of owner)	P122
llid_upper_raise	Llid_upper_raise	CLEAR	left upper eyelid raise	CLEAR	groupFile/Face/Eyes	High		explicit eyelid anatomy	P122
third_arms_l_middle4	Third_Arms_L_Middle4	CLEAR	middle finger, segment 4, left side, on an alternate/extra arm set	CLEAR	groupFile/Arms/LeftArm/LeftFingers	Medium		matches the second_arms/third_arms_[side]_[finger][number] -> [side]Fingers dominant template	P122
bip_l_eyelash_02	bip_l_eyelash_02	CLEAR	eyelash, left, structural, numbered	CLEAR	groupFile/Face/Eyes	High		explicit eyelash anatomy	P122
minitorch1	MiniTorch1	CLEAR	a small torch/flashlight prop, numbered	CLEAR	groupFile/Other	Medium		recognized prop object	P122
unused l jacketa spo	unused l jacketa spo	CLEAR	self-declared unused placeholder	CLEAR	groupFile/Useless	High		self-declared 'unused' -> Useless (rule 15)	P122
vent_cover_damage01	vent_cover_damage01	CLEAR	vent cover, damage state, numbered	CLEAR	groupFile/Other	Medium		recognized mechanical/prop part	P122
wep_shell10	WEP_Shell10	CLEAR	weapon shell casing, numbered	CLEAR	groupFile/Other	High		matches the wep_* weapon-prop family precedent	P122
key.white_22	Key.White_22	CLEAR	piano white key, numbered	CLEAR	groupFile/Other	High		matches the extensive key.white_N piano-prop family precedent	P122
v_weapon.lighter_cam	v_weapon.lighter_cam	CLEAR	lighter prop camera-attach point, weapon-adjacent	CLEAR	groupFile/Other	Medium		matches the v_weapon.* prop-family precedent	P122
eyes_open_wide	eyes_open_wide	CLEAR	eyes wide-open state	CLEAR	groupFile/Face/Eyes	High		explicit eye anatomy	P122
bip_tail_c_02	bip_tail_c_02	CLEAR	tail, center, structural, numbered	CLEAR	groupFile/Tail	High		explicit tail anatomy	P122
leftnasolabialbulge	LeftNasolabialBulge	CLEAR	left nasolabial fold bulge (cheek/mid-face region)	CLEAR	groupFile/Face/Mid Face	Medium		nasolabial fold is a recognized mid-face/cheek anatomical region	P122
table light 2	Table light 2	CLEAR	a table lamp prop, numbered	CLEAR	groupFile/Other	Medium		recognized prop object	P122
fringe 10	fringe 10	CLEAR	hair fringe, numbered	CLEAR	groupFile/Hair	High		settled bare/numbered fringe hair template	P122
bottomlip2.r	BottomLip2.R	CLEAR	bottom lip, right, numbered	CLEAR	groupFile/Face/Lower Face	High		explicit lip anatomy	P122
palmrsred	PalmRSred	CLEAR	palm (hand anatomy), suffix code 'RSred' undecoded	CLEAR	groupFile/Arms	Medium		'Palm' is grounded hand anatomy; an undecoded suffix does not erase it (rule 24)	P122
leg left knee adj.	leg left knee adj.	CLEAR	knee adjustment, left leg	CLEAR	groupFile/Legs	High		explicit knee anatomy	P122
bip_r_foot_index_01	bip_r_foot_index_01	CLEAR	index toe, right foot, structural, numbered	CLEAR	groupFile/Toes/RightToes	High		explicit toe anatomy	P122
fingerbase2_r	fingerbase2_R	CLEAR	finger base, segment 2, right	CLEAR	groupFile/Arms/RightArm/RightFingers	High		explicit finger anatomy	P122
arm left cloth 3b	arm left cloth 3b	CLEAR	cloth/sleeve garment on the left arm, variant 3b	CLEAR	groupFile/Clothing	Medium		explicit 'cloth' garment word; 'arm left' describes placement, not ownership	P122
suck tug	suck tug	OPAQUE	generic action verbs with no stated anatomical owner	NOT_APPLICABLE		Low		unlike the established stable single-reading functions (lift/lower/squish/crush/jiggle), 'suck'/'tug' together name no single recoverable referent or function without an object	P122
lower lid lowerer	Lower lid lowerer	CLEAR	lower eyelid depressor ('Lid Lowerer', a recognized FACS muscle term)	CLEAR	groupFile/Face/Eyes	High		recognized real facial-muscle/FACS anatomical term, explicit eyelid mechanism	P122
pussy_right	Pussy_right	CLEAR	vaginal anatomy, right (bare pussy+side template)	CLEAR	groupFile/Body Morphs	High		exact match to the mechanically-confirmed bare '[pussy|vagina]+side, no other qualifier' live-Master template (15/15 hits, Body Morphs) established during the Pussy Chitsu targeted QA (dca9566)	P122
car05_controller	Car05_controller	CLEAR	a car/vehicle prop controller, numbered	CLEAR	groupFile/Other	Medium		recognized vehicle prop object	P122
legtoetip1_l	LegToeTip1_L	CLEAR	leg toe tip, segment 1, left	CLEAR	groupFile/Toes/LeftToes	High		explicit toe anatomy	P122
cape right 1	cape right 1	CLEAR	cape garment, right, numbered	CLEAR	groupFile/Clothing	High		cape is a recognized worn garment	P122
unusedhairroot10	unusedhairroot10	CLEAR	self-declared unused placeholder	CLEAR	groupFile/Useless	High		self-declared 'unused' -> Useless (rule 15), overrides the 'hair'/'root' content	P122
r ujacketc c phy	R uJacketC c Phy	CLEAR	jacket garment, right, physics variant	CLEAR	groupFile/Clothing	Medium		'jacket' is the explicit garment owner; matches the established '[side] [garment][variant] [phy]' physics-clothing template	P122
eye-iris-big	Eye-Iris-Big	CLEAR	eye iris, enlarged size	CLEAR	groupFile/Face/Eyes	High		explicit eye/iris anatomy	P122
cloth back left 2	cloth back left 2	CLEAR	cloth garment, back, left, numbered	CLEAR	groupFile/Clothing	High		explicit 'cloth' garment word	P122
arm right finger 3 d	arm right finger 3 d	CLEAR	finger 3 (unspecified which), right arm, variant d	CLEAR	groupFile/Arms/RightArm/RightFingers	High		explicit finger anatomy	P122
drip_top_0	Drip_Top_0	CLEAR	fluid-drip effect object, top, numbered	CLEAR	groupFile/Other	Medium		'drip' is a recognized fluid/effect term (rule 7)	P122
bip01_spine1_007	Bip01_Spine1_007	CLEAR	spine, structural ValveBiped skeleton segment, numbered	CLEAR	groupFile/Body	High		plain structural spine bone	P122
rightleggib	RightLegGib+rightLegGib	CLEAR	a severed/gore right-leg prop ('gib')	CLEAR	groupFile/Other	Medium		'gib' is a recognized gore/fx-object term (established precedent)	P122
suit-cover-vagina	Suit-Cover-Vagina	CLEAR	suit garment covering over the vagina area	CLEAR	groupFile/Clothing	Medium		'suit cover' is the explicit garment owner; 'vagina' describes coverage placement, not ownership	P122
