fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
mar-rig-face-extra	Mar-Rig-Face-Extra	CLEAR	whole-face control, within the internal Mar-Rig namespace, 'extra' variant	CLEAR	groupFile/Face	Medium		matches the dominant '*-rig-face' -> groupFile/Face template (mar-rig-face/qwn-rig-face/flm-rig-face/brk-rig-face/fio-rig-face, 5/6 siblings)	P124
hat-shorten	hat-shorten	CLEAR	hat garment shortened	CLEAR	groupFile/Clothing	High		'hat' is the explicit garment owner	P124
tailright4_2	TailRight4_2	CLEAR	tail, right, numbered	CLEAR	groupFile/Tail	High		explicit tail anatomy	P124
extra thicc	Extra THICC	CLEAR	whole-body thickness/size increase	CLEAR	groupFile/Body Morphs	Medium		matches the established bare whole-body shape-slider pattern (e.g. 'Body-Wide')	P124
lowertentacle2	LowerTentacle2	CLEAR	tentacle, lower, numbered	CLEAR	groupFile/Other	High		settled tentacle/tenta_ -> Other precedent	P124
bip chinup00 l	bip chinup00 l	CLEAR	chin up, left, numbered	CLEAR	groupFile/Face/Lower Face	High		explicit chin anatomy	P124
left_pussy_widen	Left_pussy_widen	CLEAR	vaginal widening, left	CLEAR	groupFile/Body Morphs	High		explicit 'widen' shape/state word	P124
cons_potion_healing_a_supreme_contents	CONS_Potion_Healing_A_Supreme_Contents	CLEAR	a healing-potion consumable item prop	CLEAR	groupFile/Other	High		recognized game-item/prop object	P124
bodyassassin details	BodyAssassin Details	CLEAR	'Assassin' body-shape preset, detail refinement	CLEAR	groupFile/Body Morphs	High		matches the direct sibling 'bodyassassin' (bare) -> groupFile/Body Morphs exactly	P124
collar left a	collar left a	CLEAR	garment collar, left, variant a	CLEAR	groupFile/Clothing	High		matches the established descriptive multi-word garment-collar template	P124
bikini_c	Bikini_c	CLEAR	bikini garment, variant c	CLEAR	groupFile/Clothing	High		bikini is a recognized worn garment	P124
bip001 ruparmtwist	Bip001 RUpArmTwist	CLEAR	upper arm twist, right, ValveBiped	CLEAR	groupFile/Arms	High		explicit upper-arm anatomy	P124
bow left 3d	bow left 3d	PARTIAL	bow (decorative bow / archery bow / ship's bow), left, variant 3d	NEEDS_CONTEXT		Medium	materially different core senses of 'bow' remain unresolved	matches the settled bow PARTIAL precedent	P124
bipfin rthightwist1	BipFin RThighTwist1	CLEAR	thigh twist, right, numbered ('BipFin' internal namespace prefix)	CLEAR	groupFile/Legs	High		explicit thigh anatomy; namespace prefix set aside (rule 24)	P124
arm right shoulder twist1	arm right shoulder twist1	CLEAR	shoulder twist, right arm, numbered	CLEAR	groupFile/Arms	High		explicit shoulder anatomy	P124
bone 1071	bone 1071	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		rule 27: bare numbered bone	P124
flm-arma-leg-r2	Flm-ArmA-Leg-R2	CLEAR	leg, right, within the internal Flm-ArmA namespace (sibling to Flm-ArmB), suffix 2	CLEAR	groupFile/Legs	Medium		matches the corrected Flm-ArmB-Leg->Legs template, extended to the sibling Flm-ArmA namespace	P124
thegoggles	TheGoggles	CLEAR	goggles worn accessory	CLEAR	groupFile/Clothing	High		goggles is a recognized worn accessory	P124
c_tier_c07	C_TieR_C07	CLEAR	necktie, right, variant C07	CLEAR	groupFile/Clothing	Medium		matches this tranche's own 'c_tiel_c00' left counterpart; 'C_' model prefix set aside (rule 24)	P124
cloth middle 7 jb	cloth middle 7 JB	CLEAR	cloth garment, middle, numbered, variant jb	CLEAR	groupFile/Clothing	High		explicit 'cloth' garment word	P124
shirt_full_tie_left_2	Shirt_Full_Tie_Left_2	CLEAR	shirt tie, left, numbered	CLEAR	groupFile/Clothing	High		explicit shirt garment	P124
wep_shellholder_shell3	WEP_ShellHolder_Shell3	CLEAR	weapon shell holder, numbered	CLEAR	groupFile/Other	High		matches the wep_* weapon-prop family precedent	P124
r sideburn a phy	r sideburn a phy	CLEAR	sideburn hair, right, physics variant	CLEAR	groupFile/Hair	High		explicit sideburn/hair anatomy	P124
dyng m necklace 01	dyng m necklace 01	CLEAR	necklace, numbered ('DYNG M' namespace prefix)	CLEAR	groupFile/Clothing	Medium		necklace is a recognized worn accessory; prefix set aside (rule 24)	P124
bow right 3e	bow right 3e	PARTIAL	bow (decorative bow / archery bow / ship's bow), right, variant 3e	NEEDS_CONTEXT		Medium	materially different core senses of 'bow' remain unresolved	matches the settled bow PARTIAL precedent	P124
arm right finger 5 c	arm right finger 5 c	CLEAR	finger 5 (pinky), right arm, variant c	CLEAR	groupFile/Arms/RightArm/RightFingers	High		explicit finger anatomy	P124
tailright4_7	TailRight4_7	CLEAR	tail, right, numbered	CLEAR	groupFile/Tail	High		explicit tail anatomy	P124
earring.ring_right_2_jiggle	Earring.Ring_Right_2_jiggle	CLEAR	ring-style earring, right, numbered, jiggle	CLEAR	groupFile/Clothing	High		earring is a recognized worn accessory	P124
feathers	feathers	PARTIAL	feathers -- unresolved whether structural wing plumage or a decorative accessory	NEEDS_CONTEXT		Low	materially different core readings compete	rule 22 PARTIAL test: no disambiguating content	P124
tome_thayan_necromancy_gem	Tome_Thayan_Necromancy_Gem	CLEAR	a magic tome/gem fantasy prop item	CLEAR	groupFile/Other	High		recognized game-item/prop object	P124
bow_left_aux	bow_left_aux	PARTIAL	bow (decorative bow / archery bow / ship's bow), left, auxiliary variant	NEEDS_CONTEXT		Medium	materially different core senses of 'bow' remain unresolved	matches the settled bow PARTIAL precedent	P124
mirror_m	mirror_m	CLEAR	a mirror prop object, variant m	CLEAR	groupFile/Other	Medium		recognized prop object	P124
outbrow_right_out	outBrow_right_OUT	CLEAR	outer eyebrow, right	CLEAR	groupFile/Face/Upper Face	High		explicit brow anatomy	P124
stalk_1	Stalk_1	CLEAR	a stalk-shaped object/appendage, numbered, owning context unstated	NEEDS_CONTEXT		Medium	unclear whether a plant-stalk prop, an eye-stalk, or another owner	matches direct sibling 'stalk_2' -> CLEAR/NEEDS_CONTEXT	P124
piercing.pussy_ring	Piercing.Pussy_Ring	CLEAR	a genital piercing accessory	CLEAR	groupFile/Clothing	Medium		worn body-piercing accessory, matches worn-equipment convention	P124
stem	Stem	PARTIAL	stem -- unresolved whether a plant-stalk-type object, a mechanical/glassware stem, or another owner	NEEDS_CONTEXT		Low	materially different core readings compete	rule 22 PARTIAL test: no disambiguating content, parallel to the unresolved 'stalk' family	P124
v_ch	v_ch	OPAQUE	bare 2-letter cryptic code, no grounding	NOT_APPLICABLE		Low		rule 27: cryptic abbreviation with no sibling grounding	P124
cloth left 5	cloth left 5	CLEAR	cloth garment, left, numbered	CLEAR	groupFile/Clothing	High		explicit 'cloth' garment word	P124
upperlidraiserl+upperlidraiserr	UpperLidRaiserL+UpperLidRaiserR	CLEAR	upper eyelid raiser, combined left+right (recognized FACS muscle term)	CLEAR	groupFile/Face/Eyes	High		recognized real facial-muscle/FACS anatomical term, explicit eyelid mechanism	P124
r5	R5	OPAQUE	bare alphanumeric code, no content	NOT_APPLICABLE		Low		matches the sibling r2/l2 -> OPAQUE precedent	P124
areola_shrink	areola_shrink	CLEAR	areola size shrink	CLEAR	groupFile/Body Morphs	High		explicit shrink/size state	P124
pjcmchestfwd35	pJCMChestFwd35	CLEAR	chest joint-corrective-morph, forward, numbered	CLEAR	groupFile/Correctives	High		'pJCM' is the established Joint-Corrective-Morph convention	P124
arm right shoulder adjust b	arm right shoulder adjust b	CLEAR	shoulder adjustment, right arm, variant b	CLEAR	groupFile/Arms	High		explicit shoulder anatomy	P124
a12	A12	OPAQUE	bare alphanumeric code, no content	NOT_APPLICABLE		Low		rule 27: cryptic code with no grounding	P124
bip_hb1_r	bip_hb1_R	OPAQUE	cryptic code, no established grounding	NOT_APPLICABLE		Low		matches direct sibling 'bip_hb1_l' -> OPAQUE/NOT_APPLICABLE	P124
glansshorter	GlansShorter	CLEAR	penis glans, shortened	CLEAR	groupFile/Body Morphs	High		explicit size-reduction word	P124
genesis3female001	Genesis3Female001	OPAQUE	bare base-model/character reference name, no functional content	NOT_APPLICABLE		Low		matches the established bare species/model-name-reference precedent (e.g. 'cormorant')	P124
protrusion-nudetop	Protrusion-nudetop	CLEAR	a body-shape protrusion effect, nude-top context	CLEAR	groupFile/Body Morphs	Low		'protrusion' denotes a shape/appearance effect	P124
wheel_5.base	Wheel_5.Base	CLEAR	a wheel prop base, numbered	CLEAR	groupFile/Other	Medium		recognized vehicle-part prop object	P124
arm right bracelet 02	arm right bracelet 02	CLEAR	bracelet accessory, right arm, numbered	CLEAR	groupFile/Clothing	High		bracelet is a recognized worn accessory	P124
lm06	LM06	OPAQUE	cryptic 2-letter+number code, no grounding	NOT_APPLICABLE		Low		matches the exhaustive 'lm0N' -> OPAQUE precedent (5/5 siblings)	P124
page_curl_8	page_curl_8	CLEAR	a book/document page-curl prop function, numbered	CLEAR	groupFile/Other	Medium		recognized book/document prop function	P124
leg front thigh right	leg front thigh right	CLEAR	front thigh, right leg (quadruped anatomy)	CLEAR	groupFile/Legs	High		explicit thigh anatomy	P124
browouterlowerl+browouterlowerr	BrowOuterLowerL+BrowOuterLowerR	CLEAR	outer eyebrow lower, combined left+right	CLEAR	groupFile/Face/Upper Face	High		explicit brow anatomy	P124
r laughline a	R Laughline A+r laughline a	CLEAR	right laugh line (nasolabial fold), variant a	CLEAR	groupFile/Face/Mid Face	Medium		'laugh line' is a recognized synonym for the nasolabial-fold mid-face region	P124
boots2thicker	Boots2Thicker	CLEAR	boots garment, thicker	CLEAR	groupFile/Clothing	High		'boots' is the explicit garment owner	P124
legsshorten	LegsShorten	CLEAR	legs, shortened proportion	CLEAR	groupFile/Body Morphs	High		explicit proportion/shape word	P124
wep_sliderelease	WEP_SlideRelease	CLEAR	weapon slide release	CLEAR	groupFile/Other	High		matches the wep_* weapon-prop family precedent	P124
head masseter left	Head Masseter Left	CLEAR	masseter (jaw-chewing muscle), left	CLEAR	groupFile/Face/Lower Face	High		recognized real anatomical jaw-muscle term	P124
less3	less3	OPAQUE	generic comparative word, no recoverable subject	NOT_APPLICABLE		Low		rule 27: generic operation with no object	P124
27	27	OPAQUE	pure numeric literal, no content	NOT_APPLICABLE		Low		rule 27/22: bare number, no referent	P124
middleleft1	MiddleLeft1	OPAQUE	bare positional descriptor, no anatomical owner	NOT_APPLICABLE		Low		matches direct sibling 'middleleft2' -> OPAQUE/NOT_APPLICABLE; every other 'middle...left' sibling carries an explicit anatomical qualifier (brow/finger/tongue/genitals) that this literal lacks	P124
depth_1	depth_1	OPAQUE	generic dimension descriptor, no anatomical owner	NOT_APPLICABLE		Low		matches the established 'depth_N' generic-technical-operation OPAQUE precedent	P124
tailmiddle_4	TailMiddle_4	CLEAR	tail, middle, numbered	CLEAR	groupFile/Tail	High		explicit tail anatomy	P124
closed_gem_l	Closed_Gem_L	CLEAR	a gem accessory, closed state, left	CLEAR	groupFile/Clothing	Low		gem accessories are typically worn/jewelry-set objects	P124
collar left 4	collar left 4	CLEAR	garment collar, left, numbered	CLEAR	groupFile/Clothing	High		matches the established descriptive multi-word garment-collar template	P124
d5	D5	OPAQUE	bare alphanumeric code, no content	NOT_APPLICABLE		Low		matches the exhaustive 'd##' -> OPAQUE precedent	P124
r wrist spo	R Wrist Spo	CLEAR	wrist, right, physics/sport variant	CLEAR	groupFile/Arms	High		explicit wrist anatomy	P124
44	44	OPAQUE	pure numeric literal, no content	NOT_APPLICABLE		Low		rule 27/22: bare number, no referent	P124
polysurface207	polySurface207	OPAQUE	DCC-default primitive mesh name	NOT_APPLICABLE		Low		settled DCC-default-name boundary	P124
flm-arma-leg-l0	Flm-ArmA-Leg-L0	CLEAR	leg, left, within the internal Flm-ArmA namespace (sibling to Flm-ArmB), suffix 0	CLEAR	groupFile/Legs	Medium		matches this tranche's own flm-arma-leg-r2 and the corrected Flm-ArmB-Leg->Legs template	P124
trans	Trans	PARTIAL	'trans' -- unresolved whether a transform-operation term, a transparency-material term, or another sense	NEEDS_CONTEXT		Low	materially different core readings compete	rule 22 PARTIAL test: no disambiguating content	P124
