fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
second_arms_r_thumb4	Second_Arms_R_Thumb4	CLEAR	right thumb, numbered (supernumerary "second arm" limb set)	CLEAR	groupFile/Arms/RightArm/RightFingers	Medium		limb count/multiplicity does not change body-part destination (rule 19)	P135
valvebiped.bip01_r_nipples	ValveBiped.Bip01_R_Nipples	CLEAR	nipple anatomy, right	CLEAR	groupFile/Body	Medium		no shape/state word; direct-pose structural sexual anatomy per current doctrine; FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE	P135
browrightup	BrowRIghtUp+BrowRightUp	CLEAR	brow up, right	CLEAR	groupFile/Face/Upper Face	High		localized brow mechanism	P135
wep_m203_barrel	WEP_M203_Barrel	CLEAR	weapon barrel	CLEAR	groupFile/Other	High		recognized weapon prop	P135
bip01_l_toe2	Bip01_L_Toe2	CLEAR	toe, left, numbered	CLEAR	groupFile/Toes	High		toe anatomy	P135
rmiddle0	rMiddle0+rmiddle0	CLEAR	right middle finger, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		explicit finger anatomy	P135
equipment 01	EQUIPMENT 01	OPAQUE	generic category label "equipment", numbered	NOT_APPLICABLE		Medium		names a meta-category not a specific object, matches "prop"-style precedent	P135
spike_08_m	Spike_08_M	CLEAR	spike, species-neutral anatomy, numbered, variant	CLEAR	groupFile/Other	Medium		established species-neutral spike/horn/fin precedent	P135
vagina_left	vagina_left	CLEAR	vaginal anatomy, left	CLEAR	groupFile/Body	Medium		no shape/state word; direct-pose structural sexual anatomy per current doctrine (see consistency flags re: prior pussy-chitsu precedent tension); FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE	P135
unused b_l_shoulderarm2helper	unused b_l_shoulderarm2helper	CLEAR	self-declared unused placeholder	CLEAR	groupFile/Useless	High		self-declared unused overrides other content (rule 15)	P135
leg left thigh_adj	leg left thigh_adj	CLEAR	left thigh adjustment	CLEAR	groupFile/Legs	High		plain structural leg anatomy	P135
madbrownright1	MadBrownRight1	CLEAR	angry brow expression, right, numbered	CLEAR	groupFile/Face/Upper Face	Medium		"Brown"=Brow established grounded spelling; localized brow mechanism	P135
arm_twist_r	arm_twist_r	CLEAR	right arm twist	CLEAR	groupFile/Arms	High		structural arm mechanism	P135
tits_l	Tits_L	CLEAR	breast anatomy (slang), left	CLEAR	groupFile/Body	Medium		no shape/state word; direct-pose structural sexual anatomy per current doctrine; FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE	P135
fringe 12	fringe 12	CLEAR	fringe hair, numbered	CLEAR	groupFile/Hair	High		established fringe hair template	P135
rotn	RotN	OPAQUE	generic rotate operation + ungrounded suffix	NOT_APPLICABLE		Medium		no recoverable referent (rule 27)	P135
eyessquintl+eyessquintr	EyesSquintL+EyesSquintR	CLEAR	eyes squint, combined left+right control	CLEAR	groupFile/Face/Eyes	High		localized eye mechanism, combined-side control	P135
bip01_l_hand004	Bip01_L_Hand004	CLEAR	hand bone, left, numbered	CLEAR	groupFile/Arms	High		plain structural hand anatomy	P135
red surface	Red Surface	OPAQUE	color/material surface reference, no controllable referent	NOT_APPLICABLE		Low		no recoverable animator-useful referent	P135
fh14.l	Fh14.L	OPAQUE	cryptic ungrounded abbreviation+number+side code	NOT_APPLICABLE		High		matches established Fh##.* cryptic-code precedent	P135
cutesweaterfit	CUTESweaterFIT	CLEAR	sweater garment, fit	CLEAR	groupFile/Clothing	High		garment item	P135
arm left finger 5xx	arm left finger 5xx	CLEAR	left pinky finger, coded suffix	CLEAR	groupFile/Arms/LeftArm/LeftFingers	Medium		explicit finger anatomy	P135
i9	I9	OPAQUE	bare alphanumeric code	NOT_APPLICABLE		High		no recoverable referent	P135
unused.025	unused.025	CLEAR	self-declared unused placeholder	CLEAR	groupFile/Useless	High		self-declared unused (rule 15)	P135
flm-arma-sworda-k	Flm-ArmA-SwordA-K	CLEAR	sword weapon (Flm-ArmA namespace set aside), suffix	CLEAR	groupFile/Other	High		explicit weapon content survives namespace prefix (rule 24)	P135
muscle - neck	Muscle - Neck	CLEAR	neck muscle definition	CLEAR	groupFile/Body Morphs	High		explicit muscle-definition/appearance descriptor	P135
fin-rig-eye-l	Fin-Rig-Eye-L	CLEAR	eye control (Fin-Rig namespace set aside), left	CLEAR	groupFile/Face/Eyes	Medium		explicit eye content survives namespace prefix (rule 24)	P135
opt_as_r_upleg_b	OPT_AS_R_UpLeg_B	CLEAR	right upper leg, variant	CLEAR	groupFile/Legs	High		explicit leg content	P135
head nostril right c	head nostril right c	CLEAR	nostril, right, variant	CLEAR	groupFile/Face/Mid Face	Medium		localized nose/midface mechanism	P135
maid.bow_right_upper_2	Maid.Bow_Right_Upper_2	CLEAR	decorative bow accessory (maid costume theme), positional, numbered	CLEAR	groupFile/Clothing	Medium		costume-theme context resolves bow polysemy toward decorative bow	P135
back_shorten	back_shorten	CLEAR	back shorten	CLEAR	groupFile/Body Morphs	High		explicit shape/size change	P135
tailleft	TailLeft	CLEAR	tail, left	CLEAR	groupFile/Tail	High		tail anatomy	P135
bip_tie_4_r	bip_Tie_4_R	CLEAR	necktie garment, right, numbered	CLEAR	groupFile/Clothing	High		garment accessory	P135
rlegex	RLegEX	CLEAR	right leg, variant	CLEAR	groupFile/Legs	Medium		explicit leg content survives suffix	P135
unusedjaw root	unusedjaw root	CLEAR	self-declared unused jaw placeholder	CLEAR	groupFile/Useless	High		self-declared unused overrides other content (rule 15)	P135
au9	AU9	CLEAR	Facial Action Unit 9 (FACS convention)	CLEAR	groupFile/Face/Expressions	High		established bare-AU-number convention	P135
bip_stone_r_calftwist1	Bip_STONE_R_CalfTwist1	CLEAR	right calf twist (character prefix set aside), numbered	CLEAR	groupFile/Legs	High		plain structural leg anatomy	P135
pussy_open_middle	pussy_open_middle	CLEAR	vaginal opening, middle	CLEAR	groupFile/Body Morphs	High		explicit opening function	P135
bip armpitringbase l	bip armpitringbase l	CLEAR	armpit ring base, left	CLEAR	groupFile/Arms	Medium		structural armpit anatomy	P135
heighten	heighten	CLEAR	a heighten/size-increase function	NEEDS_CONTEXT		Medium		stable shape function (rule 22), owner unstated	P135
lring	LRing	CLEAR	left ring finger	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		explicit finger anatomy	P135
eyelashes-sad	Eyelashes-Sad	CLEAR	eyelash-region sad expression	CLEAR	groupFile/Face/Eyes	Medium		localized eye-specific expression, not whole-face preset	P135
rightlowerleg	RightLowerLeg	CLEAR	lower leg, right	CLEAR	groupFile/Legs	High		plain structural leg anatomy	P135
tailleft3_2	TailLeft3_2	CLEAR	tail, left, numbered	CLEAR	groupFile/Tail	High		tail anatomy	P135
bip_cloth_a_03	bip_cloth_a_03	CLEAR	cloth-sim bone, variant, numbered	CLEAR	groupFile/Clothing	High		garment cloth-sim bone	P135
head eyeiris left	head eyeiris left	CLEAR	iris, left	CLEAR	groupFile/Face/Eyes	High		localized eye anatomy	P135
row_chair005	row_chair005	CLEAR	chair prop, numbered	CLEAR	groupFile/Other	High		recognized furniture prop	P135
c_dred_l2_05	C_Dred_L2_05	CLEAR	dreadlock hairstyle, variant, numbered	CLEAR	groupFile/Hair	High		named hairstyle	P135
l_bicep_helper	l_bicep_helper	CLEAR	bicep helper, left	CLEAR	groupFile/Arms	High		structural arm anatomy	P135
head thyroid	head thyroid	CLEAR	thyroid gland (throat/neck anatomy)	CLEAR	groupFile/Body	Medium		grounded anatomical term, structural neck/throat anatomy	P135
ashikubi_r__rot_ashi_r__x100__offset	ashikubi_r__rot_ashi_r__x100__offset	CLEAR	ankle ("ashikubi"/"ashi"=Japanese for ankle/leg), right, offset	CLEAR	groupFile/Legs	Medium		grounded via established Japanese-anatomical-loanword sibling-series precedent	P135
bhr41	BhR41	OPAQUE	cryptic ungrounded abbreviation+number+side code	NOT_APPLICABLE		High		matches established Bh##.* cryptic-code precedent	P135
hose_04	Hose_04	PARTIAL	"hose" = hosiery garment vs mechanical hose, numbered	NEEDS_CONTEXT		Low	materially different core readings	unresolved hose polysemy	P135
areola adjust	Areola Adjust	CLEAR	areola adjustment	CLEAR	groupFile/Body	Medium		direct-pose structural adjustment, no explicit shape/state word; FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE	P135
topjawdroop	TopJawDroop	CLEAR	upper jaw droop	CLEAR	groupFile/Face/Lower Face	High		localized jaw mechanism	P135
no eye shine	No eye shine	CLEAR	eye shine/reflection toggle, off state	CLEAR	groupFile/Face/Eyes	Medium		localized eye shader/appearance toggle	P135
browsinnerupleft	BrowsInnerUpLeft	CLEAR	brow, inner, up, left	CLEAR	groupFile/Face/Upper Face	High		localized brow mechanism	P135
arm left shoulder adj.	arm left shoulder adj.	CLEAR	left shoulder adjustment	CLEAR	groupFile/Arms	Medium		ordinary structural arm adjustment	P135
fa_low_lid_left_outer	fa_low_lid_left_outer	CLEAR	lower eyelid, outer, left	CLEAR	groupFile/Face/Eyes	High		localized eyelid mechanism, not the fa_eyebag-specific exception family	P135
cape_3_l	cape_3_L	CLEAR	cape garment, numbered, left	CLEAR	groupFile/Clothing	High		garment item	P135
prop.root	Prop.Root	OPAQUE	generic category label "prop" + root	NOT_APPLICABLE		Medium		"prop" names a meta-category not a specific object	P135
bobcut.front_left_4	Bobcut.Front_Left_4	CLEAR	bob-cut hairstyle, positional, numbered	CLEAR	groupFile/Hair	High		named hairstyle	P135
nipple movement r	Nipple Movement R	CLEAR	nipple movement/pose, right	CLEAR	groupFile/Body	Medium		direct-pose structural function, no shape/state word; FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE	P135
object30	Object30	OPAQUE	generic placeholder object name	NOT_APPLICABLE		High		no independent content	P135
offrubblechunka01	OffRubbleChunkA01	CLEAR	rubble/debris chunk prop, numbered	CLEAR	groupFile/Other	Medium		recognized environment prop	P135
hose_00	Hose_00	PARTIAL	"hose" = hosiery garment vs mechanical hose, numbered	NEEDS_CONTEXT		Low	materially different core readings	unresolved hose polysemy	P135
r string5 sec root	r string5 sec root	CLEAR	a string accessory, numbered, physics root, right	NEEDS_CONTEXT		Medium		recognizable object, owner unresolved (rule 22)	P135
thinner/outline	Thinner/outline	OPAQUE	shape-thinning function on an unclear "outline" target	NOT_APPLICABLE		Low		no recoverable referent, matches established flatten/outline-family inconsistency	P135
r calff spo	R CalfF Spo	CLEAR	calf, physics variant, right	CLEAR	groupFile/Legs	High		plain structural leg anatomy	P135
rightouterbrow	RightOuterBrow	CLEAR	brow, outer, right	CLEAR	groupFile/Face/Upper Face	High		localized brow mechanism	P135
cape1_left51	CAPE1_LEFT51	CLEAR	cape garment, left, numbered	CLEAR	groupFile/Clothing	High		garment item	P135
blinkrmid2	BlinkRMid2	CLEAR	blink, right, mid, numbered	CLEAR	groupFile/Face/Eyes	High		localized eye mechanism	P135
c ujacketb spo	C uJacketB Spo	CLEAR	jacket, physics variant, center	CLEAR	groupFile/Clothing	High		garment cloth-sim control	P135
