fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
face_small	face_small	CLEAR	overall face size decrease	CLEAR	groupFile/Body Morphs	Medium		whole-region size/scale change follows the established body-size-change Body Morphs pattern (matches 'body size' precedent), rather than a localized Face-mechanism destination	P120
toasty_flower	Toasty_Flower	CLEAR	a decorative flower object/accessory, 'Toasty' qualifier	CLEAR	groupFile/Other	Low	worn-vs-unworn ownership not established	recognizable decorative-object noun	P120
cnipple.l	CNipple.L	CLEAR	nipple, left, variant C	CLEAR	groupFile/Body Morphs	High		matches this Master's breast/nipple-domain Body Morphs convention	P120
musclewing	MuscleWing	PARTIAL	a 'muscle wing' -- materially different competing readings (a winged/scapular muscle structure / a muscle-shaped wing), no corpus grounding either way	NEEDS_CONTEXT		Low	no live-Master precedent for 'muscle wing' in any direction	rule 22 PARTIAL test	P120
bip_spikes_r	bip_spikes_r	CLEAR	right spikes, creature anatomy	CLEAR	groupFile/Other	Medium		species-neutral creature-anatomy term, extending the settled horn/tentacle/fin -> Other precedent (rule 18) to a directly comparable spikes term	P120
l_rear_holster_0u_9v	l_rear_holster_0u_9v	CLEAR	a holster, left rear, variant	CLEAR	groupFile/Clothing	High		matches the live-Master holster family (Clothing)	P120
legmiddlefinger3_l	LegMiddleFinger3_L	CLEAR	left toe digit (cross-limb hand-finger-name-for-toe naming), numbered	CLEAR	groupFile/Toes/LeftToes	Medium		matches the established cross-limb digit-naming template	P120
cangry1	CAngry1	CLEAR	angry expression, center/variant, numbered	CLEAR	groupFile/Face/Expressions	High		whole-face emotion word	P120
dlip_2	DLip_2	CLEAR	lower-lip control, numbered ('D'=down)	CLEAR	groupFile/Face/Lower Face	Medium	'D' inferred as 'down', not explicit	lip is a Lower Face mechanism, matching this tranche's 'dlipout'/'dlipin' family	P120
bip_anusside_0_l	bip_AnusSide_0_L	CLEAR	anus side, left, numbered	CLEAR	groupFile/Body Morphs	High		matches this Master's anus-domain Body Morphs convention	P120
bip_tail_a_04	bip_tail_a_04	CLEAR	tail bone, variant a, numbered	CLEAR	groupFile/Tail	High		plain structural tail anatomy	P120
bone200	Bone200	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low	no anatomical or functional word		P120
band.bend_right_2	Band.Bend_Right_2	CLEAR	a band/tassel-type accessory, bend, right, numbered	NEEDS_CONTEXT		Medium	mount/owner is not stated	directly matches the rule-22 worked example 'Band.Bend_Right_1' (CLEAR object, unnamed owner)	P120
sash a 3	Sash A 3	CLEAR	a sash garment accessory, variant a, numbered	CLEAR	groupFile/Clothing	High		worn garment accessory	P120
tears 1 lower	Tears 1 Lower	CLEAR	tears effect, numbered, lower variant	CLEAR	groupFile/Face/Eyes	Medium		matches the direct sibling 'tears 2 lower' precedent	P120
canine_neck1	Canine_Neck1	CLEAR	canine creature neck, numbered	CLEAR	groupFile/Body	High		species-neutral neck anatomy (rule 18/19)	P120
valvebiped.bip01_l_fingerbase2	ValveBiped.Bip01_L_FingerBase2	CLEAR	left finger base, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain sided finger anatomy	P120
bipmar	BipMar	OPAQUE	a bare internal rig-namespace label with no other content	NOT_APPLICABLE		Low	'Bip'+'Mar' is purely a namespace/rig-labeling prefix (matching the established Mar-Rig-* precedent); nothing survives once it is set aside (rule 24)		P120
laughter	Laughter	CLEAR	laughter, whole-face/vocal expression	CLEAR	groupFile/Face/Expressions	High		recognizable whole-face emotion/vocalization word, matching the Hurt/Surprise/Shocked precedent	P120
bip_front_neck	bip_front_neck	CLEAR	front neck bone	CLEAR	groupFile/Body	High		plain structural neck anatomy	P120
sad_brows_right	sad_brows_right	CLEAR	sad brows, right	CLEAR	groupFile/Face/Upper Face	High		brow is an Upper Face mechanism (localized, since 'brows' is explicitly named)	P120
palmrmizin1	PalmRMizin1	PARTIAL	right palm content with a genuinely undecoded 'Mizin' qualifier, numbered	NEEDS_CONTEXT		Low	'Mizin' confirmed to have zero grounding anywhere in the corpus despite a bilateral L/R naming pair	directly matches the rule-22 worked PARTIAL example ('Mizin' in a palm control)	P120
flm-rig-eye-lu	Flm-Rig-Eye-LU	CLEAR	eye, 'Flm-Rig' internal namespace prefix set aside, 'LU' qualifier	CLEAR	groupFile/Face/Eyes	Medium		matches the established namespace-set-aside pattern; 'Eye' is grounded content	P120
jiggle.tassle_front_01	Jiggle.Tassle_Front_01	CLEAR	a tassel accessory, front, numbered, jiggle physics	CLEAR	groupFile/Clothing	High		worn garment accessory	P120
widen	Widen+widen	OPAQUE	a bare 'widen' operation with no stated subject	NOT_APPLICABLE		Low	no recoverable animator-useful referent (rule 27) -- matches the established bare 'shorten'/'tighten' caution		P120
bobcut.rear_right_1_jiggle	Bobcut.Rear_Right_1_jiggle	CLEAR	Bobcut hairstyle, rear right, numbered, jiggle physics	CLEAR	groupFile/Hair	High		named hairstyle with physics variant	P120
leg right thigh adj. 3	leg right thigh adj. 3	CLEAR	right thigh, adjustment variant, numbered	CLEAR	groupFile/Legs	High		plain structural leg anatomy; 'adj' alone is not corrective evidence (rule 2)	P120
unusedbone227	unusedbone227	CLEAR	a self-declared unused placeholder	CLEAR	groupFile/Useless	High		self-declared 'unused' marker (rule 15)	P120
eyes full open	Eyes full Open	CLEAR	eyes, full open state	CLEAR	groupFile/Face/Eyes	High		eyelid mechanism	P120
ballsdetail2	BallsDetail2	CLEAR	testicle detail, numbered	CLEAR	groupFile/Body Morphs	High		matches the extensive live-Master 'ball' family (Body Morphs)	P120
hand_left	hand_left	CLEAR	left hand	CLEAR	groupFile/Arms/LeftArm	High		plain structural hand/arm anatomy	P120
unusedbone047	unusedbone047	CLEAR	a self-declared unused placeholder	CLEAR	groupFile/Useless	High		self-declared 'unused' marker (rule 15)	P120
head laughline upper left	head laughline upper left	CLEAR	laugh line (nasolabial fold), upper, left	CLEAR	groupFile/Face/Mid Face	Medium		nasolabial region is a Mid Face (nose/cheek) mechanism	P120
hat_right_4	Hat_Right_4	CLEAR	hat garment, right, numbered	CLEAR	groupFile/Clothing	High		worn garment	P120
bip_suitear1_r	bip_suitear1_R	CLEAR	a suit garment 'ear' (tailoring flap/corner), right, numbered	CLEAR	groupFile/Clothing	Medium		explicit 'suit' establishes garment ownership	P120
leg left knee ctr 1	leg left knee ctr 1	CLEAR	left knee, 'ctr' variant, numbered	CLEAR	groupFile/Legs	High		plain structural leg anatomy	P120
hinge bag 02	hinge bag 02	CLEAR	a bag prop with a hinge mechanism, numbered	CLEAR	groupFile/Other	Medium		recognized generic prop	P120
helena unusedmot01-head001	Helena unusedmot01-head001	CLEAR	a self-declared unused placeholder, 'Helena' character prefix set aside	CLEAR	groupFile/Useless	High		self-declared 'unused' marker dominates regardless of character-name prefix (rule 15/24)	P120
back neck 1	back neck 1	CLEAR	back of neck, numbered	CLEAR	groupFile/Body	High		plain structural neck anatomy	P120
crush-31	crush-31	CLEAR	a 'crush' function, numbered, object unstated	NEEDS_CONTEXT		Medium	object crushed is unstated	'crush' is an explicitly accepted bare-function word (rule 22)	P120
lpectoral root	lpectoral root	CLEAR	left pectoral, structural root/anchor	CLEAR	groupFile/Body Morphs	High		matches this Master's extensive pectoral family (72 hits, including bip_Pectoral_L/R_1/2, lPectoral_Base -- all Body Morphs, no plain-Body exception found)	P120
pelerine_l	Pelerine_L	CLEAR	a pelerine (cape/collar garment), left	CLEAR	groupFile/Clothing	Medium		recognized garment term	P120
arm right shoulder ctr2	arm right shoulder ctr2	CLEAR	right shoulder, 'ctr' variant, numbered	CLEAR	groupFile/Arms/RightArm	High		plain structural arm anatomy	P120
bone thumb 3	bone thumb 3	CLEAR	a thumb bone, numbered, side unstated	CLEAR	groupFile/Fingers	Medium	side not specified	matches the direct sibling 'bone thumb 05' precedent (side-neutral Fingers group)	P120
flm-arma-swordb-d	Flm-ArmA-SwordB-D	CLEAR	a sword, Flm-ArmA namespace, variant B, 'D' qualifier	CLEAR	groupFile/Other	Medium	'D' suffix undecoded	matches the direct sibling Flm-ArmA-SwordB family this tranche	P120
bone.014.l	Bone.014.l	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low	no anatomical or functional word		P120
fbx_rinko_face	fbx_rinko_face	CLEAR	a whole-face preset control, 'Rinko' character, state unstated	CLEAR	groupFile/Face/Expressions	Medium	the specific facial state is not named	member of the coherent fbx_[character]_face_[state] whole-face-preset naming series, with no further descriptive suffix (rule 22 -- coherent-series membership is itself a stable core reading)	P120
wakazashi.tassel_rear_1	Wakazashi.Tassel_Rear_1	CLEAR	a wakizashi (short sword) tassel accessory, rear, numbered	CLEAR	groupFile/Other	High		recognized weapon accessory	P120
arm left shoulder 2 ctr1	arm left shoulder 2 ctr1	CLEAR	left shoulder, numbered, 'ctr' variant	CLEAR	groupFile/Arms/LeftArm	High		plain structural arm anatomy	P120
eye-r-half-closed	Eye-R-Half-Closed	CLEAR	right eye, half-closed state	CLEAR	groupFile/Face/Eyes	High		eyelid mechanism	P120
pad2_4	pad2_4	CLEAR	a pad accessory, numbered	NEEDS_CONTEXT		Low	which body region/garment the pad protects or mounts to is unstated	matches the direct sibling 'pad1_4' precedent	P120
m04	M04	OPAQUE	cryptic letter+number code, no content	NOT_APPLICABLE		Low	matches the established ungrounded cryptic-fragment precedent		P120
key.plus	Key.PLUS	CLEAR	a keyboard key, Plus	CLEAR	groupFile/Other	Medium		recognized generic keyboard-key object	P120
