fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
generichuman_r_lolipjnt	GenericHuman_r_loLipJnt	CLEAR	lower lip joint, right, under a generic rig-template prefix	CLEAR	groupFile/Face/Lower Face	High		"explicit lip anatomy, independent of the ""GenericHuman"" template-name prefix (rule 24)"	P20
lid.003	lid.003	PARTIAL	"a bare ""lid"" object, numbered; eyelid vs. a literal container lid compete"	NEEDS_CONTEXT		Low	"""lid"" has materially different core senses not resolved without an explicit ""eye"" qualifier"	multi-sense ambiguity	P20
spine upper ctr	spine upper ctr	CLEAR	spine anatomy, upper, control	CLEAR	groupFile/Body	High		plain torso anatomy	P20
b9	B9	OPAQUE	cryptic bare code, no grounding for any expansion	NOT_APPLICABLE		Low		ungrounded code	P20
labiummajora2_r	LabiumMajora2_R	CLEAR	labia majora anatomy, right, numbered	CLEAR	groupFile/Body	High		structurally named genital anatomy	P20
hatf_l	hatF_L	CLEAR	hat garment, front, left	CLEAR	groupFile/Clothing	Medium		explicit named garment	P20
bone079	Bone079	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P20
wep_foregrip_improvised	WEP_Foregrip_Improvised	CLEAR	weapon foregrip, improvised variant	CLEAR	groupFile/Other	High		plain weapon-mechanism control	P20
fake_wheel_rr	fake_wheel_rr	CLEAR	"a decorative ""fake wheel"" vehicle prop, rear-right"	CLEAR	groupFile/Other	High		plain vehicle/prop element	P20
bip01_l_upperarm018	Bip01_L_UpperArm018	CLEAR	upper arm, numbered sub-bone, left	CLEAR	groupFile/Arms/LeftArm	High		plain anatomy, numbering alone is not corrective evidence	P20
c_tiel_c12	C_TieL_C12	CLEAR	necktie garment, left, variant, numbered	CLEAR	groupFile/Clothing	High		explicit named garment, matches c_tiel_c03 precedent	P20
head neck choker	head neck choker	CLEAR	a choker jewelry/accessory, neck	CLEAR	groupFile/Clothing	High		worn jewelry/accessory item	P20
rpinkie1	rPinkie1+rpinkie1	CLEAR	pinky finger, right, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain finger anatomy	P20
rightdooropen	RightDoorOpen	CLEAR	a door prop, open state, right	CLEAR	groupFile/Other	High		plain environment/prop object	P20
leg front toes right	leg front toes right	CLEAR	toe anatomy, right, front of leg	CLEAR	groupFile/Toes/RightToes	High		plain toe anatomy	P20
bip01_l_forearm018	Bip01_L_Forearm018	CLEAR	forearm, numbered sub-bone, left	CLEAR	groupFile/Arms/LeftArm	High		plain anatomy, numbering alone is not corrective evidence	P20
squish2	Squish2	CLEAR	"a ""squish"" (compression) deformation control, numbered, object unstated"	NEEDS_CONTEXT		Low	squish function is recognizable but no anatomical object is named	function clear, owner unnamed	P20
tentacletopright3	TentacleTopRight3	CLEAR	tentacle anatomy (creature appendage), top, right, numbered	NEEDS_CONTEXT		Low	tentacle anatomy is clear but no established Master destination convention for tentacles is known	anatomy clear, destination convention unestablished	P20
idle	idle	OPAQUE	a generic idle-pose state label, no anatomical content	NOT_APPLICABLE		Low		generic pose-state label, no anatomical content	P20
bip_tailc10	bip_tailC10	CLEAR	tail bone, numbered variant	CLEAR	groupFile/Tail	High		plain tail anatomy	P20
wep_fx_flashlight_barrel	WEP_FX_Flashlight_Barrel	CLEAR	weapon flashlight-attachment effect, barrel position	CLEAR	groupFile/Other	High		plain weapon-effect control	P20
armcircleshrink	ArmCircleShrink	CLEAR	"arm circumference ""shrink"" morph"	CLEAR	groupFile/Body Morphs	High		explicit shrink/size deformation word	P20
crow_1.phalanges2_l	Crow_1.Phalanges2_L	CLEAR	a companion crow creature-prop's phalanges bone, left	CLEAR	groupFile/Other	Medium		creature-prop bone anatomy, not the main character's own anatomy (matches Crow_1.Body precedent)	P20
wing_left_4_2	Wing_Left_4_2	CLEAR	wing anatomy, left, numbered	CLEAR	groupFile/Wings	High		plain wing anatomy	P20
toplipdown	TopLipDown	CLEAR	"upper lip, ""down"" direction (expression)"	CLEAR	groupFile/Face/Lower Face	High		plain mouth-region expression	P20
rkakato02n	RKakato02N	CLEAR	"right heel (Japanese ""kakato""), numbered"	CLEAR	groupFile/Legs	Medium		matches the settled LKakato01N heel precedent, Japanese anatomical-term recognition	P20
unused r_eyepos_fbu	unused R_EyePos_FbU	CLEAR	self-declared unused eye-position control	CLEAR	groupFile/Useless	High		self-declared unused	P20
bone095	Bone095	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P20
mad.l	Mad.L	CLEAR	"a ""mad"" (angry) expression, left"	CLEAR	groupFile/Face/Expressions	Medium		named whole-face emotion expression, matches r.mad precedent	P20
wep_trigger_navy	WEP_Trigger_Navy	CLEAR	"weapon trigger mechanism, ""Navy"" variant"	CLEAR	groupFile/Other	High		plain weapon-mechanism control	P20
valvebiped_magazine	ValveBiped_Magazine	CLEAR	a weapon magazine prop	CLEAR	groupFile/Other	High		plain weapon-ammunition prop	P20
headband tail right d	headband tail right d	CLEAR	"headband garment with a decorative ""tail"", right, variant d"	CLEAR	groupFile/Clothing	High		explicit headband garment/accessory, matches headband tail left a_jiggle precedent	P20
bip_r_ring_02	bip_r_ring_02	CLEAR	ring finger, right, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain finger anatomy	P20
taurenmale_hd_bone_120	taurenmale_hd_bone_120	OPAQUE	a generic numbered bone in the TaurenMale_HD model/variant series; anatomical region/function unknown	NOT_APPLICABLE		Low		matches settled taurenmale_hd_bone_* precedent	P20
right arm screw 3	Right arm screw 3	CLEAR	"a right-arm ""screw"" (technical joint/twist mechanism) control, numbered"	CLEAR	groupFile/Arms/RightArm	Medium		"arm is the explicit named anatomy; ""screw"" is a technical rig-mechanism qualifier"	P20
page2_r	Page2_R	CLEAR	a book/page prop, page 2 variant R	CLEAR	groupFile/Other	Medium		matches the coherent Page<N>_<letter> prop naming series	P20
dlip_1	DLip_1	CLEAR	"lower lip, numbered (matches the ""lipd""=lower-lip shorthand established template)"	CLEAR	groupFile/Face/Lower Face	Medium		matches the settled lipdl/lipdr/l dlipin b coherent shorthand template	P20
canine_rfrontlegpalm	Canine_RFrontLegPalm	CLEAR	a canine creature's front-leg palm/paw, right	CLEAR	groupFile/Legs	Medium		leg/paw anatomy, species-neutral (rule 18)	P20
valvebiped.bip01_r_ear01	ValveBiped.Bip01_R_Ear01	CLEAR	ear anatomy, right, numbered	CLEAR	groupFile/Face/Ears	High		plain ear anatomy	P20
jiggle.ball_r	jiggle.ball_r	CLEAR	testicle jiggle-physics control, right	CLEAR	groupFile/Body	Medium		structural genital jiggle-chain control (ordinary posing on soft tissue, rule 6)	P20
gentle_2	gentle_2	OPAQUE	"a quality/intensity adjective (""gentle"") with no named object, numbered"	NOT_APPLICABLE		Low		adjective alone, no object	P20
upper_middle_raise	upper_middle_raise	CLEAR	"an ""upper middle"" raising function, target object unstated"	NEEDS_CONTEXT		Low	"raise function is recognizable but ""upper middle"" does not specify a body part"	function recognizable, object unnamed	P20
bobcut.rear_left_2_jiggle	Bobcut.Rear_Left_2_jiggle	CLEAR	bob-cut hairstyle jiggle, rear, left, numbered	CLEAR	groupFile/Hair	High		plain hair-style anatomy	P20
ph07	PH07	OPAQUE	cryptic bare code, no grounding for any expansion	NOT_APPLICABLE		Low		ungrounded code	P20
left index finger 3 grip 2	Left index finger 3 grip 2	CLEAR	index finger, left, grip pose	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain finger anatomy	P20
rose	Rose	CLEAR	a rose flower prop/decoration	CLEAR	groupFile/Other	Medium		plain decorative/environment prop	P20
enthusiasm	enthusiasm	CLEAR	"an ""enthusiasm"" mood/expression preset"	CLEAR	groupFile/Face/Expressions	Medium		named mood/expression preset, no specific body part	P20
sk_right_ear02	SK_Right_Ear02	CLEAR	ear anatomy, right, numbered	CLEAR	groupFile/Face/Ears	High		plain ear anatomy	P20
bone_wrl	Bone_WRL	OPAQUE	"cryptic bone code (""WRL""), no grounding for any expansion"	NOT_APPLICABLE		Low		ungrounded code	P20
bip01_r_thigh012	Bip01_R_Thigh012	CLEAR	right thigh, numbered sub-bone	CLEAR	groupFile/Legs	High		plain anatomy, numbering alone is not corrective evidence	P20
top.knot_right_2	Top.Knot_Right_2	CLEAR	a topknot hairstyle, right, numbered	CLEAR	groupFile/Hair	Medium		"""top knot"" is a recognized hairstyle term"	P20
r ujacketb spo	R uJacketB Spo	CLEAR	"jacket garment physics-sim chain, right, variant; ""spo"" suffix does not override the explicit garment owner"	CLEAR	groupFile/Clothing	High		"explicit ""Jacket"" garment name in a physics-sim chain naming pattern, matches l ujacketc a phy precedent"	P20
+leg_l	+leg_l	CLEAR	leg anatomy, left	CLEAR	groupFile/Legs	High		"plain leg anatomy; leading ""+"" is a naming-convention artifact, not semantic content"	P20
foot_a_r	Foot_A_R	CLEAR	foot anatomy, variant a, right	CLEAR	groupFile/Legs	High		plain foot anatomy	P20
bip_r_arm_roll	bip_r_arm_roll	CLEAR	arm roll bone, right	CLEAR	groupFile/Arms/RightArm	High		plain arm roll anatomy; roll is not corrective evidence (rule 3)	P20
tie_7	Tie_7	CLEAR	necktie garment, numbered	CLEAR	groupFile/Clothing	High		explicit named garment	P20
cape2_middle5	CAPE2_MIDDLE5	CLEAR	cape garment, numbered, middle, numbered	CLEAR	groupFile/Clothing	High		explicit named garment	P20
arm left forearm adj	arm left forearm adj	CLEAR	forearm anatomy, left, adjust	CLEAR	groupFile/Arms/LeftArm	High		plain arm anatomy	P20
fa_up_lid_right_center	fa_up_lid_right_center	CLEAR	upper eyelid, right, center	CLEAR	groupFile/Face/Eyes	High		"explicit ""up""+""lid"" pairing, matches the established eyelid convention"	P20
unusedright eye fbu	unusedright eye fbu	CLEAR	self-declared unused eye control	CLEAR	groupFile/Useless	High		self-declared unused	P20
door bathroom	Door Bathroom	CLEAR	a bathroom-door prop	CLEAR	groupFile/Other	High		plain environment/prop object	P20
bip_leg.007	Bip_leg.007	CLEAR	leg anatomy, numbered	CLEAR	groupFile/Legs	High		plain leg anatomy	P20
biceps_l	biceps_L	CLEAR	bicep muscle anatomy, left	CLEAR	groupFile/Arms/LeftArm	High		plain arm-muscle anatomy	P20
flowerchokerfront	FlowerChokerFront	CLEAR	a flower-themed choker jewelry/accessory, front	CLEAR	groupFile/Clothing	High		worn jewelry/accessory item	P20
bulgepanty	BulgePanty	CLEAR	panty garment with a crotch-bulge accommodation	CLEAR	groupFile/Clothing	Medium		"explicit garment name (""Panty"") owns the bulge accommodation, matches the bulgepants/pantsshape precedent"	P20
key.7	Key.7	PARTIAL	"a ""Key"" indexed item; whether this matches the period-separated prop series or another ""Key"" convention is unclear (no descriptive label present)"	NEEDS_CONTEXT		Low	"the literal does not clearly match either established ""Key"" naming template"	ambiguous which Key convention applies	P20
cape_5_r	cape_5_R	CLEAR	cape garment, numbered, right	CLEAR	groupFile/Clothing	High		explicit named garment	P20
chin0	chin0	CLEAR	chin anatomy, numbered	CLEAR	groupFile/Face/Lower Face	High		plain chin anatomy	P20
cockbigballsb	CockBigBallsB	CLEAR	"penis and testicle size morph, ""big"", variant b"	CLEAR	groupFile/Body Morphs	High		explicit size deformation word	P20
body-openpuss	Body-OpenPuss	CLEAR	"genital ""open"" state morph"	CLEAR	groupFile/Body Morphs	High		explicit state deformation word, matches VagOpen precedent	P20
leatherjacketbelly	LeatherJacketBelly	CLEAR	a leather jacket garment with a belly accommodation	CLEAR	groupFile/Clothing	Medium		"explicit garment name (""Jacket"") owns the belly accommodation, matches the garment-prefixed *BellyInflate precedent"	P20
urethralorificeforward	UrethralOrificeForward	CLEAR	"urethral orifice anatomy, ""forward"" position/direction"	CLEAR	groupFile/Body Morphs	Medium		directional state word on genital anatomy, consistent with this session's other genital+direction Body Morphs rows	P20
streaks open	Streaks open	PARTIAL	"a ""streaks"" object, open state; hair streaks, tear streaks, and light streaks compete"	NEEDS_CONTEXT		Low	"""streaks"" has materially different core senses not resolved by the literal"	multi-sense ambiguity	P20
