fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id	scanner_lines
cloth right 3	cloth right 3	CLEAR	a cloth simulation control, right, numbered	CLEAR	groupFile/Clothing	High		matches direct current-ledger sibling 'cloth right 4', groupFile/Clothing	P100	
head eye sack upper right	Head Eye Sack Upper Right	CLEAR	an under-eye sack control, upper, right	CLEAR	groupFile/Face/Upper Face	High		matches live-Master L_EyesackLower/Upper, R_EyesackLower/Upper precedent (4 hits), all groupFile/Face/Upper Face	P100	
hizakozo_r__rot_hiza_r__z50__offset	hizakozo_r__rot_hiza_r__z50__offset	CLEAR	knee anatomy ('hiza'=Japanese for knee), right, rotation variant, Z50, offset control	CLEAR	groupFile/Legs	Medium		'hiza' is a Japanese anatomical term for knee, matches the 'momo'/'ashi'/'sakotsu'/'ude' grounded-loanword precedent (rule 23)	P100	
bone.001_r.002	Bone.001_R.002	OPAQUE	generic numbered technical bone, right, numbered	NOT_APPLICABLE		Medium	no anatomical/functional content	matches settled Bone### precedent	P100	
bone105	Bone105	OPAQUE	generic numbered technical bone	NOT_APPLICABLE		Medium	no anatomical/functional content	matches settled Bone### precedent	P100	
lengthen_bit	lengthen_bit	CLEAR	a 'lengthen' shape/size function, undecoded owner 'bit'	NEEDS_CONTEXT		Low	'lengthen' names a stable shape function even without a named object	owning anatomy/object not stated	P100	
wep_bipod_base	WEP_Bipod_Base	CLEAR	a weapon bipod base mechanism part	CLEAR	groupFile/Other	High		matches direct sibling wep_bipod, recognized weapon-part prop	P100	
sizezshort	sizeZshort	CLEAR	a size/shape adjustment, Z-axis, short variant	NEEDS_CONTEXT		Low	'size'/'short' names a real shape concept but no owning object/region is named	matches the 'size2' bare-size-no-owner pattern	P100	
left_nipples_erect	Left_nipples_erect	CLEAR	left nipple erection shape state	CLEAR	groupFile/Body Morphs	High		matches direct current-ledger sibling right_nipples_erect	P100	
bobcut.right_1	Bobcut.Right_1	CLEAR	a Bobcut hairstyle right section, numbered	CLEAR	groupFile/Hair	High		matches live-Master Bobcut.Bang_* family, all groupFile/Hair	P100	
m05	M05	OPAQUE	bare 2-character alphanumeric code	NOT_APPLICABLE		Low	no readable content	matches settled bare-cryptic-code precedent	P100	
bone054	Bone054	OPAQUE	generic numbered skinning bone	NOT_APPLICABLE		Medium	no anatomical/functional content	matches settled Bone### precedent	P100	
foot_pinky_0_l	foot_pinky_0_L	CLEAR	a left foot pinky-toe digit (hand-digit-naming template projected to the foot), numbered	CLEAR	groupFile/Toes/LeftToes	High		matches the leglittlefinger/foot_index/bip_l_foot_thumb cross-limb digit-naming pattern	P100	
leg right knee ctrl	leg right knee ctrl	CLEAR	right leg knee anatomy, control variant	CLEAR	groupFile/Legs	High		explicit knee anatomy	P100	
crow_2.phalanges1_l	Crow_2.Phalanges1_L	CLEAR	a crow-species finger/claw phalange digit, left, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	Medium		matches direct current-ledger sibling crow_3.phalanges2_r, species-neutral digit-phalange anatomy (rule 18-style)	P100	
bottomlip1.l	BottomLip1.L	CLEAR	bottom lip anatomy, numbered, left	CLEAR	groupFile/Face/Lower Face	High		lip anatomy is Lower Face	P100	
bip_r_neck_b	bip_r_neck_b	CLEAR	neck anatomy, right, variant B	CLEAR	groupFile/Body	High		plain structural neck anatomy	P100	
cock_07	Cock_07	CLEAR	penis anatomy, numbered	CLEAR	groupFile/Body	High		matches direct current-ledger sibling cock_03/06, plain structural genital anatomy	P100	
eye-l-surprise	Eye-L-Surprise	CLEAR	a surprised expression, left eye	CLEAR	groupFile/Face/Eyes	High		matches extensive current-ledger eye-surprised-right/eyes-surprised sibling family	P100	
l femorisc spo	L FemorisC Spo	CLEAR	femoris (thigh) muscle anatomy, left, undecoded variant codes	CLEAR	groupFile/Legs	Medium		'femoris' is a recognized anatomical term for thigh musculature	P100	
dummy05	Dummy05	OPAQUE	generic technical placeholder	NOT_APPLICABLE		Low	no functional/regional word	matches the extensive settled Dummy## sibling series, all OPAQUE/NOT_APPLICABLE	P100	
unused.022	unused.022	CLEAR	self-declared unused marker, numbered	CLEAR	groupFile/Useless	High		matches settled 'unused*' precedent (rule 15)	P100	
bone 88	bone 88	OPAQUE	generic numbered technical bone	NOT_APPLICABLE		Medium	no anatomical/functional content	matches settled Bone### precedent	P100	
v_weapon.right_thumb01	v_weapon.Right_Thumb01	CLEAR	right thumb digit, numbered, viewmodel weapon namespace	CLEAR	groupFile/Arms/RightArm/RightFingers	High		explicit thumb anatomy grounds this regardless of the viewmodel weapon namespace (rule 24)	P100	
genitals_clit	Genitals_Clit	CLEAR	clitoral anatomy	CLEAR	groupFile/Body Morphs	High		matches extensive live-Master clit family (87 hits, including bare 'bip_clit'), all groupFile/Body Morphs	P100	
f_l_ear2	f_L_Ear2	CLEAR	left ear anatomy, numbered, F namespace	CLEAR	groupFile/Face/Ears	High		explicit ear anatomy	P100	
bipflm lcalftwist	BipFlm LCalfTwist	CLEAR	left calf-twist anatomy, Flm namespace	CLEAR	groupFile/Legs	High		ordinary twist-bone anatomy grounds this regardless of namespace (rule 24)	P100	
shirt_exposed_tie_left_3	Shirt_Exposed_Tie_Left_3	CLEAR	a shirt garment exposed-tie control, left, numbered	CLEAR	groupFile/Clothing	High		explicit worn garment ('shirt')	P100	
taurenmale_hd_bone_77	taurenmale_hd_bone_77	OPAQUE	bare numbered technical bone under a character/model-name prefix	NOT_APPLICABLE		Low	character/model prefix is not itself semantic ownership (rule 24); bare numbered bone carries no anatomical specificity	matches the established TaurenMale_HD_Bone## sibling precedent	P100	
bone_la1	bone_LA1	CLEAR	left arm anatomy (LA abbreviation), numbered	CLEAR	groupFile/Arms	Low	'LA' abbreviation inferred from context ('Left Arm'), not independently confirmed	matches direct sibling bone_lfl2/bone_rrl1 (this ledger), abbreviated-limb naming pattern	P100	
tenta_6_l	tenta_6_L	CLEAR	a tentacle segment, numbered, left	CLEAR	groupFile/Other	High		settled Rule 18 tentacle precedent	P100	
mot11_righthand	MOT11_RightHand	CLEAR	a right hand-region control, MOT11 motion-capture namespace	CLEAR	groupFile/Arms	High		hand-region control with no specific finger named defaults to plain Arms (rule 10); namespace prefix set aside (rule 24)	P100	
body pants shirt clip fix	Body Pants Shirt Clip Fix	CLEAR	a pants/shirt garment clipping-fix control	CLEAR	groupFile/Clothing	High		explicit worn garments ('pants'/'shirt')	P100	
chin1.r	chin1.R	CLEAR	chin anatomy, numbered, right	CLEAR	groupFile/Face/Lower Face	High		chin is a lower-face feature	P100	
shiocked l	Shiocked L	CLEAR	a shocked whole-face expression, left (misspelling accepted)	CLEAR	groupFile/Face/Expressions	High		matches established 'Shocked' bare-word Expressions precedent, misspelling accepted per rule 12	P100	
shape-thicc-nude	shape-thicc-nude	CLEAR	a body-shape/appearance descriptor, thicc, nude state	CLEAR	groupFile/Body Morphs	High		matches direct current-ledger sibling shape-athletic-nude/shape-busty-nude/shape-ninja-nude, all CLEAR/CLEAR/Body Morphs	P100	
bipbrk lcalftwist1	BipBrk LCalfTwist1	CLEAR	left calf-twist anatomy, numbered, Brk namespace	CLEAR	groupFile/Legs	High		ordinary twist-bone anatomy grounds this regardless of namespace (rule 24), matches direct sibling bipbrk lthightwist1	P100	
fa_low_lid_left_inner	fa_low_lid_left_inner	CLEAR	a lower eyelid control, left, inner, 'fa_' face-prefix namespace	CLEAR	groupFile/Face/Eyes	High		matches extensive current-ledger fa_low_lid sibling family, all CLEAR/CLEAR/Face/Eyes	P100	
torso sidebrace l	Torso sidebrace L	CLEAR	a side-brace support control, torso location, left	NEEDS_CONTEXT		Low	'torso' names placement, not the brace's actual owner/purpose (rule 14)	matches direct current-ledger sibling 'torso sidebrace r' (this ledger)	P100	
unused genitalslag01	unused genitalslag01	CLEAR	self-declared unused marker, genital location	CLEAR	groupFile/Useless	High		matches direct current-ledger sibling unused genitalslag02/03/04/05, all CLEAR/CLEAR/Useless	P100	
left_2	left_2	OPAQUE	a bare side marker plus a bare number	NOT_APPLICABLE		Low	no anatomical/object content beyond a side+number label	matches settled bare-positional-label-no-object precedent	P100	
hose_05	Hose_05	CLEAR	a hose/tube prop, numbered	CLEAR	groupFile/Other	High		matches extensive live-Master Hose/hose_0_L/R family (33 hits), all groupFile/Other	P100	
bodyslim	BodySlim	CLEAR	a full-body slim shape descriptor	CLEAR	groupFile/Body Morphs	High		explicit body-shape/size descriptor	P100	
hat_left_tassel_2	Hat_Left_Tassel_2	CLEAR	a hat decorative tassel, left, numbered	CLEAR	groupFile/Clothing	High		explicit worn hat + tassel accessory	P100	
bip_belt_r_2	bip_belt_R_2	CLEAR	a belt garment, right, numbered	CLEAR	groupFile/Clothing	High		explicit worn belt accessory	P100	
gatling_barrels	gatling_barrels	CLEAR	a gatling-gun barrel weapon prop	CLEAR	groupFile/Other	High		recognized weapon-part prop	P100	
torso depth	Torso Depth	CLEAR	a torso-depth shape/size adjustment	CLEAR	groupFile/Body Morphs	Medium		'depth' is an explicit shape/size descriptor, matches PBMGlutesLowerDepth/UpperDepth body-shape-slider convention	P100	
sideburn_root_l	sideburn_root_L	CLEAR	a sideburn hair root, left	CLEAR	groupFile/Hair	High		sideburn is a hair-region feature	P100	
pulseballs	PulseBalls	CLEAR	a testicle pulse-animation shape control	CLEAR	groupFile/Body Morphs	High		matches live-Master balls/Balls_R shape-family precedent	P100	
r glabella	R Glabella	CLEAR	glabella (between-brows) anatomy, right	CLEAR	groupFile/Face/Upper Face	High		matches live-Master DEF-MidGlabella/Facial_Glabella_L/R precedent (majority Upper Face)	P100	
rlid_lower_drop	Rlid_lower_drop	CLEAR	right lower-eyelid drop function	CLEAR	groupFile/Face/Eyes	High		eyelid anatomy is an eye-specific feature	P100	
bullet_eject01	bullet_eject01	CLEAR	a weapon bullet-ejection effect, numbered	CLEAR	groupFile/Other	High		recognized weapon-effect prop	P100	
wep_bipod_rightleg	WEP_Bipod_RightLeg	CLEAR	a weapon bipod right-leg mechanism part	CLEAR	groupFile/Other	High		recognized weapon-part prop	P100	
window_urban_sash_48_88_full_gib03	window_urban_sash_48_88_full_gib03	CLEAR	an urban-window-sash environment prop with a gore/fx destruction variant, numbered	CLEAR	groupFile/Other	Medium		'gib' is a Rule-23-grounded gore/fx-object term; 'window'/'sash' name a recognized environment prop	P100	
right ankle d	Right ankle D	CLEAR	right ankle anatomy, variant D	CLEAR	groupFile/Legs	High		explicit ankle anatomy	P100	
strapleftlower	StrapLeftLower	CLEAR	a strap fastening accessory, left, lower position	NEEDS_CONTEXT		Low	'left'/'lower' name placement, not the strap's actual owner/purpose (rule 14)	no owning garment/object is named	P100	
sperm.tail_3	Sperm.Tail_3	CLEAR	a sperm/fluid-effect object, tail component, numbered	CLEAR	groupFile/Other	Medium		matches the fluid/effect-object convention (rule 7), similar to Condom_DripLiquid/morecum	P100	
loadarmfront	LoadArmFront	CLEAR	a weapon load-arm mechanism part, front	CLEAR	groupFile/Other	Medium		'load arm' plausibly denotes a weapon loading mechanism, matching the surrounding weapon-part prop context	P100	
facial_helper_eye_r	Facial_Helper_Eye_R	CLEAR	right eye anatomy, helper qualifier	CLEAR	groupFile/Face/Eyes	High		explicit eye anatomy; helper does not imply Correctives (rule 3)	P100	
upperlipspull	UpperLipsPull	CLEAR	upper lips-pull function	CLEAR	groupFile/Face/Lower Face	High		lip anatomy is Lower Face	P100	
cape3.r	Cape3.R	CLEAR	a cape garment, numbered, right	CLEAR	groupFile/Clothing	High		matches live-Master 'cape N L/R' precedent	P100	
cloth_front_string_low	cloth_front_string_low	CLEAR	a cloth-simulation front drawstring control, downward	CLEAR	groupFile/Clothing	High		matches direct current-ledger sibling cloth_front_string_up	P100	
tailleft1_2	TailLeft1_2	CLEAR	tail anatomy, left, chain 1, numbered	CLEAR	groupFile/Tail	High		matches extensive current-ledger TailLeft1 sibling series, all CLEAR/CLEAR/Tail	P100	
left index finger 2 grip 2	Left index finger 2 grip 2	CLEAR	left index finger, grip variant, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		explicit finger digit anatomy	P100	
agl bas bindpose	agl bas bindpose	OPAQUE	a technical 'bindpose' rig-reference marker	NOT_APPLICABLE		Low	'bindpose' is a pure rigging-technical term (the reference skinning pose), no anatomical content	matches generic technical rig-plumbing precedent (e.g. nonaccum)	P100	
shirt nipple movement l	Shirt Nipple Movement L	CLEAR	a shirt garment nipple-movement control, left	CLEAR	groupFile/Clothing	High		explicit worn garment ('shirt')	P100	
c_dred_l1_00	C_Dred_L1_00	CLEAR	a dreadlock hair-simulation control, variant L1, numbered	CLEAR	groupFile/Hair	Medium		matches direct current-ledger sibling c_dred_c2_04, 'Dred' plausibly abbreviates 'dreadlock'	P100	
bip hipfront l	bip hipfront l	CLEAR	a left hip-front joint articulation	CLEAR	groupFile/Legs	Medium		explicitly sided structural hip joint/articulation routes to Legs (rule 26)	P100	
sword back	sword back	CLEAR	a sword weapon prop, back-mounted	CLEAR	groupFile/Other	High		recognized weapon prop	P100	
arm left bracelet 01	arm left bracelet 01	CLEAR	a bracelet jewelry accessory, left arm, numbered	CLEAR	groupFile/Clothing	High		explicit worn jewelry accessory	P100	
valvebiped.r_foarm	Valvebiped.R_foarm	CLEAR	right forearm anatomy (truncated spelling)	CLEAR	groupFile/Arms	High		matches Valvebiped.L_foarm sibling precedent, obvious truncation/misspelling recognized (rule 12)	P100	
l_inner_lowerer	L_inner_lowerer	CLEAR	a lower-eyelid function, left, inner	CLEAR	groupFile/Face/Eyes	Medium		matches the L_outer_raiser/lid-raiser-and-lowerer function template (this ledger)	P100	
r_sneer	r_sneer	CLEAR	a sneer (mouth/lip-curl) expression, right	CLEAR	groupFile/Face/Lower Face	High		matches direct current-ledger sibling l_sneer/sneer_right/right_sneer/leftsneer, all CLEAR/CLEAR/Face/Lower Face	P100	
