fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
backhair l02 joint	backhair l02 joint	CLEAR	back hair joint/bone, left, numbered	CLEAR	groupFile/Hair	High		explicit hair anatomy, structural joint	P128
l thumb 01	l thumb 01	CLEAR	thumb, left, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		explicit finger anatomy	P128
l collara spo	L CollarA Spo	CLEAR	jacket/garment collar, left, variant a, physics/sport	CLEAR	groupFile/Clothing	Medium		matches the established descriptive 'collar[letter] [phy/spo]' garment-collar template	P128
paperbag	PaperBag	CLEAR	a paper-bag prop/mask object	CLEAR	groupFile/Other	Low		recognized prop object, ambiguous whether worn	P128
foot_fingerbase_l	foot_fingerbase_L	CLEAR	toe base, left foot	CLEAR	groupFile/Toes/LeftToes	High		explicit toe anatomy	P128
moustache_l_12	Moustache_L_12	CLEAR	moustache, left, numbered	CLEAR	groupFile/Hair	High		matches the corrected moustache -> Hair precedent (Tranche 9 QA)	P128
head_fat	head_fat	CLEAR	head/face fat appearance	CLEAR	groupFile/Body Morphs	Medium		'fat' is a body-composition/appearance concept	P128
asshool_5	Asshool_5	CLEAR	anus, plain structural segment, numbered (accepted misspelling of 'asshole')	CLEAR	groupFile/Body	Medium		matches this tranche's own 'asshool_2' -- accepted misspelling (rule 12); direct-pose structural anogenital anatomy -> Body per current doctrine. FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE.	P128
opt_acs_earringl3	OPT_acs_earringl3	CLEAR	earring accessory, left, numbered ('OPT ACS' optional-accessory prefix)	CLEAR	groupFile/Clothing	High		earring is a recognized worn accessory	P128
wep_optics	WEP_Optics	CLEAR	weapon optics/scope	CLEAR	groupFile/Other	High		matches the wep_* weapon-prop family precedent	P128
bip wristtwisthelper l	bip wristtwisthelper l	CLEAR	wrist twist helper, left	CLEAR	groupFile/Arms	High		explicit wrist anatomy	P128
arm.right_top	Arm.Right_Top	CLEAR	arm, right, top position	CLEAR	groupFile/Arms	High		explicit arm anatomy	P128
bhr49	BhR49	OPAQUE	cryptic 2-letter+number code with side marker, no grounding	NOT_APPLICABLE		Low		matches the established ungrounded 'Bh##'-style cryptic-code precedent	P128
c_dred_r2_03	C_Dred_R2_03	CLEAR	dreadlock hair, right, numbered ('C_' model prefix)	CLEAR	groupFile/Hair	Medium		matches the established 'c_dred' -> Hair sibling family	P128
top edited shadow	Top Edited Shadow	OPAQUE	bare 'top'+shadow descriptor, no recoverable specific referent	NOT_APPLICABLE		Low		matches direct sibling 'top untouched shadow' -> OPAQUE/NOT_APPLICABLE exactly (bare 'top [adjective] shadow' shape, unlike the Clothing-destination shadow rows which all carry an explicit garment word)	P128
top-2	top-2	CLEAR	a top garment, numbered	CLEAR	groupFile/Clothing	Medium		matches the majority bare 'top_N' -> Clothing precedent	P128
limp_2	limp_2	OPAQUE	bare adjective, no owning object	NOT_APPLICABLE		Low		matches the established ungrounded 'limp_1'-style bare-adjective precedent	P128
bobcut.side_right_2_3	Bobcut.Side_Right_2_3	CLEAR	bob-cut hairstyle, side, right, numbered	CLEAR	groupFile/Hair	High		explicit hairstyle anatomy	P128
hat_right_2	Hat_Right_2	CLEAR	hat garment, right, numbered	CLEAR	groupFile/Clothing	High		hat is a recognized worn garment	P128
crush-6	crush-6	CLEAR	a 'crush' function, numbered, owning object unstated	NEEDS_CONTEXT		Medium	the crushed object is not named	'crush' is an established stable CLEAR function per rule 22	P128
def-shin.02.r	DEF-shin.02.R	CLEAR	shin, structural DEF-rig deformation bone, right, numbered	CLEAR	groupFile/Legs	High		'DEF' is an ordinary rig-deformation-bone prefix, not corrective evidence; 'shin' is plain leg anatomy	P128
microphone_4	Microphone_4	CLEAR	a microphone prop, numbered	CLEAR	groupFile/Other	High		recognized prop object	P128
bot_mid	BOT_MID	OPAQUE	cryptic positional abbreviation, no anatomical owner	NOT_APPLICABLE		Low		rule 27: generic/cryptic positional descriptor with no recoverable subject	P128
ph11	PH11	OPAQUE	bare alphanumeric code, no grounding	NOT_APPLICABLE		Low		matches the established ungrounded 'ph0N'-style cryptic-code precedent	P128
rthumb	RThumb	CLEAR	right thumb (abbreviated)	CLEAR	groupFile/Arms/RightArm/RightFingers	High		explicit finger anatomy	P128
ballsrsqueshback	ballsRsqueshback	CLEAR	testicles, right, squish deformation, back direction (typo 'squesh' for 'squish')	CLEAR	groupFile/Body Morphs	Medium		explicit 'squish' deformation action on a named body part	P128
kunai_tassel_2	Kunai_Tassel_2	CLEAR	a kunai (throwing weapon) with a tassel decoration, numbered	CLEAR	groupFile/Other	Medium		'kunai' is the primary recognized weapon object	P128
rbrow_outer_raise	rbrow_outer_raise	CLEAR	right eyebrow, outer, raise	CLEAR	groupFile/Face/Upper Face	High		explicit brow anatomy	P128
