fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
quad/shell03	quad/shell03	PARTIAL	"a ""quad""+""shell"" compound, numbered"	NEEDS_CONTEXT		Low	"both ""quad"" and ""shell"" independently support multiple different readings"	matches the quad/shell precedent in Tranche 4	P35
bip01 upperarmtwist.r	Bip01 UpperArmTwist.R	CLEAR	right upper-arm twist bone	CLEAR	groupFile/Arms/RightArm	High		ordinary twist-bone anatomy, not corrective (rule 3)	P35
valvebiped.bip01_r_index02	ValveBiped.Bip01_R_Index02	CLEAR	right index finger, segment 2	CLEAR	groupFile/Arms/RightArm/RightFingers	High		standard ValveBiped finger-naming convention	P35
special_flex_1	Special_flex_1	OPAQUE	"generic ""flex"" category term with a vague qualifier (""special""), no specific object"	NOT_APPLICABLE		Low		matches the settled flex_thin/flex_noise generic-technical-category precedent	P35
bone_lfl1	bone_LFL1	OPAQUE	"cryptic abbreviation (""LFL""), no grounding for any expansion, numbered"	NOT_APPLICABLE		Low	"zero Master/corpus precedent for ""LFL"""	ungrounded abbreviation	P35
thigh fix deformation 90 r	Thigh Fix Deformation 90 R	CLEAR	right thigh corrective, 90 degrees	CLEAR	groupFile/Correctives	High		"explicit ""fix""/""deformation"" repair-purpose language, matches the settled leg-fix precedent"	P35
headband tail left d_jiggle	headband tail left d_jiggle	CLEAR	a headband's tail/streamer jiggle-physics bone, left, variant d	CLEAR	groupFile/Clothing	High		"explicit headband ownership; ""tail"" here is the headband's own streamer part, not creature anatomy"	P35
right middle intermediate	Right Middle Intermediate	CLEAR	right middle finger, intermediate phalange segment	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain finger anatomy	P35
3rd	3rd	OPAQUE	bare ordinal number, no object or function named	NOT_APPLICABLE		Low		no recoverable referent	P35
l_chest_helper	l_chest_helper	CLEAR	chest, left, helper	CLEAR	groupFile/Body	High		"plain torso anatomy; ""helper"" is not corrective evidence by itself (rule 4)"	P35
bip_l_middle_03	bip_l_middle_03	CLEAR	left middle finger, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		matches the ValveBiped middle-finger naming convention	P35
top_left	TOP_LEFT	PARTIAL	"a ""top""+""left"" compound; could be a top garment, left position, or a pure position label"	NEEDS_CONTEXT		Low	"both tokens are positional in nature, but ""top"" could alternatively name a garment; no disambiguating content"	materially different core readings compete, matches top_mid/fronttop precedent	P35
blank	Blank+blank	OPAQUE	"a self-descriptive ""blank""/empty placeholder, no anatomical or functional content"	NOT_APPLICABLE		Low	"""blank"" is not a self-declared unused/duplicate marker under rule 15's specific wording"	no recoverable referent	P35
jacket_border_3_r	jacket_border_3_R	CLEAR	a jacket's border/edge trim, numbered, right	CLEAR	groupFile/Clothing	High		explicit garment ownership	P35
ebouterupperl+ebouterupperr	EBOuterUpperL+EBOuterUpperR	CLEAR	"eyebrow, outer-upper region, left+right combined (""EB"" = eyebrow)"	CLEAR	groupFile/Face/Upper Face	High		recognized eyebrow abbreviation, plain eyebrow anatomy	P35
left_browraise	Left_browraise	CLEAR	left eyebrow, raise pose	CLEAR	groupFile/Face/Upper Face	High		plain eyebrow-posing control	P35
bip01_r_forearm003	Bip01_R_Forearm003	CLEAR	right forearm, numbered sub-bone	CLEAR	groupFile/Arms/RightArm	High		plain anatomical term	P35
kargathbladefist_bone84_rfingerindex	kargathbladefist_Bone84_RFingerIndex	CLEAR	right index finger, numbered, under a named-character prefix	CLEAR	groupFile/Arms/RightArm/RightFingers	High		"explicit ""RFingerIndex"" content grounds this, unlike the bare-numbered-bone kargathbladefist variants"	P35
leg left thigh ctr 2	leg left thigh ctr 2	CLEAR	left thigh, center, numbered	CLEAR	groupFile/Legs	High		plain leg anatomy	P35
グルーブ	グルーブ	CLEAR	"""groove"" (Japanese katakana loanword) -- a recognized central body-root control bone near the pelvis, common in Japanese/MMD-style rigs"	CLEAR	groupFile/Body	Medium	exact rig behavior is not independently corroborated in this Master	real Japanese-loanword rig terminology; central/unsided structural anchor (rule 26's spirit)	P35
key 11	Key 11	OPAQUE	"a bare numbered ""Key"" preset marker with no named object or content"	NOT_APPLICABLE		Low		"matches the settled space-separated ""Key N"" keyframe/preset-marker series"	P35
thongcentershiftright2	ThongCenterShiftRight2	CLEAR	a thong garment, center-shift control, right, numbered	CLEAR	groupFile/Clothing	High		explicit garment ownership	P35
leg right knee adj. 2	leg right knee adj. 2	CLEAR	right knee, adjustment, numbered	CLEAR	groupFile/Legs	High		plain knee anatomy	P35
wrap	Wrap	CLEAR	a wrap garment	CLEAR	groupFile/Clothing	Medium	a wrapping/binding function reading remains a weaker competing possibility	"""wrap"" most naturally names a garment type when standalone"	P35
bip_jacket_leftdown	bip_jacket_leftdown	CLEAR	a jacket garment, left, down	CLEAR	groupFile/Clothing	High		explicit garment ownership	P35
001	001	OPAQUE	bare number, no words at all	NOT_APPLICABLE		Low	a number alone carries no semantic content	no interpretable content	P35
bone.011	Bone.011	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P35
v_weapon.root17	v_weapon.Root17	CLEAR	a viewmodel weapon's own root bone, numbered	CLEAR	groupFile/Other	High		recognized weapon-prop technical root, matches v_weapon convention	P35
valvebiped.bip01	ValveBiped.Bip01	CLEAR	"the whole-skeleton root bone (bare ""Bip01"")"	CLEAR	groupFile/Body	Medium		matches the root_transform/rootTrans-style technical-root precedent	P35
bone_eye_l002	Bone_eye_L002	CLEAR	eye, left, numbered	CLEAR	groupFile/Face/Eyes	High		explicit eye content	P35
r_mousejaw_loc	R_MouseJaw_Loc	CLEAR	"jaw, right, on a ""Mouse"" character/creature model, locator"	CLEAR	groupFile/Face/Lower Face	High		"explicit ""jaw"" content grounds this regardless of the character/species prefix (rule 18/24)"	P35
door_r	Door_R	CLEAR	a door prop, right panel	CLEAR	groupFile/Other	High		matches the settled Door2 calibration precedent	P35
bag_bone_l_01	bag_bone_l_01	CLEAR	a bag accessory bone, left, numbered	CLEAR	groupFile/Clothing	High		worn/carried bag accessory	P35
bip01_spine2_004	Bip01_Spine2_004	CLEAR	spine, segment 2, numbered sub-bone	CLEAR	groupFile/Body	High		explicit Bip01_ skeleton-prefix spine literal with no garment/hair-object noun (rule 14)	P35
knotmedium0	KnotMedium0	CLEAR	a knot accessory, medium size, numbered	NEEDS_CONTEXT		Medium	no owner is named for the knot accessory	matches the settled bare-accessory-no-owner cord/rope/knot family precedent (rule 25 pattern)	P35
bipfio r finger1	BipFio R Finger1	CLEAR	"right finger 1, within an internal ""BipFio"" namespace"	CLEAR	groupFile/Arms/RightArm/RightFingers	High		"explicit ""Finger"" content grounds this regardless of the BipFio prefix (rule 24)"	P35
upper_02	Upper_02	OPAQUE	"a positional label (""upper"") with a number, no object named"	NOT_APPLICABLE		Low		position label only, no object	P35
bip01-l-calf001	Bip01-L-Calf001	CLEAR	left calf, numbered sub-bone	CLEAR	groupFile/Legs	High		plain calf anatomy	P35
head nostril 1	head nostril 1	CLEAR	nostril, numbered	CLEAR	groupFile/Face/Mid Face	High		plain nose-region anatomy	P35
eyes-stare	eyes-stare	CLEAR	eye, staring expression	CLEAR	groupFile/Face/Eyes	High		plain eye expression control	P35
earring left 1	earring left 1	CLEAR	an earring accessory, left, numbered	CLEAR	groupFile/Clothing	High		worn jewelry accessory	P35
jiggle2	Jiggle2	CLEAR	a jiggle (secondary-motion) function, numbered	NEEDS_CONTEXT		Medium	the owning object/body part is not named	matches rule 22's own jiggle-example pattern -- function is clear, object unknown	P35
hat_right_1_jiggle	Hat_Right_1_jiggle	CLEAR	a hat's jiggle-physics bone, right side, numbered	CLEAR	groupFile/Clothing	High		object-specific (hat) jiggle bone stays with the owning garment (rule 8)	P35
eroanal	EroAnal	CLEAR	"anal anatomy, under an ""Ero"" (erotic) thematic prefix"	CLEAR	groupFile/Body	High		"plain structural anatomy; ""Ero"" is a genre/thematic prefix, not a shape/state word"	P35
wep_hammer	WEP_Hammer	CLEAR	a hammer weapon/tool prop	CLEAR	groupFile/Other	High		recognized real-world object	P35
book god	Book God	CLEAR	"a book prop, themed (""God"")"	CLEAR	groupFile/Other	High		recognized real-world object	P35
cboobflat.r	CBoobFlat.R	CLEAR	"breast, ""flat"" shape descriptor, right"	CLEAR	groupFile/Body Morphs	High		explicit breast-shape descriptor	P35
flex_splat_01	Flex_SPLAT_01	OPAQUE	"generic ""flex"" category term with an effect qualifier (""splat""), no specific object"	NOT_APPLICABLE		Low		matches the settled flex_thin/flex_noise generic-technical-category precedent	P35
helper_forearm_l	helper_forearm_L	CLEAR	forearm, left, helper	CLEAR	groupFile/Arms/LeftArm	High		"plain arm anatomy; ""helper"" is not corrective evidence by itself (rule 4)"	P35
forearm	Forearm	CLEAR	forearm, no side marker	CLEAR	groupFile/Arms	High		plain anatomy; no side marker uses the side-neutral destination (rule 11)	P35
v_weapon.pull_ring	v_weapon.pull_ring	CLEAR	a weapon's pull-ring part (e.g. a charging-handle or grenade ring)	CLEAR	groupFile/Other	High		recognized weapon-part object	P35
slim-can	slim-can	CLEAR	a slim beverage-can prop	CLEAR	groupFile/Other	Medium		recognized real-world product/prop object	P35
shell.wall_21	Shell.Wall_21	CLEAR	a wall shell/structural segment prop, numbered	CLEAR	groupFile/Other	Medium		matches the shell.wall family precedent	P35
lidsupleft	LidsUpLeft	CLEAR	eyelid, up, left	CLEAR	groupFile/Face/Upper Face	High		matches Master's lid-family precedent	P35
dickdetail1	DickDetail1	CLEAR	penis detail morph, numbered	CLEAR	groupFile/Body Morphs	High		explicit appearance/detail word on genital anatomy, matches BallsDetail4 precedent	P35
bikini boobs upward l	Bikini Boobs Upward L	CLEAR	left breast, upward morph, in the context of a bikini	CLEAR	groupFile/Body Morphs	High		matches the settled Bikini Boobs Upward R calibration precedent	P35
cape2_middle3	CAPE2_MIDDLE3	CLEAR	a cape garment, numbered, middle position, numbered	CLEAR	groupFile/Clothing	High		plain garment item	P35
boobsie25	boobsie25	PARTIAL	"a breast-related numbered element (""Boobsie"")"	NEEDS_CONTEXT		Low	whether this is a structural bone or a shape/size morph slider is not established by the literal alone -- no explicit shape/deformation word is present	genuine ambiguity between plain anatomy and a morph slider (rule 7's caution against keyword-triggering)	P35
earring left 4	earring left 4	CLEAR	an earring accessory, left, numbered	CLEAR	groupFile/Clothing	High		worn jewelry accessory	P35
schoolshirtfit	SCHOOLShirtFIT	CLEAR	a school-themed shirt garment fit control	CLEAR	groupFile/Clothing	High		"explicit ""Shirt"" garment ownership"	P35
orgsuitfit	ORGSuitFIT	CLEAR	"a suit garment fit control, under an ""ORG"" tag"	CLEAR	groupFile/Clothing	High		"explicit ""Suit"" garment ownership dominates regardless of the ORG prefix"	P35
pantsmuscles	PantsMuscles	CLEAR	muscle-definition shape descriptor, in the context of pants	CLEAR	groupFile/Body Morphs	Medium		matches the muscle-definition Body Morphs pattern; garment word is context, not owner	P35
upperleg_right	upperleg_right	CLEAR	upper leg (thigh), right	CLEAR	groupFile/Legs	High		plain leg anatomy	P35
eyes-full-down	Eyes-Full-Down	CLEAR	eyes, looking full-down	CLEAR	groupFile/Face/Eyes	High		plain eye-posing control	P35
headup	HeadUp	CLEAR	head, upward pose	CLEAR	groupFile/Body	High		bare structural head defaults to Body (rule 13)	P35
back b_1	Back B_1	CLEAR	back, variant B, numbered	CLEAR	groupFile/Body	Medium		plain torso anatomy	P35
pantsclothfixtoptorso	PantsClothFixTopTorso	CLEAR	pants garment corrective, top-torso area	CLEAR	groupFile/Clothing	High		"garment-owned corrective stays with the garment (rule 8), explicit ""Fix"" purpose language"	P35
bottomlip3.r	BottomLip3.R	CLEAR	bottom lip, numbered, right	CLEAR	groupFile/Face/Lower Face	High		plain lip anatomy	P35
ah01	AH01	CLEAR	"an ""AH"" viseme (lip-sync mouth shape), numbered"	CLEAR	groupFile/Face/Lower Face	High		mouth-shape/viseme posing control, matches face-ee precedent	P35
sightrear	sightRear	CLEAR	a weapon rear sight accessory	CLEAR	groupFile/Other	High		recognized weapon accessory object	P35
bip facelipbumploout l	bip facelipbumploout l	CLEAR	lip, bump/protrusion shape, left	CLEAR	groupFile/Face/Lower Face	Medium	"exact parse of ""bumploout"" is not fully certain"	lip-region shape/pose control	P35
c collara a phy	C CollarA a Phy	CLEAR	a clothing collar, variant A, center, physics-simulated	CLEAR	groupFile/Clothing	High		matches the established L/R CollarA a Phy clothing physics-sim pattern	P35
tailleft2_1	TailLeft2_1	CLEAR	tail control, left bend axis, numbered	CLEAR	groupFile/Tail	High		matches the tailleft2_6/tailleft4_1 precedent	P35
strap_3_r	strap_3_R	CLEAR	a strap accessory, right, numbered	NEEDS_CONTEXT		Medium	no owner is named for the strap accessory	matches rule 25's own Strap_B.02 bare-accessory-no-owner example	P35
apron  d1	Apron  d1	CLEAR	an apron garment, variant d1	CLEAR	groupFile/Clothing	High		plain garment item	P35
key 22	Key 22	OPAQUE	"a bare numbered ""Key"" preset marker with no named object or content"	NOT_APPLICABLE		Low		"matches the settled space-separated ""Key N"" keyframe/preset-marker series"	P35
lowertentacle1	LowerTentacle1	CLEAR	a lower tentacle appendage, numbered	NEEDS_CONTEXT		Medium	no existing group among the Master's valid destinations is confirmed as the right home for tentacle anatomy	matches the settled tentacle/creature-appendage precedent from Tranche 3	P35
ulip_1	ULip_1	CLEAR	"upper lip (""U"" = upper), numbered"	CLEAR	groupFile/Face/Lower Face	Medium	"abbreviation ""U"" for ""upper"" is plausible per this corpus's own D/U lid-convention, not fully corpus-confirmed for lip"	plain lip anatomy	P35
drillbitattach	DrillBitAttach	CLEAR	a drill-bit tool attachment point	CLEAR	groupFile/Other	High		recognized real-world tool object	P35
nipplesgrow	NipplesGrow	CLEAR	"nipples, ""grow"" shape/size morph"	CLEAR	groupFile/Body Morphs	High		explicit shape/size deformation word on anatomy	P35
shell.wall_27	Shell.Wall_27	CLEAR	a wall shell/structural segment prop, numbered	CLEAR	groupFile/Other	Medium		matches the shell.wall family precedent	P35
taurenmale_hd_bone_71	taurenmale_hd_bone_71	OPAQUE	a generic numbered bone in the TaurenMale_HD model/variant series; anatomical region/function unknown	NOT_APPLICABLE		Low	"the numbered suffix carries no anatomical specificity, and ""HD"" is an ungrounded model/variant tag with no confirmed anatomical meaning"	matches the settled taurenmale_hd_bone_* family treatment	P35
bone124	Bone124	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P35
taurenmale_hd_bone_74	taurenmale_hd_bone_74	OPAQUE	a generic numbered bone in the TaurenMale_HD model/variant series; anatomical region/function unknown	NOT_APPLICABLE		Low	"the numbered suffix carries no anatomical specificity, and ""HD"" is an ungrounded model/variant tag with no confirmed anatomical meaning"	matches the settled taurenmale_hd_bone_* family treatment	P35
wep_button4	WEP_Button4	CLEAR	a weapon button/control accessory, numbered	CLEAR	groupFile/Other	High		recognized weapon accessory object	P35
prop	prop	CLEAR	a generic prop object	CLEAR	groupFile/Other	High		the literal itself names the generic real-world-object category	P35
strap_r_1	Strap_R_1	CLEAR	a strap accessory, right, numbered	NEEDS_CONTEXT		Medium	no owner is named for the strap accessory	matches rule 25's own Strap_B.02 bare-accessory-no-owner example	P35
