fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id	scanner_lines
bip_bobby_r_calftwist1	Bip_BOBBY_R_CalfTwist1	CLEAR	right calf twist, 'Bobby' rig/character qualifier, numbered	CLEAR	groupFile/Legs	High		Standard rig twist-bone anatomy (Rule 3); calf-twist reading is stable regardless of the 'Bobby' qualifier.	P78	
pelvis.001	pelvis.001	CLEAR	pelvis anatomy, numbered	CLEAR	groupFile/Body	High		Pelvis is central/unsided anatomy (Rule 26).	P78	
bippbg r finger2	BipPBG R Finger2	CLEAR	right finger anatomy, PBG namespace, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		Explicit finger anatomy.	P78	
bip_index_2wirst	bip_index_2Wirst	PARTIAL	an 'index' finger vs. 'wrist' compound, unclear side, numbered	NEEDS_CONTEXT		Low	competing anatomical owners (index finger vs wrist) and unspecified side unresolved	The index/wrist compound does not clearly identify a single anatomical target, and no side is specified.	P78	
clothingon	ClothingOn	CLEAR	a clothing-visibility toggle ('on')	CLEAR	groupFile/Clothing	High		Explicit 'clothing' object named directly.	P78	
hand finger left 3a	hand finger left 3a	CLEAR	left ring (3rd) finger anatomy, variant A	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		Explicit finger anatomy.	P78	
v_weapon.right_pinky03	v_weapon.Right_Pinky03	CLEAR	right pinky finger anatomy, viewmodel weapon-rig prefix, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		Matches established v_weapon.* finger precedent.	P78	
frily_10.l	Frily_10.L	CLEAR	a frilly garment trim/decoration, numbered, left	CLEAR	groupFile/Clothing	Medium		Matches sibling frily_21.r precedent (this ledger).	P78	
student.back_3_jiggle	Student.Back_3_jiggle	CLEAR	a jiggle-physics control, back position, numbered, under an ungrounded 'Student' namespace	NEEDS_CONTEXT		Medium	function clear but no owning body part or object named	Matches sibling student.left_2_jiggle precedent (this ledger).	P78	
bip_mustache_l	bip_Mustache_L	CLEAR	a moustache, left	CLEAR	groupFile/Hair	High		Moustache is unambiguous facial hair.	P78	
cock.shaft_1_skin	Cock.Shaft_1_Skin	CLEAR	penis shaft anatomy, numbered, skin qualifier	CLEAR	groupFile/Body	High		Plain structural genital anatomy.	P78	
left_hip_cancel	left_hip_cancel	CLEAR	a left hip joint counter-rotation/cancel control	CLEAR	groupFile/Legs	Medium		Explicitly sided hip joint, matching Rule 26's sided-hip exception.	P78	
mot05_lefthand	MOT05_LeftHand	CLEAR	left hand anatomy, motion-reference numbering	CLEAR	groupFile/Arms	Medium		'MOT05' is a technical numeric prefix; 'left hand' is explicit anatomical content.	P78	
bip_stone_l_thightwist1	Bip_STONE_L_ThighTwist1	CLEAR	left thigh twist, 'STONE' rig/character qualifier, numbered	CLEAR	groupFile/Legs	High		Standard rig twist-bone anatomy (Rule 3), matching sibling bip_stone_l_uparmtwist precedent (this ledger).	P78	
bite1l	bite1L	CLEAR	a bite (jaw/mouth) action, numbered, left	CLEAR	groupFile/Face/Lower Face	Medium		'Bite' is a mouth/jaw action.	P78	
r2ndnb	R2ndNb	OPAQUE	a cryptic 'R2ndNb' code	NOT_APPLICABLE		Medium		Matches sibling l2ndna OPAQUE precedent (this ledger); 'Nb' has no independent grounding.	P78	
bobcut.back_3_jiggle	Bobcut.Back_3_jiggle	CLEAR	a bob-haircut hair strand, back, numbered, jiggle-physics	CLEAR	groupFile/Hair	High		'Bobcut' is an unambiguous hairstyle name.	P78	
pb_r_cmy01_bhair_2	pb_R_CMY01_BHair_2	CLEAR	body hair, right, numbered, cryptic model-code infix	CLEAR	groupFile/Hair	Medium		Matches sibling pb_l_cmy01_bhair_5 precedent (this ledger).	P78	
ball1	Ball1	PARTIAL	'ball' (testicle / spherical prop / ball-joint), numbered	NEEDS_CONTEXT		Low	materially different core senses compete	Matches established multi-sense 'ball' precedent (this ledger).	P78	
kneethicc	KneeThicc	CLEAR	a knee-region size ('thicc') descriptor	CLEAR	groupFile/Body Morphs	High		Explicit size descriptor (Rule 12).	P78	
bow right 2b	bow right 2b	PARTIAL	a 'bow' (decorative ribbon-bow / archery bow / other sense), right, variant	NEEDS_CONTEXT		Low	materially different core senses compete	Matches the established multi-sense 'bow' precedent (this ledger).	P78	
bikini butt big	Bikini Butt Big	CLEAR	buttock size, described in bikini context	CLEAR	groupFile/Body Morphs	High		Matches the calibrated 'Bikini Boobs'-style precedent: explicit size descriptor on body anatomy routes to Body Morphs regardless of garment-context framing.	P78	
wep_mag_bullet1	WEP_Mag_Bullet1	CLEAR	a weapon magazine's ammunition round, numbered	CLEAR	groupFile/Other	High		Recognized ammunition object.	P78	
valvebiped.bip01_r_ear0	ValveBiped.Bip01_R_Ear0	CLEAR	right ear anatomy, standard biped rig, numbered	CLEAR	groupFile/Face/Ears	High		Explicit ear anatomy.	P78	
student.back_2_jiggle	Student.Back_2_jiggle	CLEAR	a jiggle-physics control, back position, numbered, under an ungrounded 'Student' namespace	NEEDS_CONTEXT		Medium	function clear but no owning body part or object named	Matches sibling student.back_3_jiggle precedent (this batch).	P78	
belt_l2	Belt_L2	CLEAR	a belt garment, left, numbered	CLEAR	groupFile/Clothing	High		Explicit worn garment.	P78	
tail05n	Tail05N	CLEAR	tail anatomy, numbered, variant N	CLEAR	groupFile/Tail	High		Explicit tail anatomy.	P78	
arm left shoulder 2 twist	arm left shoulder 2 twist	CLEAR	left shoulder twist, numbered	CLEAR	groupFile/Arms	High		Standard rig twist-bone anatomy (Rule 3).	P78	
uppereye.r	uppereye.r	CLEAR	upper eyelid, right	CLEAR	groupFile/Face/Eyes	High		Explicit eyelid anatomy.	P78	
i5	I5	OPAQUE	a bare alphanumeric code	NOT_APPLICABLE		Medium		No grounding for standalone 'I5'.	P78	
l_front_holster_0u_8v	l_front_holster_0u_8v	CLEAR	a weapon holster, left, front, technical position code	CLEAR	groupFile/Other	Medium		Matches r_rear_holster sibling precedent (this ledger).	P78	
bow left 2a	bow left 2a	PARTIAL	a 'bow' (decorative ribbon-bow / archery bow / other sense), left, variant	NEEDS_CONTEXT		Low	materially different core senses compete	Matches the established multi-sense 'bow' precedent (this ledger).	P78	
toplip1.r	TopLip1.R	CLEAR	upper lip anatomy, numbered, right	CLEAR	groupFile/Face/Lower Face	High		Explicit lip anatomy.	P78	
headfurtip.r	HeadFurTip.R	CLEAR	head fur, tip segment, right	CLEAR	groupFile/Hair	Medium		Matches sibling headfurtip.l precedent (this ledger).	P78	
object014	Object014	OPAQUE	a generic placeholder object name	NOT_APPLICABLE		High		Matches established 'Object###' generic-placeholder OPAQUE precedent.	P78	
bow left 1b	bow left 1b	PARTIAL	a 'bow' (decorative ribbon-bow / archery bow / other sense), left, variant	NEEDS_CONTEXT		Low	materially different core senses compete	Matches the established multi-sense 'bow' precedent (this ledger).	P78	
bikini thick thigs	Bikini Thick Thigs	CLEAR	thigh size (thick), described in bikini context (typo'd 'thighs')	CLEAR	groupFile/Body Morphs	High		Matches the calibrated 'Bikini'-context body-shape-descriptor precedent.	P78	
vip_gibhead03	VIP_gibHead03	CLEAR	a destructible head-gib fragment prop, numbered	CLEAR	groupFile/Other	High		Matches sibling vip_gibhead02 precedent (this ledger).	P78	
right thumb 0	Right thumb 0	CLEAR	right thumb anatomy, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		Explicit thumb anatomy.	P78	
body-outfit-sock	Body-Outfit-Sock	CLEAR	a sock garment	CLEAR	groupFile/Clothing	High		Explicit worn garment.	P78	
bottomexposed	BottomExposed	PARTIAL	'bottom' (buttock anatomy vs. bottom-half garment), exposed state	NEEDS_CONTEXT		Low	materially different core readings compete	No content resolves whether 'bottom' names buttock anatomy or a garment piece.	P78	
pants butt big	Pants Butt Big	CLEAR	buttock size, described in pants context	CLEAR	groupFile/Body Morphs	Medium		Matches the 'Bikini Butt Big'-style precedent: 'Butt Big' names a body-part-plus-size descriptor rather than a garment cut feature (unlike 'PantsWideHips', which describes the pants' own shape).	P78	
tlccurve	TLCCurve	OPAQUE	a cryptic 'TLC' curve control	NOT_APPLICABLE		Low		Insufficient corpus evidence to confidently ground 'TLC' (e.g. as 'thoracolumbar curve') per Rule 23d's standard.	P78	
eyeright1	EyeRight1	CLEAR	right eye anatomy, numbered	CLEAR	groupFile/Face/Eyes	High		Explicit eye anatomy.	P78	
valvebiped.group1	ValveBiped.group1	OPAQUE	a generic numbered rig-hierarchy group label	NOT_APPLICABLE		Medium		No anatomical content; a generic technical grouping label.	P78	
upleg_l	UpLeg_L	CLEAR	left upper leg anatomy	CLEAR	groupFile/Legs	High		Plain structural leg anatomy.	P78	
bip01_pelvis012	Bip01_Pelvis012	CLEAR	pelvis anatomy, standard biped rig, numbered	CLEAR	groupFile/Body	High		Pelvis is central/unsided anatomy (Rule 26).	P78	
wep_magazine2_bullet2	WEP_Magazine2_Bullet2	CLEAR	a weapon magazine's ammunition round, numbered	CLEAR	groupFile/Other	High		Recognized ammunition object.	P78	
pussy.ring_left_front	Pussy.Ring_Left_Front	CLEAR	vaginal opening ('ring') structural anatomy, left, front	CLEAR	groupFile/Body	Medium		'Ring' reads as an anatomical shape descriptor for the vaginal opening, not jewelry, given the explicit genital context.	P78	
bip01_r_upperarm004	Bip01_R_UpperArm004	CLEAR	right upper-arm anatomy, numbered	CLEAR	groupFile/Arms	High		Plain structural upper-arm anatomy.	P78	
head chin side right	Head Chin Side Right	CLEAR	chin anatomy, side, right	CLEAR	groupFile/Face/Lower Face	High		Explicit chin anatomy.	P78	
pubesthickpenis	PubesThickPenis	PARTIAL	a 'thick' descriptor applied ambiguously to pubic hair or to the penis	NEEDS_CONTEXT		Low	competing owners (pubic hair vs. penis) for the 'thick' descriptor unresolved	No content resolves whether 'thick' modifies the pubic hair or the penis.	P78	
maid.necktie_left_inner_2	Maid.Necktie_Left_Inner_2	CLEAR	a maid-costume necktie, left, inner, numbered	CLEAR	groupFile/Clothing	High		Explicit worn garment; 'maid' is a costume-archetype qualifier.	P78	
key.1	Key.1	CLEAR	a piano/keyboard key prop, numbered	CLEAR	groupFile/Other	High		Matches the established Key.<label> grounded sibling-series template.	P78	
wing_right_5_3	Wing_Right_5_3	CLEAR	wing anatomy, right, numbered	CLEAR	groupFile/Wings	High		Explicit wing anatomy.	P78	
unused.045	unused.045	CLEAR	a self-declared unused control	CLEAR	groupFile/Useless	High		Explicit 'unused' declaration.	P78	
maskroot	MaskRoot	CLEAR	a mask accessory's root anchor	CLEAR	groupFile/Clothing	Medium		'Mask' is a worn face-covering accessory.	P78	
key.tilde	Key.Tilde	CLEAR	a tilde keyboard-key prop	CLEAR	groupFile/Other	High		Matches the established Key.<label> grounded sibling-series template.	P78	
egg.wall_12	Egg.Wall_12	CLEAR	an environment/structure 'egg wall' segment, numbered	CLEAR	groupFile/Other	Medium		Matches sibling egg.wall_11 precedent (this ledger).	P78	
bone-l-upperarm-twist1	Bone-L-UpperArm-Twist1	CLEAR	left upper-arm twist, numbered	CLEAR	groupFile/Arms	High		Standard rig twist-bone anatomy (Rule 3).	P78	
browsoutterdownleft	BrowsOutterDownLeft	CLEAR	outer brow, down direction, left	CLEAR	groupFile/Face/Upper Face	High		Explicit brow anatomy.	P78	
lbrow inner	lbrow inner	CLEAR	left inner eyebrow	CLEAR	groupFile/Face/Upper Face	High		Explicit brow anatomy.	P78	
freaks	Freaks	OPAQUE	an unclear label ('freaks') with no recoverable anatomical or object content	NOT_APPLICABLE		Low		No grounding for this term as an anatomical feature or prop object.	P78	
eye-l-anger	Eye-L-Anger	CLEAR	an eye-region 'anger' emotional expression, left	CLEAR	groupFile/Face/Eyes	Medium		Matches sibling eye-r-anger precedent (this ledger).	P78	
bottom_02	Bottom_02	PARTIAL	'bottom' (buttock anatomy vs. bottom-half garment), numbered	NEEDS_CONTEXT		Low	materially different core readings compete	Matches established 'bottomexposed'-style ambiguity (this batch).	P78	
pantslegsize	PantsLegsize	CLEAR	a pants garment's leg-portion size (cut/fit feature)	CLEAR	groupFile/Clothing	Medium		'Leg size' in a pants-garment context reads as a garment cut/fit feature, matching the PantsWideHips-style precedent (garment shape, not body shape).	P78	
bip_leaf	bip_leaf	PARTIAL	a 'leaf' (fig-leaf-style garment covering / plant prop / decorative accessory)	NEEDS_CONTEXT		Low	materially different core senses compete	No disambiguating context for which 'leaf' sense applies.	P78	
