fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id	scanner_lines
unused jnt-073	unused jnt-073	CLEAR	a self-declared unused placeholder joint	CLEAR	groupFile/Useless	High		Self-declared 'unused' placeholder (rule 15).	P103	
key.black_12	Key.Black_12	PARTIAL	a bare 'Key', color variant black, numbered -- same ambiguity as other Key entries	NEEDS_CONTEXT		Low		Color modifier does not resolve the pose-key-vs-prop-key ambiguity.	P103	
flm-armb-belt-rd	Flm-ArmB-Belt-RD	CLEAR	a belt garment, Flm-ArmB namespace, 'RD' qualifier	CLEAR	groupFile/Clothing	High		Matches the settled Flm-ArmB-Belt-* sub-family.	P103	
r ulip b	R Ulip B	CLEAR	upper lip control ('Ulip'=Upper Lip), right, variant B	CLEAR	groupFile/Face/Lower Face	Medium		Matches the established 'Ulip' sibling pattern from this same tranche.	P103	
pjcmthighside85r	pJCMThighSide85R	CLEAR	a positive joint-corrective-morph for thigh side motion, numbered, right	CLEAR	groupFile/Correctives	High		Explicit 'pJCM' (positive Joint Corrective Morph) convention, established Correctives precedent.	P103	
object012	Object012	OPAQUE	generic numbered placeholder object	NOT_APPLICABLE		Low		Matches the established generic-numbered-placeholder-object OPAQUE precedent.	P103	
browtiltdownleft	BrowTiltDownLeft	CLEAR	brow tilt-down mechanism, left	CLEAR	groupFile/Face/Upper Face	High		Explicit brow mechanism.	P103	
key.black_20	Key.Black_20	PARTIAL	a bare 'Key', color variant black, numbered -- same ambiguity as other Key entries	NEEDS_CONTEXT		Low		Color modifier does not resolve the pose-key-vs-prop-key ambiguity.	P103	
wep_slider1	WEP_slider1	CLEAR	a weapon slide/bolt mechanism, numbered	CLEAR	groupFile/Other	High		WEP prefix + recognized weapon-mechanism object.	P103	
root bone	Root Bone+root bone	OPAQUE	a generic 'root bone' structural label, no specific anatomical/object content	NOT_APPLICABLE		Low		Rule 27: generic 'root'+'bone' combination names no specific animator-useful referent.	P103	
lowertentacle4	LowerTentacle4	CLEAR	tentacle anatomy, lower, numbered	CLEAR	groupFile/Other	High		Matches settled Rule 18 tentacle precedent.	P103	
chains	chains	PARTIAL	'chains' with no anchor word -- materially different core readings (jewelry / physics-sim / mechanical chain)	NEEDS_CONTEXT		Low		Rule 22 PARTIAL example word ('chain'), plural form.	P103	
bone198	Bone198	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low		Bare numbered bone, no recoverable referent.	P103	
condom 2	condom 2	CLEAR	a numbered condom (worn prophylactic) control	CLEAR	groupFile/Clothing	High		Matches the corrected numbered-Condom_N template precedent (Tranche 9), a worn body-covering item.	P103	
belt_back_r	belt_back_R	CLEAR	belt garment, back position, right	CLEAR	groupFile/Clothing	High		Explicit garment (belt) content.	P103	
r thumb 03	r thumb 03	CLEAR	thumb finger, right, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		Explicit finger anatomy and side.	P103	
wep_ironsight_rear	WEP_Ironsight_Rear	CLEAR	a weapon rear iron sight accessory	CLEAR	groupFile/Other	High		WEP prefix + recognized weapon-accessory object.	P103	
ascot.bottom_1	Ascot.Bottom_1	CLEAR	an ascot neckwear garment, bottom position, numbered	CLEAR	groupFile/Clothing	High		Explicit garment (ascot) content.	P103	
kublaribiped_penis_r1	KubLariBiped_Penis_R1	CLEAR	penis anatomy, right, numbered (character prefix set aside)	CLEAR	groupFile/Body Morphs	Medium		Bare genital-word + side + number (no structural root/parent/base qualifier) matches the corrected 'pussy chitsu left/right' bare-sided template precedent (15/15 -> Body Morphs) applied to the parallel genital domain.	P103	
fitsuprisedeyes	FitSuprisedEyes	CLEAR	a surprised-eyes expression ('Suprised'=misspelling of Surprised)	CLEAR	groupFile/Face/Eyes	High		Accepted misspelling (rule 12); explicit 'Eyes' qualifier localizes the expression to the eye mechanism.	P103	
bone.001_r.041	Bone.001_R.041	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low		Bare numbered bone, no recoverable referent.	P103	
d3	D3	OPAQUE	bare cryptic alphanumeric code	NOT_APPLICABLE		Low		No recoverable content.	P103	
jacket right back a	jacket right back a	CLEAR	jacket garment, right, back, variant a	CLEAR	groupFile/Clothing	High		Explicit garment (jacket) content.	P103	
unused l jacketbelt spo	unused l jacketbelt spo	CLEAR	a self-declared unused placeholder	CLEAR	groupFile/Useless	High		Self-declared 'unused' placeholder (rule 15).	P103	
mirror_r	mirror_r	PARTIAL	'mirror', right -- unclear whether a literal mirror prop or a rig mirrored-control marker	NEEDS_CONTEXT		Low		Materially different core readings (prop object vs. technical rig-symmetry concept) compete (rule 22 PARTIAL test).	P103	
collar right 01	collar right 01	CLEAR	a garment collar, right, numbered	CLEAR	groupFile/Clothing	High		Descriptive multi-word 'collar [side] [number]' matches the established garment-collar template (per the Phase 2 Tranche 9 'r collara a phy' cross-tranche correction: 28 direct live-Master hits for this shape, all Clothing), distinct from the ValveBiped-prefixed skeletal-clavicle template.	P103	
unusedbone076	unusedbone076	CLEAR	a self-declared unused placeholder bone	CLEAR	groupFile/Useless	High		Self-declared 'unused' placeholder (rule 15).	P103	
enginelr	EngineLR	CLEAR	an engine mechanical prop	CLEAR	groupFile/Other	Medium		Recognized mechanical prop object.	P103	
unusedbone86	unusedbone86	CLEAR	a self-declared unused placeholder bone	CLEAR	groupFile/Useless	High		Self-declared 'unused' placeholder (rule 15).	P103	
bone089	Bone089	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low		Bare numbered bone, no recoverable referent.	P103	
valvebiped.chest_b	Valvebiped.chest_b	CLEAR	chest anatomy, variant b	CLEAR	groupFile/Body	High		Plain structural torso/chest anatomy.	P103	
bip_strands2_r	bip_Strands2_R	CLEAR	hair strand control, numbered, right	CLEAR	groupFile/Hair	High		Explicit hair content.	P103	
car02	car02	CLEAR	a car prop, numbered	CLEAR	groupFile/Other	High		Recognized vehicle prop object.	P103	
h_l_middle1	h_L_Middle1	CLEAR	middle finger, left, numbered ('h'=hand)	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		Explicit finger anatomy and side.	P103	
chin2.l	chin2.L	CLEAR	chin anatomy, numbered, left	CLEAR	groupFile/Face/Lower Face	High		Explicit chin/jaw mechanism.	P103	
006	006	OPAQUE	pure numeric literal, zero other content	NOT_APPLICABLE		Low		Matches the established pure-numeric-literal OPAQUE precedent.	P103	
belt_15	belt_15	CLEAR	belt garment, numbered	CLEAR	groupFile/Clothing	High		Explicit garment (belt) content.	P103	
wing_left_5_3	Wing_Left_5_3	CLEAR	wing anatomy, left, numbered	CLEAR	groupFile/Wings	High		Explicit wing anatomy.	P103	
wep_stock_lever	WEP_Stock_Lever	CLEAR	a weapon stock lever mechanism	CLEAR	groupFile/Other	High		WEP prefix explicitly resolves 'stock' to the weapon-part sense; recognized weapon-mechanism object.	P103	
row_chair019	row_chair019	CLEAR	a row-seating chair prop, numbered	CLEAR	groupFile/Other	High		Recognized furniture/prop object.	P103	
body_c	body_c	CLEAR	generic body reference, variant c	CLEAR	groupFile/Body	High		Plain structural body anatomy.	P103	
l laughline a	L Laughline A+l laughline a	CLEAR	a laugh-line (nasolabial fold) facial feature, left, variant a	CLEAR	groupFile/Face/Lower Face	Medium		Laugh lines are a mouth-adjacent facial mechanism tied to smiling motion.	P103	
srs_3rd	SRS_3rd	OPAQUE	cryptic 'SRS' code, '3rd' ordinal, no recoverable content	NOT_APPLICABLE		Low		No grounding for 'SRS' in this corpus.	P103	
sidehair_l_0	sidehair_L_0	CLEAR	side-hair strand, left, numbered	CLEAR	groupFile/Hair	High		Explicit hair content.	P103	
ballsize	BallSize	CLEAR	a testicle ('ball') size shape control	CLEAR	groupFile/Body Morphs	High		Explicit genital anatomy plus explicit size descriptor.	P103	
egg.wall_8	Egg.Wall_8	PARTIAL	an object combining 'egg' and 'wall', numbered -- same unresolved pattern as egg.wall_19/shell.wall_26 in this tranche	NEEDS_CONTEXT		Low		No Master precedent for 'egg'+'wall' compound; materially different core readings compete.	P103	
iriswiden	irisWiden	CLEAR	iris-widen eye mechanism	CLEAR	groupFile/Face/Eyes	High		Explicit eye (iris) mechanism.	P103	
leg right ankle cloth	Leg Right Ankle Cloth	CLEAR	a garment cloth element at the ankle, right leg	CLEAR	groupFile/Clothing	High		Explicit 'Cloth' (garment) content stated directly.	P103	
marie unused dummy	Marie unused dummy	CLEAR	a self-declared unused placeholder (character prefix set aside)	CLEAR	groupFile/Useless	High		Self-declared 'unused' placeholder (rule 15).	P103	
fio-rig-strip-l1	Fio-Rig-Strip-L1	PARTIAL	a 'Fio-Rig' internal-namespace 'Strip' element, left, numbered -- unclear anatomical/object meaning	NEEDS_CONTEXT		Low		Matches the general Rig-namespace-compound shape (parallel to Qwn/Flm/Pbg/Brk/Mar-Rig-Hole), but 'Strip' has no established sibling precedent to resolve its meaning.	P103	
bone044	Bone044	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low		Bare numbered bone, no recoverable referent.	P103	
shocked 2 side collapse	Shocked 2 side collapse	CLEAR	a whole-face shocked expression, numbered, side-collapse manner	CLEAR	groupFile/Face/Expressions	High		Bare whole-face 'Shocked' state (matches established Shocked precedent); 'side collapse' describes HOW the expression manifests, not a localized facial mechanism, so it does not override the whole-face reading.	P103	
table light 1	Table light 1	CLEAR	a table lamp/light prop, numbered	CLEAR	groupFile/Other	High		Recognized furniture/prop object.	P103	
r ulid c	R Ulid C	CLEAR	upper eyelid control ('Ulid'=Upper Lid), right, variant C	CLEAR	groupFile/Face/Eyes	Medium		Matches the established 'Ulid' sibling pattern from this tranche.	P103	
org-palm.04.l	ORG-palm.04.L	CLEAR	palm/hand anatomy, numbered, left ('ORG' deform-rig prefix set aside)	CLEAR	groupFile/Arms	High		Rule 24: 'ORG' rig-namespace prefix set aside; explicit palm/hand anatomy.	P103	
bipqwn r finger2	BipQwn R Finger2	CLEAR	finger anatomy, right, numbered ('Qwn' namespace prefix set aside)	CLEAR	groupFile/Arms/RightArm/RightFingers	High		Rule 24: namespace prefix set aside; explicit finger anatomy and side.	P103	
backrightstrapout	BackRightStrapOut	CLEAR	a strap accessory, back, right, out position	NEEDS_CONTEXT		Medium		'Strap' is a recognizable object (rule 22 unnamed-owner pattern); 'Back'/'Right' describe position not ownership (rule 11), so the owning garment/system remains unresolved.	P103	
