fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
pad1_6	pad1_6	PARTIAL	"a ""pad"" object, numbered"	NEEDS_CONTEXT		Medium	"""pad"" has materially different core senses (garment/protective padding vs. a generic cushioning object)"	bare multi-sense word, no grounding to pick a reading	P46
l zygoma	L Zygoma	CLEAR	zygoma (cheekbone) anatomy, left	CLEAR	groupFile/Face/Mid Face	High		explicit specialist anatomical term (cheekbone)	P46
be3	BE3	OPAQUE	bare alphanumeric code, no object or function named	NOT_APPLICABLE		Low		no readable content	P46
bip_suitear1_l	bip_suitear1_L	CLEAR	"a decorative ""ear""-shaped flap element on a suit (garment), left, numbered"	CLEAR	groupFile/Clothing	Medium		"""suit"" is the named garment content"	P46
eballraiserl+eballraiserr	EBAllRaiserL+EBAllRaiserR	CLEAR	"an eyebrow (""EB"") full/all-raiser muscle control, left+right combined"	CLEAR	groupFile/Face/Upper Face	High		matches the EBInnerLowerer/EBOuterLowerer precedent -- established eyebrow-muscle abbreviation	P46
fitness upper details	Fitness Upper Details	CLEAR	muscle-tone/fitness definition control, upper body	CLEAR	groupFile/Body Morphs	High		explicit muscle-definition/appearance descriptor, matches the settled TopMuscles/AbsDefine precedent	P46
bip_stoolclothfront_0_r	bip_StoolClothFront_0_R	CLEAR	a cloth garment segment, front, right, numbered (model/character prefix set aside)	CLEAR	groupFile/Clothing	Medium		"""cloth front"" matches the established garment-segment naming pattern despite the unusual prefix"	P46
cons_potion_healing_a_glass_mesh	CONS_Potion_Healing_A_Glass_Mesh	CLEAR	a healing potion prop, glass-material variant (generator-style prefix/suffix set aside)	CLEAR	groupFile/Other	High		recognized game-item/prop object	P46
arm left wrist_roll	arm left wrist_roll	CLEAR	left wrist roll bone	CLEAR	groupFile/Arms	High		twist/roll is standard rig anatomy, not corrective (rule 3)	P46
knob_plate	Knob_Plate	CLEAR	a knob plate (mechanical/prop object)	CLEAR	groupFile/Other	Medium		recognized mechanical/prop object	P46
bip_b_nic_spine_2	bip_B_Nic_Spine_2	CLEAR	spine anatomy, numbered (model/character-tag prefix set aside)	CLEAR	groupFile/Body	High		explicit biped/rig-style spine literal with no garment/hair-object noun (rule 14)	P46
r01	R01	OPAQUE	bare alphanumeric code, no object or function named	NOT_APPLICABLE		Low		no readable content	P46
barbel1_l	Barbel1_L	CLEAR	a barbel (fish sensory whisker anatomy), left, numbered	NEEDS_CONTEXT		Medium	no existing Master group is confirmed as the right home for barbel/whisker anatomy	"the exact spelling (""barbel,"" single L) matches the zoological sensory-organ term rather than exercise ""barbell"" equipment"	P46
lpinky3valvebiped.bip01_l_finger42	lPinky3ValveBiped.Bip01_L_Finger42	CLEAR	left pinky-finger anatomy, standard ValveBiped naming, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain finger anatomy	P46
sidelockleft4	SideLockLeft4	CLEAR	a side hair lock, left, numbered	CLEAR	groupFile/Hair	High		explicit hair-lock anatomy	P46
option 02	OPTION 02	OPAQUE	"a generic technical ""option"" selector, numbered"	NOT_APPLICABLE		Low		matches the settled option-00 precedent -- bare organizational/technical choice-slot label	P46
bip elbowfront r	bip elbowfront r	CLEAR	right elbow anatomy, front position	CLEAR	groupFile/Arms	High		ordinary elbow rig control	P46
foot_ring_0_l	foot_ring_0_L	CLEAR	left ring-toe (4th toe) anatomy, numbered	CLEAR	groupFile/Toes/LeftToes	High		"matches the live Master's overwhelming ""ring toe"" precedent -- the toe itself, not jewelry"	P46
eye-closed-right	eye-closed-right	CLEAR	a closed-eye state, right	CLEAR	groupFile/Face/Eyes	High		plain eye-region state control	P46
kissublink	KissuBlink	CLEAR	a kiss-related eye-blink control	CLEAR	groupFile/Face/Eyes	Medium		explicit eye-region blink content	P46
fit arms	Fit Arms+fit arms	CLEAR	"a garment sleeve/arm ""fit"" adjustment"	CLEAR	groupFile/Clothing	Medium		"matches the established ""fit""-as-garment-simulation-term pattern"	P46
shirt_exposed_tie_right_3	Shirt_Exposed_Tie_Right_3	CLEAR	a shirt (garment) exposed tie, right, numbered	CLEAR	groupFile/Clothing	High		explicit named worn garment	P46
car04	car04	CLEAR	a car (vehicle prop), numbered	CLEAR	groupFile/Other	High		recognized vehicle/prop object	P46
pantiescameltoe	PantiesCameltoe	CLEAR	"panties (garment) fabric-clinging (""cameltoe"") effect"	CLEAR	groupFile/Clothing	High		object-specific (panties) garment-simulation effect stays with the garment (rule 8)	P46
unused.009	unused.009	CLEAR	a self-declared unused placeholder, numbered	CLEAR	groupFile/Useless	High		"self-declared ""unused"" (rule 15)"	P46
clasp	Clasp	CLEAR	a clasp (fastener accessory)	NEEDS_CONTEXT		Medium	owner/mount for the clasp accessory is not named	bare accessory noun with no owner (rule 25)	P46
fringe 6	fringe 6	PARTIAL	"a ""fringe"" object, numbered"	NEEDS_CONTEXT		Medium	"""fringe"" has materially different core senses (hair fringe/bangs vs. garment/decorative fringe trim)"	bare multi-sense word, no grounding to pick a reading	P46
hokage hat control	hokage hat control	CLEAR	a Hokage hat (recognized costume headwear) control	CLEAR	groupFile/Clothing	High		explicit named worn accessory	P46
lipupper_l1	lipUpper_L1	CLEAR	upper-lip anatomy, left, segment 1	CLEAR	groupFile/Face/Lower Face	High		explicit spelled-out upper-lip anatomical series	P46
bip01_neck007	Bip01_Neck007	CLEAR	standard biped neck anatomy, numbered	CLEAR	groupFile/Body	High		bare structural neck anatomy defaults to Body (rule 13-style)	P46
bow right 3b	bow right 3b	PARTIAL	"a ""bow"" object, right, numbered"	NEEDS_CONTEXT		Medium	"""bow"" has materially different core senses (decorative bow / archery bow / ship's bow)"	bare multi-sense word, no grounding to pick a reading	P46
r string4 tip sec	r string4 tip sec	CLEAR	a string/cord accessory, right, tip, secondary/jiggle control, numbered	NEEDS_CONTEXT		Medium	owner/mount for the string accessory is not named	bare accessory noun with no owner (rule 25)	P46
facial_bone_browcenter	Facial_Bone_BrowCenter	CLEAR	"eyebrow anatomy, center (generic ""facial_bone"" prefix set aside)"	CLEAR	groupFile/Face/Upper Face	High		"""brow"" is meaningful, independently-grounded content despite the generic prefix (rule 24)"	P46
buttbiggerpanty	ButtBIggerPanty	CLEAR	a buttock-size-increase control, contextualized by panty (garment) state	CLEAR	groupFile/Body Morphs	Medium		the body-shape effect (bigger butt) is the primary subject; the panty is only the triggering/contextual garment state (rule 8's primary-subject test)	P46
object27	Object27	OPAQUE	generic placeholder object name, no referent	NOT_APPLICABLE		Low		matches the settled Object### precedent	P46
fulleyesopen2	FullEyesOpen2	CLEAR	a full-eyes-open state, numbered	CLEAR	groupFile/Face/Eyes	High		plain eye-region state control	P46
boobs-shapeb	boobs-shapeB	CLEAR	"breast (""boobs"") shape control, variant B"	CLEAR	groupFile/Body Morphs	High		explicit shape descriptor on soft-tissue anatomy (rule 7)	P46
arm right elbow_adj	arm right elbow_adj	CLEAR	right elbow adjust (rig control)	CLEAR	groupFile/Arms	High		ordinary elbow rig control	P46
thighs size 	Thighs Size 	CLEAR	"thigh anatomy, ""size"" control"	CLEAR	groupFile/Body Morphs	High		explicit shape/size descriptor on the body (rule 7)	P46
bip01-l-hand001	Bip01-L-Hand001	CLEAR	standard biped hand anatomy, left, numbered	CLEAR	groupFile/Arms/LeftArm	High		plain hand anatomy	P46
bip wristtwistw l	bip wristtwistw l	CLEAR	left wrist-twist bone, variant W	CLEAR	groupFile/Arms	High		twist is standard rig anatomy, not corrective (rule 3)	P46
bip_chin1	bip_chin1	CLEAR	chin anatomy, numbered	CLEAR	groupFile/Face/Lower Face	High		chin is lower-face anatomy	P46
box14	Box14	CLEAR	generic numbered box prop, variant 14	CLEAR	groupFile/Other	High		matches the finalized Box06/BoxA1/Box10/Box22 calibration precedent	P46
levator04_r	levator04_R	PARTIAL	"a ""levator"" (lifting/elevating) muscle, right, numbered; target organ/region not established by the bare word"	NEEDS_CONTEXT		Low	generic lifting-muscle term with no region qualifier; competing core readings across body regions (matches the settled levator03_r precedent)		P46
rthighex	RThighEX	CLEAR	"right thigh anatomy (""EX"" suffix inherits its referent from ""Thigh"")"	CLEAR	groupFile/Legs	High		matches rule 23's own documented ForeArmEX example -- EX alone is inert, but Thigh supplies the referent	P46
innerlips bottom left	innerlips bottom left	CLEAR	inner-lip anatomy, bottom, left	CLEAR	groupFile/Face/Lower Face	High		plain lip anatomy	P46
flex_thin_y	Flex_Thin_Y	OPAQUE	"generic ""flex"" category term with a size/axis qualifier, no specific object"	NOT_APPLICABLE		Low		matches the settled flex_thin_bottom precedent -- pure modifier with no built-in object identity	P46
bip_ring_2_l_end	bip_ring_2_L_end	CLEAR	left ring-finger anatomy, numbered, end segment	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain finger anatomy	P46
bone197	Bone197	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P46
palmlukaz1	PalmLUkaz1	CLEAR	"left palm anatomy, numbered (cryptic ""ukaz"" suffix set aside)"	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		"""Palm"" is meaningful, independently-grounded content; matches the direct, overwhelming live-Master palm-to-Fingers precedent (rule 24)"	P46
bone090	Bone090	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P46
mot10_rightforearm	MOT10_RightForeArm	CLEAR	right forearm anatomy (motion/model-tag prefix set aside)	CLEAR	groupFile/Arms	High		plain structural arm anatomy	P46
robin_head tounge base	Robin_Head Tounge Base	CLEAR	"tongue anatomy, base (obvious misspelling of ""tongue""; character-name and head-location prefix set aside)"	CLEAR	groupFile/Face/Tongue	High		obvious misspelling recognized; explicit tongue anatomy	P46
foxearboneleft_2	FoxEarBoneLeft_2	CLEAR	left ear anatomy on a fox creature model, numbered	CLEAR	groupFile/Face/Ears	High		species-neutral ear anatomy (rule 18)	P46
cloth3	Cloth3	CLEAR	a cloth garment segment, numbered	CLEAR	groupFile/Clothing	High		plain garment segment	P46
leg left lower	leg left lower	CLEAR	lower-leg anatomy, left	CLEAR	groupFile/Legs	High		plain structural leg anatomy	P46
bodyshape-body-size	bodyshape-body-size	CLEAR	a body-size shape control	CLEAR	groupFile/Body Morphs	High		explicit shape/size descriptor on the body (rule 7)	P46
r_side_holster_0u_0v	r_side_holster_0u_0v	CLEAR	a side holster, right, worn character equipment	CLEAR	groupFile/Clothing	High		matches settled holster-as-worn-equipment precedent (rule 16)	P46
strapon_4	strapon_4	CLEAR	a strap-on (worn harness accessory), numbered	CLEAR	groupFile/Clothing	Medium		worn harness-style accessory defaults to Clothing per the worn-equipment convention (rule 16)	P46
(thicc) legs (metal)	(THICC) Legs (METAL)	CLEAR	"leg anatomy, ""thicc"" (stylized ""thick"") shape descriptor, ""metal"" qualifier"	CLEAR	groupFile/Body Morphs	High		"explicit shape/size descriptor on the body (rule 7); ""metal"" qualifier does not change the core shape reading"	P46
student.left_1_jiggle	Student.Left_1_jiggle	CLEAR	"a jiggle-physics control, left (""Student"" costume prefix set aside)"	NEEDS_CONTEXT		Medium	owning body part/object for the jiggle physics is not stated	"""jiggle"" is a stable function word (rule 22's own documented example) even without a named object"	P46
