fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id	scanner_lines
bip01_r_thigh002	Bip01_R_Thigh002	CLEAR	a right thigh bone, numbered	CLEAR	groupFile/Legs	High		matches extensive Bip01_R_Thigh### sibling series, all CLEAR/CLEAR/Legs	P83	
cape1_middle1	CAPE1_MIDDLE1	CLEAR	a cape garment control, middle section	CLEAR	groupFile/Clothing	High		matches extensive Cape1_* sibling family, all CLEAR/CLEAR/Clothing	P83	
chinfix	chinfix	CLEAR	a chin corrective-fix control	CLEAR	groupFile/Correctives	High		explicit stated repair/fix purpose (rule 5)	P83	
l_butt_butt	L_Butt_Butt	CLEAR	a left buttock control	CLEAR	groupFile/Body	High		matches butt/buttock sibling family, all CLEAR/CLEAR/Body	P83	
boobcoverageboobs2	BoobcoverageBoobs2	CLEAR	a breast-coverage shape control, numbered	CLEAR	groupFile/Body Morphs	High		matches direct sibling Boobcoverage, CLEAR/CLEAR/Body Morphs	P83	
flm-armb-leg-lm	Flm-ArmB-Leg-LM	CLEAR	a leg-region rig control in the Flm-ArmB internal namespace, undecoded 2-letter suffix code	NEEDS_CONTEXT		Medium	no exact sibling match for the '-lm' suffix	Flm-ArmB-Leg-* family is inconsistently resolved per exact suffix; no identical precedent for 'lm', conservative NEEDS_CONTEXT used	P83	
valvebiped.bip01_r_thightwist	ValveBiped.Bip01_R_ThighTwist	CLEAR	a right thigh twist bone	CLEAR	groupFile/Legs	High		matches ValveBiped.Bip01_R_ThighTwist1 sibling, CLEAR/CLEAR/Legs	P83	
l_ear1_00002	l_ear1_00002	CLEAR	a left ear bone, numbered	CLEAR	groupFile/Face/Ears	High		ordinary ear anatomy (rule 12)	P83	
57	57	OPAQUE	a bare number with no other content	NOT_APPLICABLE		High		pure numeric literal, no functional/regional word at all (rule 22)	P83	
eye-r-shocked	Eye-R-Shocked	CLEAR	a right eye 'shocked' expression control	CLEAR	groupFile/Face/Eyes	High		compounded with the specific feature 'eye' -> Eyes (matches sad-eyes-right / eyes-angry-left pattern)	P83	
csmileopen2	CSmileOpen2	CLEAR	a center smile-open expression control, numbered	CLEAR	groupFile/Face/Lower Face	High		'Smile' is an established complete-word Lower-Face precedent	P83	
lfoot0	lFoot0	CLEAR	a left foot bone, numbered	CLEAR	groupFile/Legs	High		matches lfootj/heelfoot sibling family, all CLEAR/CLEAR/Legs	P83	
forehead right	forehead right	CLEAR	a right forehead control	CLEAR	groupFile/Face/Upper Face	High		matches extensive forehead sibling family, all CLEAR/CLEAR/Face/Upper Face	P83	
legthumb1_r	LegThumb1_R	PARTIAL	a 'leg thumb' compound with an unresolved cross-region relation, right, numbered	NEEDS_CONTEXT		Medium	the leg+thumb relation does not parse as an ordinary phrase	matches legringfinger family's unresolved-relation treatment (rule 22a)	P83	
fh01	Fh01	OPAQUE	a cryptic 2-letter abbreviation with number, no grounding	NOT_APPLICABLE		High		matches Fh02/Fh12.R/Fh15.L/Fh15.R/Fh18.L/Fh19.L/Fh19.R sibling series, all OPAQUE/NOT_APPLICABLE	P83	
accessories zipper root	accessories zipper root	CLEAR	a zipper accessory root/anchor control	CLEAR	groupFile/Clothing	High		explicit garment hardware (zipper), rule 8	P83	
strap_2_r	strap_2_R	CLEAR	a numbered strap accessory, right side	NEEDS_CONTEXT		High	no owner/garment named	matches strap_4_l/strap_4_r/strap-a-1 ownerless-strap pattern (rule 25)	P83	
unused.054	unused.054	CLEAR	a self-declared unused placeholder	CLEAR	groupFile/Useless	High		explicit self-declared 'unused' marker (rule 15)	P83	
key.white_3	Key.White_3	CLEAR	a numbered white-key prop	CLEAR	groupFile/Other	High		coherent Key.White_N series (rule 23)	P83	
r.madder	r.madder	OPAQUE	an ungrounded 'madder' code, right side	NOT_APPLICABLE		Medium		no sibling series or recognized convention grounds 'madder' in this corpus (rule 23)	P83	
bip_r_cloth_b_06	bip_r_cloth_b_06	CLEAR	a right-side cloth garment control, numbered	CLEAR	groupFile/Clothing	High		matches extensive bip_r_cloth_b sibling family, all CLEAR/CLEAR/Clothing	P83	
bip01_pelvis002	Bip01_Pelvis002	CLEAR	a pelvis bone, numbered	CLEAR	groupFile/Body	High		matches extensive Bip01_Pelvis### sibling series, all CLEAR/CLEAR/Body	P83	
46	46	OPAQUE	a bare number with no other content	NOT_APPLICABLE		High		pure numeric literal, no functional/regional word at all	P83	
cloth back right 3	cloth back right 3	CLEAR	a right back-cloth garment control, numbered	CLEAR	groupFile/Clothing	High		matches cloth-back sibling family, all CLEAR/CLEAR/Clothing	P83	
c_dred_l1_02	C_Dred_L1_02	CLEAR	a dreadlock hair strand control, numbered	CLEAR	groupFile/Hair	High		matches extensive C_Dred sibling family, all CLEAR/CLEAR/Hair	P83	
sk_left_ear01	SK_Left_Ear01	CLEAR	a left ear bone, numbered	CLEAR	groupFile/Face/Ears	High		matches SK_Right_Ear01/02 sibling pattern	P83	
valvebiped.chain_aligned13	ValveBiped.chain_aligned13	PARTIAL	a 'chain' (jewelry / physics-simulation / mechanical), aligned, numbered	NEEDS_CONTEXT		High	materially different core readings for 'chain' remain plausible	direct sibling ValveBiped.chain_aligned2, PARTIAL/NEEDS_CONTEXT	P83	
bip01_r_upperarm003	Bip01_R_UpperArm003	CLEAR	a right upper-arm bone, numbered	CLEAR	groupFile/Arms	High		ordinary structural arm anatomy (rule 6); bare Arms per rule 10 default	P83	
knee03	knee03	CLEAR	a numbered knee control	CLEAR	groupFile/Legs	High		ordinary structural leg anatomy (rule 6)	P83	
back a_2	Back A_2	CLEAR	a torso-back positional reference, variant A, numbered	NEEDS_CONTEXT		Medium	owner (body/clothing/accessory) not established	'back' is a recognizable body-region word but the complete literal does not establish body vs. garment/accessory ownership	P83	
microphone_1	Microphone_1	CLEAR	a numbered microphone prop	CLEAR	groupFile/Other	High		matches Microphone_3/5 sibling series, all CLEAR/CLEAR/Other	P83	
bone155	Bone155	OPAQUE	a generic numbered bone with no functional or regional word	NOT_APPLICABLE		High		bare numbered bone, no anatomical/functional content	P83	
bip_l_middle_sub	bip_l_middle_sub	CLEAR	a left middle-finger sub-control	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		matches bip_l_middle_01/02/03 sibling series, all CLEAR/CLEAR/LeftFingers	P83	
lasso_low	lasso_low	CLEAR	a lasso/rope prop control, low variant	CLEAR	groupFile/Other	Medium		recognized handheld prop (rule 16)	P83	
baffle.r	baffle.R	OPAQUE	an ungrounded 'baffle' code, right side	NOT_APPLICABLE		High		direct exact-template sibling baffle.L, OPAQUE/NOT_APPLICABLE (distinct from the differently-structured baffle.Back/baffle_bottom.* family which is grounded as a mechanical prop)	P83	
piston.lock	Piston.Lock	CLEAR	a piston-lock mechanism control	CLEAR	groupFile/Other	High		recognized mechanical/prop hardware (rule 16)	P83	
relbow	RElbow+rElbow+relbow	CLEAR	a right elbow control	CLEAR	groupFile/Arms	High		ordinary structural elbow anatomy (rule 6)	P83	
jiggle3	Jiggle3	OPAQUE	a jiggle-physics function, no owning object or body part named, numbered	NOT_APPLICABLE		Medium		matches Drip_Jiggle_1 reasoning: bare jiggle-physics token with no owner is OPAQUE (contrast Drip_Jiggle_0 which names the fluid owner)	P83	
bone_skin_091	Bone_skin_091	OPAQUE	a generic numbered skin-deformation bone with no further functional content	NOT_APPLICABLE		Medium	sibling bone_skin_099 was classified CLEAR/NEEDS_CONTEXT without a clearly stated distinguishing reason	generic numbered technical bone, no functional/regional word (matches Bone_skin_096, OPAQUE)	P83	
arm cape left shoulder 2	arm cape left shoulder 2	CLEAR	a cape attachment point at the left shoulder, numbered	CLEAR	groupFile/Clothing	High		cape is the primary named object; attachment stays with the garment (rule 8)	P83	
v_weapon.left_pinky01	v_weapon.Left_Pinky01	CLEAR	a left pinky-finger bone, segment 01, on a weapon-hand namespace	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		matches v_weapon.left_pinky03 sibling	P83	
pussygrip	PussyGrip	CLEAR	a vaginal grip shape control	CLEAR	groupFile/Body Morphs	High		direct analog to established AnusGrip, CLEAR/CLEAR/Body Morphs	P83	
indextoe1_r	indexToe1_r	CLEAR	a right index-toe bone, segment 1	CLEAR	groupFile/Toes/RightToes	High		ordinary individual digit segment, RightToes verified subpath (rule 10/18)	P83	
unused.030	unused.030	CLEAR	a self-declared unused placeholder	CLEAR	groupFile/Useless	High		explicit self-declared 'unused' marker (rule 15)	P83	
torso width	Torso Width	CLEAR	a torso width shape control	CLEAR	groupFile/Body Morphs	High		explicit body-shape size word (rule 7)	P83	
pb_l_cmy01_bhair_8	pb_L_CMY01_BHair_8	CLEAR	a left hair-strand control, numbered	CLEAR	groupFile/Hair	High		matches pb_L_CMY01_BHair_2/3/7 sibling series, all CLEAR/CLEAR/Hair	P83	
eyes-r-blink	Eyes-R-Blink	CLEAR	a right eye blink control	CLEAR	groupFile/Face/Eyes	High		ordinary eyelid/blink mechanism (rule 12)	P83	
fin_top_b_a	fin_top_b_a	CLEAR	a numbered top-fin segment	CLEAR	groupFile/Other	High		settled Rule 18 fin precedent, matches fin_top_c_a/d_d etc, all CLEAR/CLEAR/Other	P83	
b14	B14	OPAQUE	a bare cryptic alphanumeric code	NOT_APPLICABLE		Medium		matches bare cryptic-code OPAQUE precedent (d12, g2, e5, c1, i15, s2)	P83	
cloth_bone_up_l_06	cloth_bone_up_l_06	CLEAR	a left cloth-bone control, up position, numbered	CLEAR	groupFile/Clothing	High		matches cloth_bone_up_r_03/04 and cloth_bone_up_l_01 sibling series, all CLEAR/CLEAR/Clothing	P83	
bip_bobby_r_foretwist1	Bip_BOBBY_R_ForeTwist1	CLEAR	a right forearm twist bone on the Bobby rig namespace, numbered	CLEAR	groupFile/Arms	High		matches Bip_BOBBY_R_ForeTwist / Bip_BOBBY_L_ForeTwist1 sibling series, all CLEAR/CLEAR/Arms	P83	
rightarmroll_helper	RightArmRoll_helper	CLEAR	a right arm roll helper control	CLEAR	groupFile/Arms	High		ordinary roll bone, not corrective (rule 3), helper naming neutral (rule 4)	P83	
_left_x_up	_left_x_up	OPAQUE	a bare side+axis+direction phrase with no object noun	NOT_APPLICABLE		Medium		matches bare positional/direction-phrase-no-owner OPAQUE precedent (e.g. raiseinleft, upper_left_raise)	P83	
wep_stock_folding_end	WEP_Stock_Folding_End	CLEAR	a weapon folding-stock end hardware control	CLEAR	groupFile/Other	High		matches extensive wep_stock sibling family, all CLEAR/CLEAR/Other	P83	
valvebiped.bip01_pelvis.029	ValveBiped.Bip01_Pelvis.029	CLEAR	a pelvis bone, numbered	CLEAR	groupFile/Body	High		matches extensive Bip01_Pelvis/ValveBiped.Bip01_Pelvis sibling series, all CLEAR/CLEAR/Body	P83	
pantstugdown	PantsTugDown	CLEAR	a pants tug-down garment adjustment control	CLEAR	groupFile/Clothing	High		explicit garment adjustment function (rule 8)	P83	
drip_main_3	Drip_Main_3	CLEAR	a drip/fluid-effect control, main variant, numbered	CLEAR	groupFile/Other	Medium	sibling drip_main_1 was classified PARTIAL/NEEDS_CONTEXT without a clearly stated distinguishing reason	fluid/effect-material control (rule 7), matching direct sibling drip_main_0	P83	
belt back left a	belt back left a	CLEAR	a left back-belt garment control, variant A	CLEAR	groupFile/Clothing	High		matches extensive belt-back sibling family, all CLEAR/CLEAR/Clothing	P83	
option 11	OPTION 11	OPAQUE	a bare 'option' plus number with no object named	NOT_APPLICABLE		High		direct sibling 'option 00', OPAQUE/NOT_APPLICABLE (distinct from the differently-templated Key.LeftOption/Key.RightOption series)	P83	
headband tail right a_jiggle	headband tail right a_jiggle	CLEAR	a right headband-tail jiggle control, variant A	CLEAR	groupFile/Clothing	High		matches extensive headband-tail sibling family, all CLEAR/CLEAR/Clothing	P83	
browlraise	BrowLRaise	CLEAR	a left eyebrow raise control	CLEAR	groupFile/Face/Upper Face	High		localized eyebrow mechanism (rule 12), matches BrowRightDown/left_innerbrowraise pattern	P83	
boobsbig1	boobsbig1	CLEAR	a breast-size shape control, numbered	CLEAR	groupFile/Body Morphs	High		direct sibling boobsbig2, CLEAR/CLEAR/Body Morphs	P83	
doorlockboneleft	DoorLockBoneLeft	CLEAR	a left door-lock mechanism bone	CLEAR	groupFile/Other	High		recognized furniture/mechanism prop (rule 16), matches door sibling family	P83	
strap a 3	strap a 3	CLEAR	a numbered strap accessory, variant A	NEEDS_CONTEXT		High	no owner/garment named	direct sibling 'strap a 1', CLEAR/NEEDS_CONTEXT (rule 25)	P83	
rback	RBack	CLEAR	a right-side back positional reference	NEEDS_CONTEXT		Medium	owner (body/leg/other) not established	'back' is a recognizable body-region word but no further content resolves ownership	P83	
torso pipe b l 2a	torso pipe B L 2a	CLEAR	a torso-pipe control, side B, left, numbered	NEEDS_CONTEXT		High		matches extensive 'torso pipe b l/r' sibling family, all CLEAR/NEEDS_CONTEXT	P83	
cloth left 4	cloth left 4	CLEAR	a left cloth garment control, numbered	CLEAR	groupFile/Clothing	High		matches extensive 'cloth left' sibling family, all CLEAR/CLEAR/Clothing	P83	
wep_stock_fixed_hinge	WEP_Stock_Fixed_Hinge	CLEAR	a weapon fixed-stock hinge hardware control	CLEAR	groupFile/Other	High		matches extensive wep_stock sibling family, all CLEAR/CLEAR/Other	P83	
bip_r_ripupper2	bip_r_ripupper2	CLEAR	a right torn-garment upper-section control, numbered	CLEAR	groupFile/Clothing	Medium	'rip' read as torn cloth per its literal spelling	a garment tear/rip effect stays with the garment (rule 8)	P83	
brows-l-anger	Brows-L-Anger	CLEAR	a left eyebrow anger-pose control	CLEAR	groupFile/Face/Upper Face	High		matches extensive brows- sibling family, all CLEAR/CLEAR/Face/Upper Face	P83	
leftfinge42	LeftFinge42	CLEAR	a left finger bone, numbered ('finge' spelling variant of 'finger')	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		matches extensive leftfinge/leftfinger sibling series, all CLEAR/CLEAR/LeftFingers; literal spelling preserved (rule 12)	P83	
box_face_07_m	Box_Face_07_M	PARTIAL	a 'Box Face' (a geometric face/panel of a box object vs. a character's face), numbered, variant M	NEEDS_CONTEXT		Medium	no positive evidence resolves the 20-member template	settled Box_Face_##_M family precedent (Tranche 7 reconciliation), matches majority sibling treatment	P83	
beercrate	BeerCrate	CLEAR	a beer-crate prop	CLEAR	groupFile/Other	High		recognized furniture/container prop (rule 16)	P83	
f_r_eyebrili	f_R_EyeBrili	CLEAR	a right eyebrow control, unusual spelling	CLEAR	groupFile/Face/Upper Face	Medium	'Eyebrili' ending is an unresolved spelling variant, but 'eyebr-' prefix is readable	localized eyebrow mechanism despite unusual spelling (rule 12 preserves literal, doesn't block core reading)	P83	
bolt_pos	Bolt_pos	CLEAR	a bolt-position mechanical hardware control	CLEAR	groupFile/Other	Medium		recognized mechanical hardware part (rule 16)	P83	
crush-11	crush-11	CLEAR	a 'crush' function control, numbered, no owner named	NEEDS_CONTEXT		High	owner not established	matches extensive crush- sibling family, all CLEAR/NEEDS_CONTEXT	P83	
tounge curl up	Tounge curl up	CLEAR	a tongue curl-up control	CLEAR	groupFile/Face/Tongue	High		ordinary tongue anatomy (rule 12); literal spelling preserved (rule 12)	P83	
c_dred_c2_02	C_Dred_C2_02	CLEAR	a dreadlock hair strand control, center, numbered	CLEAR	groupFile/Hair	High		matches extensive C_Dred sibling family, all CLEAR/CLEAR/Hair	P83	
tailright2_3	TailRight2_3	CLEAR	a numbered right tail segment	CLEAR	groupFile/Tail	High		matches extensive TailRight2_* sibling series, all CLEAR/CLEAR/Tail	P83	
unused.008	unused.008	CLEAR	a self-declared unused placeholder	CLEAR	groupFile/Useless	High		explicit self-declared 'unused' marker (rule 15)	P83	
head_00003	head_00003	CLEAR	a bare structural head control, numbered	CLEAR	groupFile/Body	High		bare structural head reference, no facial feature named (rule 13)	P83	
browsoutterup	BrowsOutterUp	CLEAR	an outer-eyebrow raise control	CLEAR	groupFile/Face/Upper Face	High		direct sibling BrowsOutterUpLeft, CLEAR/CLEAR/Face/Upper Face	P83	
forearmtwist2left	ForearmTwist2Left	CLEAR	a left forearm twist bone, numbered	CLEAR	groupFile/Arms	High		ordinary forearm twist bone (rule 3); bare Arms per rule 10 default	P83	
valvebiped.joint2	ValveBiped.joint2	OPAQUE	a generic numbered rig joint with no functional or regional word	NOT_APPLICABLE		High		matches ValveBiped.joint1/13 sibling series, all OPAQUE/NOT_APPLICABLE	P83	
bip01_l_clavicle019	Bip01_L_Clavicle019	CLEAR	a left clavicle bone, numbered	CLEAR	groupFile/Arms	High		ordinary shoulder-girdle anatomy (rule 6); bare Arms per rule 10 default	P83	
browright	BrowRight	CLEAR	a right eyebrow control	CLEAR	groupFile/Face/Upper Face	High		matches direct sibling BrowRightDown, CLEAR/CLEAR/Face/Upper Face	P83	
arm right finger 5xx	arm right finger 5xx	CLEAR	a right finger bone, segment 5, variant	CLEAR	groupFile/Arms/RightArm/RightFingers	High		matches 'arm right finger 5'/'5 a'/'5 b'/'5 d' sibling series, all CLEAR/CLEAR/RightFingers	P83	
wink2 l	Wink2 L	CLEAR	a left eye wink control, numbered	CLEAR	groupFile/Face/Eyes	High		ordinary eyelid/wink mechanism (rule 12)	P83	
sk_r_b_leg_4	SK_R_B_leg_4	CLEAR	a right back-leg bone, numbered	CLEAR	groupFile/Legs	High		ordinary structural leg anatomy (rule 6)	P83	
bone ring 08	bone ring 08	PARTIAL	a 'bone ring' (jewelry ring / mechanical ring / anatomical ring structure), numbered	NEEDS_CONTEXT		High	materially different core readings remain plausible	direct sibling 'bone ring 4'/'bone ring 05', both PARTIAL/NEEDS_CONTEXT	P83	
