fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
flex_flat_bottom	Flex_Flat_Bottom	OPAQUE	generic flex/flatten technical parameter, no anatomical owner	NOT_APPLICABLE		Low		no recoverable referent, matches flex/flatten-family caution (rule 27)	P136
bone24	Bone24	OPAQUE	generic numbered bone	NOT_APPLICABLE		High		no independent content	P136
teethtouch	teethtouch	CLEAR	teeth-touch pose function	CLEAR	groupFile/Face/Lower Face	High		localized mouth/teeth mechanism	P136
strings 10	strings 10	CLEAR	a string accessory, numbered	NEEDS_CONTEXT		Medium		recognizable object, owner unresolved (rule 22)	P136
spikes_bigger	spikes_bigger	CLEAR	spikes, size increase	CLEAR	groupFile/Other	Medium		object-specific deformation stays with the object's own established destination (rule 8)	P136
arm right carpal	Arm Right Carpal	CLEAR	carpal (wrist) anatomy, right	CLEAR	groupFile/Arms/RightArm/RightCarpals	High		structural wrist anatomy	P136
lipswidel+lipswider	lipswideL+lipswideR	CLEAR	lips wide, combined left+right control	CLEAR	groupFile/Face/Lower Face	High		localized mouth mechanism, combined-side control	P136
wrinkles-1	wrinkles-1	CLEAR	skin wrinkles, numbered	NEEDS_CONTEXT		Medium		identifiable appearance concept, owning region unstated	P136
zipper 1	zipper 1	CLEAR	zipper accessory, numbered	CLEAR	groupFile/Clothing	High		garment accessory	P136
shirtexspand	ShirtExspand	CLEAR	shirt expand/fit	CLEAR	groupFile/Clothing	High		garment-fit adjustment stays with the garment (rule 8)	P136
bone 87	bone 87	OPAQUE	generic numbered bone	NOT_APPLICABLE		High		no independent content	P136
clit.ring	Clit.Ring	PARTIAL	"ring" -- piercing/jewelry accessory vs anatomical ring-shape, clitoral anatomy	NEEDS_CONTEXT		Low	materially different core readings	unresolved ring polysemy	P136
eyelashhide	EyelashHide	CLEAR	eyelash visibility toggle	CLEAR	groupFile/Face/Eyes	High		localized eye/eyelash mechanism	P136
door2left	Door2Left	CLEAR	door prop, numbered, left	CLEAR	groupFile/Other	Medium		recognized prop object	P136
wep_gripsafety	WEP_GripSafety	CLEAR	weapon grip-safety mechanism	CLEAR	groupFile/Other	High		recognized weapon mechanism	P136
wing_right_spine_4	Wing_Right_Spine_4	CLEAR	wing spine, right, numbered	CLEAR	groupFile/Wings	High		wing anatomy	P136
bip_b_nic_spine_1	bip_B_Nic_Spine_1	CLEAR	spine, numbered (character prefix set aside)	CLEAR	groupFile/Body	High		plain structural spine anatomy	P136
earring.pendant_right_1_jiggle	Earring.Pendant_Right_1_jiggle	CLEAR	earring pendant jiggle-physics, right, numbered	CLEAR	groupFile/Clothing	High		garment accessory physics	P136
opt_hand_right_pinky3	OPT_Hand_Right_Pinky3	CLEAR	right pinky finger, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		explicit finger anatomy	P136
helper_wrist_l	helper_wrist_L	CLEAR	wrist helper, left	CLEAR	groupFile/Arms	High		structural arm/wrist anatomy	P136
more	more	OPAQUE	bare generic comparative word	NOT_APPLICABLE		High		no recoverable referent	P136
torso upperbrace b l	Torso upperbrace B L	PARTIAL	"brace" -- worn support garment vs anatomical support bone, torso, variant, left	NEEDS_CONTEXT		Low	materially different core readings	unresolved brace polysemy	P136
wep_stock_k_slingloop	WEP_Stock_K_SlingLoop	CLEAR	weapon sling loop	CLEAR	groupFile/Other	High		recognized weapon accessory	P136
leyehalfclose	LEyeHalfClose	CLEAR	left eye half-close	CLEAR	groupFile/Face/Eyes	High		localized eye mechanism	P136
ventilation grid 3	Ventilation Grid 3	CLEAR	ventilation grid prop, numbered	CLEAR	groupFile/Other	Medium		recognized environment prop	P136
wep_topcover_rearsight	WEP_TopCover_RearSight	CLEAR	weapon rear sight	CLEAR	groupFile/Other	High		recognized weapon accessory	P136
v_weapon.right_middle03	v_weapon.Right_Middle03	CLEAR	viewmodel weapon-hand middle-finger bone, numbered, right	CLEAR	groupFile/Other	Medium		part of the weapon viewmodel rig, not character hand taxonomy	P136
leg left ankle roll	leg left ankle roll	CLEAR	left ankle roll	CLEAR	groupFile/Legs	High		plain structural leg anatomy	P136
bone037	Bone037	OPAQUE	generic numbered bone	NOT_APPLICABLE		High		no independent content	P136
bone33	Bone33	OPAQUE	generic numbered bone	NOT_APPLICABLE		High		no independent content	P136
tr0027_00	tr0027_00	OPAQUE	cryptic ungrounded code	NOT_APPLICABLE		High		no recoverable referent	P136
scaledown	ScaleDown	OPAQUE	generic scale-down operation, no subject	NOT_APPLICABLE		High		no recoverable referent (rule 27)	P136
g16	G16	OPAQUE	bare alphanumeric code	NOT_APPLICABLE		High		no recoverable referent	P136
penus 3	penus 3	CLEAR	penis (accepted misspelling), numbered	CLEAR	groupFile/Body	Medium		no shape/state word; direct-pose structural sexual anatomy per current doctrine; FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE	P136
eballraiserr	EBAllRaiserR	CLEAR	eyebrow raise, right	CLEAR	groupFile/Face/Upper Face	Medium		"EB"=eyebrow abbreviation grounded by raiser function	P136
lipscornerswide	LipsCornersWide	CLEAR	lips corners, wide expression	CLEAR	groupFile/Face/Lower Face	High		localized mouth mechanism	P136
plumphips	PlumpHips	CLEAR	hips, plump/size shape	CLEAR	groupFile/Body Morphs	High		explicit shape/size descriptor	P136
suck-duckface	Suck-DuckFace	CLEAR	duck-face whole-face expression	CLEAR	groupFile/Face/Expressions	Medium		recognized whole-face expression preset	P136
toy_bone_12	toy_bone_12	CLEAR	toy-bone prop, numbered	CLEAR	groupFile/Other	Medium		recognized prop object	P136
anuopenwedgieexposed	AnuOpenWedgieExposed	CLEAR	anal opening, exposed state	CLEAR	groupFile/Body Morphs	High		explicit opening/state function	P136
wing_left_spine_2	Wing_Left_Spine_2	CLEAR	wing spine, left, numbered	CLEAR	groupFile/Wings	High		wing anatomy	P136
bipqwn rthightwist	BipQwn RThighTwist	CLEAR	right thigh twist (namespace set aside)	CLEAR	groupFile/Legs	High		explicit thigh content	P136
right_vag_d_2	right_vag_d_2	CLEAR	vaginal anatomy, right, variant, numbered	CLEAR	groupFile/Body	Medium		no shape/state word; direct-pose structural sexual anatomy per current doctrine; FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE	P136
head eyeref right	head eyeref right	CLEAR	eye reference bone, right	CLEAR	groupFile/Face/Eyes	High		localized eye anatomy	P136
shape-assassin-cleavage	shape-assassin-cleavage	CLEAR	breast cleavage shape (costume-theme prefix)	CLEAR	groupFile/Body Morphs	High		explicit shape/cleavage descriptor	P136
bipflm rthightwist	BipFlm RThighTwist	CLEAR	right thigh twist (namespace set aside)	CLEAR	groupFile/Legs	High		explicit thigh content	P136
strapfrontleftout	StrapFrontLeftOut	CLEAR	a strap accessory, positional	NEEDS_CONTEXT		Medium		recognizable object, owner unresolved (rule 22)	P136
poke05	Poke05	CLEAR	a poke/protrusion function, numbered	NEEDS_CONTEXT		Medium		stable shape/protrusion function, owner unstated	P136
polysurface103	polySurface103	OPAQUE	DCC default primitive name	NOT_APPLICABLE		High		DCC-authoring residue, no independent evidence	P136
jiggle.tassle_front_08	Jiggle.Tassle_Front_08	CLEAR	tassel decoration jiggle-physics, positional, numbered	CLEAR	groupFile/Clothing	High		decorative accessory physics	P136
crush-30	crush-30	CLEAR	crush function, numbered	NEEDS_CONTEXT		Medium		stable function word (rule 22), owner unstated	P136
bipmar rcalftwist1	BipMar RCalfTwist1	CLEAR	right calf twist (namespace set aside), numbered	CLEAR	groupFile/Legs	High		explicit calf content	P136
bip01_l_hand011	Bip01_L_Hand011	CLEAR	hand bone, left, numbered	CLEAR	groupFile/Arms	High		plain structural hand anatomy	P136
bip_tailc16	bip_tailC16	CLEAR	tail, variant, numbered	CLEAR	groupFile/Tail	High		tail anatomy	P136
body-r-ass-squish	Body-R-ass-Squish	CLEAR	buttock squish, right	CLEAR	groupFile/Body Morphs	High		explicit squish/deformation function	P136
unusedbone141	unusedbone141	CLEAR	self-declared unused bone placeholder	CLEAR	groupFile/Useless	High		self-declared unused (rule 15)	P136
butt root.r	butt root.r	CLEAR	buttock root/anchor, right	CLEAR	groupFile/Body	High		explicit "root" structural anchor, matches live-Master butt-jiggle-root precedent; FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE	P136
fbx_rinko_face_shy	fbx_rinko_face_shy	CLEAR	whole-face preset, shy state (character)	CLEAR	groupFile/Face/Expressions	High		established fbx_[character]_face_[state] template	P136
top.knot_right_1	Top.Knot_Right_1	CLEAR	top-knot hairstyle, right, numbered	CLEAR	groupFile/Hair	High		named hairstyle	P136
bip facelipridge2in l	bip facelipridge2in l	CLEAR	lip ridge, inner, numbered, left	CLEAR	groupFile/Face/Lower Face	High		localized mouth/lip mechanism	P136
bip001 prop1	Bip001 Prop1	OPAQUE	generic category label "prop", numbered	NOT_APPLICABLE		Medium		"prop" names a meta-category not a specific object	P136
adjust_elbowcap_r	adjust_elbowcap_R	CLEAR	elbow-cap adjustment, right	CLEAR	groupFile/Arms	High		structural arm anatomy	P136
level4_west	Level4_West	OPAQUE	generic hierarchy level + compass direction	NOT_APPLICABLE		Medium		no recoverable animator-useful referent (rule 27)	P136
bip_stoolclothback_0_l	bip_StoolClothBack_0_L	CLEAR	stool furniture cloth-sim, back, numbered, left	CLEAR	groupFile/Other	Medium		furniture prop with cloth simulation, not a worn garment	P136
leglittlefinger2_r	LegLittleFinger2_R	CLEAR	little toe (cross-limb finger-name convention), right	CLEAR	groupFile/Toes	Medium		established cross-limb digit-naming template (leg+finger-name = toe)	P136
pupils-glaresizebig-r	Pupils-GlareSizeBig-R	CLEAR	pupil glare size, big, right	CLEAR	groupFile/Face/Eyes	High		localized eye-feature size control	P136
pussyopenwedgieexposedtorn	PussyOpenWedgieExposedTorn	CLEAR	vaginal opening, exposed/torn state	CLEAR	groupFile/Body Morphs	High		explicit opening/state function	P136
left thumb intermediate	Left Thumb Intermediate	CLEAR	left thumb, intermediate segment	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		explicit finger anatomy	P136
penis-fore-half	Penis-Fore-Half	CLEAR	penis, forward-half segment	CLEAR	groupFile/Body	Low		structural segment naming, no clear shape/state word; direct-pose structural sexual anatomy per current doctrine; FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE	P136
throb-back	throb-back	CLEAR	a throb/pulse dynamic function, positional	NEEDS_CONTEXT		Medium		stable dynamic function (rule 22), owner unstated	P136
object025_002	Object025_002	OPAQUE	generic placeholder object name	NOT_APPLICABLE		High		no independent content	P136
teeth.001	teeth.001	CLEAR	teeth, numbered	CLEAR	groupFile/Face/Lower Face	High		localized mouth mechanism	P136
key.black_30	Key.Black_30	CLEAR	key prop, color variant, numbered	CLEAR	groupFile/Other	High		recognized prop object	P136
liplowerinner_l	LipLowerInner_L	CLEAR	lower lip, inner, left	CLEAR	groupFile/Face/Lower Face	High		localized mouth/lip mechanism	P136
1 left middle finger	1 left middle finger	CLEAR	left middle finger, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		explicit finger anatomy	P136
bone	Bone+bone	OPAQUE	bare generic "bone", no number or qualifier	NOT_APPLICABLE		High		no independent content	P136
flm-armb-back-b2	Flm-ArmB-Back-B2	CLEAR	back anatomy, numbered (Flm-ArmB namespace set aside)	CLEAR	groupFile/Body	Medium		matches corrected Flm-ArmB Back template	P136
ph04	PH04	OPAQUE	cryptic ungrounded abbreviation+number code	NOT_APPLICABLE		High		no recoverable referent	P136
pelerine_r	Pelerine_R	CLEAR	pelerine (cape/collar garment), right	CLEAR	groupFile/Clothing	Medium		recognized garment term	P136
eye_bottom_open	Eye_Bottom_Open	CLEAR	eye bottom (lower lid) open	CLEAR	groupFile/Face/Eyes	High		localized eyelid mechanism	P136
head wing left	head wing left	CLEAR	wing (head-mounted), left	CLEAR	groupFile/Wings	Medium		explicit wing anatomy, position does not change destination (rule 19)	P136
front bar 4_1	Front bar 4_1	CLEAR	bar/rail prop, positional, numbered	CLEAR	groupFile/Other	Low		recognized generic prop object	P136
valvebiped.bip01_l_calf_twist	ValveBiped.Bip01_L_Calf_Twist	CLEAR	calf twist bone, left	CLEAR	groupFile/Legs	High		plain structural leg anatomy	P136
bip_findex02_r	Bip_FIndex02_R	CLEAR	right index finger, numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	Medium		explicit finger anatomy	P136
masktop1.l	MaskTop1.L	CLEAR	mask accessory, top, numbered, left	CLEAR	groupFile/Clothing	High		worn accessory	P136
