fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id	scanner_lines
crow_2.tail_l	Crow_2.Tail_L	CLEAR	tail anatomy (species-neutral, bird), numbered, left	CLEAR	groupFile/Tail	High		Explicit tail anatomy, species-neutral per rule 18/19.	P106	
breath-topclothed	Breath-topclothed	CLEAR	a breathing-driven garment deformation, top clothing	CLEAR	groupFile/Clothing	Medium		'Clothed' explicitly ties the deformation to the garment (rule 8).	P106	
key.white_31	Key.White_31	PARTIAL	a bare 'Key', color variant white, numbered -- same ambiguity as other Key entries	NEEDS_CONTEXT		Low		Materially different core readings (pose-key control vs. prop key object) compete.	P106	
vagina down	Vagina Down	CLEAR	vagina anatomy, down position/state	CLEAR	groupFile/Body Morphs	High		Explicit genital anatomy plus explicit state descriptor.	P106	
toy_bone_22	toy_bone_22	CLEAR	a toy prop bone, numbered	CLEAR	groupFile/Other	High		Matches toy_bone_19 precedent; recognized prop object.	P106	
level5_east	Level5_East	OPAQUE	generic hierarchy-level label with a directional qualifier	NOT_APPLICABLE		Low		Rule 27: matches the level2_root/level1_center example category -- no animator-useful referent.	P106	
tape_l_02	Tape_L_02	CLEAR	a tape object, left, numbered	NEEDS_CONTEXT		Low		'Tape' is a recognizable object with no stated specific type/owner.	P106	
submesh_02_lod_1.556	submesh_02_LOD_1.556	OPAQUE	a generic mesh/LOD technical identifier	NOT_APPLICABLE		Low		Matches the established submesh/LOD technical-identifier OPAQUE precedent.	P106	
unused head.018	unused head.018	CLEAR	a self-declared unused placeholder	CLEAR	groupFile/Useless	High		Self-declared 'unused' placeholder (rule 15).	P106	
arm right finger 1 b	arm right finger 1 b	CLEAR	thumb/finger 1, right, variant b	CLEAR	groupFile/Arms/RightArm/RightFingers	High		Explicit finger anatomy and side.	P106	
head laughline lower left	head laughline lower left	CLEAR	laugh-line (nasolabial fold) mechanism, lower, left	CLEAR	groupFile/Face/Lower Face	High		Matches the established laugh-line -> Lower Face precedent.	P106	
bone 707	bone 707	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low		Bare numbered bone, no recoverable referent.	P106	
nyotengu head nostril right 2	Nyotengu head nostril right 2	CLEAR	nostril mechanism, right, numbered (character prefix set aside)	CLEAR	groupFile/Face/Mid Face	High		Rule 24: character prefix set aside; nose/nostril mechanism localizes to Mid Face.	P106	
cum-flat-right	cum-flat-right	CLEAR	a fluid/effect object, flat state, right	CLEAR	groupFile/Other	Medium		Matches cum-flat-back precedent; fluid/effect-object convention.	P106	
bip facetempleup r	bip facetempleup r	CLEAR	temple mechanism, up, right	CLEAR	groupFile/Face/Upper Face	High		Temple is part of the forehead/upper-face region.	P106	
bh14.r	Bh14.R	OPAQUE	cryptic 'Bh' code, numbered, side	NOT_APPLICABLE		Low		Matches the established cryptic 'Bh##.*' family precedent.	P106	
shape-petite-nude	shape-petite-nude	CLEAR	a whole-body size/shape control, petite variant	CLEAR	groupFile/Body Morphs	High		Explicit whole-body shape/size descriptor.	P106	
taurenmale_hd_bone_125	taurenmale_hd_bone_125	OPAQUE	character/model-name prefix plus generic numbered bone, no independent content	NOT_APPLICABLE		Low		Matches the established 'character-prefix + generic numbered bone' OPAQUE precedent (exact sibling taurenmale_hd_bone_135 previously documented).	P106	
head root ground	head root ground	CLEAR	head structural anchor bone, ground-referenced	CLEAR	groupFile/Body	Medium		'Head' is explicit anatomical content; 'root'/'ground' describe structural anchor type.	P106	
bip01_l_hand003	Bip01_L_Hand003	CLEAR	hand structural bone, left, numbered	CLEAR	groupFile/Arms	High		Standard bip hand bone.	P106	
buttflapnarrower	ButtFlapNarrower	CLEAR	a garment flap near the buttocks, narrower variant	CLEAR	groupFile/Clothing	High		Matches the 25/25 'flap'->Clothing live-Master template.	P106	
bobcut.left_1_jiggle	Bobcut.Left_1_jiggle	CLEAR	bob-cut hairstyle strand, left, numbered, jiggle physics	CLEAR	groupFile/Hair	High		Explicit hairstyle content.	P106	
bip_bobby_r_finger_globe_1_02	Bip_BOBBY_R_Finger_Globe_1_02	PARTIAL	a finger-related control with a genuinely undecoded 'Globe' token, right, numbered	NEEDS_CONTEXT		Low		Matches the rulebook's own PARTIAL worked example ('globe' in a Finger_Globe_* qualifier, rule 22).	P106	
palmlbolsh	PalmLBolsh	CLEAR	palm anatomy, left, cryptic 'Bolsh' suffix	CLEAR	groupFile/Arms	Medium		'Palm' grounds arm/hand anatomy regardless of the undecoded suffix (rule 24 pattern).	P106	
fio-rig-eye-lb	Fio-Rig-Eye-LB	CLEAR	eye anatomy, Fio-Rig namespace, left, 'B' qualifier	CLEAR	groupFile/Face/Eyes	High		Rule 24: namespace prefix set aside; 'Eye' is unambiguous anatomical content.	P106	
bulbus_r	bulbus_R	PARTIAL	'bulbus' (Latin: bulb), right -- materially different core readings (eye-bulb / genital-bulb / other bulbous structure)	NEEDS_CONTEXT		Low		No disambiguating content resolves which anatomical bulbous structure is meant (rule 22 PARTIAL test).	P106	
shirt boobs small	Shirt Boobs Small	CLEAR	a shirt shape-deformation reacting to breast size, small variant	CLEAR	groupFile/Clothing	High		Object-specific garment deformation stays with the garment (rule 8), matches the established shirt-deformation precedent.	P106	
f/v	F/V	CLEAR	an F/V lip-sync viseme mechanism	CLEAR	groupFile/Face/Lower Face	Medium		Recognized phoneme/viseme naming convention for lip-sync mouth shapes.	P106	
switch_meter	Switch_Meter	CLEAR	a switch function for a meter/gauge device	CLEAR	groupFile/Other	Medium		'Meter' is a recognizable mechanical prop object; 'switch' is its function.	P106	
browstiltupleft	BrowsTiltUpLeft	CLEAR	brow tilt-up mechanism, left	CLEAR	groupFile/Face/Upper Face	High		Explicit brow mechanism.	P106	
bone.023	Bone.023	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low		Bare numbered bone, no recoverable referent.	P106	
bone039	Bone039	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low		Bare numbered bone, no recoverable referent.	P106	
pcube4	pCube4	OPAQUE	DCC-default primitive mesh name	NOT_APPLICABLE		Low		Maya pCube## auto-generated primitive name.	P106	
hair dress	Hair Dress	CLEAR	hair styling/arrangement control	CLEAR	groupFile/Hair	High		Explicit hair content.	P106	
student.right_1	Student.Right_1	OPAQUE	a bare name/label ('Student'), right, numbered -- no anatomical or object noun present	NOT_APPLICABLE		Low		Matches the established Student.Right_2 OPAQUE precedent from this tranche.	P106	
left_cannon_muzzle	left_cannon_muzzle	CLEAR	a cannon weapon muzzle, left	CLEAR	groupFile/Other	High		Recognized weapon object.	P106	
zipper 2	zipper 2	CLEAR	a garment zipper, numbered	CLEAR	groupFile/Clothing	High		Explicit garment fastener content.	P106	
dummy20	Dummy20	OPAQUE	a generic 'dummy' placeholder term, numbered	NOT_APPLICABLE		Low		'Dummy' is not a self-declared 'unused' marker (rule 15 requires that specific declaration); no other recoverable referent.	P106	
plane09	Plane09	OPAQUE	DCC-default primitive mesh name	NOT_APPLICABLE		Low		Matches the Plane.###-style DCC-default-identifier boundary example.	P106	
donger02_chain	donger02_chain	CLEAR	genital anatomy ('donger'), numbered, chain segment	CLEAR	groupFile/Body Morphs	High		Matches the established grounded 'donger' precedent, mirrors donger06_chain from this tranche.	P106	
frily_20.l	Frily_20.L	CLEAR	a frill/ruffle garment trim, numbered, left	CLEAR	groupFile/Clothing	High		Matches frily_20.r established this tranche.	P106	
cup	cup	PARTIAL	'cup' -- materially different core readings (bra cup / drinking cup)	NEEDS_CONTEXT		Low		Rule 22's own worked PARTIAL example word ('cup').	P106	
helpthighsidel	HelpThighSideL	CLEAR	thigh anatomy, side, left (helper qualifier)	CLEAR	groupFile/Legs	High		Explicit thigh anatomy despite 'Help' qualifier.	P106	
cockbigballsa	CockBigBallsA	CLEAR	penis/testicle anatomy, big variant, A	CLEAR	groupFile/Body Morphs	High		Explicit genital anatomy plus explicit size descriptor (big).	P106	
bone09	Bone09	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low		Bare numbered bone, no recoverable referent.	P106	
strapaside	StrapAside	CLEAR	a strap accessory, aside position	NEEDS_CONTEXT		Medium		'Strap' is a recognizable object (rule 22 unnamed-owner pattern) with no stated garment/system owner.	P106	
phone	Phone	CLEAR	a phone prop object	CLEAR	groupFile/Other	High		Recognized real-world prop object.	P106	
tip_sharpen	tip_sharpen	OPAQUE	a generic 'tip sharpen' function, no owning object named	NOT_APPLICABLE		Low		Rule 27: 'tip' of what is not stated; no recoverable controlled referent.	P106	
second_arms_r_2	Second_Arms_R_2	CLEAR	a control on a secondary/extra right arm, numbered (no specific digit named)	NEEDS_CONTEXT		Low		'Second_Arms' is a nonstandard extra-limb namespace with no established taxonomy mapping, and no specific body-part word is present beyond the namespace itself.	P106	
shocked 2 vertical collapse	Shocked 2 vertical collapse	CLEAR	a whole-face shocked expression, numbered, vertical-collapse manner	CLEAR	groupFile/Face/Expressions	High		Matches the shocked 2 side collapse precedent established this tranche; bare whole-face state, manner descriptor does not localize it.	P106	
bip_vulvab	Bip_VulvaB	CLEAR	vulva anatomy, variant b	CLEAR	groupFile/Body Morphs	High		Explicit genital anatomy, matches this Master's Body-Morphs-dominant genital-domain routing.	P106	
shape feet	Shape FEET	CLEAR	a foot shape/size control	CLEAR	groupFile/Body Morphs	High		Explicit 'Shape' descriptor on foot anatomy.	P106	
back 4	Back 4	CLEAR	back/torso anatomy, numbered	CLEAR	groupFile/Body	High		Plain structural back anatomy, no shape/state qualifier present.	P106	
bodyshape-bodybuilder-size	bodyshape-bodybuilder-size	CLEAR	a whole-body bodybuilder-size shape control	CLEAR	groupFile/Body Morphs	High		Explicit whole-body shape/size descriptor.	P106	
wep_bipod_legr	WEP_Bipod_LegR	CLEAR	a weapon bipod leg component, right	CLEAR	groupFile/Other	High		WEP prefix + recognized weapon-accessory object (bipod leg, not anatomical).	P106	
saberon_bone40_rfingermiddle	saberon_Bone40_RFingerMiddle	CLEAR	middle finger, right (character prefix and bone number set aside)	CLEAR	groupFile/Arms/RightArm/RightFingers	High		Rule 24: explicit 'RFingerMiddle' anatomical content survives the character-prefix+bone-number wrapper.	P106	
box_face_04_m	Box_Face_04_M	PARTIAL	a 'Box Face', numbered, variant M	NEEDS_CONTEXT		Medium		Matches the established Box_Face_##_M unresolved-template precedent.	P106	
wing_right_spine_5	Wing_Right_Spine_5	CLEAR	wing spine/bone structure, right, numbered	CLEAR	groupFile/Wings	High		Explicit wing anatomy.	P106	
bipfin lcalftwist1	BipFin LCalfTwist1	CLEAR	calf twist, left, numbered ('Fin' namespace prefix set aside)	CLEAR	groupFile/Legs	High		Rule 24: 'Fin' here is an internal namespace prefix (parallel to BipFlm/BipMar/BipQwn), not the aquatic-fin word; explicit calf anatomy.	P106	
belt_bone_fr_02	belt_bone_fr_02	CLEAR	belt garment, front, numbered	CLEAR	groupFile/Clothing	High		Explicit garment (belt) content.	P106	
cape2_right3	CAPE2_RIGHT3	CLEAR	cape garment, numbered, right, numbered	CLEAR	groupFile/Clothing	High		Explicit garment (cape) content.	P106	
a16	A16	OPAQUE	bare cryptic alphanumeric code	NOT_APPLICABLE		Low		No recoverable content.	P106	
bottom right	Bottom right	CLEAR	buttock anatomy ('bottom'), right	CLEAR	groupFile/Body	Medium		'Bottom' is a recognized synonym for buttock anatomy, matching the established butt/ass->Body precedent (no shape/state word present).	P106	
bip_cloth_01	bip_cloth_01	CLEAR	cloth simulation bone, numbered	CLEAR	groupFile/Clothing	High		Explicit cloth/garment content.	P106	
unusedbone058	unusedbone058	CLEAR	a self-declared unused placeholder bone	CLEAR	groupFile/Useless	High		Self-declared 'unused' placeholder (rule 15).	P106	
tailleft1_5	TailLeft1_5	CLEAR	tail anatomy, left, numbered	CLEAR	groupFile/Tail	High		Explicit tail anatomy.	P106	
cloth right 4 jb	cloth right 4 JB	CLEAR	cloth simulation control, right, numbered, jiggle-bone suffix	CLEAR	groupFile/Clothing	High		Explicit cloth/garment content.	P106	
c collar sec root	c collar sec root	CLEAR	a garment collar, variant c, section root	CLEAR	groupFile/Clothing	Medium		Descriptive multi-word 'collar' shape matches the established garment-collar template established this tranche (collar right 01/l collar 02).	P106	
keychain.chain_1	Keychain.Chain_1	CLEAR	a keychain accessory, chain component, numbered	CLEAR	groupFile/Other	Medium		Matches keychain.chain_6 precedent from this tranche.	P106	
forehead_small	forehead_small	CLEAR	a forehead size/shape control, small variant	CLEAR	groupFile/Face/Upper Face	Medium		Localized facial-feature shape control stays with its Face subgroup (parallel to smolllips->Lower Face, eye pupil small->Eyes).	P106	
valvebiped.joint7	ValveBiped.joint7	OPAQUE	generic numbered joint, no anatomical content named	NOT_APPLICABLE		Low		Matches the ValveBiped.joint6 OPAQUE precedent established this tranche.	P106	
bip01_l_hand010	Bip01_L_Hand010	CLEAR	hand structural bone, left, numbered	CLEAR	groupFile/Arms	High		Standard bip hand bone.	P106	
fitness details	Fitness Details	CLEAR	a whole-body fitness/muscle-tone shape control	CLEAR	groupFile/Body Morphs	High		Explicit whole-body appearance/state descriptor.	P106	
bip01_head008	Bip01_Head008	CLEAR	head structural bone, numbered	CLEAR	groupFile/Body	High		Standard bip head bone.	P106	
tie_5	Tie_5	CLEAR	necktie garment, numbered	CLEAR	groupFile/Clothing	High		Explicit garment (tie) content.	P106	
